trainer,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Harris, R A","1","0","0","0","0","-1","2","0","0","0","0","-2","2","0","0","0","0","-2","2","0","0","0","0","-2","183","13","40","7.1","21.86","-68.62","64","11","68","7","13","10.29","19.12","-9.62","13","3","6","23.08","23.08","-3.87","157","12","35","7.64","7.64","-48.62",
"Haslam, B M R","0","0","0","0","0","0","1","0","0","0","0","-1","5","0","1","0","20","-5","16","1","4","6.25","25","-7.5","488","58","133","11.89","27.25","-136.4","10","13","238","28","66","11.76","27.73","-72.79","66","22","41","33.33","33.33","3.34","442","52","118","11.76","11.76","-109.5",
"Haynes, Alice","2","0","1","0","50","-2","6","0","2","0","33.33","-6","11","0","2","0","18.18","-11","25","0","8","0","32","-25","1031","111","284","10.77","27.55","-279.11","20","34","566","55","147","9.72","25.97","-190.96","88","36","63","40.91","40.91","10.48","696","69","179","9.91","9.91","-185.45",
"Hills, Charles","0","0","0","0","0","0","5","0","1","0","20","-5","10","0","3","0","30","-10","16","1","5","6.25","31.25","-14.17","753","97","223","12.88","29.61","22.15","8","11","336","35","93","10.42","27.68","-42.02","98","31","56","31.63","31.63","-12.7","377","49","116","13","13","15.15",
"Hogan, Denis Gerard","0","0","0","0","0","0","4","1","1","25","25","6","6","1","1","16.67","16.67","4","24","1","5","4.17","20.83","-14","980","61","226","6.22","23.06","-389.58","2","1","372","17","86","4.57","23.12","-240.02","57","15","36","26.32","26.32","-8.08","621","38","139","6.12","6.12","-189.42",
"Holland, Darryll","1","0","1","0","100","-1","3","1","2","33.33","66.67","-0.37","5","2","3","40","60","4.13","12","3","5","25","41.67","10.13","464","43","119","9.27","25.65","-188.4","2","2","257","20","62","7.78","24.12","-141.75","48","15","26","31.25","31.25","-3.48","366","32","97","8.74","8.74","-139.05",
"Houghton, Eve Johnson","3","0","0","0","0","-3","9","0","2","0","22.22","-9","19","2","6","10.53","31.58","-9.5","42","3","9","7.14","21.43","-22.5","830","102","279","12.29","33.61","-121.5","5","17","477","61","151","12.79","31.66","-46.23","106","32","63","30.19","30.19","-14.59","506","63","166","12.45","12.45","-59.74",
"Hughes, Richard","2","0","1","0","50","-2","6","1","3","16.67","50","-1.67","12","1","4","8.33","33.33","-7.67","24","7","11","29.17","45.83","0.18","760","110","292","14.47","38.42","-127.62","2","4","367","61","140","16.62","38.15","-40.96","125","39","85","31.2","31.2","-21.28","475","72","192","15.16","15.16","-105.86",
"Irvine, Andy","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","214","12","44","5.61","20.56","-125","117","19","104","5","18","4.81","17.31","-67.5","8","3","4","37.5","37.5","2.5","177","11","40","6.21","6.21","-91",
"Jackson, Miss T","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","2","0","0","0","0","-2","115","9","26","7.83","22.61","-29.12","18","4","55","5","15","9.09","27.27","-25.12","9","3","4","33.33","33.33","0.88","96","9","25","9.38","9.38","-10.12",
"Jardine, I","0","0","0","0","0","0","1","0","0","0","0","-1","14","0","3","0","21.43","-14","34","2","9","5.88","26.47","-18.5","1351","153","394","11.32","29.16","-236.46","11","18","658","69","178","10.49","27.05","-96.23","162","48","100","29.63","29.63","-11.41","1095","137","332","12.51","12.51","-69.71",
"Jenkins, J R","2","0","0","0","0","-2","4","0","1","0","25","-4","8","2","3","25","37.5","0.5","10","2","3","20","30","-1.5","322","25","65","7.76","20.19","84.79","5","7","171","18","41","10.53","23.98","159.46","11","1","5","9.09","9.09","-9.17","228","21","52","9.21","9.21","160.83",
"Johnston, Charlie","1","0","1","0","100","-1","8","1","3","12.5","37.5","-4.75","25","1","10","4","40","-21.75","58","3","14","5.17","24.14","-44.92","2100","259","629","12.33","29.95","-486.32","3","7","1219","136","370","11.16","30.35","-325.75","268","77","147","28.73","28.73","-57.46","1518","184","445","12.12","12.12","-385.36",
"Kelleway, Miss Gay","0","0","0","0","0","0","3","0","0","0","0","-3","6","0","0","0","0","-6","9","0","0","0","0","-9","358","34","78","9.5","21.79","-61.95","34","17","174","13","33","7.47","18.97","-33.58","17","7","11","41.18","41.18","-1.05","254","27","60","10.63","10.63","-42.3",
"Kelly, Muredach","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","66","0","6","0","9.09","-66","898","93","22","0","4","0","18.18","-22","1","0","0","0","0","-1","48","0","5","0","0","-48",
"Kiely, J E and Thomas","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","3","0","0","0","0","-3","124","10","36","8.06","29.03","-67.19","29","11","80","4","23","5","28.75","-56.17","18","3","8","16.67","16.67","-7.94","48","2","14","4.17","4.17","-40",
"Kirby, P A","0","0","0","0","0","0","1","0","0","0","0","-1","9","0","1","0","11.11","-9","18","0","2","0","11.11","-18","912","73","209","8","22.92","-365.4","17","22","497","39","107","7.85","21.53","-276.52","85","26","57","30.59","30.59","-18.64","747","59","176","7.9","7.9","-365.06",
"Kirk, S","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","-5","6","1","1","16.67","16.67","-2.25","228","8","41","3.51","17.98","-113.84","10","6","94","4","23","4.26","24.47","-74.84","6","2","4","33.33","33.33","-0.59","142","5","27","3.52","3.52","-114.5",
"Kittow, W S","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","9","0","3","0","33.33","-9","236","26","78","11.02","33.05","-12.38","35","19","129","16","47","12.4","36.43","-14.76","28","7","13","25","25","-4.88","196","23","66","11.73","11.73","16.74",
"Lavelle, Miss E C","0","0","0","0","0","0","0","0","0","0","0","0","5","1","3","20","60","2","7","1","4","14.29","57.14","0","594","76","212","12.79","35.69","-172.49","4","1","318","41","125","12.89","39.31","-68.69","80","23","45","28.75","28.75","-24.03","390","47","133","12.05","12.05","-138.4",
"Lavery, Ms Sheila","2","2","2","100","100","13.25","5","2","3","40","60","10.25","8","2","4","25","50","7.25","9","2","4","22.22","44.44","6.25","365","29","79","7.95","21.64","-32.17","1","1","173","17","44","9.83","25.43","24.5","23","5","11","21.74","21.74","-9","212","17","51","8.02","8.02","2.5",
"Lidster, Craig","0","0","0","0","0","0","1","1","1","100","100","18","8","1","2","12.5","25","11","16","3","6","18.75","37.5","33.5","564","53","155","9.4","27.48","-43.11","3","1","348","30","96","8.62","27.59","1","39","8","20","20.51","20.51","-19.11","353","36","103","10.2","10.2","25.29",
"Longsdon, C E","0","0","0","0","0","0","1","0","1","0","100","-1","4","0","1","0","25","-4","6","0","2","0","33.33","-6","535","61","168","11.4","31.4","-244.38","44","11","248","17","65","6.85","26.21","-154.71","76","22","37","28.95","28.95","-21.58","366","36","101","9.84","9.84","-169.58",
"Lund, B V","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","75","2","3","2.67","4","-71.08","327","29","32","1","1","3.13","3.13","-30.71","1","1","1","100","100","0.29","49","0","0","0","0","-49",
"Lycett, Shaun","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","3","0","0","0","0","-3","154","15","50","9.74","32.47","-80.86","154","26","62","7","21","11.29","33.87","-33.24","18","5","10","27.78","27.78","-4.74","133","15","44","11.28","11.28","-59.86",
"Lyons, G M","0","0","0","0","0","0","2","0","0","0","0","-2","7","0","3","0","42.86","-7","25","3","10","12","40","-15.07","768","106","264","13.8","34.38","-249.24","9","11","376","67","146","17.82","38.83","-42.24","143","50","89","34.97","34.97","-15.49","254","31","75","12.2","12.2","-47.08",
"Macey, Jessica","0","0","0","0","0","0","1","0","0","0","0","-1","4","1","2","25","50","1.5","7","1","3","14.29","42.86","-1.5","371","37","102","9.97","27.49","-122.42","4","2","184","25","62","13.59","33.7","-11.17","37","9","23","24.32","24.32","-5.42","306","35","95","11.44","11.44","-74.42",
"Main, Mrs H S","2","0","2","0","100","-2","2","0","2","0","100","-2","4","0","2","0","50","-4","10","1","3","10","30","-2","335","33","94","9.85","28.06","28.86","8","5","154","10","36","6.49","23.38","-104.26","37","10","23","27.03","27.03","-5.64","265","28","82","10.57","10.57","-78.39",
"Makin, Phillip","0","0","0","0","0","0","1","0","0","0","0","-1","4","2","2","50","50","8.25","4","2","2","50","50","8.25","231","14","54","6.06","23.38","-143.37","4","2","101","5","22","4.95","21.78","-71.75","20","5","14","25","25","-3.87","165","11","44","6.67","6.67","-110.87",
"Mason, Christopher","1","0","0","0","0","-1","2","0","0","0","0","-2","2","0","0","0","0","-2","6","1","1","16.67","16.67","3","146","19","44","13.01","30.14","-18.74","8","5","86","12","28","13.95","32.56","-18.75","21","7","13","33.33","33.33","4.01","118","18","40","15.25","15.25","1.26",
"McConnell, John C","3","0","0","0","0","-3","6","0","0","0","0","-6","30","2","9","6.67","30","-16.5","43","4","12","9.3","27.91","-22.83","1704","122","373","7.16","21.89","-757.51","4","8","846","52","154","6.15","18.2","-374.78","115","32","60","27.83","27.83","-30.89","1161","62","203","5.34","5.34","-529.03",
"McCourt, T G","2","0","0","0","0","-2","5","0","0","0","0","-5","15","1","2","6.67","13.33","-10","20","1","2","5","10","-15","415","28","87","6.75","20.96","-149.61","7","13","220","16","42","7.27","19.09","-93.87","21","7","16","33.33","33.33","1.64","317","24","75","7.57","7.57","-64.99",
"McCreery, Peter","0","0","0","0","0","0","1","1","1","100","100","6.5","1","1","1","100","100","6.5","1","1","1","100","100","6.5","63","4","10","6.35","15.87","-14","3","1","21","3","7","14.29","33.33","9","3","0","0","0","0","-3","40","4","8","10","10","9",
"McCreery, W","2","0","0","0","0","-2","3","0","1","0","33.33","-3","10","0","3","0","30","-10","21","1","5","4.76","23.81","-19.2","481","38","121","7.9","25.16","-102.3","14","20","228","19","59","8.33","25.88","-24.32","35","8","19","22.86","22.86","-11.38","230","13","57","5.65","5.65","-82.17",
"McEnery, P F","0","0","0","0","0","0","2","0","1","0","50","-2","2","0","1","0","50","-2","3","0","1","0","33.33","-3","87","3","17","3.45","19.54","22","172","23","41","2","9","4.88","21.95","34","1","0","0","0","0","-1","57","3","16","5.26","5.26","52",
"McGuinness, Adrian","0","0","0","0","0","0","8","1","3","12.5","37.5","-2","12","2","4","16.67","33.33","13","25","2","4","8","16","0","1067","91","278","8.53","26.05","-346.76","2","2","518","47","134","9.07","25.87","-143.5","93","23","58","24.73","24.73","-9.8","844","71","222","8.41","8.41","-227.32",
"McKenna, P J","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","108","4","26","3.7","24.07","-84.25","98","9","43","2","13","4.65","30.23","-30","8","2","3","25","25","0.75","103","4","26","3.88","3.88","-79.25",
"McLoughlin, Daniel","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","21","3","4","14.29","19.05","-2","24","3","21","3","4","14.29","19.05","-2","0","0","0","0","0","0","17","2","3","11.76","11.76","-4.5",
"McNamara, Andrew","1","0","0","0","0","-1","1","0","0","0","0","-1","3","0","0","0","0","-3","6","0","1","0","16.67","-6","226","11","36","4.87","15.93","-117.5","81","26","83","3","13","3.61","15.66","-65.5","5","1","2","20","20","0","138","9","24","6.52","6.52","-70.5",
"Meade, Noel","1","0","0","0","0","-1","4","0","0","0","0","-4","5","0","0","0","0","-5","19","2","5","10.53","26.32","-3","869","92","257","10.59","29.57","-98.65","11","11","386","41","109","10.62","28.24","19.66","80","23","44","28.75","28.75","-24.14","406","32","106","7.88","7.88","-37.5",
"Meehan, B J","0","0","0","0","0","0","0","0","0","0","0","0","4","1","1","25","25","2","9","1","1","11.11","11.11","-3","237","21","66","8.86","27.85","103.38","7","4","117","12","27","10.26","23.08","123","13","2","4","15.38","15.38","-5.75","99","7","26","7.07","7.07","-53.37",
"Menzies, Rebecca","0","0","0","0","0","0","0","0","0","0","0","0","6","1","3","16.67","50","-3","13","1","5","7.69","38.46","-10","1146","120","338","10.47","29.49","-310.53","7","6","580","61","165","10.52","28.45","-166.6","129","42","72","32.56","32.56","-6.57","885","102","275","11.53","11.53","-181.12",
"Midgley, P T","0","0","0","0","0","0","1","1","1","100","100","3.5","6","1","1","16.67","16.67","-1.5","16","2","5","12.5","31.25","-8","781","76","211","9.73","27.02","-281.22","3","1","391","42","121","10.74","30.95","-125.89","97","30","60","30.93","30.93","3.2","740","73","201","9.86","9.86","-251.1",
"Millman, B R","4","1","1","25","25","-0.5","4","1","1","25","25","-0.5","10","2","4","20","40","-2","21","3","7","14.29","33.33","-8.67","653","85","211","13.02","32.31","-81.6","1","3","339","45","103","13.27","30.38","-18.57","88","28","49","31.82","31.82","-2.68","498","70","166","14.06","14.06","8.82",
"Mohammed, Ismail","1","0","0","0","0","-1","3","1","2","33.33","66.67","0.25","3","1","2","33.33","66.67","0.25","8","1","3","12.5","37.5","-4.75","206","16","45","7.77","21.84","-85.77","3","2","76","4","11","5.26","14.47","-60.09","24","7","14","29.17","29.17","-4.6","119","12","33","10.08","10.08","-17.51",
"Moore, C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38","2","4","5.26","10.53","-26","641","28","16","0","1","0","6.25","-16","1","1","1","100","100","4.5","20","2","3","10","10","-8",
"Moore, Gary and Josh","3","0","0","0","0","-3","10","1","2","10","20","-7.37","14","1","3","7.14","21.43","-11.37","31","2","7","6.45","22.58","-23.37","1545","226","491","14.63","31.78","-232.68","2","5","772","87","207","11.27","26.81","-265.62","269","113","173","42.01","42.01","27.12","1126","154","348","13.68","13.68","-209.86",
"Moore, J S","3","0","2","0","66.67","-3","3","0","2","0","66.67","-3","7","0","4","0","57.14","-7","12","1","5","8.33","41.67","1","447","44","114","9.84","25.5","-54.26","12","11","213","19","58","8.92","27.23","-29.04","30","9","17","30","30","2.5","320","34","87","10.63","10.63","-49.01",
"Morris, Patrick","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","5","0","2","0","40","-5","189","11","32","5.82","16.93","-106.04","39","20","113","7","19","6.19","16.81","-60.92","7","3","5","42.86","42.86","2.46","170","9","27","5.29","5.29","-94.92",
"Mullins, Anthony","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","50","50","1.25","4","1","1","25","25","-0.75","175","12","25","6.86","14.29","-24.42","5","1","98","8","18","8.16","18.37","20.58","14","2","6","14.29","14.29","-5.92","77","7","17","9.09","9.09","38.33",
"Mullins, Thomas","1","0","0","0","0","-1","2","0","0","0","0","-2","2","0","0","0","0","-2","12","0","0","0","0","-12","332","23","73","6.93","21.99","-179.26","29","18","162","11","32","6.79","19.75","-103.09","27","8","15","29.63","29.63","-3.17","181","13","42","7.18","7.18","-87",
"Mullins, W P","0","0","0","0","0","0","2","1","1","50","50","1.5","8","1","2","12.5","25","-4.5","34","10","18","29.41","52.94","22.15","2082","530","972","25.46","46.69","-363.77","3","2","1084","270","485","24.91","44.74","-134.7","790","379","564","47.97","47.97","-77.2","451","42","125","9.31","9.31","-78.26",
"Murphy, Amy","0","0","0","0","0","0","3","0","0","0","0","-3","6","1","2","16.67","33.33","0","19","1","4","5.26","21.05","-13","761","57","178","7.49","23.39","-291.82","7","6","365","29","86","7.95","23.56","-73.66","33","8","19","24.24","24.24","-10.81","487","38","113","7.8","7.8","-138.14",
"Murphy, Ciaran","1","0","0","0","0","-1","2","0","1","0","50","-2","8","0","2","0","25","-8","14","2","4","14.29","28.57","4.5","459","28","88","6.1","19.17","-210.5","11","13","236","13","46","5.51","19.49","-135","13","1","7","7.69","7.69","-8","262","19","56","7.25","7.25","-88.5",
"Murphy, Joseph G","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","287","28","84","9.76","29.27","-58.06","29","6","119","10","43","8.4","36.13","-21.05","23","6","15","26.09","26.09","-6.22","141","10","32","7.09","7.09","-75.59",
"Murphy, Mike / Keady, Michael","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","3","0","0","0","0","-3","456","30","105","6.58","23.03","-90.58","115","84","223","11","50","4.93","22.42","-115.16","27","6","13","22.22","22.22","-5.41","359","28","94","7.8","7.8","-5.58",
"Murray, Adrian","0","0","0","0","0","0","6","2","2","33.33","33.33","25","7","2","2","28.57","28.57","24","17","2","4","11.76","23.53","14","443","27","112","6.09","25.28","-5.6","2","1","253","19","65","7.51","25.69","-22.18","22","6","16","27.27","27.27","-2.18","159","11","46","6.92","6.92","6.5",
"Murtagh, J P","5","0","1","0","20","-5","13","1","4","7.69","30.77","-6","16","2","7","12.5","43.75","4","29","3","10","10.34","34.48","-1","875","86","267","9.83","30.51","-280.26","3","11","416","39","138","9.38","33.17","-123.31","99","22","54","22.22","22.22","-38.09","402","46","139","11.44","11.44","-63.13",
"Nicholls, Adrian","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","7","0","1","0","14.29","-7","340","32","94","9.41","27.65","-64.34","34","18","180","18","54","10","30","7.21","38","9","18","23.68","23.68","-10.17","252","29","77","11.51","11.51","-20.34",
"Norton, J R","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39","1","3","2.56","7.69","-27","396","24","21","0","0","0","0","-21","0","0","0","0","0","0","30","1","3","3.33","3.33","-18",
"OBrien, A P","1","0","0","0","0","-1","12","3","5","25","41.67","-7.22","14","3","6","21.43","42.86","-9.22","46","14","22","30.43","47.83","16.67","1190","276","556","23.19","46.72","-163.9","3","7","626","147","295","23.48","47.12","-91.79","380","168","272","44.21","44.21","-12.02","113","14","41","12.39","12.39","-53.33",
"OBrien, Charles","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","2","0","0","0","0","-2","112","7","18","6.25","16.07","-24.75","45","7","52","4","7","7.69","13.46","-14.25","6","1","3","16.67","16.67","-2.5","65","5","10","7.69","7.69","14.5",
"OBrien, Joseph Patrick","8","1","4","12.5","50","-6.27","24","5","10","20.83","41.67","49.17","35","8","15","22.86","42.86","47.17","67","13","28","19.4","41.79","44.4","1854","252","683","13.59","36.84","-344.62","1","3","905","117","324","12.93","35.8","-123.83","360","116","240","32.22","32.22","-82.45","485","48","137","9.9","9.9","13.79",
"OBrien, Liam G","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","67","6","12","8.96","17.91","-28.87","52","7","38","4","5","10.53","13.16","-5","5","2","5","40","40","0.13","36","4","9","11.11","11.11","-15.87",
"OCallaghan, M D","0","0","0","0","0","0","3","0","0","0","0","-3","3","0","0","0","0","-3","9","0","0","0","0","-9","321","51","112","15.89","34.89","-42.57","17","12","161","26","53","16.15","32.92","-13.83","68","24","41","35.29","35.29","17.68","143","25","53","17.48","17.48","-4.78",
"OLeary, Mrs C","4","0","1","0","25","-4","4","0","1","0","25","-4","6","0","1","0","16.67","-6","11","0","2","0","18.18","-11","55","1","8","1.82","14.55","-51","66","37","50","1","8","2","16","-46","5","1","4","20","20","-1","48","1","8","2.08","2.08","-44",
"OMeara, D","0","0","0","0","0","0","4","0","2","0","50","-4","13","2","5","15.38","38.46","-6.5","57","5","16","8.77","28.07","-36","1865","221","571","11.85","30.62","-272.46","4","6","967","124","319","12.82","32.99","-169.08","222","73","121","32.88","32.88","28.17","1512","188","480","12.43","12.43","-140.69",
"ONeill, E J","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","1","0","33.33","-3","117","9","30","7.69","25.64","-51.5","27","7","75","8","23","10.67","30.67","-22.5","4","1","3","25","25","0.5","80","9","24","11.25","11.25","-14.5",
"Osborne, J A","2","0","0","0","0","-2","8","0","1","0","12.5","-8","13","1","3","7.69","23.08","-2","23","2","6","8.7","26.09","-6.5","640","62","178","9.69","27.81","-89.39","5","12","340","30","94","8.82","27.65","-123.77","50","14","26","28","28","-4.89","485","50","137","10.31","10.31","-40.89",
"Oshea, J G M","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","12","1","1","8.33","8.33","-4.5","339","24","77","7.08","22.71","-80.75","8","3","166","15","41","9.04","24.7","-11.25","25","4","9","16","16","-10.5","269","20","65","7.43","7.43","-31.5",
"OSullivan, Ross","0","0","0","0","0","0","4","0","1","0","25","-4","10","0","3","0","30","-10","21","1","8","4.76","38.1","-15.5","592","47","166","7.94","28.04","-209.76","8","11","254","30","95","11.81","37.4","-6.59","63","13","37","20.63","20.63","-18.17","385","32","124","8.31","8.31","-111.6",
"Palmer, Hugo","0","0","0","0","0","0","5","2","3","40","60","6","13","4","7","30.77","53.85","22","32","5","10","15.63","31.25","7.5","1031","127","346","12.32","33.56","-88.94","3","3","550","83","193","15.09","35.09","90.76","139","37","87","26.62","26.62","-40.29","623","72","199","11.56","11.56","-10.93",
"Parr, Joseph","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","2","0","66.67","-3","7","2","4","28.57","57.14","15","397","40","126","10.08","31.74","-166.4","9","6","156","20","46","12.82","29.49","-26.61","61","15","40","24.59","24.59","-15.73","312","35","111","11.22","11.22","-107.57",
"Perratt, Miss L A","0","0","0","0","0","0","0","0","0","0","0","0","13","1","2","7.69","15.38","38","15","1","4","6.67","26.67","36","453","40","105","8.83","23.18","-69.07","7","12","287","26","65","9.06","22.65","-4.48","40","13","28","32.5","32.5","5.97","414","36","99","8.7","8.7","-117.9",
"Phillips, R T","0","0","0","0","0","0","1","1","1","100","100","33","2","1","2","50","100","32","3","2","3","66.67","100","39.5","180","11","32","6.11","17.78","-48.75","2","1","90","6","15","6.67","16.67","-16.25","3","0","1","0","0","-3","138","11","30","7.97","7.97","-6.75",
"Pipe, D E","0","0","0","0","0","0","3","0","0","0","0","-3","8","0","1","0","12.5","-8","14","2","5","14.29","35.71","3","920","116","259","12.61","28.15","-145.48","12","9","417","53","126","12.71","30.22","-14.19","104","37","59","35.58","35.58","0.75","732","89","201","12.16","12.16","-110.23",
"Ponting, J","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","137","3","18","2.19","13.14","-72.12","218","48","68","1","9","1.47","13.24","-57","4","1","2","25","25","-1.12","99","3","15","3.03","3.03","-34.12",
"Portman, J G","3","1","1","33.33","33.33","1.33","5","2","3","40","60","11.33","7","3","4","42.86","57.14","18.83","18","3","7","16.67","38.89","7.83","551","46","155","8.35","28.13","-162.12","1","3","287","22","76","7.67","26.48","-109.29","43","10","25","23.26","23.26","-8.24","403","39","129","9.68","9.68","-75.55",
"Price, R J","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","83","2","10","2.41","12.05","-60","260","28","43","2","5","4.65","11.63","-20","3","0","1","0","0","-3","61","2","9","3.28","3.28","-38",
"Quinn, J J","0","0","0","0","0","0","2","0","0","0","0","-2","9","0","2","0","22.22","-9","20","2","5","10","25","25","742","74","229","9.97","30.86","-229.72","10","14","391","29","105","7.42","26.85","-148.62","119","30","68","25.21","25.21","-27.71","506","49","156","9.68","9.68","-133.68",
"Rimell, M G","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","149","19","47","12.75","31.54","40.08","40","9","87","13","31","14.94","35.63","7","14","5","7","35.71","35.71","6.33","138","17","45","12.32","12.32","-2.92",
"Rogers, H","1","0","0","0","0","-1","1","0","0","0","0","-1","5","0","0","0","0","-5","6","0","0","0","0","-6","178","11","50","6.18","28.09","-65.59","19","10","95","7","26","7.37","27.37","-15.42","10","2","5","20","20","-2.92","134","9","41","6.72","6.72","-31.84",
"Roper, W M","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","-18","2230","80","3","0","0","0","0","-3","0","0","0","0","0","0","2","0","0","0","0","-2",
"Rothwell, B S","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","84","1","10","1.19","11.9","-76.5","19","3","44","1","4","2.27","9.09","-36.5","2","0","2","0","0","-2","39","1","8","2.56","2.56","-31.5",
"Rothwell, P J","0","0","0","0","0","0","0","0","0","0","0","0","9","0","3","0","33.33","-9","21","1","5","4.76","23.81","-2","978","66","224","6.75","22.9","-305.67","8","11","495","37","120","7.47","24.24","-119.42","38","10","25","26.32","26.32","2.58","672","58","185","8.63","8.63","-77.17",
"Ryan, K A","0","0","0","0","0","0","1","0","0","0","0","-1","8","0","0","0","0","-8","40","3","7","7.5","17.5","-3.12","1012","117","289","11.56","28.56","41.29","9","13","532","66","144","12.41","27.07","48.06","69","22","44","31.88","31.88","-7.21","612","62","164","10.13","10.13","-75.16",
"Saunders, M S","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","99","12","30","12.12","30.3","-41.5","19","4","28","2","10","7.14","35.71","-18.5","10","4","8","40","40","3.5","94","11","28","11.7","11.7","-43",
"Scott, George","0","0","0","0","0","0","4","1","2","25","50","0.5","11","2","5","18.18","45.45","-5.06","25","6","10","24","40","2.6","491","75","162","15.27","32.99","-62","3","2","266","41","84","15.41","31.58","-13.81","85","34","50","40","40","11.04","280","46","98","16.43","16.43","-43.28",
"Scott, Miss Katie","0","0","0","0","0","0","0","0","0","0","0","0","7","1","3","14.29","42.86","34","7","1","3","14.29","42.86","34","492","30","127","6.1","25.81","-188.39","6","4","231","12","65","5.19","28.14","-71.37","47","9","25","19.15","19.15","-17.39","401","24","102","5.99","5.99","-178.12",
"Sexton, Adrian","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","4","0","0","0","0","-4","101","3","9","2.97","8.91","-50.5","422","62","55","0","3","0","5.45","-55","0","0","0","0","0","0","58","3","7","5.17","5.17","-7.5",
"Shaw, D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-3","438","31","96","7.08","21.92","-222.26","129","52","200","15","42","7.5","21","-116.46","29","9","18","31.03","31.03","3.49","362","26","85","7.18","7.18","-173.39",
"Simcock, D M","0","0","0","0","0","0","2","0","0","0","0","-2","4","0","0","0","0","-4","15","2","3","13.33","20","-0.5","742","94","221","12.67","29.78","-127.83","12","10","376","50","110","13.3","29.26","-104.99","83","29","49","34.94","34.94","-0.2","504","76","167","15.08","15.08","-29.1",
"Slattery, Andrew","0","0","0","0","0","0","5","0","2","0","40","-5","10","2","6","20","60","2.5","22","3","7","13.64","31.82","-3.5","861","73","211","8.48","24.51","-212.74","4","6","432","33","108","7.64","25","-129.73","52","17","30","32.69","32.69","4.52","439","36","102","8.2","8.2","-167.92",
"Slevin, Nigel","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-3","3","0","0","0","0","-3","131","6","20","4.58","15.27","138","117","12","50","3","6","6","12","188","0","0","0","0","0","0","68","1","8","1.47","1.47","-57",
