trainer,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Owen, J P","2","0","0","0","0","-2","5","1","2","20","40","-1","14","1","5","7.14","35.71","-10","22","2","6","9.09","27.27","-12","490","85","179","17.35","36.53","-31.96","3","4","428","71","149","16.59","34.81","-34.06","91","33","64","36.26","36.26","-2.5","354","60","131","16.95","16.95","-69.58",
"Palmer, Hugo","0","0","0","0","0","0","2","0","0","0","0","-2","15","2","3","13.33","20","0","30","6","10","20","33.33","20","1040","128","346","12.31","33.27","-86.94","6","12","550","81","189","14.73","34.36","90.06","137","36","84","26.28","26.28","-42.29","629","73","200","11.61","11.61","-5.93",
"Parr, Joseph","0","0","0","0","0","0","2","1","1","50","50","-0.38","3","1","1","33.33","33.33","-1.38","8","2","4","25","50","-0.88","393","42","125","10.69","31.81","-155.28","2","1","156","22","47","14.1","30.13","-19.49","61","16","40","26.23","26.23","-14.11","310","37","111","11.94","11.94","-98.45",
"Phelan, P M","0","0","0","0","0","0","2","0","1","0","50","-2","4","0","1","0","25","-4","4","0","1","0","25","-4","243","13","48","5.35","19.75","-114.17","112","36","125","6","24","4.8","19.2","-64.5","17","1","5","5.88","5.88","-13.5","169","12","43","7.1","7.1","-43.67",
"Portman, J G","1","0","0","0","0","-1","2","0","0","0","0","-2","6","0","1","0","16.67","-6","16","4","7","25","43.75","11.56","552","44","152","7.97","27.54","-184.77","8","8","283","22","75","7.77","26.5","-106.31","44","10","24","22.73","22.73","-9.89","405","38","127","9.38","9.38","-84.2",
"Prescott, Sir Mark","0","0","0","0","0","0","4","1","4","25","100","-1.62","8","1","5","12.5","62.5","-5.62","18","3","11","16.67","61.11","-11.33","503","88","198","17.5","39.36","-92.18","2","3","251","42","97","16.73","38.65","-84.78","147","51","91","34.69","34.69","-27.09","296","67","142","22.64","22.64","-53.81",
"Quinn, J J","4","1","2","25","50","11","5","1","2","20","40","10","10","1","3","10","30","5","18","1","5","5.56","27.78","-3","744","74","226","9.95","30.38","-218.97","1","1","388","28","102","7.22","26.29","-140.37","120","29","67","24.17","24.17","-30.96","507","50","153","9.86","9.86","-119.68",
"Riches, John","1","0","0","0","0","-1","3","0","0","0","0","-3","3","0","0","0","0","-3","3","0","0","0","0","-3","73","7","17","9.59","23.29","-34","118","22","30","1","4","3.33","13.33","-22.5","5","2","4","40","40","3","61","7","14","11.48","11.48","-22",
"Ryan, K A","2","0","2","0","100","-2","4","0","2","0","50","-4","15","0","5","0","33.33","-15","25","0","6","0","24","-25","1017","116","288","11.41","28.32","19.29","18","32","531","66","143","12.43","26.93","49.06","73","22","45","30.14","30.14","-11.21","614","61","164","9.93","9.93","-94.16",
"Sangster, Ollie","1","1","1","100","100","3","2","1","2","50","100","2","4","1","2","25","50","0","13","2","4","15.38","30.77","-7.17","210","34","76","16.19","36.19","-29.38","1","1","164","24","58","14.63","35.37","-24.32","34","17","26","50","50","10.79","66","11","22","16.67","16.67","12.08",
"Saunders, M S","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","33.33","-3","96","12","31","12.5","32.29","-38.5","28","7","28","2","10","7.14","35.71","-18.5","10","4","8","40","40","3.5","91","11","29","12.09","12.09","-40",
"Scott, George","1","0","0","0","0","-1","3","0","2","0","66.67","-3","4","0","2","0","50","-4","15","3","9","20","60","-6.86","493","75","164","15.21","33.27","-65.05","9","5","264","40","82","15.15","31.06","-19.61","86","34","51","39.53","39.53","8.99","280","45","98","16.07","16.07","-46.53",
"Scott, Miss Katie","6","1","1","16.67","16.67","9","7","1","1","14.29","14.29","8","10","1","2","10","20","5","14","1","2","7.14","14.29","1","502","31","129","6.18","25.7","-183.39","1","1","237","13","63","5.49","26.58","-62.37","48","9","25","18.75","18.75","-18.39","408","25","104","6.13","6.13","-170.12",
"Simcock, D M","0","0","0","0","0","0","1","0","1","0","100","-1","4","1","3","25","75","1.5","13","2","5","15.38","38.46","-0.5","749","96","224","12.82","29.91","-122.33","5","3","378","52","113","13.76","29.89","-94.49","84","29","50","34.52","34.52","-1.2","509","78","170","15.32","15.32","-21.6",
"Smart, B","0","0","0","0","0","0","1","0","0","0","0","-1","2","1","1","50","50","1.5","5","1","3","20","60","-1.5","349","38","113","10.89","32.38","-2.18","5","2","174","23","60","13.22","34.48","77.61","46","11","27","23.91","23.91","-7.51","269","30","88","11.15","11.15","15.09",
"Spencer, Richard","0","0","0","0","0","0","1","0","0","0","0","-1","6","2","3","33.33","50","-0.12","12","2","3","16.67","25","-6.12","441","53","130","12.02","29.48","-103.12","7","5","211","31","72","14.69","34.12","-49.03","59","20","34","33.9","33.9","-11.45","309","35","90","11.33","11.33","-106.86",
"Steele, Daniel","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","75","8","20","10.67","26.67","-15","38","8","27","3","9","11.11","33.33","-1.5","4","1","3","25","25","-0.5","66","8","19","12.12","12.12","-6",
"Stoute, Sir Michael","0","0","0","0","0","0","3","2","3","66.67","100","8.12","6","2","3","33.33","50","5.12","9","3","5","33.33","55.56","5.87","390","55","151","14.1","38.72","-153.27","2","1","163","25","64","15.34","39.26","-55.35","90","29","62","32.22","32.22","-17.93","158","22","55","13.92","13.92","-63.14",
"Thompson, D W","1","0","1","0","100","-1","3","0","3","0","100","-3","3","0","3","0","100","-3","4","0","3","0","75","-4","369","24","111","6.5","30.08","-132.29","43","22","187","18","71","9.63","37.97","-23.42","27","6","14","22.22","22.22","-7.12","314","22","94","7.01","7.01","-94.62",
"Tinkler, N","1","0","0","0","0","-1","5","0","1","0","20","-5","9","1","3","11.11","33.33","6","23","1","7","4.35","30.43","-8","848","67","211","7.9","24.88","-258.63","4","7","415","32","105","7.71","25.3","-176.58","60","11","26","18.33","18.33","-22.47","666","59","189","8.86","8.86","-114.25",
"Tuer, Grant","1","0","0","0","0","-1","7","1","3","14.29","42.86","-4.75","10","2","5","20","50","-5.55","13","3","7","23.08","53.85","-0.55","788","89","251","11.29","31.85","-219.92","2","5","408","39","127","9.56","31.13","-125.35","88","28","53","31.82","31.82","-6.04","619","76","208","12.28","12.28","-133.25",
"Tutty, Gemma","0","0","0","0","0","0","2","1","1","50","50","4.5","5","1","1","20","20","1.5","12","1","2","8.33","16.67","-5.5","358","39","108","10.89","30.17","-52.58","2","1","199","23","61","11.56","30.65","-8.66","30","9","15","30","30","-8.16","304","35","99","11.51","11.51","-49.08",
"Usher, M D I","1","0","0","0","0","-1","4","0","0","0","0","-4","6","1","1","16.67","16.67","-1.5","15","2","2","13.33","13.33","-5.5","575","45","149","7.83","25.91","-61.88","5","5","312","26","96","8.33","30.77","-99.13","26","7","18","26.92","26.92","-0.79","461","38","130","8.24","8.24","-29.71",
"Varian, Roger","0","0","0","0","0","0","2","0","1","0","50","-2","11","1","4","9.09","36.36","-9.09","25","2","10","8","40","-21.36","1231","220","526","17.87","42.73","-263.66","6","7","563","96","250","17.05","44.4","-152.68","324","117","220","36.11","36.11","-45.56","521","77","190","14.78","14.78","-111.4",
"Waggott, Miss Tracy","0","0","0","0","0","0","2","0","0","0","0","-2","2","0","0","0","0","-2","2","0","0","0","0","-2","229","15","55","6.55","24.02","-106","33","16","120","8","34","6.67","28.33","-77.5","24","2","9","8.33","8.33","-18","186","13","51","6.99","6.99","-71",
"Walford, Mark","1","0","0","0","0","-1","4","1","1","25","25","0.5","12","1","3","8.33","25","-7.5","20","1","4","5","20","-15.5","708","74","197","10.45","27.82","-208.68","3","4","349","32","80","9.17","22.92","-110.2","72","21","42","29.17","29.17","-17.92","533","56","151","10.51","10.51","-114.22",
"Walker, Ed","0","0","0","0","0","0","0","0","0","0","0","0","10","0","4","0","40","-10","24","4","12","16.67","50","6","863","130","310","15.06","35.92","16.15","9","14","397","67","152","16.88","38.29","55.89","123","48","74","39.02","39.02","11.95","472","72","172","15.25","15.25","-12.53",
"Ward, Tom","2","1","2","50","100","1.25","5","2","3","40","60","6.75","10","3","7","30","70","3.95","14","4","9","28.57","64.29","4.45","417","45","124","10.79","29.74","-86.3","1","1","208","20","55","9.62","26.44","-80.47","33","10","20","30.3","30.3","-2.54","282","34","95","12.06","12.06","-48.43",
"Watson, Archie","2","1","1","50","50","13","5","2","4","40","80","20","17","3","8","17.65","47.06","16.5","31","3","10","9.68","32.26","2.5","1536","183","457","11.91","29.75","-322.07","1","1","754","83","229","11.01","30.37","-209.52","176","58","107","32.95","32.95","-35.01","920","86","232","9.35","9.35","-256.46",
"West, Adam","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","7","2","3","28.57","42.86","-1.45","453","37","106","8.17","23.4","-37.82","10","2","246","17","51","6.91","20.73","-48.45","36","8","21","22.22","22.22","-11.95","313","30","78","9.58","9.58","-10.82",
"West, S G","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","3","1","1","33.33","33.33","8","110","6","24","5.45","21.82","-65.5","8","3","76","3","15","3.95","19.74","-52.75","5","2","2","40","40","3.25","89","6","21","6.74","6.74","-44.5",
"Whillans, D W","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","165","22","65","13.33","39.39","-33.58","105","11","83","15","39","18.07","46.99","9.42","30","9","20","30","30","0.59","132","21","62","15.91","15.91","-19.58",
"Whitaker, Simon","0","0","0","0","0","0","2","0","0","0","0","-2","2","0","0","0","0","-2","4","1","1","25","25","3","198","7","41","3.54","20.71","-69","9","3","93","4","15","4.3","16.13","-57","13","1","7","7.69","7.69","-8.5","173","7","39","4.05","4.05","-44",
"Williams, Ian","0","0","0","0","0","0","4","1","1","25","25","-0.5","21","2","4","9.52","19.05","-9","35","4","7","11.43","20","-14.5","1398","132","357","9.44","25.54","-562.12","2","2","757","77","207","10.17","27.34","-225.3","158","56","101","35.44","35.44","11.01","1196","130","339","10.87","10.87","-372.5",
"Williams, S C","0","0","0","0","0","0","2","0","1","0","50","-2","6","1","2","16.67","33.33","-3.5","20","3","4","15","20","-6.5","775","86","209","11.1","26.97","-140.74","4","3","369","43","99","11.65","26.83","-50.8","105","31","63","29.52","29.52","-14.47","609","63","162","10.34","10.34","-205.87",
"Woods, S P C","3","1","2","33.33","66.67","0.25","4","1","3","25","75","-0.75","14","3","6","21.43","42.86","-6.7","18","4","8","22.22","44.44","-7.45","506","58","162","11.46","32.02","-174.33","1","3","244","33","83","13.52","34.02","-75.48","62","23","39","37.1","37.1","7.42","332","39","108","11.75","11.75","-110.79",
 
