trainer,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Jones, Jack","2","0","1","0","50","-2","4","0","1","0","25","-4","11","0","2","0","18.18","-11","13","0","2","0","15.38","-13","375","48","126","12.8","33.6","-116.56","15","15","275","29","89","10.55","32.36","-139.62","56","21","32","37.5","37.5","0.03","255","35","96","13.73","13.73","-70.42",
"Keatley, Adrian Paul","0","0","0","0","0","0","1","0","0","0","0","-1","5","0","2","0","40","-5","7","1","3","14.29","42.86","-3.5","456","62","159","13.6","34.87","-96.22","12","6","229","27","70","11.79","30.57","-91.77","55","25","38","45.45","45.45","23.28","335","42","112","12.54","12.54","-72.5",
"Keighley, M","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","25","-4","417","37","111","8.87","26.62","-161.87","31","11","225","15","53","6.67","23.56","-96.01","42","12","19","28.57","28.57","-6.58","296","31","85","10.47","10.47","-66.5",
"Kellett, C N","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","105","8","27","7.62","25.71","-40.4","92","20","59","6","21","10.17","35.59","-22.4","8","1","4","12.5","12.5","-5.9","102","8","27","7.84","7.84","-37.4",
"Kelleway, Miss Gay","0","0","0","0","0","0","3","0","0","0","0","-3","3","0","0","0","0","-3","7","0","0","0","0","-7","356","33","78","9.27","21.91","-63.2","50","26","173","12","32","6.94","18.5","-42.08","17","7","11","41.18","41.18","-1.05","254","26","60","10.24","10.24","-45.55",
"Kent, T J","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","5","0","2","0","40","-5","173","18","60","10.4","34.68","-62.51","42","15","98","12","36","12.24","36.73","-21.34","17","4","10","23.53","23.53","0.33","147","17","52","11.56","11.56","-40.84",
"Knight, W J","3","0","1","0","33.33","-3","6","1","2","16.67","33.33","4","10","1","2","10","20","0","19","3","6","15.79","31.58","2","427","52","138","12.18","32.32","-87.25","2","4","238","40","89","16.81","37.39","23.25","57","14","32","24.56","24.56","-11.74","288","45","104","15.63","15.63","-12.75",
"Kubler, Daniel","2","1","1","50","50","6.5","7","3","3","42.86","42.86","29.75","9","3","4","33.33","44.44","27.75","14","3","5","21.43","35.71","22.75","413","69","161","16.71","38.98","83.27","1","1","247","44","97","17.81","39.27","92.26","69","20","39","28.99","28.99","-6.44","302","51","122","16.89","16.89","0.27",
"Lavery, Ms Sheila","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","25","-4","9","0","1","0","11.11","-9","359","27","75","7.52","20.89","-54.17","17","11","172","16","44","9.3","25.58","16","24","5","12","20.83","20.83","-10","214","15","50","7.01","7.01","-27.5",
"Lidster, Craig","1","0","0","0","0","-1","3","0","1","0","33.33","-3","12","0","1","0","8.33","-12","26","0","6","0","23.08","-26","586","51","158","8.7","26.96","-96.36","19","32","361","29","99","8.03","27.42","-14.5","38","7","19","18.42","18.42","-20.36","366","35","106","9.56","9.56","-16.71",
"Loughnane, David","1","0","0","0","0","-1","4","0","1","0","25","-4","9","0","2","0","22.22","-9","16","0","2","0","12.5","-16","598","47","136","7.86","22.74","-195.97","26","22","296","17","55","5.74","18.58","-128.92","43","14","26","32.56","32.56","1.53","404","40","107","9.9","9.9","-74.47",
"Lupini, Miss Natalia","0","0","0","0","0","0","2","0","0","0","0","-2","4","0","0","0","0","-4","10","2","2","20","20","-3.78","207","28","69","13.53","33.33","-14.16","8","6","121","11","33","9.09","27.27","-65.45","38","13","26","34.21","34.21","9.01","103","16","36","15.53","15.53","5.04",
"Lynam, Edward","0","0","0","0","0","0","1","0","1","0","100","-1","4","0","2","0","50","-4","5","0","2","0","40","-5","330","38","107","11.52","32.42","-102.04","33","14","152","14","51","9.21","33.55","-81.54","46","12","29","26.09","26.09","7.63","259","29","85","11.2","11.2","-85.04",
"Lynch, Miss Jennifer Anne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","100","100","3.5","124","8","29","6.45","23.39","-52.75","12","1","70","5","17","7.14","24.29","-18","8","2","5","25","25","0.25","82","6","23","7.32","7.32","-23.5",
"Lyons, G M","0","0","0","0","0","0","3","1","2","33.33","66.67","-0.37","16","3","7","18.75","43.75","1.83","18","3","7","16.67","38.89","-0.17","765","107","266","13.99","34.77","-237.91","3","3","370","68","149","18.38","40.27","-28.33","149","52","92","34.9","34.9","-16.16","254","33","77","12.99","12.99","-30.58",
"Magee, Patrick","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","120","6","21","5","17.5","-36","243","63","77","2","11","2.6","14.29","-56","6","0","1","0","0","-6","69","4","16","5.8","5.8","-13",
"Martin, Andrew J","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","100","100","11","87","11","24","12.64","27.59","13.88","9","1","50","7","13","14","26","22","10","2","5","20","20","-3.12","64","11","23","17.19","17.19","36.88",
"McBride, P J","2","0","0","0","0","-2","2","0","0","0","0","-2","3","0","1","0","33.33","-3","6","1","3","16.67","50","-2.25","202","28","54","13.86","26.73","98.08","9","5","97","11","23","11.34","23.71","-32.5","19","6","12","31.58","31.58","2","150","25","50","16.67","16.67","87.58",
"McConnell, John C","1","1","1","100","100","0.33","6","1","1","16.67","16.67","-4.67","8","1","1","12.5","12.5","-6.67","27","2","5","7.41","18.52","-8.67","1699","121","371","7.12","21.84","-770.5","1","1","832","53","151","6.37","18.15","-344.11","117","35","63","29.91","29.91","-25.8","1155","61","201","5.28","5.28","-539.48",
"McCourt, T G","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","-6","410","27","84","6.59","20.49","-146.99","23","21","219","15","41","6.85","18.72","-97.87","19","6","14","31.58","31.58","1.26","313","23","73","7.35","7.35","-63.37",
"McCreery, W","0","0","0","0","0","0","3","1","1","33.33","33.33","0.25","5","1","1","20","20","-1.75","15","2","7","13.33","46.67","-8","482","40","125","8.3","25.93","-96.3","2","1","229","21","62","9.17","27.07","-18.32","37","9","21","24.32","24.32","-10.13","233","14","62","6.01","6.01","-81.92",
"McEntee, P S","0","0","0","0","0","0","1","1","1","100","100","33","2","1","1","50","50","32","7","1","1","14.29","14.29","27","639","50","142","7.82","22.22","-223.07","2","1","290","19","55","6.55","18.97","-94.91","36","13","21","36.11","36.11","8.02","547","43","127","7.86","7.86","-161.53",
"McGivern, Miss","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","1","0","50","-2","49","7","14","14.29","28.57","-12.59","55","9","28","4","9","14.29","32.14","-10.59","6","3","5","50","50","4.41","29","7","12","24.14","24.14","7.41",
"McGuinness, Adrian","0","0","0","0","0","0","7","2","3","28.57","42.86","-1.45","11","2","3","18.18","27.27","-5.45","22","5","7","22.73","31.82","15.05","1068","93","279","8.71","26.12","-325.96","2","2","510","48","132","9.41","25.88","-128.95","93","24","59","25.81","25.81","-7","844","73","223","8.65","8.65","-203.82",
"Meade, Noel","0","0","0","0","0","0","2","0","1","0","50","-2","7","0","2","0","28.57","-7","16","1","5","6.25","31.25","-12.5","861","92","256","10.69","29.73","-90.03","10","10","377","39","108","10.34","28.65","10.16","80","22","45","27.5","27.5","-27.02","404","32","106","7.92","7.92","-35.5",
"Mechie, N","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","58","2","5","3.45","8.62","-22","455","27","22","0","0","0","0","-22","0","0","0","0","0","0","50","1","4","2","2","-27",
"Meehan, B J","1","0","0","0","0","-1","1","0","0","0","0","-1","6","0","1","0","16.67","-6","11","1","3","9.09","27.27","-7","238","22","64","9.24","26.89","106.38","12","8","123","12","28","9.76","22.76","109","13","2","4","15.38","15.38","-5.75","98","7","24","7.14","7.14","-52.37",
"Menuisier, David","1","0","0","0","0","-1","3","0","0","0","0","-3","11","1","2","9.09","18.18","-6","17","2","5","11.76","29.41","-8","351","39","97","11.11","27.64","-98.23","7","9","188","28","66","14.89","35.11","-38.79","34","13","22","38.24","38.24","1.11","208","26","64","12.5","12.5","-50.7",
"Menzies, Rebecca","2","0","1","0","50","-2","5","1","3","20","60","7","10","2","5","20","50","10.5","20","2","6","10","30","0.5","1152","120","337","10.42","29.25","-301.03","3","4","586","61","168","10.41","28.67","-158.6","126","41","70","32.54","32.54","-5.57","895","102","276","11.4","11.4","-175.62",
"Midgley, P T","3","1","1","33.33","33.33","12","6","1","2","16.67","33.33","9","10","1","3","10","30","5","17","1","4","5.88","23.53","-2","775","73","210","9.42","27.1","-293.22","1","1","388","43","121","11.08","31.19","-107.89","97","30","60","30.93","30.93","3.2","735","70","200","9.52","9.52","-264.1",
"Millman, B R","3","0","2","0","66.67","-3","8","0","4","0","50","-8","19","1","6","5.26","31.58","-14.67","23","2","8","8.7","34.78","-11.67","669","84","215","12.56","32.14","-127.52","6","19","345","44","104","12.75","30.14","-43.4","88","28","50","31.82","31.82","-2.68","512","69","169","13.48","13.48","-35.1",
"Moore, Gary and Josh","2","0","1","0","50","-2","6","0","3","0","50","-6","15","2","5","13.33","33.33","-6","28","2","7","7.14","25","-19","1548","226","490","14.6","31.65","-252.78","7","12","776","88","211","11.34","27.19","-265.87","266","113","171","42.48","42.48","29.52","1132","154","347","13.6","13.6","-232.96",
"Moore, J S","0","0","0","0","0","0","0","0","0","0","0","0","7","1","3","14.29","42.86","-1","13","2","6","15.38","46.15","-3.5","455","46","118","10.11","25.93","-63.76","5","7","218","21","59","9.63","27.06","-20.87","30","10","18","33.33","33.33","6","325","34","87","10.46","10.46","-67.01",
"Morrison, H","0","0","0","0","0","0","3","0","0","0","0","-3","7","1","3","14.29","42.86","-5.78","10","1","3","10","30","-8.78","588","63","179","10.71","30.44","-195.99","6","7","297","33","99","11.11","33.33","-124.77","85","22","46","25.88","25.88","-26.48","377","36","117","9.55","9.55","-166.03",
"Mulvany, Michael","0","0","0","0","0","0","2","0","0","0","0","-2","3","0","0","0","0","-3","9","0","0","0","0","-9","383","29","87","7.57","22.72","-144.01","27","27","191","13","40","6.81","20.94","-73.09","33","9","21","27.27","27.27","0.16","239","21","68","8.79","8.79","-126.01",
"Murphy, Amy","2","1","1","50","50","3","7","1","1","14.29","14.29","-2","9","2","2","22.22","22.22","4","20","2","4","10","20","-7","769","59","179","7.67","23.28","-286.82","1","1","371","30","87","8.09","23.45","-74.16","35","9","20","25.71","25.71","-7.81","492","40","115","8.13","8.13","-130.14",
"Murphy, Joseph G","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","4","1","1","25","25","22","270","28","82","10.37","30.37","-16.97","9","3","119","11","44","9.24","36.97","4.95","21","5","13","23.81","23.81","-6.13","135","10","32","7.41","7.41","-69.59",
"Murray, Adrian","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","-4","10","1","2","10","20","-2","451","27","113","5.99","25.06","-20.6","8","5","256","20","67","7.81","26.17","-17.18","23","6","17","26.09","26.09","-3.18","161","10","46","6.21","6.21","-10.5",
"Murtagh, J P","0","0","0","0","0","0","3","0","0","0","0","-3","9","1","1","11.11","11.11","4","19","2","4","10.53","21.05","-2.5","868","86","267","9.91","30.76","-281.01","4","6","410","39","138","9.51","33.66","-116.77","101","22","55","21.78","21.78","-41.59","399","44","136","11.03","11.03","-78.13",
"Newland, Dr R D P","1","0","0","0","0","-1","7","0","1","0","14.29","-7","9","0","1","0","11.11","-9","15","0","3","0","20","-15","723","91","232","12.59","32.09","-63.44","29","34","392","51","130","13.01","33.16","0.24","82","20","54","24.39","24.39","-23.89","536","65","166","12.13","12.13","-70.14",
"OBrien, A P","0","0","0","0","0","0","3","1","1","33.33","33.33","-0.9","42","7","20","16.67","47.62","-13.34","53","9","24","16.98","45.28","-21.18","1192","278","562","23.32","47.15","-169.08","2","1","625","146","301","23.36","48.16","-94.55","390","169","276","43.33","43.33","-19.18","115","15","43","13.04","13.04","-45.33",
"Obrien, Donnacha","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","50","50","0.25","4","2","2","50","50","-0.13","242","38","100","15.7","41.32","-38.8","5","2","121","20","53","16.53","43.8","-21.14","43","12","26","27.91","27.91","-14.88","38","5","13","13.16","13.16","-18.92",
"OBrien, Joseph Patrick","0","0","0","0","0","0","6","2","3","33.33","50","2.08","26","4","8","15.38","30.77","-0.92","56","6","16","10.71","28.57","-23.17","1864","252","684","13.52","36.7","-352.67","2","1","907","113","316","12.46","34.84","-141.2","354","115","236","32.49","32.49","-76.75","483","49","140","10.14","10.14","18.54",
"OBrien, Liam G","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","70","6","12","8.57","17.14","-31.87","68","10","39","4","5","10.26","12.82","-6","5","2","5","40","40","0.13","36","4","9","11.11","11.11","-15.87",
"OCallaghan, M D","0","0","0","0","0","0","5","1","1","20","20","5","6","1","1","16.67","16.67","4","8","2","2","25","25","7","321","50","109","15.58","33.96","-51.57","2","1","157","26","52","16.56","33.12","-0.08","67","23","40","34.33","34.33","14.18","144","25","52","17.36","17.36","-0.28",
"ODonoghue, John","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","170","13","34","7.65","20","-95.76","127","30","75","5","15","6.67","20","-44.67","10","4","6","40","40","1.49","65","5","14","7.69","7.69","-35.92",
"OGrady, E J","1","0","0","0","0","-1","2","0","1","0","50","-2","2","0","1","0","50","-2","4","0","2","0","50","-4","282","22","79","7.8","28.01","-97.62","44","15","129","11","37","8.53","28.68","-38","21","3","11","14.29","14.29","-11.62","145","15","47","10.34","10.34","-0.12",
"Oliver, Andrew","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-3","9","0","0","0","0","-9","299","29","80","9.7","26.76","-17.49","21","10","154","14","39","9.09","25.32","-4.92","27","10","17","37.04","37.04","4.68","147","14","36","9.52","9.52","-36.25",
"OMeara, D","8","1","1","12.5","12.5","-3","19","2","5","10.53","26.32","-10.5","34","4","11","11.76","32.35","-12","58","10","23","17.24","39.66","-4.29","1891","229","589","12.11","31.15","-247.75","1","8","971","131","331","13.49","34.09","-117.87","231","76","126","32.9","32.9","30.5","1537","194","496","12.62","12.62","-121.36",
"ONeill, E J","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","5","1","1","20","20","-1","122","10","31","8.2","25.41","-52.5","9","3","75","8","22","10.67","29.33","-27","5","2","4","40","40","3.5","82","9","24","10.98","10.98","-16.5",
"ONeill, John F","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","72","2","13","2.78","18.06","-55","443","45","39","0","3","0","7.69","-39","4","1","2","25","25","0","34","2","11","5.88","5.88","-17",
"Osborne, J A","1","0","0","0","0","-1","2","1","1","50","50","4.5","12","2","3","16.67","25","-3.3","18","3","4","16.67","22.22","3.7","655","66","185","10.08","28.24","-114.94","3","2","347","34","101","9.8","29.11","-104.82","50","15","27","30","30","-2.69","495","53","143","10.71","10.71","-66.44",
"OSullivan, Ross","0","0","0","0","0","0","1","0","0","0","0","-1","8","1","2","12.5","25","5","13","1","2","7.69","15.38","0","590","47","167","7.97","28.31","-198.76","5","4","253","31","89","12.25","35.18","7.41","63","12","38","19.05","19.05","-22.17","384","32","126","8.33","8.33","-101.6",
"Owen, J P","0","0","0","0","0","0","7","2","5","28.57","71.43","2.17","15","2","7","13.33","46.67","-5.83","29","3","12","10.34","41.38","-15.83","505","87","186","17.23","36.83","-37.79","2","1","439","72","154","16.4","35.08","-40.22","92","34","65","36.96","36.96","-2.33","362","61","134","16.85","16.85","-69.58",
"Owens, Patrick","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","118","9","33","7.63","27.97","-54.26","26","5","52","4","14","7.69","26.92","-14.5","12","1","5","8.33","8.33","-10.09","64","6","16","9.38","9.38","-18.17",
"Palmer, Hugo","2","0","0","0","0","-2","4","1","1","25","25","0.5","23","4","6","17.39","26.09","0.25","38","6","9","15.79","23.68","0.25","1043","130","344","12.46","32.98","-74.1","2","3","555","80","190","14.41","34.23","83.5","138","37","84","26.81","26.81","-37.45","625","75","199","12","12","11.32",
"Parr, Joseph","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","5","1","1","20","20","-3.38","390","42","125","10.77","32.05","-152.28","9","3","152","20","45","13.16","29.61","-21.25","60","16","40","26.67","26.67","-13.11","308","37","111","12.01","12.01","-96.45",
"Pattinson, Mark","0","0","0","0","0","0","1","0","1","0","100","-1","2","0","1","0","50","-2","3","0","1","0","33.33","-3","126","4","23","3.17","18.25","-27","239","42","65","1","10","1.54","15.38","-54","3","0","3","0","0","-3","102","4","19","3.92","3.92","-3",
"Pearce, Simon","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","7","1","1","14.29","14.29","34","201","19","53","9.45","26.37","-62.02","10","3","104","8","32","7.69","30.77","-40.33","25","11","15","44","44","9.23","159","16","43","10.06","10.06","-39.27",
"Pears, Ollie","0","0","0","0","0","0","3","0","0","0","0","-3","4","0","0","0","0","-4","12","2","3","16.67","25","2.5","413","42","122","10.17","29.54","-109.8","9","6","189","19","46","10.05","24.34","-50.09","33","8","19","24.24","24.24","-13.46","254","25","71","9.84","9.84","-95.87",
"Perratt, Miss L A","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","-8","11","0","0","0","0","-11","453","41","102","9.05","22.52","-64.74","16","13","288","26","62","9.03","21.53","-6.65","39","14","29","35.9","35.9","11.3","414","37","96","8.94","8.94","-113.57",
"Perrett, Mrs A J","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","181","24","53","13.26","29.28","33.13","17","3","70","5","17","7.14","24.29","-37.75","14","6","10","42.86","42.86","7.63","152","23","50","15.13","15.13","43.13",
"Prendergast, Kevin","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","118","11","32","9.32","27.12","-45.49","23","5","55","5","13","9.09","23.64","-9.92","10","5","7","50","50","4.51","55","6","15","10.91","10.91","-13.67",
"Prescott, Sir Mark","1","1","1","100","100","3.5","2","2","2","100","100","4.75","8","2","4","25","50","-1.25","16","3","9","18.75","56.25","-6.87","501","89","201","17.76","40.12","-85.26","1","1","250","43","98","17.2","39.2","-81.53","148","52","93","35.14","35.14","-23.17","300","68","145","22.67","22.67","-52.89",
"Quinn, J J","0","0","0","0","0","0","2","0","1","0","50","-2","10","1","3","10","30","-4","20","2","6","10","30","1","740","75","225","10.14","30.41","-208.97","4","3","386","28","101","7.25","26.17","-141.37","120","29","66","24.17","24.17","-30.96","506","51","154","10.08","10.08","-112.68",
"Rimell, M G","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","151","19","47","12.58","31.13","38.08","56","13","88","12","30","13.64","34.09","2.75","15","5","7","33.33","33.33","5.33","141","17","45","12.06","12.06","-5.92",
"Ross, W","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","23","2","4","8.7","17.39","-5.5","59","9","16","2","4","12.5","25","1.5","0","0","0","0","0","0","16","2","4","12.5","12.5","1.5",
"Russell, Miss Lucinda V","4","0","1","0","25","-4","6","0","1","0","16.67","-6","11","1","2","9.09","18.18","-8.25","19","1","4","5.26","21.05","-16.25","1185","166","392","14.01","33.08","-283.7","4","8","717","89","232","12.41","32.36","-270.1","173","66","106","38.15","38.15","10.69","767","101","229","13.17","13.17","-184.73",
"Ryan, J","0","0","0","0","0","0","2","1","1","50","50","4","2","1","1","50","50","4","2","1","1","50","50","4","286","28","69","9.79","24.13","-11.97","2","2","107","11","26","10.28","24.3","-38.34","16","7","10","43.75","43.75","5.7","214","16","46","7.48","7.48","-47.63",
"Ryan, K A","3","1","1","33.33","33.33","-0.75","6","1","2","16.67","33.33","-3.75","14","3","4","21.43","28.57","16.25","29","3","9","10.34","31.03","1.25","998","116","281","11.62","28.16","58.94","1","3","533","68","145","12.76","27.2","66.31","73","21","43","28.77","28.77","-13.06","601","63","160","10.48","10.48","-53.16",
"Sangster, Ollie","0","0","0","0","0","0","0","0","0","0","0","0","6","1","4","16.67","66.67","-3.75","10","2","6","20","60","-3.75","216","35","80","16.2","37.04","-33.13","6","4","165","25","61","15.15","36.97","-23.07","35","18","27","51.43","51.43","12.04","68","11","23","16.18","16.18","10.08",
"Scott, George","0","0","0","0","0","0","3","0","1","0","33.33","-3","9","1","3","11.11","33.33","-3.5","13","1","5","7.69","38.46","-7.5","498","76","165","15.26","33.13","-64.55","5","6","270","40","83","14.81","30.74","-23.86","85","34","50","40","40","9.99","282","45","99","15.96","15.96","-48.53",
"Shaw, D","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","7","0","1","0","14.29","-7","444","29","95","6.53","21.4","-237.76","145","61","206","15","42","7.28","20.39","-122.46","28","8","17","28.57","28.57","0.99","368","24","84","6.52","6.52","-188.89",
"Simcock, D M","1","0","1","0","100","-1","2","1","2","50","100","1","5","1","2","20","40","-2","9","2","5","22.22","55.56","-0.5","741","95","222","12.82","29.96","-127.21","2","2","372","51","111","13.71","29.84","-100.99","85","30","51","35.29","35.29","0.8","507","78","169","15.38","15.38","-29.6",
"Slattery, Andrew","0","0","0","0","0","0","2","0","1","0","50","-2","5","0","1","0","20","-5","17","2","5","11.76","29.41","-5","863","74","212","8.57","24.57","-213.74","8","6","425","35","107","8.24","25.18","-110.73","51","17","30","33.33","33.33","5.52","444","37","105","8.33","8.33","-171.92",
"Smith, Kevin","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","5","0","3","0","60","-5","95","4","22","4.21","23.16","-49.5","52","23","78","4","21","5.13","26.92","-32.5","5","0","3","0","0","-5","63","4","18","6.35","6.35","-17.5",
"Smith, Matthew J","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","345","23","75","6.67","21.74","-109.09","74","29","127","10","33","7.87","25.98","-16.17","21","4","10","19.05","19.05","-2.75","265","19","59","7.17","7.17","-70.09",
"Smith, R Michael","0","0","0","0","0","0","0","0","0","0","0","0","3","0","2","0","66.67","-3","10","0","2","0","20","-10","528","25","97","4.73","18.37","-349.34","38","30","275","14","45","5.09","16.36","-163.75","29","6","12","20.69","20.69","-5.42","420","24","89","5.71","5.71","-243.59",
"Sowersby, M E","0","0","0","0","0","0","4","0","0","0","0","-4","4","0","0","0","0","-4","4","0","0","0","0","-4","153","3","19","1.96","12.42","5","101","35","78","2","9","2.56","11.54","59","0","0","0","0","0","0","125","3","17","2.4","2.4","33",
"Stack, J A","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","4","1","1","25","25","-0.5","260","26","89","10","34.23","-78.41","12","4","130","12","38","9.23","29.23","-35.42","40","14","27","35","35","2.01","76","9","30","11.84","11.84","-21.04",
"Steele, Daniel","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","74","8","20","10.81","27.03","-14","45","9","28","3","9","10.71","32.14","-2.5","4","1","3","25","25","-0.5","65","8","19","12.31","12.31","-5",
"Stone, W B","0","0","0","0","0","0","1","0","0","0","0","-1","2","1","1","50","50","0.38","3","1","1","33.33","33.33","-0.62","190","20","50","10.53","26.32","7.89","6","2","83","12","28","14.46","33.73","6.39","28","10","16","35.71","35.71","5.89","142","19","46","13.38","13.38","52.76",
"Tate, James","2","0","1","0","50","-2","3","0","1","0","33.33","-3","7","1","2","14.29","28.57","4","10","1","4","10","40","1","408","75","165","18.38","40.44","14.43","6","7","178","29","71","16.29","39.89","14.77","85","33","60","38.82","38.82","0.47","193","35","76","18.13","18.13","-3.82",
"Tinkler, N","3","0","1","0","33.33","-3","7","0","2","0","28.57","-7","17","0","4","0","23.53","-17","26","1","7","3.85","26.92","-11","857","67","214","7.82","24.97","-267.63","11","24","419","32","108","7.64","25.78","-180.58","58","11","26","18.97","18.97","-20.47","674","59","192","8.75","8.75","-122.25",
"Todhunter, M","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","141","16","48","11.35","34.04","-42.04","46","5","78","8","28","10.26","35.9","-22.42","18","6","12","33.33","33.33","3.13","120","15","42","12.5","12.5","-26.04",
"Tregoning, M P","0","0","0","0","0","0","0","0","0","0","0","0","4","1","2","25","50","-1.37","10","1","4","10","40","-7.37","260","28","76","10.77","29.23","-48.71","6","4","140","16","42","11.43","30","-59.79","32","11","21","34.38","34.38","-1.04","160","24","55","15","15","-15.71",
"Tuer, Grant","0","0","0","0","0","0","2","0","0","0","0","-2","8","1","1","12.5","12.5","-6","18","3","6","16.67","33.33","-11.55","784","90","252","11.48","32.14","-213.92","4","5","408","38","123","9.31","30.15","-138.85","89","29","54","32.58","32.58","-5.04","617","77","209","12.48","12.48","-129.25",
"Tutty, Gemma","1","0","0","0","0","-1","3","0","2","0","66.67","-3","4","0","2","0","50","-4","9","1","3","11.11","33.33","-2.5","359","39","109","10.86","30.36","-53.58","9","5","198","23","62","11.62","31.31","-7.66","31","9","16","29.03","29.03","-9.16","304","35","100","11.51","11.51","-49.08",
"Twomey, P","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","4","1","3","25","75","2","185","50","96","27.03","51.89","-24.06","9","3","93","26","52","27.96","55.91","-17.32","73","30","50","41.1","41.1","-0.95","16","0","3","0","0","-16",
"Usher, M D I","0","0","0","0","0","0","2","1","1","50","50","8","7","2","2","28.57","28.57","7","13","3","3","23.08","23.08","5.5","576","47","150","8.16","26.04","-48.88","3","1","316","28","97","8.86","30.7","-89.13","27","8","19","29.63","29.63","2.21","463","40","131","8.64","8.64","-17.71",
"Varian, Roger","7","2","4","28.57","57.14","4.41","12","3","7","25","58.33","2.41","19","3","12","15.79","63.16","-4.59","30","4","16","13.33","53.33","-13.68","1218","213","522","17.49","42.86","-284.55","1","1","569","97","257","17.05","45.17","-149.37","320","114","216","35.63","35.63","-48.7","514","74","188","14.4","14.4","-128.65",
"Waggott, Miss Tracy","0","0","0","0","0","0","3","1","3","33.33","100","0.5","9","2","7","22.22","77.78","-2.25","11","2","7","18.18","63.64","-4.25","237","17","62","7.17","26.16","-107.25","2","2","128","10","41","7.81","32.03","-78.75","27","3","12","11.11","11.11","-17.5","193","15","58","7.77","7.77","-71.25",
"Walker, Ed","4","0","0","0","0","-4","6","1","1","16.67","16.67","7","16","1","2","6.25","12.5","-3","26","1","6","3.85","23.08","-13","865","131","306","15.14","35.38","27.15","3","5","403","66","149","16.38","36.97","56.59","124","48","73","38.71","38.71","10.95","477","73","171","15.3","15.3","-4.53",
