trainer,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Macey, Jessica","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","1","0","33.33","-3","8","0","1","0","12.5","-8","375","36","101","9.6","26.93","-131.42","16","10","187","24","62","12.83","33.16","-35.17","36","9","22","25","25","-4.42","310","34","94","10.97","10.97","-83.42",
"Main, Mrs H S","1","0","0","0","0","-1","4","1","1","25","25","-1.37","4","1","1","25","25","-1.37","9","1","3","11.11","33.33","-6.37","339","34","95","10.03","28.02","27.49","3","3","153","11","36","7.19","23.53","-100.63","38","11","24","28.95","28.95","-4.01","269","29","83","10.78","10.78","-79.76",
"Mason, Christopher","2","1","1","50","50","1","2","1","1","50","50","1","2","1","1","50","50","1","6","1","2","16.67","33.33","-3","150","20","45","13.33","30","-19.74","1","1","85","10","25","11.76","29.41","-25.75","21","8","13","38.1","38.1","7.01","121","19","41","15.7","15.7","1.26",
"McBride, P J","0","0","0","0","0","0","0","0","0","0","0","0","3","1","2","33.33","66.67","0.75","3","1","2","33.33","66.67","0.75","199","28","53","14.07","26.63","101.08","5","2","98","13","26","13.27","26.53","-16","19","6","12","31.58","31.58","2","148","25","49","16.89","16.89","89.58",
"McGivern, Miss","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","3","0","1","0","33.33","-3","48","7","14","14.58","29.17","-11.59","51","8","27","4","9","14.81","33.33","-9.59","6","3","5","50","50","4.41","28","7","12","25","25","8.41",
"McGuinness, Adrian","1","0","0","0","0","-1","1","0","0","0","0","-1","6","2","3","33.33","50","18","18","4","7","22.22","38.89","19.5","1061","92","277","8.67","26.11","-315.51","4","3","508","47","131","9.25","25.79","-115.5","91","22","57","24.18","24.18","-10.55","841","73","222","8.68","8.68","-195.57",
"McIntyre, Alan","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","5","0","1","0","20","-5","36","3","10","8.33","27.78","-7.5","17","7","34","3","10","8.82","29.41","-5.5","1","0","1","0","0","-1","20","3","6","15","15","8.5",
"McLoughlin, Daniel","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","23","3","4","13.04","17.39","-4","36","5","23","3","4","13.04","17.39","-4","0","0","0","0","0","0","19","2","3","10.53","10.53","-6.5",
"Meade, Noel","1","0","0","0","0","-1","2","0","1","0","50","-2","6","1","3","16.67","50","-2.5","16","1","6","6.25","37.5","-12.5","866","93","258","10.74","29.79","-92.15","6","5","376","40","109","10.64","28.99","21.16","82","23","46","28.05","28.05","-26.14","406","32","107","7.88","7.88","-37.5",
"Midgley, P T","0","0","0","0","0","0","2","0","1","0","50","-2","7","0","2","0","28.57","-7","10","0","2","0","20","-10","767","72","208","9.39","27.12","-300.22","15","11","390","42","119","10.77","30.51","-124.89","97","30","60","30.93","30.93","3.2","728","69","198","9.48","9.48","-272.1",
"Millman, B R","4","0","1","0","25","-4","8","1","2","12.5","25","-3.67","9","1","2","11.11","22.22","-4.67","21","3","6","14.29","28.57","-6.17","660","84","211","12.73","31.97","-118.52","2","8","335","44","100","13.13","29.85","-33.4","87","28","49","32.18","32.18","-1.68","503","69","165","13.72","13.72","-26.1",
"Mohammed, Ismail","2","0","1","0","50","-2","2","0","1","0","50","-2","2","0","1","0","50","-2","10","1","5","10","50","-5.5","205","14","46","6.83","22.44","-93.15","10","7","80","5","15","6.25","18.75","-59.59","24","5","14","20.83","20.83","-10.48","117","10","32","8.55","8.55","-23.89",
"Moore, Gary and Josh","1","0","0","0","0","-1","8","2","2","25","25","1","16","2","3","12.5","18.75","-7","30","4","7","13.33","23.33","-16.12","1548","226","488","14.6","31.52","-252.78","3","5","777","88","209","11.33","26.9","-266.87","266","113","171","42.48","42.48","29.52","1129","154","344","13.64","13.64","-229.96",
"Moore, J S","3","1","2","33.33","66.67","3","3","1","2","33.33","66.67","3","7","1","3","14.29","42.86","-1","16","3","8","18.75","50","1.5","453","47","118","10.38","26.05","-42.76","1","3","217","21","60","9.68","27.65","-19.87","30","10","18","33.33","33.33","6","323","35","87","10.84","10.84","-46.01",
"Morris, Patrick","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","9","0","1","0","11.11","-9","197","11","33","5.58","16.75","-114.04","51","29","113","6","17","5.31","15.04","-67.42","7","3","5","42.86","42.86","2.46","177","9","28","5.08","5.08","-101.92",
"Morrison, H","1","0","0","0","0","-1","2","1","1","50","50","-0.78","2","1","1","50","50","-0.78","7","1","2","14.29","28.57","-5.78","589","64","180","10.87","30.56","-190.99","2","2","294","33","97","11.22","32.99","-121.77","84","22","46","26.19","26.19","-25.48","378","36","117","9.52","9.52","-167.03",
"Mulholland, N P","0","0","0","0","0","0","0","0","0","0","0","0","8","2","4","25","50","33","11","4","6","36.36","54.55","38.62","996","108","264","10.84","26.51","-109.34","4","1","448","52","126","11.61","28.13","-85.34","103","34","57","33.01","33.01","-8.06","762","92","221","12.07","12.07","23.53",
"Mullins, Emmet","0","0","0","0","0","0","1","1","1","100","100","1.5","3","1","2","33.33","66.67","-0.5","8","1","2","12.5","25","-5.5","331","52","116","15.71","35.05","-127.19","2","1","178","23","57","12.92","32.02","-73.86","88","29","54","32.95","32.95","-27.61","144","15","44","10.42","10.42","-68.18",
"Mullins, W P","6","0","1","0","16.67","-6","8","1","2","12.5","25","-6.17","10","1","3","10","30","-8.17","19","4","8","21.05","42.11","-7.04","2090","532","976","25.45","46.7","-362.69","2","7","1090","270","487","24.77","44.68","-139.68","791","379","566","47.91","47.91","-76.87","457","42","127","9.19","9.19","-84.26",
"Mulvany, Michael","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-3","9","0","0","0","0","-9","386","29","88","7.51","22.8","-147.01","23","24","192","13","41","6.77","21.35","-74.09","33","9","21","27.27","27.27","0.16","240","21","69","8.75","8.75","-127.01",
"Murphy, Amy","1","1","1","100","100","7","1","1","1","100","100","7","8","1","3","12.5","37.5","0","15","1","3","6.67","20","-7","763","58","178","7.6","23.33","-285.82","1","1","368","30","87","8.15","23.64","-68.66","33","8","19","24.24","24.24","-10.81","486","39","114","8.02","8.02","-129.14",
"Murphy, Daniel","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","6","1","2","16.67","33.33","2.5","105","7","22","6.67","20.95","-42.37","8","3","105","7","22","6.67","20.95","-42.37","7","0","3","0","0","-7","53","4","10","7.55","7.55","-22.5",
"Murray, Adrian","2","0","0","0","0","-2","2","0","0","0","0","-2","5","1","1","20","20","3","13","3","4","23.08","30.77","26","450","28","114","6.22","25.33","-4.6","4","3","255","20","67","7.84","26.27","-16.18","23","6","17","26.09","26.09","-3.18","162","11","47","6.79","6.79","3.5",
"Murtagh, J P","3","0","0","0","0","-3","3","0","0","0","0","-3","9","0","2","0","22.22","-9","27","3","9","11.11","33.33","-16.25","869","85","266","9.78","30.61","-295.01","10","13","413","38","138","9.2","33.41","-132.77","101","22","55","21.78","21.78","-41.59","399","44","136","11.03","11.03","-78.13",
"Nicholls, Adrian","0","0","0","0","0","0","3","0","0","0","0","-3","5","0","2","0","40","-5","7","0","3","0","42.86","-7","341","32","95","9.38","27.86","-65.34","46","25","178","17","53","9.55","29.78","-19.79","39","9","18","23.08","23.08","-11.17","253","29","79","11.46","11.46","-21.34",
"Niven, P D","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","168","16","45","9.52","26.79","-40.47","22","4","96","9","23","9.38","23.96","-19.3","15","4","9","26.67","26.67","-1.22","139","16","43","11.51","11.51","-11.47",
"OBrien, A P","23","3","10","13.04","43.48","-7.34","29","4","14","13.79","48.28","-10.34","35","5","16","14.29","45.71","-14.43","45","7","21","15.56","46.67","-20.8","1191","278","561","23.34","47.1","-161.78","1","3","621","144","297","23.19","47.83","-96.55","390","170","277","43.59","43.59","-17.28","115","15","43","13.04","13.04","-45.33",
"OBrien, Charles","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","112","7","18","6.25","16.07","-24.75","57","9","52","3","6","5.77","11.54","-31.25","6","1","3","16.67","16.67","-2.5","63","5","10","7.94","7.94","16.5",
"Obrien, Donnacha","1","1","1","100","100","1.25","1","1","1","100","100","1.25","2","2","2","100","100","1.87","4","2","2","50","50","-0.13","244","38","100","15.57","40.98","-40.8","1","1","123","22","55","17.89","44.72","-15.64","43","12","26","27.91","27.91","-14.88","38","5","13","13.16","13.16","-18.92",
"OBrien, Joseph Patrick","12","1","3","8.33","25","-8","13","1","3","7.69","23.08","-9","29","1","6","3.45","20.69","-25","66","8","24","12.12","36.36","-1.83","1863","252","685","13.53","36.77","-359.92","1","7","906","112","320","12.36","35.32","-147.03","356","115","238","32.3","32.3","-78.75","485","49","140","10.1","10.1","17.79",
"Oliver, Andrew","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","7","0","0","0","0","-7","300","29","81","9.67","27","-18.49","17","8","152","14","39","9.21","25.66","-2.92","28","10","17","35.71","35.71","3.68","147","14","36","9.52","9.52","-36.25",
"OMeara, D","8","1","3","12.5","37.5","-2.5","13","2","6","15.38","46.15","0.5","20","4","12","20","60","6.38","41","9","20","21.95","48.78","30.21","1880","228","585","12.13","31.12","-232.25","1","5","965","129","329","13.37","34.09","-120.37","226","75","124","33.19","33.19","32","1527","193","492","12.64","12.64","-106.86",
"ONeill, E J","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","50","50","2","3","1","1","33.33","33.33","1","120","10","31","8.33","25.83","-50.5","5","1","75","9","23","12","30.67","-18.5","5","2","4","40","40","3.5","81","9","24","11.11","11.11","-15.5",
"Osborne, J A","4","0","0","0","0","-4","6","0","1","0","16.67","-6","9","0","1","0","11.11","-9","20","3","7","15","35","1.75","652","64","183","9.82","28.07","-120.64","9","11","347","32","99","9.22","28.53","-113.52","49","14","26","28.57","28.57","-3.89","494","51","141","10.32","10.32","-74.14",
"Oshea, J G M","1","0","0","0","0","-1","2","0","0","0","0","-2","2","0","0","0","0","-2","10","1","1","10","10","-5.5","340","24","76","7.06","22.35","-85.75","12","9","166","15","40","9.04","24.1","-13.25","25","4","9","16","16","-10.5","271","20","64","7.38","7.38","-37.5",
"OSullivan, Daniel William","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","2","0","0","0","0","-2","46","2","11","4.35","23.91","-34.5","430","32","30","0","4","0","13.33","-30","2","1","2","50","50","1.5","24","2","8","8.33","8.33","-12.5",
"OSullivan, Ross","2","1","1","50","50","11","5","1","2","20","40","8","8","1","2","12.5","25","5","15","1","3","6.67","20","-2","592","47","168","7.94","28.38","-200.76","1","1","252","31","90","12.3","35.71","8.41","63","12","38","19.05","19.05","-22.17","382","32","126","8.38","8.38","-99.6",
"Palmer, Hugo","4","1","1","25","25","0.5","16","3","4","18.75","25","2.75","18","3","4","16.67","22.22","0.75","34","5","7","14.71","20.59","-0.25","1049","131","347","12.49","33.08","-77.19","1","1","555","82","191","14.77","34.41","94.08","139","38","85","27.34","27.34","-36.54","634","76","202","11.99","11.99","7.82",
"Pears, Ollie","0","0","0","0","0","0","0","0","0","0","0","0","5","2","3","40","60","9.5","8","2","3","25","37.5","6.5","410","42","123","10.24","30","-106.8","5","2","189","19","46","10.05","24.34","-50.09","33","8","19","24.24","24.24","-13.46","251","25","72","9.96","9.96","-92.87",
"Perratt, Miss L A","5","0","0","0","0","-5","5","0","0","0","0","-5","8","0","0","0","0","-8","12","1","1","8.33","8.33","-7.67","458","41","105","8.95","22.93","-69.74","12","10","290","26","63","8.97","21.72","-8.65","41","14","29","34.15","34.15","9.3","419","37","99","8.83","8.83","-118.57",
"Ponting, J","2","0","1","0","50","-2","2","0","1","0","50","-2","3","0","1","0","33.33","-3","7","1","2","14.29","28.57","34","144","4","20","2.78","13.89","-38.12","11","5","73","2","11","2.74","15.07","-21","4","1","2","25","25","-1.12","106","4","17","3.77","3.77","-0.12",
"Portman, J G","2","0","0","0","0","-2","8","0","1","0","12.5","-8","10","0","1","0","10","-10","21","2","5","9.52","23.81","-14.94","557","44","153","7.9","27.47","-189.77","11","16","286","21","74","7.34","25.87","-115.81","46","10","24","21.74","21.74","-11.89","409","38","128","9.29","9.29","-88.2",
"Price, R J","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","83","2","10","2.41","12.05","-60","272","29","41","2","4","4.88","9.76","-18","3","0","1","0","0","-3","61","2","9","3.28","3.28","-38",
"Quinn, J J","3","0","1","0","33.33","-3","7","0","1","0","14.29","-7","12","1","3","8.33","25","3","18","1","4","5.56","22.22","-3","746","74","226","9.92","30.29","-220.97","4","8","391","27","101","6.91","25.83","-152.37","119","29","66","24.37","24.37","-29.96","510","50","154","9.8","9.8","-122.68",
"Quinn, M G","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","35","1","6","2.86","17.14","-20","386","30","27","0","4","0","14.81","-27","1","0","0","0","0","-1","25","1","4","4","4","-10",
"Rimell, M G","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-3","152","19","47","12.5","30.92","37.08","52","12","89","12","30","13.48","33.71","1.75","15","5","7","33.33","33.33","5.33","141","17","45","12.06","12.06","-5.92",
"Russell, Miss Lucinda V","2","0","0","0","0","-2","3","0","0","0","0","-3","11","0","2","0","18.18","-11","12","1","3","8.33","25","-7.67","1181","167","392","14.14","33.19","-265.45","11","12","711","88","231","12.38","32.49","-266.85","173","66","106","38.15","38.15","13.94","765","102","230","13.33","13.33","-168.48",
"Ryan, K A","1","0","0","0","0","-1","6","1","1","16.67","16.67","13","15","1","4","6.67","26.67","4","25","1","7","4","28","-6","1008","114","282","11.31","27.98","37.69","3","5","529","66","142","12.48","26.84","59.06","72","20","43","27.78","27.78","-14.31","610","62","162","10.16","10.16","-71.16",
"Sangster, Ollie","2","0","1","0","50","-2","5","1","3","20","60","-2.75","7","2","5","28.57","71.43","-0.75","13","2","5","15.38","38.46","-6.75","215","35","79","16.28","36.74","-32.13","2","3","166","25","60","15.06","36.14","-24.07","35","18","27","51.43","51.43","12.04","68","11","23","16.18","16.18","10.08",
"Saunders, M S","1","0","0","0","0","-1","2","0","1","0","50","-2","2","0","1","0","50","-2","5","0","2","0","40","-5","98","12","32","12.24","32.65","-40.5","31","9","28","2","11","7.14","39.29","-18.5","10","4","8","40","40","3.5","93","11","30","11.83","11.83","-42",
"Sayer, Mrs Dianne","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","237","19","60","8.02","25.32","-59.25","20","5","117","9","27","7.69","23.08","-62.75","22","4","11","18.18","18.18","-8","206","17","51","8.25","8.25","-40",
"Schleusner-fruhriep, Anna","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9999","9999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Slattery, Andrew","2","0","0","0","0","-2","2","0","0","0","0","-2","8","1","1","12.5","12.5","-2.5","19","2","5","10.53","26.32","-7","869","75","214","8.63","24.63","-208.74","4","3","429","35","109","8.16","25.41","-114.73","52","17","30","32.69","32.69","4.52","446","38","105","8.52","8.52","-162.92",
"Smart, B","1","1","1","100","100","1.5","3","1","1","33.33","33.33","-0.5","4","1","1","25","25","-1.5","6","2","3","33.33","50","0","349","39","113","11.17","32.38","0.32","1","1","177","24","61","13.56","34.46","77.11","47","12","28","25.53","25.53","-6.01","270","31","88","11.48","11.48","16.59",
"Smith, R Michael","2","0","1","0","50","-2","2","0","1","0","50","-2","8","0","1","0","12.5","-8","12","0","1","0","8.33","-12","533","25","96","4.69","18.01","-354.34","34","29","282","14","45","4.96","15.96","-170.75","29","6","12","20.69","20.69","-5.42","426","24","89","5.63","5.63","-249.59",
"Spencer, Seb","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","100","100","10","4","2","2","50","50","8","182","20","50","10.99","27.47","-35.36","5","1","96","9","22","9.38","22.92","-24.84","10","4","5","40","40","2.81","144","18","45","12.5","12.5","-7.69",
"Stack, J A","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","5","1","1","20","20","-1.5","261","26","89","9.96","34.1","-79.41","8","3","130","12","38","9.23","29.23","-35.42","40","14","27","35","35","2.01","75","9","30","12","12","-20.04",
"Tickle, J","3","0","1","0","33.33","-3","3","0","1","0","33.33","-3","3","0","1","0","33.33","-3","8","0","1","0","12.5","-8","201","16","45","7.96","22.39","-114.13","15","9","112","10","27","8.93","24.11","-53.17","17","5","7","29.41","29.41","-2.29","150","13","39","8.67","8.67","-80.51",
"Timmons, C D","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","4","0","1","0","25","-4","127","11","26","8.66","20.47","10.25","21","5","70","7","16","10","22.86","1.25","9","0","3","0","0","-9","77","9","22","11.69","11.69","48",
"Tinkler, N","2","0","1","0","50","-2","8","0","2","0","25","-8","16","1","4","6.25","25","-1","24","1","7","4.17","29.17","-9","849","67","212","7.89","24.97","-259.63","7","15","418","32","107","7.66","25.6","-179.58","59","11","26","18.64","18.64","-21.47","670","59","191","8.81","8.81","-118.25",
"Toomey, Brian","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","4","0","1","0","25","-4","59","3","17","5.08","28.81","-46.79","197","46","59","3","17","5.08","28.81","-46.79","5","1","2","20","20","-2.12","49","3","16","6.12","6.12","-36.79",
"Tregoning, M P","1","0","1","0","100","-1","3","1","2","33.33","66.67","-0.37","6","1","3","16.67","50","-3.37","12","2","5","16.67","41.67","-1.87","263","29","78","11.03","29.66","-46.21","2","3","141","16","42","11.35","29.79","-60.79","32","11","21","34.38","34.38","-1.04","159","24","55","15.09","15.09","-14.71",
"Tuer, Grant","2","0","0","0","0","-2","3","0","0","0","0","-3","10","1","3","10","30","-7.75","15","3","7","20","46.67","-2.55","789","89","251","11.28","31.81","-220.92","5","8","408","39","126","9.56","30.88","-125.35","88","28","53","31.82","31.82","-6.04","621","76","208","12.24","12.24","-135.25",
"Twomey, P","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","50","50","4","4","1","3","25","75","2","185","51","96","27.57","51.89","-22.56","5","2","92","26","51","28.26","55.43","-16.32","73","31","50","42.47","42.47","0.55","16","0","3","0","0","-16",
"Usher, M D I","0","0","0","0","0","0","3","1","1","33.33","33.33","1","7","1","1","14.29","14.29","-3","11","3","3","27.27","27.27","2.5","576","46","150","7.99","26.04","-58.88","3","3","312","27","96","8.65","30.77","-95.13","27","8","19","29.63","29.63","2.21","463","39","131","8.42","8.42","-27.71",
"Varian, Roger","1","0","1","0","100","-1","6","0","5","0","83.33","-6","8","0","6","0","75","-8","20","2","11","10","55","-16.36","1223","218","526","17.83","43.01","-264.33","9","13","562","96","253","17.08","45.02","-151.68","322","116","219","36.02","36.02","-45.23","518","77","190","14.86","14.86","-108.4",
"Vovcenko, Pavel","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9999","9999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Wainwright, J S","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","209","15","42","7.18","20.1","-122.17","48","13","89","4","14","4.49","15.73","-69.25","14","3","8","21.43","21.43","-1.25","177","14","37","7.91","7.91","-94.17",
"Walker, Ed","1","0","0","0","0","-1","8","0","0","0","0","-8","9","0","1","0","11.11","-9","24","1","7","4.17","29.17","-19.5","869","130","309","14.96","35.56","10.15","12","22","399","66","149","16.54","37.34","52.09","124","48","74","38.71","38.71","10.95","476","72","171","15.13","15.13","-16.53",
"Watson, Archie","2","0","1","0","50","-2","7","2","3","28.57","42.86","-0.4","12","4","7","33.33","58.33","19.6","31","5","12","16.13","38.71","9.1","1540","183","457","11.88","29.68","-330.22","2","5","754","85","230","11.27","30.5","-202.92","176","58","107","32.95","32.95","-35.16","923","86","233","9.32","9.32","-259.46",
"Weld, D K","1","0","0","0","0","-1","1","0","0","0","0","-1","6","0","1","0","16.67","-6","16","0","3","0","18.75","-16","507","62","193","12.23","38.07","-169.4","15","18","240","27","79","11.25","32.92","-73.87","81","28","55","34.57","34.57","-15.19","162","11","50","6.79","6.79","-70.42",
"West, Miss Sheena","2","1","1","50","50","1.25","2","1","1","50","50","1.25","3","1","2","33.33","66.67","0.25","5","1","2","20","40","-1.75","199","28","75","14.07","37.69","-53.35","1","1","104","10","35","9.62","33.65","-53.59","26","12","17","46.15","46.15","6.24","141","24","60","17.02","17.02","-8.43",
"Whillans, Ewan","3","0","1","0","33.33","-3","3","0","1","0","33.33","-3","4","0","1","0","25","-4","10","0","2","0","20","-10","495","34","114","6.87","23.03","-40.17","34","20","240","21","67","8.75","27.92","66.33","19","2","12","10.53","10.53","-12.25","422","26","96","6.16","6.16","-117.67",
"Williams, Ian","8","0","1","0","12.5","-8","11","0","2","0","18.18","-11","15","1","3","6.67","20","-11.5","37","2","6","5.41","16.22","-25","1400","132","356","9.43","25.43","-564.12","5","13","761","77","208","10.12","27.33","-229.3","159","56","101","35.22","35.22","10.01","1200","130","339","10.83","10.83","-376.5",
"Williams, S C","0","0","0","0","0","0","2","0","0","0","0","-2","5","1","2","20","40","-2.5","13","2","3","15.38","23.08","-5.5","768","85","208","11.07","27.08","-214.74","7","5","366","43","98","11.75","26.78","-47.8","105","31","63","29.52","29.52","-14.47","605","63","162","10.41","10.41","-201.87",
"Wintle, A","3","1","1","33.33","33.33","31","3","1","1","33.33","33.33","31","3","1","1","33.33","33.33","31","13","1","5","7.69","38.46","21","441","35","108","7.94","24.49","-94.03","1","1","240","20","68","8.33","28.33","-52.11","44","8","24","18.18","18.18","-20.36","398","34","101","8.54","8.54","-52.76",
 
