trainer,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Gilligan, Paul John","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","6","1","1","16.67","16.67","7","247","12","38","4.86","15.38","-163.85","14","6","129","9","21","6.98","16.28","-76.85","9","4","6","44.44","44.44","4.65","91","6","23","6.59","6.59","-51.42",
"Goldie, J S","5","1","1","20","20","0.5","21","2","4","9.52","19.05","-10","28","4","7","14.29","25","-11.58","45","8","16","17.78","35.56","5.25","1234","145","362","11.75","29.34","-329.94","1","2","569","75","172","13.18","30.23","-82.19","171","56","107","32.75","32.75","10.33","1137","138","349","12.14","12.14","-276.54",
"Gosden, John and Thady","0","0","0","0","0","0","10","0","2","0","20","-10","20","1","4","5","20","-18.43","32","3","8","9.38","25","-24.8","1197","242","518","20.22","43.27","-166.19","7","17","617","118","276","19.12","44.73","-105.9","307","121","202","39.41","39.41","-38.69","298","51","110","17.11","17.11","-61.45",
"Grassick, M C","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","4","0","0","0","0","-4","247","15","44","6.07","17.81","-119.17","27","13","98","6","15","6.12","15.31","-58.17","11","2","6","18.18","18.18","-2.5","135","10","29","7.41","7.41","-41.5",
"Greatrex, W J","0","0","0","0","0","0","4","0","1","0","25","-4","6","0","2","0","33.33","-6","12","1","3","8.33","25","-6","427","55","153","12.88","35.83","43.75","9","8","235","31","87","13.19","37.02","103.41","59","19","37","32.2","32.2","-3.83","240","41","92","17.08","17.08","-25.83",
"Greenall, O / Guerriero, J","0","0","0","0","0","0","0","0","0","0","0","0","3","1","2","33.33","66.67","14","7","1","3","14.29","42.86","10","835","125","265","14.97","31.74","-125.09","5","1","418","65","127","15.55","30.38","-85.01","156","57","95","36.54","36.54","3.92","605","97","213","16.03","16.03","-2.06",
"Griffin, Eoin","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","3","0","1","0","33.33","-3","168","16","51","9.52","30.36","-35.17","19","5","84","7","21","8.33","25","-22.5","22","6","14","27.27","27.27","-0.17","109","14","40","12.84","12.84","5.83",
"Halley, Josh","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","52","2","6","3.85","11.54","-37","220","32","39","2","5","5.13","12.82","-24","1","0","1","0","0","-1","6","0","0","0","0","-6",
"Hammond, Micky","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","33.33","-3","5","0","1","0","20","-5","929","74","213","7.97","22.93","-275.36","48","28","461","43","121","9.33","26.25","-126.22","44","12","28","27.27","27.27","-10.22","774","67","180","8.66","8.66","-216.02",
"Hanlon, John Joseph","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","3","0","0","0","0","-3","783","29","109","3.7","13.92","-446.67","22","13","387","16","59","4.13","15.25","-198.12","25","7","12","28","28","-7","409","14","59","3.42","3.42","-215.5",
"Harrington, Mrs John","0","0","0","0","0","0","9","0","3","0","33.33","-9","23","1","7","4.35","30.43","0","41","2","11","4.88","26.83","-14.5","1343","146","412","10.87","30.68","-197.72","7","21","653","76","202","11.64","30.93","-117.24","143","36","83","25.17","25.17","-48.45","456","48","128","10.53","10.53","2.08",
"Harris, Miss G","0","0","0","0","0","0","2","0","0","0","0","-2","2","0","0","0","0","-2","8","0","0","0","0","-8","460","36","100","7.83","21.74","-153.89","20","12","237","20","53","8.44","22.36","-58.29","39","8","21","20.51","20.51","-14.72","400","33","91","8.25","8.25","-155.39",
"Harris, R A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","33.33","-3","177","13","41","7.34","23.16","-62.62","84","16","68","7","15","10.29","22.06","-9.62","13","3","6","23.08","23.08","-3.87","150","12","36","8","8","-41.62",
"Harty, Edward and Patrick","0","0","0","0","0","0","1","0","0","0","0","-1","5","1","2","20","40","96","5","1","2","20","40","96","249","18","63","7.23","25.3","-8.37","4","4","122","11","35","9.02","28.69","64.25","16","3","6","18.75","18.75","-6.87","159","16","45","10.06","10.06","-21.75",
"Haslam, B M R","0","0","0","0","0","0","0","0","0","0","0","0","6","2","3","33.33","50","3.75","11","2","3","18.18","27.27","-1.25","491","59","135","12.02","27.49","-137.15","5","3","234","28","64","11.97","27.35","-70.04","66","22","41","33.33","33.33","3.34","444","52","119","11.71","11.71","-112.5",
"Hayes, Patrick Joseph","1","0","0","0","0","-1","1","0","0","0","0","-1","3","0","0","0","0","-3","3","0","0","0","0","-3","4","0","0","0","0","-4","1055","27","4","0","0","0","0","-4","0","0","0","0","0","0","1","0","0","0","0","-1",
"Haynes, Alice","0","0","0","0","0","0","2","0","0","0","0","-2","16","0","1","0","6.25","-16","29","1","4","3.45","13.79","-16","1041","109","278","10.47","26.71","-311.19","13","27","576","53","146","9.2","25.35","-202.26","84","33","60","39.29","39.29","7.4","709","70","181","9.87","9.87","-175.33",
"Hills, Charles","0","0","0","0","0","0","8","0","0","0","0","-8","12","0","2","0","16.67","-12","22","0","2","0","9.09","-22","763","96","222","12.58","29.1","11.9","16","25","331","32","84","9.67","25.38","-72.23","96","30","54","31.25","31.25","-13.7","379","50","115","13.19","13.19","19.65",
"Hogan, Denis Gerard","0","0","0","0","0","0","7","0","1","0","14.29","-7","11","0","3","0","27.27","-11","20","1","6","5","30","-14","962","60","219","6.24","22.77","-395.45","10","13","400","19","94","4.75","23.5","-259.14","56","15","37","26.79","26.79","-6.95","603","37","133","6.14","6.14","-198.54",
"Hogarth, H P","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","1","0","1","0","100","-1","42","3","7","7.14","16.67","-18.17","177","11","21","3","6","14.29","28.57","2.83","1","1","1","100","100","1.5","37","3","6","8.11","8.11","-13.17",
"Holland, Darryll","0","0","0","0","0","0","5","0","0","0","0","-5","17","4","5","23.53","29.41","4.38","22","6","9","27.27","40.91","7.26","478","48","127","10.04","26.57","-180.64","4","6","261","24","65","9.2","24.9","-128.49","50","18","30","36","36","5.28","376","37","105","9.84","9.84","-127.29",
"Horsfall, Miss L","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","103","8","21","7.77","20.39","16.08","111","19","69","6","14","8.7","20.29","-9.92","8","1","1","12.5","12.5","-5.25","41","4","9","9.76","9.76","2.33",
"Horton, James","0","0","0","0","0","0","1","1","1","100","100","2","5","1","1","20","20","-2","7","2","3","28.57","42.86","-0.75","192","20","57","10.42","29.69","-103.04","2","1","80","8","18","10","22.5","-47.62","18","5","11","27.78","27.78","-3.99","103","11","28","10.68","10.68","-48.87",
"Hughes, Cian","0","0","0","0","0","0","2","0","1","0","50","-2","4","0","1","0","25","-4","5","0","1","0","20","-5","18","0","3","0","16.67","-18","9999","9999","18","0","3","0","16.67","-18","0","0","0","0","0","0","5","0","1","0","0","-5",
"Hughes, Richard","0","0","0","0","0","0","8","4","5","50","62.5","18.17","10","4","6","40","60","16.17","30","8","12","26.67","40","21.17","777","117","299","15.06","38.48","-99.18","2","2","373","63","141","16.89","37.8","-22.02","131","43","91","32.82","32.82","-18.54","482","73","193","15.15","15.15","-100.16",
"Jardine, I","8","0","3","0","37.5","-8","20","0","5","0","25","-20","34","2","9","5.88","26.47","-20.5","54","4","16","7.41","29.63","-23","1381","155","403","11.22","29.18","-252.46","5","28","670","69","183","10.3","27.31","-97.85","165","50","102","30.3","30.3","-7.53","1125","139","342","12.36","12.36","-85.71",
"Jenkins, J R","0","0","0","0","0","0","1","0","0","0","0","-1","5","0","0","0","0","-5","8","0","0","0","0","-8","324","25","64","7.72","19.75","82.79","25","19","172","16","36","9.3","20.93","51.46","11","1","5","9.09","9.09","-9.17","230","21","51","9.13","9.13","158.83",
"Johnston, Charlie","4","2","2","50","50","1.38","18","3","7","16.67","38.89","-9.62","41","5","13","12.2","31.71","-28.43","72","7","20","9.72","27.78","-48.93","2201","271","661","12.31","30.03","-535.29","1","3","1217","134","368","11.01","30.24","-352.28","281","83","154","29.54","29.54","-55.76","1594","191","468","11.98","11.98","-432.15",
"Jones, Jack","0","0","0","0","0","0","2","0","0","0","0","-2","10","0","2","0","20","-10","18","0","3","0","16.67","-18","381","48","127","12.6","33.33","-122.56","19","21","280","29","90","10.36","32.14","-144.62","57","21","33","36.84","36.84","-0.97","260","35","97","13.46","13.46","-75.42",
"Keatley, Adrian Paul","0","0","0","0","0","0","4","1","1","25","25","-0.75","6","1","1","16.67","16.67","-2.75","10","1","3","10","30","-6.75","460","63","160","13.7","34.78","-96.97","2","2","227","27","70","11.89","30.84","-92.02","56","26","39","46.43","46.43","25.53","338","43","113","12.72","12.72","-72.25",
"Kellett, C N","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","106","8","27","7.55","25.47","-41.4","96","21","59","6","20","10.17","33.9","-22.4","8","1","4","12.5","12.5","-5.9","102","8","27","7.84","7.84","-37.4",
"Kinirons, A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","127","13","30","10.24","23.62","15.58","43","5","56","6","10","10.71","17.86","-3.75","14","4","8","28.57","28.57","2.58","65","9","16","13.85","13.85","21.08",
"Kinsella, J A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","80","3","10","3.75","12.5","-47.5","137","39","49","1","8","2.04","16.33","-45","2","1","1","50","50","2","46","2","9","4.35","4.35","-34.5",
"Kirby, P A","1","0","0","0","0","-1","1","0","0","0","0","-1","7","0","1","0","14.29","-7","11","0","2","0","18.18","-11","909","73","210","8.03","23.1","-362.4","37","39","486","39","107","8.02","22.02","-265.52","85","26","57","30.59","30.59","-18.64","745","59","177","7.92","7.92","-363.06",
"Kittow, W S","0","0","0","0","0","0","2","1","1","50","50","0.5","4","1","1","25","25","-1.5","10","3","3","30","30","10.25","248","31","84","12.5","33.87","11.37","3","2","133","19","48","14.29","36.09","-0.01","31","9","16","29.03","29.03","-2.63","207","28","72","13.53","13.53","41.49",
"Kobeissi, Hilal","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","36","3","12","8.33","33.33","-16.67","30","4","27","3","10","11.11","37.04","-7.67","3","0","0","0","0","-3","14","1","4","7.14","7.14","-6",
"Kubler, Daniel","0","0","0","0","0","0","1","0","0","0","0","-1","10","4","4","40","40","31.08","14","4","6","28.57","42.86","27.08","414","69","161","16.67","38.89","77.6","4","3","247","45","97","18.22","39.27","96.59","69","20","39","28.99","28.99","-6.44","303","51","122","16.83","16.83","-5.4",
"Lacey, T","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","50","50","2.33","3","1","1","33.33","33.33","1.33","403","71","153","17.62","37.97","125.11","7","1","192","39","76","20.31","39.58","184.42","102","41","69","40.2","40.2","7.95","251","53","115","21.12","21.12","-17.12",
"Lavery, Ms Sheila","0","0","0","0","0","0","2","0","0","0","0","-2","5","0","0","0","0","-5","10","0","1","0","10","-10","364","27","75","7.42","20.6","-59.17","21","16","174","16","44","9.2","25.29","14","24","5","12","20.83","20.83","-10","217","15","50","6.91","6.91","-30.5",
"Leahy, Augustine","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","64","5","14","7.81","21.88","8","78","7","25","2","3","8","12","2","2","0","1","0","0","-2","55","4","12","7.27","7.27","7",
"Lidster, Craig","0","0","0","0","0","0","1","1","1","100","100","4.5","6","1","2","16.67","33.33","-0.5","20","1","6","5","30","-14.5","586","52","159","8.87","27.13","-90.86","2","1","359","30","99","8.36","27.58","-7","39","8","20","20.51","20.51","-15.86","365","36","107","9.86","9.86","-10.21",
"Loughnane, Daniel Mark","0","0","0","0","0","0","7","1","2","14.29","28.57","-2.67","8","1","2","12.5","25","-3.67","13","3","5","23.08","38.46","16.83","811","84","231","10.36","28.48","-99.85","2","1","421","36","115","8.55","27.32","-48.47","53","16","28","30.19","30.19","-6.22","710","74","208","10.42","10.42","-56.85",
"Loughnane, David","0","0","0","0","0","0","2","0","0","0","0","-2","9","0","2","0","22.22","-9","17","0","3","0","17.65","-17","600","47","136","7.83","22.67","-197.97","30","27","298","16","55","5.37","18.46","-134.67","43","14","26","32.56","32.56","1.53","406","40","107","9.85","9.85","-76.47",
"Lund, B V","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","76","2","3","2.63","3.95","-72.08","347","31","33","1","1","3.03","3.03","-31.71","1","1","1","100","100","0.29","51","0","0","0","0","-51",
"Lupini, Miss Natalia","0","0","0","0","0","0","1","0","0","0","0","-1","4","1","1","25","25","15","8","2","2","25","25","12.22","208","29","69","13.94","33.17","3.84","4","2","120","11","32","9.17","26.67","-48.45","37","13","25","35.14","35.14","10.01","102","16","35","15.69","15.69","6.04",
"Lyons, G M","0","0","0","0","0","0","9","2","4","22.22","44.44","1.33","17","4","8","23.53","47.06","-1.84","30","6","13","20","43.33","0.36","774","110","271","14.21","35.01","-234.38","2","1","373","69","150","18.5","40.21","-27.55","153","53","94","34.64","34.64","-17.96","256","34","78","13.28","13.28","-26.58",
"Magee, Patrick","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","3","0","0","0","0","-3","123","6","21","4.88","17.07","-39","247","66","80","2","11","2.5","13.75","-59","6","0","1","0","0","-6","70","4","16","5.71","5.71","-14",
"Main, Mrs H S","0","0","0","0","0","0","2","0","0","0","0","-2","4","0","1","0","25","-4","9","1","2","11.11","22.22","-6.37","333","33","94","9.91","28.23","26.49","11","8","155","11","37","7.1","23.87","-102.63","38","11","24","28.95","28.95","-4.01","264","28","83","10.61","10.61","-81.76",
"Martin, Patrick","0","0","0","0","0","0","2","0","0","0","0","-2","2","0","0","0","0","-2","5","0","1","0","20","-5","235","11","52","4.68","22.13","-126.5","93","28","107","5","24","4.67","22.43","-52","11","3","6","27.27","27.27","0","183","9","44","4.92","4.92","-92",
"Martin, W J","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","63","2","15","3.17","23.81","-58","192","10","25","2","7","8","28","-20","7","2","7","28.57","28.57","-2","37","2","14","5.41","5.41","-32",
"McCain Jnr, D","0","0","0","0","0","0","2","0","0","0","0","-2","8","0","1","0","12.5","-8","15","2","3","13.33","20","-4","1310","175","418","13.36","31.91","-346.09","10","12","601","69","172","11.48","28.62","-100.15","189","60","106","31.75","31.75","-52.7","895","108","262","12.07","12.07","-186.98",
"McCarthy, Eoin Christopher","2","0","0","0","0","-2","2","0","0","0","0","-2","6","0","1","0","16.67","-6","6","0","1","0","16.67","-6","404","21","73","5.2","18.07","-177.92","67","27","182","7","30","3.85","16.48","-90.5","17","4","10","23.53","23.53","-2.75","226","16","53","7.08","7.08","-48.42",
"McConnell, John C","2","0","0","0","0","-2","14","0","4","0","28.57","-14","21","1","6","4.76","28.57","-19.67","24","1","6","4.17","25","-22.67","1705","121","374","7.1","21.94","-776.5","5","16","834","52","155","6.24","18.59","-348.49","117","35","63","29.91","29.91","-25.8","1155","61","201","5.28","5.28","-539.48",
"McCourt, T G","0","0","0","0","0","0","5","1","2","20","40","5","6","1","2","16.67","33.33","4","7","1","2","14.29","28.57","3","413","28","84","6.78","20.34","-139.99","2","3","223","15","42","6.73","18.83","-97.87","18","6","13","33.33","33.33","2.26","315","24","73","7.62","7.62","-55.37",
"McCreery, W","0","0","0","0","0","0","4","0","2","0","50","-4","10","1","5","10","50","-6.75","15","1","6","6.67","40","-11.75","487","40","129","8.21","26.49","-101.3","6","8","232","21","64","9.05","27.59","-21.32","38","9","22","23.68","23.68","-11.13","238","14","64","5.88","5.88","-86.92",
"McEnery, P F","0","0","0","0","0","0","2","0","1","0","50","-2","3","0","2","0","66.67","-3","3","0","2","0","66.67","-3","91","3","19","3.3","20.88","18","192","29","42","2","9","4.76","21.43","33","2","0","1","0","0","-2","60","3","18","5","5","49",
"McEntee, P S","0","0","0","0","0","0","3","0","1","0","33.33","-3","4","1","2","25","50","30","6","1","2","16.67","33.33","28","636","49","141","7.7","22.17","-261.07","6","4","289","19","56","6.57","19.38","-93.91","36","13","21","36.11","36.11","8.02","545","42","126","7.71","7.71","-200.53",
"McGuinness, Adrian","0","0","0","0","0","0","5","0","0","0","0","-5","14","2","3","14.29","21.43","-8.45","23","4","6","17.39","26.09","6.55","1062","92","277","8.66","26.08","-325.96","6","9","509","47","127","9.23","24.95","-136.95","93","24","59","25.81","25.81","-7","840","72","222","8.57","8.57","-205.82",
"McIntyre, Alan","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","1","0","50","-2","4","0","1","0","25","-4","39","3","11","7.69","28.21","-10.5","25","10","37","3","11","8.11","29.73","-8.5","1","0","1","0","0","-1","22","3","6","13.64","13.64","6.5",
"McKenna, P J","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","2","0","1","0","50","-2","105","4","27","3.81","25.71","-81.25","118","13","47","2","14","4.26","29.79","-34","8","2","3","25","25","0.75","99","4","27","4.04","4.04","-75.25",
"McMahon, H","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","24","0","1","0","4.17","-24","9999","9999","13","0","0","0","0","-13","0","0","0","0","0","0","14","0","0","0","0","-14",
"McNamara, E","0","0","0","0","0","0","3","0","1","0","33.33","-3","3","0","1","0","33.33","-3","9","0","3","0","33.33","-9","360","34","95","9.44","26.39","80.21","32","14","172","20","55","11.63","31.98","95.13","22","6","17","27.27","27.27","2.83","256","28","77","10.94","10.94","114.83",
"McNiff, Mark Michael","1","0","1","0","100","-1","1","0","1","0","100","-1","1","0","1","0","100","-1","5","0","1","0","20","-5","240","13","54","5.42","22.5","-114.34","17","6","129","7","32","5.43","24.81","-77.84","15","2","10","13.33","13.33","-6.17","175","10","44","5.71","5.71","-67.17",
"Meade, Noel","0","0","0","0","0","0","5","1","3","20","60","-0.5","11","1","5","9.09","45.45","-6.5","20","2","8","10","40","-12","865","93","258","10.75","29.83","-89.53","3","5","378","40","106","10.58","28.04","13.66","80","22","46","27.5","27.5","-27.02","406","32","107","7.88","7.88","-37.5",
"Menzies, Rebecca","2","1","1","50","50","3","2","1","1","50","50","3","8","2","4","25","50","9","20","3","7","15","35","5.5","1145","120","336","10.48","29.34","-295.03","1","2","586","62","168","10.58","28.67","-153.6","126","41","70","32.54","32.54","-5.57","890","102","276","11.46","11.46","-171.62",
"Midgley, P T","0","0","0","0","0","0","2","0","0","0","0","-2","11","1","4","9.09","36.36","4","20","1","6","5","30","-5","771","72","210","9.34","27.24","-292.72","5","6","386","43","122","11.14","31.61","-105.89","97","29","60","29.9","29.9","-0.3","731","69","200","9.44","9.44","-263.6",
"Moore, Gary and Josh","2","0","0","0","0","-2","4","1","1","25","25","-1.9","12","1","4","8.33","33.33","-9.9","29","3","7","10.34","24.14","-17.9","1551","227","491","14.64","31.66","-253.68","2","3","777","88","210","11.33","27.03","-270.77","267","114","172","42.7","42.7","30.62","1134","155","348","13.67","13.67","-232.86",
"Moore, J S","0","0","0","0","0","0","2","0","0","0","0","-2","3","0","0","0","0","-3","14","1","4","7.14","28.57","-8","457","46","118","10.07","25.82","-65.76","9","10","217","21","58","9.68","26.73","-19.87","30","10","18","33.33","33.33","6","326","34","87","10.43","10.43","-68.01",
"Morgan, Miss Laura","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","416","40","86","9.62","20.67","-85.66","139","60","177","12","38","6.78","21.47","2.51","34","11","13","32.35","32.35","-1.16","314","34","68","10.83","10.83","-40.16",
"Morris, Patrick","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","6","0","0","0","0","-6","198","11","33","5.56","16.67","-115.04","59","32","115","6","17","5.22","14.78","-69.42","7","3","5","42.86","42.86","2.46","178","9","28","5.06","5.06","-102.92",
"Muir, W R & Grassick, C","0","0","0","0","0","0","7","1","1","14.29","14.29","19","10","1","2","10","20","16","11","1","2","9.09","18.18","15","447","48","137","10.74","30.65","-134.81","2","3","227","26","70","11.45","30.84","-59","45","17","27","37.78","37.78","5.78","332","42","113","12.65","12.65","-48.8",
"Mulholland, N P","1","0","0","0","0","-1","2","0","0","0","0","-2","7","1","1","14.29","14.29","0","16","3","4","18.75","25","32","997","108","263","10.83","26.38","-112.34","7","7","449","53","127","11.8","28.29","-79.34","103","34","57","33.01","33.01","-8.06","761","92","220","12.09","12.09","22.53",
"Mullineaux, M","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","132","8","24","6.06","18.18","45.5","217","37","57","3","9","5.26","15.79","-26.5","5","0","1","0","0","-5","115","7","22","6.09","6.09","21.5",
"Mullins, Emmet","0","0","0","0","0","0","2","1","1","50","50","-0.56","3","1","2","33.33","66.67","-1.56","8","3","5","37.5","62.5","5.94","334","54","119","16.17","35.63","-118.75","3","2","182","25","60","13.74","32.97","-66.42","91","30","56","32.97","32.97","-29.17","145","16","45","11.03","11.03","-59.18",
"Mulvany, Michael","0","0","0","0","0","0","4","0","1","0","25","-4","7","0","1","0","14.29","-7","11","0","1","0","9.09","-11","384","29","86","7.55","22.4","-145.01","31","32","193","13","39","6.74","20.21","-75.09","33","9","21","27.27","27.27","0.16","239","21","67","8.79","8.79","-126.01",
"Murphy, Amy","0","0","0","0","0","0","2","0","0","0","0","-2","13","1","1","7.69","7.69","-8","22","2","4","9.09","18.18","-9","769","58","178","7.54","23.15","-292.32","5","7","373","29","85","7.77","22.79","-87.16","35","9","20","25.71","25.71","-7.81","492","39","114","7.93","7.93","-135.64",
"Murphy, Ciaran","0","0","0","0","0","0","3","0","0","0","0","-3","6","0","0","0","0","-6","10","0","1","0","10","-10","463","27","88","5.83","19.01","-227.5","31","27","244","12","46","4.92","18.85","-148","14","1","7","7.14","7.14","-9","264","18","56","6.82","6.82","-103.5",
"Murphy, P G","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80","3","10","3.75","12.5","-53.5","263","27","36","2","7","5.56","19.44","-20.5","1","0","0","0","0","-1","50","3","9","6","6","-23.5",
"Murray, Joseph Anthony","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","102","9","26","8.82","25.49","-34.91","183","14","39","4","6","10.26","15.38","5.38","7","4","5","57.14","57.14","3.09","73","5","18","6.85","6.85","-25.62",
"Murtagh, J P","0","0","0","0","0","0","9","1","3","11.11","33.33","-6.9","15","1","4","6.67","26.67","-12.9","27","2","7","7.41","25.93","-11.9","870","86","269","9.89","30.92","-283.54","2","4","415","39","141","9.4","33.98","-130.67","101","23","56","22.77","22.77","-39.49","395","44","137","11.14","11.14","-74.13",
"Newland, Dr R D P","3","0","0","0","0","-3","3","0","0","0","0","-3","11","0","1","0","9.09","-11","16","0","1","0","6.25","-16","723","91","232","12.59","32.09","-63.44","33","38","395","51","130","12.91","32.91","-2.76","82","20","54","24.39","24.39","-23.89","536","65","166","12.13","12.13","-70.14",
"Nicholls, Adrian","0","0","0","0","0","0","2","0","1","0","50","-2","6","1","3","16.67","50","-3.12","12","1","5","8.33","41.67","-9.12","344","33","99","9.59","28.78","-65.46","5","4","177","16","53","9.04","29.94","-26.79","40","10","19","25","25","-9.29","257","30","81","11.67","11.67","-22.46",
"Niven, P D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","168","16","44","9.52","26.19","-40.47","30","5","97","9","23","9.28","23.71","-20.3","15","4","9","26.67","26.67","-1.22","139","16","42","11.51","11.51","-11.47",
"OBrien, A P","0","0","0","0","0","0","7","3","5","42.86","71.43","10.33","14","5","8","35.71","57.14","11.93","59","12","29","20.34","49.15","-4.6","1193","282","567","23.64","47.53","-146.25","2","5","627","148","303","23.6","48.33","-79.66","391","169","276","43.22","43.22","-20.18","113","15","43","13.27","13.27","-43.33",
"OBrien, Fergal","1","0","1","0","100","-1","3","0","3","0","100","-3","12","1","7","8.33","58.33","-5.5","15","1","7","6.67","46.67","-8.5","1261","214","475","16.97","37.67","-183.32","7","7","561","82","204","14.62","36.36","-87.41","257","99","158","38.52","38.52","-18.11","731","116","254","15.87","15.87","-60.83",
"OBrien, Joseph Patrick","5","2","4","40","80","11","21","4","11","19.05","52.38","5.94","30","6","15","20","50","5.02","66","8","23","12.12","34.85","-13.98","1869","250","688","13.38","36.81","-370.39","1","1","916","116","326","12.66","35.59","-126.51","353","114","236","32.29","32.29","-79.14","476","48","138","10.08","10.08","12.54",
"OCallaghan, M D","0","0","0","0","0","0","0","0","0","0","0","0","7","2","2","28.57","28.57","7.33","9","2","2","22.22","22.22","5.33","322","51","110","15.84","34.16","-48.24","4","1","156","26","51","16.67","32.69","-0.25","67","24","41","35.82","35.82","18.51","145","26","53","17.93","17.93","3.05",
"OConnor, Ian","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","24","0","0","0","0","-24","1177","47","1","0","0","0","0","-1","0","0","0","0","0","0","12","0","0","0","0","-12",
"ODonnell, Seamus G","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","60","5","13","8.33","21.67","-8","29","4","36","3","9","8.33","25","-8","2","0","2","0","0","-2","54","5","13","9.26","9.26","-2",
"ODonoghue, John","0","0","0","0","0","0","2","0","0","0","0","-2","3","0","0","0","0","-3","5","0","0","0","0","-5","172","13","34","7.56","19.77","-97.76","131","33","75","5","15","6.67","20","-44.67","10","4","6","40","40","1.49","67","5","14","7.46","7.46","-37.92",
"OGrady, E J","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","33.33","-3","4","0","1","0","25","-4","280","22","79","7.86","28.21","-95.62","48","16","129","10","36","7.75","27.91","-44","21","3","11","14.29","14.29","-11.62","144","15","47","10.42","10.42","0.88",
"OLeary, Mrs C","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","5","0","1","0","20","-5","62","2","10","3.23","16.13","-49","18","8","58","2","10","3.45","17.24","-45","5","1","4","20","20","-1","53","2","10","3.77","3.77","-40",
"OMara, T J","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","4","0","1","0","25","-4","82","1","8","1.22","9.76","-61","49","13","34","1","3","2.94","8.82","-13","3","0","1","0","0","-3","57","0","5","0","0","-57",
"OMeara, D","1","0","1","0","100","-1","13","3","6","23.08","46.15","21","36","6","14","16.67","38.89","12.5","57","9","25","15.79","43.86","7.88","1892","230","594","12.16","31.4","-229.25","2","3","961","131","331","13.63","34.44","-98.87","233","76","127","32.62","32.62","28.5","1538","194","499","12.61","12.61","-115.86",
