trainer,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Fellowes, Charlie","2","0","1","0","50","-2","5","0","3","0","60","-5","8","0","3","0","37.5","-8","15","1","5","6.67","33.33","-11","607","65","189","10.71","31.14","-171.75","13","11","303","33","103","10.89","33.99","-77.51","77","23","44","29.87","29.87","-9.21","382","43","123","11.26","11.26","-71.53",
"Ferguson, James","1","0","0","0","0","-1","3","0","0","0","0","-3","5","0","0","0","0","-5","12","3","5","25","41.67","3.21","503","63","167","12.52","33.2","-142.62","8","6","244","33","82","13.52","33.61","-31.62","84","30","53","35.71","35.71","1.92","261","40","98","15.33","15.33","2.43",
"Flynn, Paul W","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","100","100","4.5","4","1","1","25","25","1.5","502","50","136","9.96","27.09","-83.87","7","1","301","31","86","10.3","28.57","-43.61","54","15","31","27.78","27.78","-1.12","396","43","123","10.86","10.86","-63.25",
"Frost, J D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","100","100","16","102","5","14","4.9","13.73","-17.75","11","1","57","4","10","7.02","17.54","-1.75","2","1","2","50","50","1.75","80","4","11","5","5","-1.25",
"Gallagher, J","0","0","0","0","0","0","5","0","0","0","0","-5","8","0","0","0","0","-8","9","1","1","11.11","11.11","-6.62","262","24","67","9.16","25.57","-101.49","11","9","116","13","31","11.21","26.72","-25.62","28","8","16","28.57","28.57","-1.49","226","22","60","9.73","9.73","-79.99",
"Gallagher, Shane","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","9999","9999","1","0","0","0","0","-1","0","0","0","0","0","0","1","0","0","0","0","-1",
"Geoghegan, John","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","1","9","3.7","33.33","54","727","27","14","0","4","0","28.57","-14","2","0","1","0","0","-2","20","1","9","5","5","61",
"Gillard, Mark","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","5","0","0","0","0","-5","156","12","42","7.69","26.92","57.66","44","14","83","9","27","10.84","32.53","105.33","7","1","7","14.29","14.29","-2.67","109","8","35","7.34","7.34","-42.67",
"Goldie, J S","7","2","3","28.57","42.86","-1.58","7","2","3","28.57","42.86","-1.58","19","5","10","26.32","52.63","14.75","30","6","14","20","46.67","9.25","1216","143","358","11.76","29.44","-322.94","1","5","575","75","173","13.04","30.09","-89.19","167","56","106","33.53","33.53","14.33","1119","136","345","12.15","12.15","-269.54",
"Gosden, John and Thady","0","0","0","0","0","0","6","0","1","0","16.67","-6","17","3","6","17.65","35.29","-9.8","29","3","8","10.34","27.59","-21.8","1199","245","520","20.43","43.37","-157.69","4","7","612","120","276","19.61","45.1","-94.15","305","122","202","40","40","-35.19","296","52","112","17.57","17.57","-54.95",
"Greatrex, W J","0","0","0","0","0","0","0","0","0","0","0","0","5","1","2","20","40","1","9","1","3","11.11","33.33","-3","423","55","152","13","35.93","47.75","6","4","231","31","86","13.42","37.23","107.41","59","19","37","32.2","32.2","-3.83","237","41","91","17.3","17.3","-22.83",
"Guest, Rae","0","0","0","0","0","0","2","1","2","50","100","5","5","1","2","20","40","2","7","1","3","14.29","42.86","0","266","30","77","11.28","28.95","-97.06","2","1","122","8","34","6.56","27.87","-59","26","12","14","46.15","46.15","4.94","158","21","54","13.29","13.29","-33.7",
"Haggas, W J","3","2","2","66.67","66.67","20.5","9","2","4","22.22","44.44","14.5","25","5","9","20","36","38","50","11","19","22","38","81.5","1362","280","596","20.56","43.76","-45.46","1","1","701","135","290","19.26","41.37","24.52","408","148","264","36.27","36.27","-55.84","544","112","240","20.59","20.59","-12.48",
"Halley, Josh","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51","2","6","3.92","11.76","-36","217","31","39","2","5","5.13","12.82","-24","1","0","1","0","0","-1","6","0","0","0","0","-6",
"Hamer, Mrs D A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","25","-4","93","11","23","11.83","24.73","-25.95","61","13","43","4","9","9.3","20.93","-20.2","9","2","4","22.22","22.22","-3.2","71","10","20","14.08","14.08","-10.95",
"Hand, F G","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","2","1","1","50","50","3","39","4","12","10.26","30.77","81.38","14","2","20","2","7","10","35","-12.62","2","1","1","50","50","0.38","23","2","8","8.7","8.7","-6",
"Hannon (Jnr), Richard","2","0","0","0","0","-2","3","0","0","0","0","-3","26","2","6","7.69","23.08","-12","53","2","10","3.77","18.87","-39","1913","201","599","10.51","31.31","-418.62","4","5","903","86","258","9.52","28.57","-256.05","192","53","115","27.6","27.6","-47.93","1086","116","348","10.68","10.68","-108.77",
"Harrington, Mrs John","5","0","0","0","0","-5","11","0","3","0","27.27","-11","27","2","8","7.41","29.63","-0.5","40","2","10","5","25","-13.5","1344","146","414","10.86","30.8","-198.72","4","12","656","76","201","11.59","30.64","-120.24","142","36","83","25.35","25.35","-47.45","459","48","130","10.46","10.46","-0.92",
"Harvey, William","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","10","0","2","0","20","-10","9999","9999","10","0","2","0","20","-10","0","0","0","0","0","0","7","0","1","0","0","-7",
"Heffernan, K A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","47","2","5","4.26","10.64","-30.67","39","5","36","2","4","5.56","11.11","-19.67","0","0","0","0","0","0","31","2","4","6.45","6.45","-14.67",
"Henderson, N J","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","888","184","354","20.72","39.86","-151.94","16","2","420","88","171","20.95","40.71","-99.27","261","116","166","44.44","44.44","4.6","445","73","150","16.4","16.4","-30.56",
"Hills, Charles","1","0","1","0","100","-1","4","0","2","0","50","-4","10","0","2","0","20","-10","22","1","4","4.55","18.18","-19","761","98","226","12.88","29.7","20.65","13","17","331","32","86","9.67","25.98","-72.23","97","30","55","30.93","30.93","-14.7","376","50","116","13.3","13.3","22.65",
"Hitchins, Daisy","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","2","0","40","-5","78","5","24","6.41","30.77","-42.25","27","13","78","5","24","6.41","30.77","-42.25","8","2","6","25","25","1","62","5","23","8.06","8.06","-26.25",
"Hobbs, P J / White, J","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","583","65","171","11.15","29.33","-195.38","26","3","249","32","81","12.85","32.53","-83.67","80","25","50","31.25","31.25","-9.3","399","47","113","11.78","11.78","-115.18",
"Hobson, Miss Clare","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","2","0","0","0","0","-2","153","4","26","2.61","16.99","-102","52","15","77","3","17","3.9","22.08","-52","3","0","1","0","0","-3","102","3","21","2.94","2.94","-56.5",
"Hogan, Denis Gerard","1","0","0","0","0","-1","4","0","2","0","50","-4","6","1","3","16.67","50","0","16","1","6","6.25","37.5","-10","965","63","223","6.53","23.11","-365.7","7","6","393","19","93","4.83","23.66","-252.14","58","16","38","27.59","27.59","-6.2","605","39","136","6.45","6.45","-170.54",
"Holland, Darryll","2","1","1","50","50","7","9","3","4","33.33","44.44","7.38","15","5","7","33.33","46.67","11.38","20","6","10","30","50","9.26","475","48","127","10.11","26.74","-177.64","1","1","258","24","66","9.3","25.58","-125.49","50","18","30","36","36","5.28","374","37","105","9.89","9.89","-125.29",
"Hollinshead, Steph","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","5","1","1","20","20","-0.5","209","19","50","9.09","23.92","-93.79","9","3","109","12","28","11.01","25.69","-43.04","16","5","11","31.25","31.25","-0.62","164","19","47","11.59","11.59","-48.79",
"Honeyball, A J","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","564","94","203","16.67","35.99","-127.79","24","5","300","47","112","15.67","37.33","-58.85","123","43","70","34.96","34.96","-11.19","350","72","145","20.57","20.57","-5.78",
"Houghton, Eve Johnson","1","1","1","100","100","4.5","4","1","2","25","50","1.5","17","2","9","11.76","52.94","-6","26","3","14","11.54","53.85","-5.5","839","102","286","12.16","34.09","-124.48","1","1","472","56","152","11.86","32.2","-68.03","106","30","64","28.3","28.3","-19.07","518","65","173","12.55","12.55","-61.24",
"Hughes, Cian","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","4","0","0","0","0","-4","16","0","2","0","12.5","-16","9999","9999","16","0","2","0","12.5","-16","0","0","0","0","0","0","3","0","0","0","0","-3",
"Hughes, Richard","0","0","0","0","0","0","1","0","1","0","100","-1","12","3","5","25","41.67","11.83","27","5","9","18.52","33.33","-0.6","775","114","296","14.71","38.19","-120.72","6","5","372","60","139","16.13","37.37","-40.69","128","41","89","32.03","32.03","-21.71","482","73","192","15.15","15.15","-102.03",
"Hynds, Noel G","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","1","4","4.55","18.18","-9","467","21","10","0","2","0","20","-10","3","0","1","0","0","-3","16","1","4","6.25","6.25","-3",
"Ivory, D K","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","-4","9","0","1","0","11.11","-9","330","31","88","9.39","26.67","-119.34","60","29","139","13","33","9.35","23.74","-33.67","32","8","20","25","25","-3.17","291","29","81","9.97","9.97","-90.59",
"Jardine, I","7","0","0","0","0","-7","12","1","3","8.33","25","-3","26","4","8","15.38","30.77","5","39","4","11","10.26","28.21","-8","1364","155","398","11.36","29.18","-235.46","2","8","672","70","182","10.42","27.08","-94.35","164","50","101","30.49","30.49","-6.53","1108","139","337","12.55","12.55","-68.71",
"Jeffreys, D J","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","25","-4","266","17","46","6.39","17.29","-115.51","65","19","113","9","24","7.96","21.24","-5.42","11","4","4","36.36","36.36","-0.92","205","15","39","7.32","7.32","-60.46",
"Johnston, Charlie","10","0","1","0","10","-10","20","2","6","10","30","-15.81","40","4","12","10","30","-25.31","64","5","17","7.81","26.56","-46.68","2183","268","654","12.28","29.96","-525.67","3","18","1222","135","368","11.05","30.11","-337.58","279","81","152","29.03","29.03","-59.14","1579","190","463","12.03","12.03","-420.15",
"Jones, A E","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47","4","13","8.51","27.66","-24.37","93","6","27","3","11","11.11","40.74","-11.37","1","0","1","0","0","-1","32","4","12","12.5","12.5","-9.37",
"Keatley, Adrian Paul","1","0","0","0","0","-1","2","0","0","0","0","-2","4","0","2","0","50","-4","8","1","3","12.5","37.5","-4.5","457","62","159","13.57","34.79","-97.22","13","7","229","27","70","11.79","30.57","-91.77","55","25","38","45.45","45.45","23.28","335","42","112","12.54","12.54","-72.5",
"Kelly, Noel C","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","5","0","0","0","0","-5","310","29","65","9.35","20.97","-95.67","30","12","155","16","32","10.32","20.65","-44.52","19","5","11","26.32","26.32","-1.92","212","24","56","11.32","11.32","-37.52",
"Kent, T J","3","0","1","0","33.33","-3","3","0","1","0","33.33","-3","5","0","1","0","20","-5","8","0","3","0","37.5","-8","176","18","61","10.23","34.66","-65.51","43","18","100","12","37","12","37","-23.34","17","4","10","23.53","23.53","0.33","150","17","53","11.33","11.33","-43.84",
"Kiely, J E and Thomas","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","6","1","2","16.67","33.33","-1.5","132","11","38","8.33","28.79","-70.69","11","3","87","5","24","5.75","27.59","-58.67","18","3","8","16.67","16.67","-7.94","53","2","14","3.77","3.77","-45",
"King, A","0","0","0","0","0","0","0","0","0","0","0","0","5","0","2","0","40","-5","10","3","6","30","60","1.96","1107","134","378","12.1","34.15","-315.97","13","8","490","59","171","12.04","34.9","-181.6","149","47","87","31.54","31.54","-20.79","698","80","234","11.46","11.46","-144.45",
"King, N B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","266","17","62","6.39","23.31","-145.9","151","39","113","4","18","3.54","15.93","-76","22","5","12","22.73","22.73","-11.23","178","11","39","6.18","6.18","-78.75",
"Kirk, S","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","33.33","-3","5","0","2","0","40","-5","226","8","44","3.54","19.47","-111.84","27","15","94","3","25","3.19","26.6","-83.34","6","2","4","33.33","33.33","-0.59","142","5","29","3.52","3.52","-114.5",
"Kittow, W S","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","-4","12","2","3","16.67","25","5.75","247","30","83","12.15","33.6","9.87","10","6","133","19","48","14.29","36.09","4.99","30","8","15","26.67","26.67","-4.13","206","27","71","13.11","13.11","39.99",
"Knight, Miss H C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","67","0","3","0","4.48","-67","3463","68","67","0","3","0","4.48","-67","0","0","0","0","0","0","39","0","2","0","0","-39",
"Knight, W J","3","0","0","0","0","-3","9","1","2","11.11","22.22","1","11","1","2","9.09","18.18","-1","20","3","5","15","25","1","430","52","138","12.09","32.09","-90.25","3","7","238","40","89","16.81","37.39","23.25","57","14","32","24.56","24.56","-11.74","291","45","104","15.46","15.46","-15.75",
"Lavelle, Miss E C","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","1","0","33.33","-3","4","0","1","0","25","-4","598","76","212","12.71","35.45","-176.49","21","8","318","40","124","12.58","38.99","-71.19","80","23","45","28.75","28.75","-24.03","392","47","133","11.99","11.99","-140.4",
"Levins, J F","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","218","10","31","4.59","14.22","-88.5","361","79","84","1","7","1.19","8.33","-74.5","4","1","2","25","25","0.5","189","8","24","4.23","4.23","-77.5",
"Lewis, Mrs S W","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","230","15","40","6.52","17.39","-137.13","165","52","120","2","12","1.67","10","-112.17","11","5","6","45.45","45.45","2.04","159","14","33","8.81","8.81","-69.63",
"Loughnane, Daniel Mark","0","0","0","0","0","0","1","0","0","0","0","-1","5","2","3","40","60","20.5","8","3","4","37.5","50","40.5","805","83","230","10.31","28.57","-98.18","6","3","420","36","115","8.57","27.38","-42.8","53","16","28","30.19","30.19","-6.22","703","73","206","10.38","10.38","-54.18",
"Lynam, Edward","1","0","0","0","0","-1","1","0","0","0","0","-1","5","0","2","0","40","-5","6","0","2","0","33.33","-6","331","38","107","11.48","32.33","-103.04","34","15","153","14","51","9.15","33.33","-82.54","46","12","29","26.09","26.09","7.63","259","29","85","11.2","11.2","-85.04",
"Lynch, Miss Jennifer Anne","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","2","1","1","50","50","2.5","125","8","29","6.4","23.2","-53.75","13","2","71","5","17","7.04","23.94","-19","8","2","5","25","25","0.25","82","6","23","7.32","7.32","-23.5",
"Lyons, G M","5","1","2","20","40","-2.8","7","1","3","14.29","42.86","-4.8","21","4","9","19.05","42.86","-0.97","23","4","9","17.39","39.13","-2.97","768","108","268","14.06","34.9","-238.71","1","2","375","69","151","18.4","40.27","-31.13","151","53","93","35.1","35.1","-15.96","255","33","78","12.94","12.94","-31.58",
"Madgwick, M","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","142","8","37","5.63","26.06","-65.17","92","20","73","4","21","5.48","28.77","-45.17","7","0","3","0","0","-7","120","8","35","6.67","6.67","-43.17",
"Magee, Patrick","2","0","0","0","0","-2","2","0","0","0","0","-2","2","0","0","0","0","-2","4","0","0","0","0","-4","122","6","21","4.92","17.21","-38","244","65","79","2","11","2.53","13.92","-58","6","0","1","0","0","-6","69","4","16","5.8","5.8","-13",
"Main, Mrs H S","0","0","0","0","0","0","2","0","1","0","50","-2","5","0","1","0","20","-5","8","1","2","12.5","25","-5.37","337","33","94","9.79","27.89","22.49","8","6","156","11","37","7.05","23.72","-103.63","38","11","24","28.95","28.95","-4.01","267","28","83","10.49","10.49","-84.76",
"Martin, Patrick","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","1","0","16.67","-6","234","11","53","4.7","22.65","-125.5","90","26","107","5","25","4.67","23.36","-52","11","3","6","27.27","27.27","0","182","9","45","4.95","4.95","-91",
"McCain Jnr, D","0","0","0","0","0","0","3","0","0","0","0","-3","10","1","2","10","20","-2","25","4","8","16","32","-8.63","1311","178","421","13.58","32.11","-323.46","7","10","600","69","172","11.5","28.67","-99.15","190","61","107","32.11","32.11","-49.95","896","111","265","12.39","12.39","-164.35",
"McCaldin, Mrs Caroline","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","5","11","10","22","-10.5","137","4","24","3","6","12.5","25","-2","2","0","1","0","0","-2","21","2","3","9.52","9.52","-4.5",
"McCann, Anthony","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-3","366","22","79","6.01","21.58","-207.92","95","33","197","15","47","7.61","23.86","-69.62","25","4","11","16","16","-14.17","201","11","44","5.47","5.47","-105.92",
"McConnell, John C","1","0","1","0","100","-1","3","1","2","33.33","66.67","-1.67","9","1","2","11.11","22.22","-7.67","24","2","6","8.33","25","-5.67","1699","121","371","7.12","21.84","-770.5","2","2","833","53","152","6.36","18.25","-345.11","117","35","63","29.91","29.91","-25.8","1154","61","200","5.29","5.29","-538.48",
"McConville, Stephen","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","52","1","5","1.92","9.62","-26","187","16","28","1","2","3.57","7.14","-2","1","0","0","0","0","-1","45","1","5","2.22","2.22","-19",
"McCourt, T G","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","7","0","0","0","0","-7","409","27","83","6.6","20.29","-145.99","24","22","220","15","41","6.82","18.64","-98.87","19","6","14","31.58","31.58","1.26","311","23","72","7.4","7.4","-61.37",
"McCreery, W","3","0","2","0","66.67","-3","5","1","3","20","60","-1.75","8","1","3","12.5","37.5","-4.75","13","1","6","7.69","46.15","-9.75","483","40","127","8.28","26.29","-97.3","3","4","232","21","64","9.05","27.59","-21.32","37","9","21","24.32","24.32","-10.13","235","14","63","5.96","5.96","-83.92",
"McEnery, P F","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","2","0","1","0","50","-2","90","3","18","3.33","20","19","189","27","40","2","8","5","20","35","1","0","0","0","0","-1","59","3","17","5.08","5.08","50",
"McEntee, P S","0","0","0","0","0","0","1","1","1","100","100","33","2","1","1","50","50","32","5","1","1","20","20","29","637","50","141","7.85","22.14","-221.07","3","1","290","19","55","6.55","18.97","-94.91","36","13","21","36.11","36.11","8.02","546","43","126","7.88","7.88","-160.53",
"McGuigan, H D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","110","0","15","0","13.64","-110","9999","9999","70","0","8","0","11.43","-70","4","0","0","0","0","-4","94","0","13","0","0","-94",
"McGuinness, Adrian","2","0","0","0","0","-2","5","1","2","20","40","-3.2","13","2","3","15.38","23.08","-7.45","23","5","7","21.74","30.43","14.05","1064","92","277","8.65","26.03","-327.96","3","4","512","48","132","9.38","25.78","-130.95","93","24","59","25.81","25.81","-7","839","72","222","8.58","8.58","-204.82",
"McKiernan, Oliver","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","306","22","80","7.19","26.14","-102.17","78","11","125","10","30","8","24","-31.17","19","3","10","15.79","15.79","-6.67","148","15","44","10.14","10.14","-5.17",
"McLoughlin, D A","0","0","0","0","0","0","2","0","0","0","0","-2","2","0","0","0","0","-2","6","0","0","0","0","-6","428","26","78","6.07","18.22","-32.12","23","10","211","11","43","5.21","20.38","-77.12","15","2","8","13.33","13.33","-8.62","237","17","44","7.17","7.17","41.38",
"McNamara, E","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","33.33","-3","6","0","2","0","33.33","-6","365","34","95","9.32","26.03","75.21","29","11","179","21","56","11.73","31.28","105.13","21","6","16","28.57","28.57","3.83","259","28","77","10.81","10.81","111.83",
"Meade, Freddie and Martyn","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","77","9","23","11.69","29.87","-10.29","63","7","17","1","1","5.88","5.88","-12.67","7","2","3","28.57","28.57","-1.12","34","3","8","8.82","8.82","-5.17",
"Meade, Noel","4","0","1","0","25","-4","6","0","2","0","33.33","-6","11","0","3","0","27.27","-11","20","1","6","5","30","-16.5","864","92","256","10.65","29.63","-93.03","11","14","381","39","109","10.24","28.61","6.16","81","22","46","27.16","27.16","-28.02","406","32","106","7.88","7.88","-37.5",
"Meehan, B J","1","0","1","0","100","-1","2","0","1","0","50","-2","6","0","2","0","33.33","-6","11","1","4","9.09","36.36","-7","239","22","65","9.21","27.2","105.38","13","9","124","12","29","9.68","23.39","108","13","2","4","15.38","15.38","-5.75","99","7","25","7.07","7.07","-53.37",
"Melia, Aidan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","9999","9999","1","0","0","0","0","-1","0","0","0","0","0","0","1","0","0","0","0","-1",
"Menuisier, David","1","0","0","0","0","-1","4","0","0","0","0","-4","8","0","0","0","0","-8","18","2","5","11.11","27.78","-9","350","39","97","11.14","27.71","-97.23","8","10","189","28","66","14.81","34.92","-39.79","34","13","22","38.24","38.24","1.11","206","26","64","12.62","12.62","-48.7",
"Millman, B R","1","0","0","0","0","-1","4","0","2","0","50","-4","20","1","6","5","30","-15.67","23","2","7","8.7","30.43","-11.67","670","84","215","12.54","32.09","-128.52","7","20","346","44","104","12.72","30.06","-44.4","88","28","50","31.82","31.82","-2.68","513","69","169","13.45","13.45","-36.1",
"Mohammed, Ismail","0","0","0","0","0","0","5","0","0","0","0","-5","8","0","1","0","12.5","-8","11","0","3","0","27.27","-11","207","14","45","6.76","21.74","-95.15","15","13","83","4","14","4.82","16.87","-66.92","24","5","14","20.83","20.83","-10.48","117","10","32","8.55","8.55","-23.89",
"Moore, J S","1","0","0","0","0","-1","1","0","0","0","0","-1","8","1","3","12.5","37.5","-2","12","1","4","8.33","33.33","-6","456","46","118","10.09","25.88","-64.76","6","8","219","21","59","9.59","26.94","-21.87","30","10","18","33.33","33.33","6","325","34","87","10.46","10.46","-67.01",
"Morrison, H","1","0","0","0","0","-1","2","0","0","0","0","-2","8","1","3","12.5","37.5","-6.78","10","1","3","10","30","-8.78","589","63","179","10.7","30.39","-196.99","7","8","296","33","98","11.15","33.11","-123.77","85","22","46","25.88","25.88","-26.48","378","36","117","9.52","9.52","-167.03",
"Muir, W R & Grassick, C","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","1","0","33.33","-3","12","1","2","8.33","16.67","-8.75","445","47","136","10.56","30.56","-158.81","13","6","225","25","72","11.11","32","-83","45","17","27","37.78","37.78","5.78","332","41","112","12.35","12.35","-74.8",
"Mulligan, Paul","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","2","0","0","0","0","-2","76","4","10","5.26","13.16","-6","125","23","43","3","5","6.98","11.63","17","1","0","0","0","0","-1","46","4","6","8.7","8.7","24",
"Mullins, Emmet","0","0","0","0","0","0","0","0","0","0","0","0","4","2","3","50","75","8.5","7","2","4","28.57","57.14","5.5","334","53","118","15.87","35.33","-120.19","5","2","181","24","59","13.26","32.6","-66.86","89","29","55","32.58","32.58","-28.61","145","16","45","11.03","11.03","-59.18",
"Murphy, Ciaran","0","0","0","0","0","0","2","0","0","0","0","-2","3","0","0","0","0","-3","10","0","1","0","10","-10","462","27","88","5.84","19.05","-226.5","28","24","241","12","46","4.98","19.09","-145","14","1","7","7.14","7.14","-9","265","18","56","6.79","6.79","-104.5",
"Murphy, Daniel","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","5","1","2","20","40","3.5","106","7","22","6.6","20.75","-43.37","13","4","106","7","22","6.6","20.75","-43.37","7","0","3","0","0","-7","53","4","10","7.55","7.55","-22.5",
"Murphy, Olly","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","25","-4","13","3","7","23.08","53.85","-1","971","192","380","19.77","39.13","-99.1","9","7","492","107","204","21.75","41.46","-34.81","206","94","136","45.63","45.63","18.76","583","100","190","17.15","17.15","-9.01",
"Murray, Adrian","2","0","0","0","0","-2","2","0","0","0","0","-2","6","0","0","0","0","-6","12","1","2","8.33","16.67","-4","453","27","113","5.96","24.94","-22.6","9","7","258","20","67","7.75","25.97","-19.18","23","6","17","26.09","26.09","-3.18","162","10","46","6.17","6.17","-11.5",
"Murtagh, J P","3","0","1","0","33.33","-3","6","0","1","0","16.67","-6","12","1","2","8.33","16.67","1","21","1","4","4.76","19.05","-8","867","86","268","9.92","30.91","-280.01","5","9","413","39","139","9.44","33.66","-119.77","100","22","55","22","22","-40.59","397","44","136","11.08","11.08","-76.13",
"Newland, Dr R D P","1","0","0","0","0","-1","4","0","0","0","0","-4","9","0","1","0","11.11","-9","15","0","3","0","20","-15","723","91","232","12.59","32.09","-63.44","30","35","393","51","130","12.98","33.08","-0.76","82","20","54","24.39","24.39","-23.89","536","65","166","12.13","12.13","-70.14",
"Nicholls, P F","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","1173","295","549","25.15","46.8","-76.05","20","5","605","146","277","24.13","45.79","-84.45","401","181","273","45.14","45.14","12.18","602","115","229","19.1","19.1","-18.57",
"Nolan, Paul","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","3","0","0","0","0","-3","437","34","118","7.78","27","-216.31","78","36","252","21","73","8.33","28.97","-136.17","35","13","23","37.14","37.14","3.73","168","11","44","6.55","6.55","-64.34",
"OBrien, A P","4","1","2","25","50","2.5","7","2","3","28.57","42.86","1.6","42","8","19","19.05","45.24","-6.84","57","10","26","17.54","45.61","-18.68","1192","279","563","23.41","47.23","-162.58","1","3","629","147","303","23.37","48.17","-92.05","391","169","276","43.22","43.22","-20.18","115","15","43","13.04","13.04","-45.33",
"OBrien, Fergal","0","0","0","0","0","0","1","0","0","0","0","-1","9","1","4","11.11","44.44","-2.5","16","1","4","6.25","25","-9.5","1263","214","474","16.94","37.53","-185.32","4","4","559","82","201","14.67","35.96","-85.41","257","99","158","38.52","38.52","-18.11","734","116","254","15.8","15.8","-63.83",
