trainer,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Hitchins, Daisy","0","0","0","0","0","0","3","0","1","0","33.33","-3","3","0","1","0","33.33","-3","10","0","2","0","20","-10","76","5","23","6.58","30.26","-40.25","16","11","76","5","23","6.58","30.26","-40.25","7","2","5","28.57","28.57","2","60","5","22","8.33","8.33","-24.25",
"Hobbs, P J / White, J","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","583","65","171","11.15","29.33","-195.38","15","1","249","32","81","12.85","32.53","-83.67","80","25","50","31.25","31.25","-9.3","400","47","113","11.75","11.75","-116.18",
"Hodgson, Simon","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-3","6","0","0","0","0","-6","227","20","55","8.81","24.23","-112.41","26","10","112","6","24","5.36","21.43","-69.79","21","9","15","42.86","42.86","9.76","177","15","43","8.47","8.47","-90.79",
"Hogan, Denis Gerard","0","0","0","0","0","0","3","0","1","0","33.33","-3","8","1","2","12.5","25","-5.12","17","2","4","11.76","23.53","-4.12","975","62","224","6.36","22.97","-381.7","4","5","380","18","88","4.74","23.16","-245.14","57","16","37","28.07","28.07","-5.2","618","39","138","6.31","6.31","-183.54",
"Holland, Darryll","1","0","0","0","0","-1","3","0","1","0","33.33","-3","6","0","2","0","33.33","-6","11","2","4","18.18","36.36","-1.87","467","43","120","9.21","25.7","-191.4","8","7","254","19","60","7.48","23.62","-142.25","47","15","26","31.91","31.91","-2.48","368","32","98","8.7","8.7","-141.05",
"Honour, Chris","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","101","8","24","7.92","23.76","-17.25","112","5","50","4","11","8","22","-24.5","8","3","4","37.5","37.5","-0.25","71","7","21","9.86","9.86","10.5",
"Horton, James","1","0","0","0","0","-1","2","0","0","0","0","-2","4","0","0","0","0","-4","8","0","1","0","12.5","-8","191","19","56","9.95","29.32","-100.29","67","40","76","7","16","9.21","21.05","-42.87","20","4","11","20","20","-9.24","102","11","27","10.78","10.78","-43.12",
"Houghton, Eve Johnson","0","0","0","0","0","0","5","0","3","0","60","-5","13","0","4","0","30.77","-13","35","2","11","5.71","31.43","-25.5","833","101","281","12.12","33.73","-126.6","11","27","470","58","148","12.34","31.49","-64.73","105","31","62","29.52","29.52","-15.69","509","63","167","12.38","12.38","-62.74",
"Hughes, Richard","0","0","0","0","0","0","5","1","2","20","40","-3.6","14","1","6","7.14","42.86","-12.6","26","2","9","7.69","34.62","-20.27","763","111","295","14.55","38.66","-129.22","2","1","365","58","137","15.89","37.53","-52.31","127","40","88","31.5","31.5","-21.88","478","72","193","15.06","15.06","-108.86",
"Ivory, D K","0","0","0","0","0","0","0","0","0","0","0","0","3","0","2","0","66.67","-3","4","0","2","0","50","-4","327","34","92","10.4","28.13","-94.59","49","20","136","13","34","9.56","25","-30.67","33","9","21","27.27","27.27","-0.92","288","32","85","11.11","11.11","-65.84",
"Jardine, I","1","0","0","0","0","-1","5","0","0","0","0","-5","15","1","5","6.67","33.33","-12.62","30","1","8","3.33","26.67","-27.62","1354","153","395","11.3","29.17","-239.96","5","7","660","68","177","10.3","26.82","-100.85","165","49","101","29.7","29.7","-12.03","1099","137","333","12.47","12.47","-74.21",
"Jeffreys, D J","0","0","0","0","0","0","1","0","1","0","100","-1","1","0","1","0","100","-1","5","0","3","0","60","-5","266","19","48","7.14","18.05","-109.6","54","16","119","9","27","7.56","22.69","-11.42","13","6","6","46.15","46.15","2.99","205","17","41","8.29","8.29","-54.55",
"Keane, Gerard","0","0","0","0","0","0","3","0","1","0","33.33","-3","4","0","1","0","25","-4","6","0","1","0","16.67","-6","205","16","42","7.8","20.49","-97.32","32","16","98","7","21","7.14","21.43","-53.65","22","5","10","22.73","22.73","-1.15","133","12","30","9.02","9.02","-47",
"Kelleway, Miss Gay","0","0","0","0","0","0","2","0","0","0","0","-2","4","0","2","0","50","-4","10","0","2","0","20","-10","360","33","79","9.17","21.94","-67.2","40","21","176","13","34","7.39","19.32","-35.58","17","7","11","41.18","41.18","-1.05","255","26","61","10.2","10.2","-46.55",
"Kelly, David Harry","0","0","0","0","0","0","1","1","1","100","100","25","2","1","2","50","100","24","3","1","2","33.33","66.67","23","171","12","41","7.02","23.98","-24.75","3","1","104","7","25","6.73","24.04","-18.75","8","2","4","25","25","-1.25","77","7","22","9.09","9.09","27.5",
"Kelly, Noel C","0","0","0","0","0","0","2","0","0","0","0","-2","3","0","0","0","0","-3","8","0","0","0","0","-8","312","29","65","9.29","20.83","-97.67","19","9","157","17","35","10.83","22.29","-41.52","19","5","11","26.32","26.32","-1.92","212","24","56","11.32","11.32","-37.52",
"Kelly, Patrick G","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","87","5","10","5.75","11.49","-25","143","18","52","3","5","5.77","9.62","-24","2","0","0","0","0","-2","45","5","10","11.11","11.11","17",
"Kiely, J E and Thomas","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","5","0","0","0","0","-5","127","10","36","7.87","28.35","-70.19","35","14","83","4","23","4.82","27.71","-59.17","18","3","8","16.67","16.67","-7.94","51","2","14","3.92","3.92","-43",
"Kittow, W S","0","0","0","0","0","0","4","0","1","0","25","-4","7","2","3","28.57","42.86","8.5","11","2","5","18.18","45.45","4.5","240","28","81","11.67","33.75","-0.88","5","5","132","18","49","13.64","37.12","-2.26","29","7","14","24.14","24.14","-5.88","200","25","69","12.5","12.5","28.24",
"Knight, W J","0","0","0","0","0","0","3","0","1","0","33.33","-3","6","0","3","0","50","-6","11","1","5","9.09","45.45","-2.5","419","49","136","11.69","32.46","-100.25","8","7","229","37","86","16.16","37.55","11.25","59","14","33","23.73","23.73","-13.74","284","43","104","15.14","15.14","-25.25",
"Lalor, Miss E","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","15","0","3","0","20","-15","2729","71","3","0","0","0","0","-3","0","0","0","0","0","0","7","0","1","0","0","-7",
"Lanigan, W J","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","82","2","15","2.44","18.29","-71.5","348","20","20","1","4","5","20","-15","2","0","1","0","0","-2","52","1","12","1.92","1.92","-47",
"Lee, Miss J M","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","46","1","4","2.17","8.7","-37.5","657","38","24","0","0","0","0","-24","0","0","0","0","0","0","26","1","3","3.85","3.85","-17.5",
"Lee, Norman","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","182","8","33","4.4","18.13","-54","19","2","91","4","13","4.4","14.29","1","7","1","3","14.29","14.29","-3.5","105","5","24","4.76","4.76","-54.5",
"Llewellyn, Robert","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","214","33","68","15.42","31.78","-25.99","66","13","130","24","46","18.46","35.38","12.28","33","11","19","33.33","33.33","-4.49","148","30","58","20.27","20.27","21.26",
"Loughnane, David","0","0","0","0","0","0","1","0","0","0","0","-1","4","0","0","0","0","-4","9","0","0","0","0","-9","594","47","134","7.91","22.56","-191.97","16","10","297","18","54","6.06","18.18","-122.92","44","14","26","31.82","31.82","0.53","403","40","105","9.93","9.93","-73.47",
"Macey, Jessica","0","0","0","0","0","0","3","0","0","0","0","-3","5","0","0","0","0","-5","9","1","2","11.11","22.22","-3.5","375","37","101","9.87","26.93","-126.42","10","7","187","25","62","13.37","33.16","-14.17","36","9","22","25","25","-4.42","310","35","94","11.29","11.29","-78.42",
"Madden, I","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","81","1","3","1.23","3.7","120","39","7","42","1","3","2.38","7.14","159","0","0","0","0","0","0","37","0","2","0","0","-37",
"Martin, Patrick","0","0","0","0","0","0","3","0","0","0","0","-3","3","0","0","0","0","-3","4","0","1","0","25","-4","236","11","54","4.66","22.88","-127.5","79","23","105","5","24","4.76","22.86","-50","12","3","7","25","25","-1","184","9","46","4.89","4.89","-93",
"McBride, P J","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","197","28","52","14.21","26.4","102.58","21","5","100","12","25","12","25","-21.75","19","6","12","31.58","31.58","1.5","146","25","48","17.12","17.12","91.08",
"McCain Jnr, D","1","0","0","0","0","-1","12","2","5","16.67","41.67","-6.63","12","2","5","16.67","41.67","-6.63","21","3","7","14.29","33.33","-11.13","1312","178","422","13.57","32.16","-324.46","2","2","597","70","173","11.73","28.98","-93.36","191","61","107","31.94","31.94","-49.95","895","111","266","12.4","12.4","-163.35",
"McDonagh, Michael J","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","146","12","47","8.22","32.19","-69.89","86","6","79","5","25","6.33","31.65","-47.89","22","5","14","22.73","22.73","-6.89","123","12","46","9.76","9.76","-46.89",
"McDonogh, Desmond","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","76","5","17","6.58","22.37","-44","90","6","27","1","9","3.7","33.33","-22.5","2","1","1","50","50","2.5","64","4","15","6.25","6.25","-36",
"McEntee, P S","0","0","0","0","0","0","2","0","0","0","0","-2","5","0","0","0","0","-5","10","0","0","0","0","-10","641","49","141","7.64","22","-259.07","42","29","296","18","54","6.08","18.24","-134.91","36","13","21","36.11","36.11","8.02","549","42","126","7.65","7.65","-197.53",
"McLoughlin, D A","0","0","0","0","0","0","2","0","0","0","0","-2","2","0","0","0","0","-2","10","1","2","10","20","-1","432","26","80","6.02","18.52","-36.12","12","6","214","12","45","5.61","21.03","-57.12","15","2","8","13.33","13.33","-8.62","239","17","45","7.11","7.11","39.38",
"McMahon, Brian M","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","33.33","-3","112","7","17","6.25","15.18","-6","121","30","58","2","4","3.45","6.9","-1.5","2","1","1","50","50","4","72","6","16","8.33","8.33","-17",
"McMahon, H","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","0","1","0","4.35","-23","9999","9999","12","0","0","0","0","-12","0","0","0","0","0","0","13","0","0","0","0","-13",
"McNamara, Andrew","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","6","0","0","0","0","-6","227","10","35","4.41","15.42","-126.5","87","28","84","3","13","3.57","15.48","-66.5","5","1","2","20","20","0","138","8","23","5.8","5.8","-78.5",
"McNamara, E","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","361","34","93","9.42","25.76","79.21","18","5","182","21","55","11.54","30.22","102.13","21","6","16","28.57","28.57","3.83","256","28","75","10.94","10.94","114.83",
"McNiff, Mark Michael","0","0","0","0","0","0","1","1","1","100","100","7","3","1","2","33.33","66.67","5","11","1","4","9.09","36.36","-3","244","13","54","5.33","22.13","-118.34","3","1","131","7","34","5.34","25.95","-79.84","15","2","10","13.33","13.33","-6.17","178","10","44","5.62","5.62","-70.17",
"Meade, Noel","0","0","0","0","0","0","5","0","1","0","20","-5","8","0","3","0","37.5","-8","12","0","3","0","25","-12","870","92","258","10.57","29.66","-99.65","17","18","381","40","109","10.5","28.61","18.16","80","23","44","28.75","28.75","-24.14","410","32","108","7.8","7.8","-41.5",
"Menzies, Rebecca","0","0","0","0","0","0","3","0","0","0","0","-3","10","1","2","10","20","5","19","2","7","10.53","36.84","-1","1146","121","337","10.56","29.41","-295.53","5","5","579","61","166","10.54","28.67","-156.1","125","42","70","33.6","33.6","-2.57","888","103","275","11.6","11.6","-169.12",
"Mongan, Mrs L J","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","5","0","0","0","0","-5","178","4","13","2.25","7.3","-153.25","166","32","76","2","6","2.63","7.89","-60.5","1","0","0","0","0","-1","138","4","12","2.9","2.9","-113.25",
"Moore, Gary and Josh","0","0","0","0","0","0","5","0","1","0","20","-5","10","1","2","10","20","-7.75","23","2","6","8.7","26.09","-18.12","1541","224","488","14.54","31.67","-254.78","5","6","767","86","206","11.21","26.86","-265.87","267","112","172","41.95","41.95","26.02","1122","152","344","13.55","13.55","-231.96",
"Moore, J S","0","0","0","0","0","0","0","0","0","0","0","0","9","2","5","22.22","55.56","2.5","16","2","7","12.5","43.75","-4.5","449","46","115","10.24","25.61","-44.76","4","1","215","21","59","9.77","27.44","-19.54","30","10","18","33.33","33.33","6","320","34","85","10.63","10.63","-49.01",
"Morris, M F","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","50","50","7","2","1","1","50","50","7","165","13","44","7.88","26.67","-92.21","5","1","75","3","12","4","16","-51.5","15","3","9","20","20","-4.09","53","6","18","11.32","11.32","-8.25",
"Morrison, J","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","56","1","3","1.79","5.36","-43","339","15","20","1","2","5","10","-7","2","0","0","0","0","-2","46","1","3","2.17","2.17","-33",
"Mullins, Anthony","0","0","0","0","0","0","2","0","1","0","50","-2","2","0","1","0","50","-2","4","1","2","25","50","-0.75","177","12","26","6.78","14.69","-26.42","11","3","97","8","18","8.25","18.56","21.58","15","2","7","13.33","13.33","-6.92","79","7","18","8.86","8.86","36.33",
"Mullins, Emmet","0","0","0","0","0","0","1","0","0","0","0","-1","5","0","0","0","0","-5","13","0","2","0","15.38","-13","329","51","114","15.5","34.65","-127.69","38","32","177","23","56","12.99","31.64","-73.86","87","28","53","32.18","32.18","-29.11","144","15","44","10.42","10.42","-68.18",
"Mullins, J W","0","0","0","0","0","0","2","0","0","0","0","-2","3","0","0","0","0","-3","10","1","3","10","30","-7.25","416","33","90","7.93","21.63","-187.08","14","9","201","16","48","7.96","23.88","-105.79","28","6","12","21.43","21.43","-11.16","294","29","73","9.86","9.86","-89.33",
"Mullins, W P","0","0","0","0","0","0","5","2","3","40","60","1.13","8","3","5","37.5","62.5","2.13","19","5","9","26.32","47.37","-2.62","2083","531","974","25.49","46.76","-357.52","3","3","1090","272","489","24.95","44.86","-132.82","789","378","564","47.91","47.91","-76.7","452","42","126","9.29","9.29","-79.26",
"Murphy, Amy","0","0","0","0","0","0","2","0","0","0","0","-2","7","0","0","0","0","-7","16","1","2","6.25","12.5","-10","764","57","178","7.46","23.3","-294.82","13","13","369","29","85","7.86","23.04","-77.66","33","8","19","24.24","24.24","-10.81","488","38","113","7.79","7.79","-139.14",
"Murphy, B T","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","31","3","8","9.68","25.81","-1.17","267","14","18","1","3","5.56","16.67","-1","1","0","1","0","0","-1","21","3","7","14.29","14.29","8.83",
"Murphy, C A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","172","16","43","9.3","25","-95.69","92","9","87","3","11","3.45","12.64","-62.8","26","6","16","23.08","23.08","-10.03","60","6","16","10","10","-33.26",
"Murphy, Ciaran","0","0","0","0","0","0","3","0","0","0","0","-3","5","0","0","0","0","-5","13","0","2","0","15.38","-13","462","28","88","6.06","19.05","-213.5","17","17","237","12","45","5.06","18.99","-141","14","1","7","7.14","7.14","-9","264","19","56","7.2","7.2","-90.5",
"Murphy, Denis Paul","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","29","2","8","6.9","27.59","-10","47","8","18","1","2","5.56","11.11","-8","2","0","1","0","0","-2","4","1","1","25","25","6",
"Murphy, Mike / Keady, Michael","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","451","29","103","6.43","22.84","-95.58","121","84","221","11","50","4.98","22.62","-113.16","27","6","13","22.22","22.22","-5.41","355","27","92","7.61","7.61","-11.58",
"Murphy, Olly","3","1","2","33.33","66.67","0","6","2","4","33.33","66.67","-1","8","2","4","25","50","-3","14","3","7","21.43","50","-4.5","970","191","379","19.69","39.07","-105.1","1","1","487","106","201","21.77","41.27","-36.81","207","94","137","45.41","45.41","17.76","582","99","188","17.01","17.01","-15.01",
"Neville, Patrick","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","136","15","31","11.03","22.79","12.41","23","4","76","6","14","7.89","18.42","4.33","2","0","1","0","0","-2","60","6","12","10","10","7.58",
"Newland, Dr R D P","2","0","2","0","100","-2","2","0","2","0","100","-2","5","0","2","0","40","-5","13","0","4","0","30.77","-13","718","91","231","12.67","32.17","-58.44","19","22","384","51","129","13.28","33.59","8.24","82","20","54","24.39","24.39","-23.89","533","65","165","12.2","12.2","-67.14",
"Nicholls, P F","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","3","60","60","0.86","1172","295","549","25.17","46.84","-75.05","9","2","602","146","277","24.25","46.01","-81.45","401","181","273","45.14","45.14","12.18","600","115","229","19.17","19.17","-16.57",
"Norton, J R","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","40","1","3","2.5","7.5","-28","402","25","20","0","0","0","0","-20","0","0","0","0","0","0","30","1","3","3.33","3.33","-18",
"OBrien, Dermot P","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","-4","788","11","3","0","0","0","0","-3","0","0","0","0","0","0","0","0","0","0","0","0",
"OBrien, Joseph Patrick","0","0","0","0","0","0","10","2","4","20","40","-2.25","29","4","14","13.79","48.28","-17.27","57","12","26","21.05","45.61","38.05","1861","255","687","13.7","36.92","-341.62","2","1","905","117","327","12.93","36.13","-124.53","360","116","241","32.22","32.22","-82.45","487","49","139","10.06","10.06","15.79",
"OBrien, Terence","0","0","0","0","0","0","2","1","2","50","100","5","2","1","2","50","100","5","3","1","2","33.33","66.67","4","157","25","54","15.92","34.39","0.79","3","1","91","15","30","16.48","32.97","-4.09","32","11","16","34.38","34.38","4.29","91","19","32","20.88","20.88","21.13",
"OGrady, A M","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42","1","3","2.38","7.14","-34","267","24","35","1","3","2.86","8.57","-27","1","0","0","0","0","-1","28","1","3","3.57","3.57","-20",
"Oliver, Henry","0","0","0","0","0","0","1","0","1","0","100","-1","1","0","1","0","100","-1","2","0","1","0","50","-2","227","23","59","10.13","25.99","-24.37","51","5","120","11","29","9.17","24.17","-28.5","20","2","11","10","10","-14.75","180","21","52","11.67","11.67","8.25",
"OMara, T J","0","0","0","0","0","0","3","0","1","0","33.33","-3","3","0","1","0","33.33","-3","4","0","1","0","25","-4","81","1","7","1.23","8.64","-60","35","9","36","1","3","2.78","8.33","-15","3","0","1","0","0","-3","57","0","4","0","0","-57",
"OMeara, D","1","1","1","100","100","9","14","4","6","28.57","42.86","11.33","22","6","9","27.27","40.91","32.83","38","8","14","21.05","36.84","23.33","1881","226","579","12.01","30.78","-243.13","1","1","965","129","324","13.37","33.58","-118.25","224","75","123","33.48","33.48","34","1527","192","487","12.57","12.57","-113.86",
"ONeill, Jonjo and AJ","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","8","0","2","0","25","-8","1079","144","341","13.35","31.6","-208.04","19","10","562","77","170","13.7","30.25","-116.23","170","62","105","36.47","36.47","-21.41","664","79","176","11.9","11.9","-162.52",
"Osborne, J A","0","0","0","0","0","0","2","1","1","50","50","11","10","3","5","30","50","11.75","24","5","9","20.83","37.5","14.25","646","65","183","10.06","28.33","-73.64","3","2","342","32","98","9.36","28.65","-108.52","49","14","26","28.57","28.57","-3.89","490","52","141","10.61","10.61","-29.14",
"OSullivan, Eugene M","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","163","9","27","5.52","16.56","-101.79","18","4","59","2","4","3.39","6.78","-38.5","6","2","2","33.33","33.33","1.21","87","6","18","6.9","6.9","-47.79",
"OSullivan, Ross","0","0","0","0","0","0","1","0","0","0","0","-1","4","0","1","0","25","-4","15","1","5","6.67","33.33","-9.5","589","46","166","7.81","28.18","-210.76","14","15","254","30","94","11.81","37.01","-6.59","62","12","37","19.35","19.35","-21.17","380","31","124","8.16","8.16","-110.6",
"Owen, J P","2","0","1","0","50","-2","9","0","3","0","33.33","-9","11","1","4","9.09","36.36","-5","23","3","7","13.04","30.43","-12.12","485","84","177","17.32","36.49","-30.96","5","10","423","70","147","16.55","34.75","-33.06","90","33","63","36.67","36.67","-1.5","350","60","130","17.14","17.14","-65.58",
"Palmer, Hugo","0","0","0","0","0","0","10","1","2","10","20","-1.5","16","2","3","12.5","18.75","-1","31","7","11","22.58","35.48","23.5","1041","128","346","12.3","33.24","-87.94","3","10","549","82","190","14.94","34.61","92.63","136","36","84","26.47","26.47","-41.29","629","73","200","11.61","11.61","-5.93",
"Parr, Joseph","0","0","0","0","0","0","1","0","0","0","0","-1","3","1","1","33.33","33.33","2.5","7","1","3","14.29","42.86","-1.5","393","41","125","10.43","31.81","-156.9","6","2","154","21","46","13.64","29.87","-19.11","60","15","39","25","25","-14.73","309","36","110","11.65","11.65","-99.07",
"Pearce, Simon","0","0","0","0","0","0","2","0","0","0","0","-2","5","0","1","0","20","-5","8","0","1","0","12.5","-8","202","18","53","8.91","26.24","-104.02","41","18","102","7","31","6.86","30.39","-79.33","25","11","15","44","44","9.23","159","15","43","9.43","9.43","-80.27",
"Phillips, R T","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","3","1","2","33.33","66.67","31","181","11","32","6.08","17.68","-49.75","8","2","90","6","15","6.67","16.67","-16.25","3","0","1","0","0","-3","139","11","30","7.91","7.91","-7.75",
"Pipe, D E","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","9","0","1","0","11.11","-9","915","114","256","12.46","27.98","-153.48","18","10","416","53","125","12.74","30.05","-13.19","103","37","59","35.92","35.92","1.75","727","87","198","11.97","11.97","-118.23",
"Portman, J G","0","0","0","0","0","0","3","0","0","0","0","-3","11","2","4","18.18","36.36","-4.94","15","4","7","26.67","46.67","12.56","552","46","154","8.33","27.9","-163.77","5","6","281","22","75","7.83","26.69","-104.31","44","10","24","22.73","22.73","-9.89","405","39","128","9.63","9.63","-78.2",
"Potter, R D","0","0","0","0","0","0","2","0","0","0","0","-2","2","0","0","0","0","-2","4","0","0","0","0","-4","309","29","77","9.39","24.92","-102.7","62","16","153","12","27","7.84","17.65","-57.34","30","8","19","26.67","26.67","-5.41","242","25","70","10.33","10.33","-72.28",
"Power, Gareth James","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44","1","14","2.27","31.82","-38.5","114","9","26","1","9","3.85","34.62","-20.5","3","0","2","0","0","-3","35","1","14","2.86","2.86","-29.5",
"Prendergast, D E","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","22","0","1","0","4.55","-22","3823","46","14","0","1","0","7.14","-14","0","0","0","0","0","0","16","0","1","0","0","-16",
"Prescott, Sir Mark","0","0","0","0","0","0","3","0","1","0","33.33","-3","6","0","1","0","16.67","-6","18","2","7","11.11","38.89","-13.71","502","87","195","17.33","38.84","-93.56","10","11","248","42","94","16.94","37.9","-81.66","146","50","90","34.25","34.25","-28.47","296","67","141","22.64","22.64","-53.81",
"Queally, Declan","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","9","1","4","11.11","44.44","-6.12","314","35","89","11.15","28.34","-86.89","10","4","166","17","47","10.24","28.31","-47.37","36","15","26","41.67","41.67","10.89","130","21","47","16.15","16.15","14.71",
"Queally, John","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","2","0","0","0","0","-2","118","12","32","10.17","27.12","-57.29","93","18","52","6","18","11.54","34.62","-26.37","12","5","8","41.67","41.67","6.46","56","6","17","10.71","10.71","-26.92",
"Quinlan, Elizabeth","1","0","0","0","0","-1","2","0","0","0","0","-2","2","0","0","0","0","-2","7","0","1","0","14.29","-7","150","16","41","10.67","27.33","-3.22","16","9","101","10","25","9.9","24.75","-26.22","14","4","10","28.57","28.57","-0.22","137","16","39","11.68","11.68","9.78",
"Rees, D A","1","0","0","0","0","-1","2","0","0","0","0","-2","2","0","0","0","0","-2","3","0","0","0","0","-3","59","1","6","1.69","10.17","-46","50","9","38","1","4","2.63","10.53","-25","0","0","0","0","0","0","44","1","6","2.27","2.27","-31",
"Richards, N G","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","409","78","151","19.07","36.92","58.95","23","2","201","36","72","17.91","35.82","-11.15","75","36","47","48","48","20.62","303","59","108","19.47","19.47","73.63",
"Robson, Paul","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","88","10","34","11.36","38.64","-38.62","93","9","43","6","18","13.95","41.86","-8.67","8","2","6","25","25","-4.2","54","8","23","14.81","14.81","-18.12",
"Rogers, H","0","0","0","0","0","0","1","0","0","0","0","-1","4","0","0","0","0","-4","8","0","0","0","0","-8","180","11","50","6.11","27.78","-67.59","25","13","97","7","26","7.22","26.8","-17.42","10","2","5","20","20","-2.92","136","9","41","6.62","6.62","-33.84",
"Rothwell, P J","0","0","0","0","0","0","3","0","1","0","33.33","-3","12","0","2","0","16.67","-12","26","1","6","3.85","23.08","-7","982","66","226","6.72","23.01","-309.67","14","23","504","36","121","7.14","24.01","-139.42","38","10","26","26.32","26.32","2.58","673","58","186","8.62","8.62","-78.17",
"Russell, Miss Lucinda V","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","100","100","3.33","9","2","3","22.22","33.33","-2.04","1170","167","390","14.27","33.33","-254.45","5","1","708","89","232","12.57","32.77","-261.1","173","66","106","38.15","38.15","13.94","760","102","229","13.42","13.42","-163.48",
"Rutherford, Gary","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","2","0","2","0","100","-2","5","1","4","20","80","-1.75","19","3","5","1","4","20","80","-1.75","3","1","3","33.33","33.33","0.25","4","1","3","25","25","-0.75",
"Scott, Gillian","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","116","4","18","3.45","15.52","-92.17","333","38","42","2","4","4.76","9.52","-30.5","5","1","1","20","20","0","82","3","13","3.66","3.66","-62.5",
"Sexton, Adrian","0","0","0","0","0","0","0","0","0","0","0","0","4","1","1","25","25","3.5","7","1","1","14.29","14.29","0.5","105","4","10","3.81","9.52","-47","5","2","58","1","4","1.72","6.9","-50.5","0","0","0","0","0","0","61","4","8","6.56","6.56","-3",
