trainer,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Gretton, T R ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","160","8","30","5","18.75","-95.49","102","11","95","7","22","7.37","23.16","-34.49","13","4","9","30.77","30.77","-0.49","118","8","29","6.78","6.78","-53.49",
"Griffin, Eoin","1","0","1","0","100","-1","1","0","1","0","100","-1","2","0","1","0","50","-2","5","1","2","20","40","6","168","16","51","9.52","30.36","-35.17","14","4","85","7","22","8.24","25.88","-23.5","22","6","14","27.27","27.27","-0.17","108","14","40","12.96","12.96","6.83",
"Guest, Rae","1","0","1","0","100","-1","3","0","1","0","33.33","-3","4","0","1","0","25","-4","9","0","2","0","22.22","-9","265","29","76","10.94","28.68","-103.06","39","23","121","7","33","5.79","27.27","-65","26","12","14","46.15","46.15","4.94","157","20","53","12.74","12.74","-39.7",
"Haggas, W J","1","0","1","0","100","-1","6","0","3","0","50","-6","22","4","8","18.18","36.36","25","53","10","17","18.87","32.08","58.5","1354","278","593","20.53","43.8","-60.96","4","7","703","133","289","18.92","41.11","-0.98","405","148","263","36.54","36.54","-52.84","542","112","239","20.66","20.66","-10.48",
"Hamilton, Mrs A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","76","13","25","17.11","32.89","-25.59","130","3","38","8","13","21.05","34.21","-0.75","15","5","7","33.33","33.33","-0.85","65","10","17","15.38","15.38","-21.37",
"Hamilton, Mrs A C","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","1","0","1","0","100","-1","107","11","26","10.28","24.3","-11.75","180","17","49","4","12","8.16","24.49","-13.5","4","2","2","50","50","2.75","91","9","21","9.89","9.89","-2.75",
"Hanlon, John Joseph","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","10","0","0","0","0","-10","789","29","110","3.68","13.94","-452.67","17","12","392","17","60","4.34","15.31","-162.12","25","7","12","28","28","-7","415","14","60","3.37","3.37","-221.5",
"Hannon (Jnr), Richard","0","0","0","0","0","0","10","2","2","20","20","4","28","2","7","7.14","25","-14","64","4","14","6.25","21.88","-22","1914","201","599","10.5","31.3","-419.62","2","2","905","87","259","9.61","28.62","-253.55","192","53","115","27.6","27.6","-47.93","1087","116","348","10.67","10.67","-109.77",
"Harris, S A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","76","9","17","11.84","22.37","16","202","21","43","7","10","16.28","23.26","38.5","2","1","2","50","50","2","64","9","17","14.06","14.06","28",
"Harrison, Miss L","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","2","25","50","6","106","10","34","9.43","32.08","-34.75","9","3","52","6","19","11.54","36.54","-3.25","4","1","2","25","25","-0.75","95","10","33","10.53","10.53","-23.75",
"Haslam, B M R","2","1","2","50","100","4.5","3","1","2","33.33","66.67","3.5","6","1","2","16.67","33.33","0.5","8","1","2","12.5","25","-1.5","492","59","135","11.99","27.44","-133.9","1","1","236","27","64","11.44","27.12","-75.29","66","22","41","33.33","33.33","3.34","445","53","120","11.91","11.91","-106",
"Hassett, Martin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","131","15","39","11.45","29.77","3.08","22","5","65","6","20","9.23","30.77","-26.25","13","3","6","23.08","23.08","0.75","108","12","35","11.11","11.11","9.58",
"Hayes, Patrick Joseph","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1050","24","1","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0",
"Haynes, Alice","4","0","0","0","0","-4","15","0","2","0","13.33","-15","18","0","3","0","16.67","-18","33","2","6","6.06","18.18","-7","1046","110","284","10.52","27.15","-313.99","8","23","581","54","150","9.29","25.82","-200.26","86","34","62","39.53","39.53","7.6","710","70","182","9.86","9.86","-176.33",
"Herrington,M ","2","0","2","0","100","-2","4","0","2","0","50","-4","6","0","3","0","50","-6","12","2","5","16.67","41.67","10","445","53","146","11.91","32.81","-19.63","11","9","229","29","74","12.66","32.31","32.41","44","20","30","45.45","45.45","19.21","412","53","141","12.86","12.86","13.37",
"Hills, Charles","2","0","1","0","50","-2","2","0","1","0","50","-2","12","0","1","0","8.33","-12","25","1","4","4","16","-22","759","98","225","12.91","29.64","22.65","11","15","331","32","86","9.67","25.98","-72.23","97","30","55","30.93","30.93","-14.7","376","50","116","13.3","13.3","22.65",
"Hogarth, H P","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41","3","6","7.32","14.63","-17.17","172","10","20","3","5","15","25","3.83","1","1","1","100","100","1.5","36","3","5","8.33","8.33","-12.17",
"Holland, Darryll","5","2","3","40","60","2.38","8","3","4","37.5","50","4.38","11","4","6","36.36","54.55","6.38","16","5","9","31.25","56.25","4.26","473","47","126","9.94","26.64","-184.64","1","2","257","23","65","8.95","25.29","-133.49","51","18","30","35.29","35.29","4.28","374","36","104","9.63","9.63","-134.29",
"Hollinshead, Steph","0","0","0","0","0","0","0","0","0","0","0","0","3","1","1","33.33","33.33","1.5","7","1","1","14.29","14.29","-2.5","209","19","50","9.09","23.92","-93.79","7","3","111","12","29","10.81","26.13","-45.04","16","5","11","31.25","31.25","-0.62","164","19","47","11.59","11.59","-48.79",
"Houghton, Eve Johnson","0","0","0","0","0","0","5","0","2","0","40","-5","15","1","8","6.67","53.33","-9.5","26","2","12","7.69","46.15","-11","838","101","284","12.05","33.89","-128.98","5","10","469","55","150","11.73","31.98","-70.53","105","30","63","28.57","28.57","-18.07","519","64","172","12.33","12.33","-67.74",
"Howard, Aidan Anthony","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","1","0","50","-2","3","0","1","0","33.33","-3","162","9","31","5.56","19.14","-91.54","150","30","62","1","12","1.61","19.35","-57.67","9","1","3","11.11","11.11","-6.62","120","7","27","5.83","5.83","-68.92",
"Hughes, Richard","0","0","0","0","0","0","3","0","1","0","33.33","-3","16","3","5","18.75","31.25","7.83","28","5","9","17.86","32.14","-1.6","777","114","297","14.67","38.22","-122.72","4","4","372","60","138","16.13","37.1","-40.69","129","41","90","31.78","31.78","-22.71","485","73","194","15.05","15.05","-105.03",
"Jardine, I","4","0","2","0","50","-4","11","1","3","9.09","27.27","-6.5","22","3","8","13.64","36.36","0","36","4","13","11.11","36.11","-11.62","1359","154","397","11.33","29.21","-239.46","2","6","666","69","181","10.36","27.18","-97.35","165","50","101","30.3","30.3","-7.53","1104","138","336","12.5","12.5","-73.71",
"Jefferson, Ruth","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","112","18","36","16.07","32.14","12.64","134","6","46","9","19","19.57","41.3","34.78","15","5","10","33.33","33.33","-0.74","60","7","17","11.67","11.67","-23.92",
"Jehani, H Al","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","100","100","2.58","30","6","12","20","40","-5.59","12","1","30","6","12","20","40","-5.59","9","3","7","33.33","33.33","-3.09","17","1","3","5.88","5.88","-12",
"Johnston, Charlie","7","2","4","28.57","57.14","-2.81","13","3","6","23.08","46.15","-0.81","37","4","11","10.81","29.73","-22.31","64","7","21","10.94","32.81","-31.18","2170","268","652","12.35","30.05","-512.67","1","5","1218","137","370","11.25","30.38","-321.58","279","81","152","29.03","29.03","-59.14","1571","190","461","12.09","12.09","-412.15",
"Jones, Jack","2","0","0","0","0","-2","2","0","0","0","0","-2","10","0","1","0","10","-10","13","1","2","7.69","15.38","-9.5","373","48","125","12.87","33.51","-114.56","14","13","273","29","88","10.62","32.23","-137.62","56","21","32","37.5","37.5","0.03","253","35","95","13.83","13.83","-68.42",
"Keane, Gerard","1","0","0","0","0","-1","3","0","0","0","0","-3","3","0","0","0","0","-3","9","0","1","0","11.11","-9","207","16","42","7.73","20.29","-99.32","41","21","100","5","19","5","19","-63.9","22","5","10","22.73","22.73","-1.15","134","12","30","8.96","8.96","-48",
"Kelleway, Miss Gay","3","0","0","0","0","-3","3","0","0","0","0","-3","4","0","0","0","0","-4","7","0","0","0","0","-7","356","33","78","9.27","21.91","-63.2","49","26","174","12","32","6.9","18.39","-43.08","17","7","11","41.18","41.18","-1.05","254","26","60","10.24","10.24","-45.55",
"Kelly, David Harry","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","4","1","2","25","50","22","169","12","41","7.1","24.26","-22.75","12","3","105","7","25","6.67","23.81","-19.75","8","2","4","25","25","-1.25","79","7","22","8.86","8.86","25.5",
"Kiely, Paul Stephen","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","33.33","-3","56","3","6","5.36","10.71","-24","40","7","33","2","4","6.06","12.12","-11","0","0","0","0","0","0","30","3","4","10","10","2",
"Knight, W J","3","1","1","33.33","33.33","7","3","1","1","33.33","33.33","7","9","1","1","11.11","11.11","1","17","3","6","17.65","35.29","4","424","52","137","12.26","32.31","-84.25","1","1","235","40","88","17.02","37.45","26.25","57","14","32","24.56","24.56","-11.74","287","45","104","15.68","15.68","-11.75",
"Kubler, Daniel","2","1","1","50","50","0.25","5","2","2","40","40","23.25","7","2","3","28.57","42.86","21.25","14","2","6","14.29","42.86","14.25","411","68","160","16.55","38.93","76.77","1","2","246","43","96","17.48","39.02","84.76","69","20","39","28.99","28.99","-6.44","300","50","121","16.67","16.67","-6.23",
"Landy, Justin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55","7","19","12.73","34.55","-6","106","5","27","4","11","14.81","40.74","-0.25","4","2","2","50","50","3","38","7","19","18.42","18.42","11",
"Lavelle, Miss E C","0","0","0","0","0","0","1","0","1","0","100","-1","3","0","1","0","33.33","-3","4","0","1","0","25","-4","598","76","213","12.71","35.62","-176.49","19","7","317","40","124","12.62","39.12","-70.19","80","23","45","28.75","28.75","-24.03","393","47","134","11.96","11.96","-141.4",
"Lidster, Craig","1","0","0","0","0","-1","6","0","1","0","16.67","-6","12","0","1","0","8.33","-12","26","0","6","0","23.08","-26","585","51","158","8.72","27.01","-95.36","18","31","361","29","99","8.03","27.42","-14.5","38","7","19","18.42","18.42","-20.36","366","35","106","9.56","9.56","-16.71",
"Loughnane, Daniel Mark","1","0","0","0","0","-1","2","0","1","0","50","-2","5","2","3","40","60","20.5","11","3","5","27.27","45.45","37.5","806","83","230","10.3","28.54","-99.18","4","3","420","36","115","8.57","27.38","-42.8","53","16","28","30.19","30.19","-6.22","704","73","206","10.37","10.37","-55.18",
"Loughnane, David","2","0","1","0","50","-2","5","0","1","0","20","-5","9","0","2","0","22.22","-9","15","0","2","0","13.33","-15","597","47","136","7.87","22.78","-194.97","25","21","297","17","55","5.72","18.52","-129.92","43","14","26","32.56","32.56","1.53","403","40","107","9.93","9.93","-73.47",
"Macey, Jessica","1","0","0","0","0","-1","4","0","1","0","25","-4","5","0","1","0","20","-5","11","0","2","0","18.18","-11","378","36","101","9.52","26.72","-134.42","19","14","191","24","63","12.57","32.98","-39.17","37","9","22","24.32","24.32","-5.42","312","34","94","10.9","10.9","-85.42",
"Madden, I","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","5","1","1","20","20","4.5","86","2","4","2.33","4.65","124.5","9","3","43","2","4","4.65","9.3","167.5","0","0","0","0","0","0","41","1","3","2.44","2.44","-31.5",
"Makin, Phillip","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","1","0","50","-2","7","0","2","0","28.57","-7","236","14","56","5.93","23.73","-148.37","19","10","104","5","24","4.81","23.08","-74.75","21","5","15","23.81","23.81","-4.87","167","11","46","6.59","6.59","-112.87",
"Margarson, G G","2","0","0","0","0","-2","2","0","0","0","0","-2","2","0","0","0","0","-2","2","0","0","0","0","-2","186","12","38","6.45","20.43","-44.92","88","28","75","5","10","6.67","13.33","-25.25","7","1","3","14.29","14.29","-2.67","142","11","34","7.75","7.75","-4.67",
"Markham, Ms Helen P","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39","3","8","7.69","20.51","-1.5","109","6","20","2","5","10","25","4.5","1","0","0","0","0","-1","25","3","8","12","12","12.5",
"Mason, Christopher","0","0","0","0","0","0","2","0","2","0","100","-2","4","1","3","25","75","-1","5","1","3","20","60","-2","152","20","47","13.16","30.92","-21.74","4","3","87","10","27","11.49","31.03","-27.75","21","8","13","38.1","38.1","7.01","122","19","42","15.57","15.57","0.26",
"Maxwell, Conor","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","1","0","50","-2","46","2","9","4.35","19.57","-39.17","128","23","43","2","9","4.65","20.93","-36.17","2","1","2","50","50","-0.17","23","2","8","8.7","8.7","-16.17",
"McBride, P J","0","0","0","0","0","0","1","0","1","0","100","-1","1","0","1","0","100","-1","4","1","3","25","75","-0.25","200","28","54","14","27","100.08","8","3","96","12","24","12.5","25","-24","19","6","12","31.58","31.58","2","149","25","50","16.78","16.78","88.58",
"McCain Jnr, D","0","0","0","0","0","0","3","0","1","0","33.33","-3","9","1","2","11.11","22.22","-1","22","4","8","18.18","36.36","-5.63","1309","178","421","13.6","32.16","-321.46","5","7","603","70","173","11.61","28.69","-95.15","190","61","107","32.11","32.11","-49.95","893","111","265","12.43","12.43","-161.35",
"McCarthy, Eoin Christopher","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","411","22","75","5.35","18.25","-179.42","62","21","187","7","30","3.74","16.04","-95.5","19","4","12","21.05","21.05","-4.75","230","17","55","7.39","7.39","-46.92",
"McConnell, John C","1","0","0","0","0","-1","5","0","0","0","0","-5","7","0","0","0","0","-7","30","3","7","10","23.33","-7.24","1701","120","370","7.05","21.75","-773.83","12","11","831","52","150","6.26","18.05","-344.44","116","34","62","29.31","29.31","-26.13","1157","61","201","5.27","5.27","-541.48",
"McCreery, Peter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","65","4","10","6.15","15.38","-16","18","3","22","3","6","13.64","27.27","8","3","0","0","0","0","-3","41","4","8","9.76","9.76","8",
"McGregor, Mrs J C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","-15","5429","279","7","0","0","0","0","-7","0","0","0","0","0","0","14","0","0","0","0","-14",
"McGuinness, Tom","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","70","3","7","4.29","10","-44.25","391","35","31","0","2","0","6.45","-31","2","1","1","50","50","1.75","58","3","7","5.17","5.17","-32.25",
"McKenna, P J","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","108","4","26","3.7","24.07","-84.25","113","12","46","2","13","4.35","28.26","-33","8","2","3","25","25","0.75","102","4","26","3.92","3.92","-78.25",
"McLoughlin, D A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","-4","427","26","78","6.09","18.27","-31.12","21","8","209","11","43","5.26","20.57","-75.12","15","2","8","13.33","13.33","-8.62","237","17","44","7.17","7.17","41.38",
"McNiff, Mark Michael","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","6","1","1","16.67","16.67","2","242","13","53","5.37","21.9","-116.34","12","5","130","7","31","5.38","23.85","-78.84","15","2","10","13.33","13.33","-6.17","176","10","43","5.68","5.68","-68.17",
"Meade, Freddie and Martyn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","76","9","23","11.84","30.26","-9.29","61","6","17","1","1","5.88","5.88","-12.67","7","2","3","28.57","28.57","-1.12","33","3","8","9.09","9.09","-4.17",
"Meehan, B J","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1","0","20","-5","12","1","3","8.33","25","-8","237","22","64","9.28","27","107.38","11","7","122","12","28","9.84","22.95","110","13","2","4","15.38","15.38","-5.75","98","7","24","7.14","7.14","-52.37",
"Menuisier, David","2","0","0","0","0","-2","2","0","0","0","0","-2","10","1","2","10","20","-5","17","3","6","17.65","35.29","-4","350","39","97","11.14","27.71","-97.23","6","8","188","29","67","15.43","35.64","-32.79","34","13","22","38.24","38.24","1.11","208","26","64","12.5","12.5","-50.7",
"Menzies, Rebecca","1","0","1","0","100","-1","3","1","2","33.33","66.67","9","8","2","4","25","50","12.5","20","3","7","15","35","15.5","1150","120","336","10.43","29.22","-299.03","2","2","588","61","169","10.37","28.74","-160.6","126","41","70","32.54","32.54","-5.57","893","102","275","11.42","11.42","-173.62",
"Midgley, P T","3","0","1","0","33.33","-3","5","0","1","0","20","-5","8","0","2","0","25","-8","14","0","3","0","21.43","-14","772","72","209","9.33","27.07","-305.22","18","16","390","42","120","10.77","30.77","-124.89","97","30","60","30.93","30.93","3.2","733","69","199","9.41","9.41","-277.1",
"Millman, B R","0","0","0","0","0","0","8","0","2","0","25","-8","16","1","4","6.25","25","-11.67","21","2","6","9.52","28.57","-9.67","666","84","213","12.61","31.98","-124.52","5","16","342","44","102","12.87","29.82","-40.4","87","28","49","32.18","32.18","-1.68","509","69","167","13.56","13.56","-32.1",
"Mohammed, Ismail","2","0","0","0","0","-2","3","0","0","0","0","-3","5","0","1","0","20","-5","11","1","5","9.09","45.45","-6.5","205","14","46","6.83","22.44","-93.15","13","10","81","4","14","4.94","17.28","-64.92","24","5","14","20.83","20.83","-10.48","116","10","32","8.62","8.62","-22.89",
"Moore, Gary and Josh","1","0","1","0","100","-1","5","0","2","0","40","-5","14","2","4","14.29","28.57","-5","27","3","7","11.11","25.93","-15.75","1546","226","489","14.62","31.63","-250.78","6","10","775","88","210","11.35","27.1","-264.87","266","113","171","42.48","42.48","29.52","1131","154","346","13.62","13.62","-231.96",
"Muir, W R & Grassick, C","0","0","0","0","0","0","2","0","1","0","50","-2","3","0","1","0","33.33","-3","17","2","5","11.76","29.41","-0.75","444","47","136","10.59","30.63","-157.81","11","5","228","25","73","10.96","32.02","-86","45","17","27","37.78","37.78","5.78","332","41","112","12.35","12.35","-74.8",
"Mullins, Thomas","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-3","5","0","1","0","20","-5","333","22","73","6.61","21.92","-191.26","44","24","160","10","29","6.25","18.13","-108.59","27","8","15","29.63","29.63","-3.17","181","12","41","6.63","6.63","-98",
"Mullins, W P","0","0","0","0","0","0","1","0","1","0","100","-1","9","1","3","11.11","33.33","-7.17","18","4","8","22.22","44.44","-6.04","2081","528","972","25.37","46.71","-363.6","5","8","1083","267","484","24.65","44.69","-142.28","785","376","562","47.9","47.9","-77.28","457","42","127","9.19","9.19","-84.26",
"Murphy, Amy","2","0","0","0","0","-2","6","0","0","0","0","-6","8","1","1","12.5","12.5","0","20","1","3","5","15","-12","767","58","178","7.56","23.21","-289.82","4","7","372","30","87","8.06","23.39","-72.66","33","8","19","24.24","24.24","-10.81","490","39","114","7.96","7.96","-133.14",
"Murphy, C A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","171","16","42","9.36","24.56","-94.69","101","9","86","3","11","3.49","12.79","-61.8","26","6","16","23.08","23.08","-10.03","59","6","15","10.17","10.17","-32.26",
"Murphy, Ciaran","1","0","0","0","0","-1","2","0","0","0","0","-2","2","0","0","0","0","-2","9","0","1","0","11.11","-9","463","27","88","5.83","19.01","-227.5","26","23","241","12","46","4.98","19.09","-145","14","1","7","7.14","7.14","-9","266","18","56","6.77","6.77","-105.5",
"Murtagh, Barry","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","78","1","5","1.28","6.41","-70.5","484","44","32","0","3","0","9.38","-32","2","0","0","0","0","-2","48","1","5","2.08","2.08","-40.5",
"Neville, Seamus","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","69","7","13","10.14","18.84","31.75","129","10","27","2","2","7.41","7.41","28","4","1","2","25","25","-0.25","48","6","9","12.5","12.5","47.75",
"Newland, Dr R D P","2","0","0","0","0","-2","6","0","1","0","16.67","-6","9","0","1","0","11.11","-9","16","0","3","0","18.75","-16","722","91","232","12.6","32.13","-62.44","28","33","393","51","130","12.98","33.08","-0.76","82","20","54","24.39","24.39","-23.89","535","65","166","12.15","12.15","-69.14",
"Nicholls, Adrian","1","0","0","0","0","-1","4","0","1","0","25","-4","7","0","1","0","14.29","-7","10","0","3","0","30","-10","344","32","96","9.3","27.91","-68.34","49","29","176","16","52","9.09","29.55","-20.67","39","9","18","23.08","23.08","-11.17","257","29","80","11.28","11.28","-25.34",
"Nicol, Adam","3","0","0","0","0","-3","3","0","0","0","0","-3","6","0","0","0","0","-6","7","0","0","0","0","-7","154","8","35","5.19","22.73","-69.42","57","20","93","3","16","3.23","17.2","-43","10","2","4","20","20","-5.42","112","6","26","5.36","5.36","-37.42",
"OBrien, Fergal","0","0","0","0","0","0","8","1","4","12.5","50","-1.5","11","1","4","9.09","36.36","-4.5","16","1","4","6.25","25","-9.5","1268","214","476","16.88","37.54","-190.32","2","3","562","83","204","14.77","36.3","-87.05","258","99","158","38.37","38.37","-19.11","736","116","256","15.76","15.76","-65.83",
"Odoherty, William Joseph","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","35","1","1","2.86","2.86","-22","25","2","19","1","1","5.26","5.26","-6","0","0","0","0","0","0","18","1","1","5.56","5.56","-5",
"ODwyer, Conor","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","2","0","0","0","0","-2","177","10","34","5.65","19.21","-109.38","120","26","73","4","13","5.48","17.81","-47","6","3","4","50","50","3.62","100","6","18","6","6","-51.5",
"OGrady, E J","1","0","1","0","100","-1","1","0","1","0","100","-1","2","0","1","0","50","-2","3","0","2","0","66.67","-3","282","22","80","7.8","28.37","-97.62","43","14","128","11","37","8.59","28.91","-37","21","3","11","14.29","14.29","-11.62","145","15","47","10.34","10.34","-0.12",
"OKeeffe, Jedd","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","6","0","2","0","33.33","-6","333","34","107","10.21","32.13","-109.74","27","9","129","14","48","10.85","37.21","-21.32","38","11","23","28.95","28.95","-4.74","252","30","85","11.9","11.9","-39.33",
"OLeary, Mrs C","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","7","1","2","14.29","28.57","2","61","2","10","3.28","16.39","-48","13","7","57","2","10","3.51","17.54","-44","5","1","4","20","20","-1","52","2","10","3.85","3.85","-39",
"OMara, T J","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","6","0","2","0","33.33","-6","83","1","8","1.2","9.64","-62","44","12","36","1","3","2.78","8.33","-15","3","0","1","0","0","-3","58","0","5","0","0","-58",
"OMeara, D","7","1","2","14.29","28.57","-3.5","13","1","4","7.69","30.77","-9.5","26","3","10","11.54","38.46","-9","51","9","22","17.65","43.14","-2.29","1883","228","588","12.11","31.23","-244.75","1","2","968","130","332","13.43","34.3","-119.87","231","76","126","32.9","32.9","30.5","1533","193","495","12.59","12.59","-122.36",
"Osborne, J A","0","0","0","0","0","0","5","2","2","40","40","3.7","11","2","3","18.18","27.27","-2.3","20","4","7","20","35","6.7","654","66","185","10.09","28.29","-113.94","2","1","346","34","101","9.83","29.19","-103.82","50","15","27","30","30","-2.69","495","53","143","10.71","10.71","-66.44",
"Palmer, Hugo","1","1","1","100","100","3.5","5","1","2","20","40","-0.5","21","4","6","19.05","28.57","2.25","38","6","9","15.79","23.68","0.25","1041","130","344","12.49","33.05","-72.1","1","1","554","80","190","14.44","34.3","84.5","138","37","84","26.81","26.81","-37.45","624","75","199","12.02","12.02","12.32",
"Phelan, David J","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","18","0","3","0","16.67","-18","9999","9999","11","0","2","0","18.18","-11","0","0","0","0","0","0","12","0","3","0","0","-12",
"Power, Gareth James","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","43","1","14","2.33","32.56","-37.5","123","10","25","1","9","4","36","-19.5","3","0","2","0","0","-3","35","1","14","2.86","2.86","-29.5",
"Power, Paul","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","42","2","7","4.76","16.67","-27","148","12","17","1","4","5.88","23.53","-9.5","3","0","2","0","0","-3","22","2","5","9.09","9.09","-7",
"Prescott, Sir Mark","0","0","0","0","0","0","1","1","1","100","100","1.25","7","1","3","14.29","42.86","-4.75","17","2","8","11.76","47.06","-12.37","500","88","200","17.6","40","-88.76","2","1","249","42","97","16.87","38.96","-85.03","147","51","92","34.69","34.69","-26.67","299","67","144","22.41","22.41","-56.39",
"Purcell, Kieran","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","49","2","5","4.08","10.2","131","33","4","30","1","3","3.33","10","121","0","0","0","0","0","0","8","0","2","0","0","-8",
"Queally, Declan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","1","0","14.29","-7","317","35","90","11.04","28.39","-89.89","19","8","168","17","48","10.12","28.57","-49.37","36","15","26","41.67","41.67","10.89","130","21","47","16.15","16.15","14.71",
"Quigley, Mark Oliver","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","-8","3043","35","5","0","0","0","0","-5","0","0","0","0","0","0","3","0","0","0","0","-3",
"Quinlan, Elizabeth","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","5","0","2","0","40","-5","153","16","43","10.46","28.1","-6.22","25","12","102","9","26","8.82","25.49","-31.72","15","4","10","26.67","26.67","-1.22","140","16","41","11.43","11.43","6.78",
"Quinn, J J","0","0","0","0","0","0","3","1","2","33.33","66.67","3","14","2","5","14.29","35.71","7","20","2","6","10","30","1","740","75","225","10.14","30.41","-208.97","3","3","388","28","101","7.22","26.03","-143.37","120","29","66","24.17","24.17","-30.96","506","51","154","10.08","10.08","-112.68",
"Richards, N G","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","2","14.29","28.57","-2.67","415","79","153","19.04","36.87","57.28","9","5","207","37","73","17.87","35.27","-12.82","75","36","47","48","48","20.62","306","59","109","19.28","19.28","70.63",
