trainer,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Harris, R A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","25","-4","181","13","41","7.18","22.65","-66.62","74","13","68","7","14","10.29","20.59","-9.62","13","3","6","23.08","23.08","-3.87","154","12","36","7.79","7.79","-45.62",
"Hassett, Donal","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44","2","8","4.55","18.18","-29.75","165","6","17","1","4","5.88","23.53","-13.75","4","1","3","25","25","-0.75","28","2","7","7.14","7.14","-13.75",
"Hawke, N J","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","100","100","3.5","4","1","1","25","25","0.5","377","38","102","10.08","27.06","-76.85","4","1","186","15","42","8.06","22.58","-28.65","32","15","26","46.88","46.88","18.82","248","30","78","12.1","12.1","-55.48",
"Haynes, Alice","0","0","0","0","0","0","5","1","1","20","20","8","10","1","1","10","10","3","23","2","5","8.7","21.74","3","1035","111","283","10.72","27.34","-300.11","3","5","572","55","148","9.62","25.87","-189.46","86","35","62","40.7","40.7","10.48","704","71","180","10.09","10.09","-167.45",
"Hills, Charles","4","0","0","0","0","-4","4","0","0","0","0","-4","12","1","2","8.33","16.67","-9","24","2","6","8.33","25","-14.5","762","98","225","12.86","29.53","19.65","6","7","331","34","91","10.27","27.49","-66.4","98","30","55","30.61","30.61","-15.7","380","50","117","13.16","13.16","18.65",
"Hogan, Denis Gerard","0","0","0","0","0","0","5","0","1","0","20","-5","10","0","3","0","30","-10","19","2","5","10.53","26.32","-6.12","979","62","226","6.33","23.08","-385.7","8","12","387","18","90","4.65","23.26","-252.14","58","16","37","27.59","27.59","-6.2","620","39","140","6.29","6.29","-185.54",
"Holland, Darryll","0","0","0","0","0","0","1","1","1","100","100","1.88","5","1","3","20","60","-2.12","10","2","5","20","50","-4.49","466","43","120","9.23","25.75","-195.02","3","1","253","20","61","7.91","24.11","-138.37","49","16","28","32.65","32.65","-1.6","368","32","98","8.7","8.7","-145.67",
"Hollinshead, Steph","0","0","0","0","0","0","2","1","1","50","50","2.5","3","1","1","33.33","33.33","1.5","6","1","1","16.67","16.67","-1.5","209","19","50","9.09","23.92","-93.79","2","1","111","12","29","10.81","26.13","-45.04","15","5","11","33.33","33.33","0.38","163","19","47","11.66","11.66","-47.79",
"Houghton, Eve Johnson","1","0","0","0","0","-1","3","0","1","0","33.33","-3","9","1","5","11.11","55.56","0.5","25","1","8","4","32","-15.5","834","101","281","12.11","33.69","-120.48","4","4","465","57","146","12.26","31.4","-54.53","103","30","61","29.13","29.13","-16.07","511","64","168","12.52","12.52","-55.24",
"Howard, Aidan Anthony","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","162","9","30","5.56","18.52","-91.54","145","28","62","1","11","1.61","17.74","-57.67","9","1","3","11.11","11.11","-6.62","120","7","27","5.83","5.83","-68.92",
"Howard, Daniel John","0","0","0","0","0","0","1","1","1","100","100","3.5","1","1","1","100","100","3.5","1","1","1","100","100","3.5","57","3","13","5.26","22.81","10.5","3","1","30","2","10","6.67","33.33","3.5","4","1","2","25","25","0.5","49","3","13","6.12","6.12","18.5",
"Hughes, Cian","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","13","0","2","0","15.38","-13","9999","9999","13","0","2","0","15.38","-13","0","0","0","0","0","0","3","0","0","0","0","-3",
"Hughes, Richard","1","0","0","0","0","-1","9","1","2","11.11","22.22","-7.83","15","2","4","13.33","26.67","-12.43","28","3","10","10.71","35.71","-21.1","772","112","297","14.51","38.47","-137.05","3","7","367","57","135","15.53","36.78","-59.52","128","41","90","32.03","32.03","-21.71","483","72","194","14.91","14.91","-113.86",
"Jardine, I","2","0","0","0","0","-2","5","0","1","0","20","-5","13","0","3","0","23.08","-13","26","1","9","3.85","34.62","-23.62","1360","153","398","11.25","29.26","-245.96","9","15","661","67","178","10.14","26.93","-105.85","164","49","101","29.88","29.88","-11.03","1104","137","336","12.41","12.41","-79.21",
"Johnston, Charlie","5","0","1","0","20","-5","14","0","1","0","7.14","-14","24","1","5","4.17","20.83","-21.37","56","6","17","10.71","30.36","-23.79","2143","264","642","12.32","29.96","-500.36","6","18","1219","138","371","11.32","30.43","-312.89","275","78","149","28.36","28.36","-61.83","1549","187","452","12.07","12.07","-403.4",
"Jones, Jack","1","0","0","0","0","-1","2","0","0","0","0","-2","2","0","0","0","0","-2","9","1","1","11.11","11.11","-5.5","366","48","125","13.11","34.15","-107.56","9","5","269","30","88","11.15","32.71","-127.12","55","21","32","38.18","38.18","1.03","250","35","96","14","14","-65.42",
"Keatley, Adrian Paul","2","0","0","0","0","-2","2","0","0","0","0","-2","4","1","1","25","25","-0.5","5","1","1","20","20","-1.5","465","62","158","13.33","33.98","-105.22","6","3","228","29","70","12.72","30.7","-75.57","54","25","38","46.3","46.3","24.28","345","42","112","12.17","12.17","-82.5",
"Kellett, C N","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","4","0","0","0","0","-4","106","8","27","7.55","25.47","-41.4","86","19","58","6","21","10.34","36.21","-21.4","8","1","4","12.5","12.5","-5.9","103","8","27","7.77","7.77","-38.4",
"Kelly, David Harry","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","50","50","24","3","1","2","33.33","66.67","23","172","12","41","6.98","23.84","-25.75","7","2","105","7","25","6.67","23.81","-19.75","8","2","4","25","25","-1.25","78","7","22","8.97","8.97","26.5",
"Kelly, Noel C","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","-4","10","0","0","0","0","-10","314","29","65","9.24","20.7","-99.67","23","11","157","17","35","10.83","22.29","-41.52","19","5","11","26.32","26.32","-1.92","214","24","56","11.21","11.21","-39.52",
"Kiely, J E and Thomas","0","0","0","0","0","0","0","0","0","0","0","0","4","1","1","25","25","0.5","7","1","1","14.29","14.29","-2.5","130","11","37","8.46","28.46","-68.69","4","1","86","5","24","5.81","27.91","-57.67","18","3","8","16.67","16.67","-7.94","52","2","14","3.85","3.85","-44",
"King, A","0","0","0","0","0","0","0","0","0","0","0","0","5","3","4","60","80","6.96","9","3","5","33.33","55.56","2.96","1106","134","376","12.12","34","-314.97","6","3","490","60","173","12.24","35.31","-177.27","148","47","87","31.76","31.76","-19.79","698","80","233","11.46","11.46","-144.45",
"King, Aengus","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","115","6","16","5.22","13.91","-33","354","36","39","2","4","5.13","10.26","-23.5","0","0","0","0","0","0","72","5","12","6.94","6.94","-2",
"Kittow, W S","1","0","0","0","0","-1","3","1","1","33.33","33.33","12","8","2","3","25","37.5","9.75","13","4","6","30.77","46.15","20.25","244","30","83","12.3","34.02","12.87","3","2","135","19","50","14.07","37.04","2.99","30","8","15","26.67","26.67","-4.13","203","27","71","13.3","13.3","42.99",
"Knight, W J","2","0","0","0","0","-2","5","1","1","20","20","1.5","9","2","3","22.22","33.33","2","15","3","6","20","40","4.5","424","51","138","12.03","32.55","-94.25","3","5","235","39","88","16.6","37.45","16.25","59","14","33","23.73","23.73","-13.74","286","44","105","15.38","15.38","-20.75",
"Lalor, Miss E","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","16","0","3","0","18.75","-16","2733","72","4","0","0","0","0","-4","0","0","0","0","0","0","7","0","1","0","0","-7",
"Lee, Norman","0","0","0","0","0","0","0","0","0","0","0","0","3","1","1","33.33","33.33","10","3","1","1","33.33","33.33","10","185","9","34","4.86","18.38","-44","4","3","92","5","14","5.43","15.22","13","7","1","3","14.29","14.29","-3.5","108","6","25","5.56","5.56","-44.5",
"Lidster, Craig","4","0","0","0","0","-4","9","0","4","0","44.44","-9","18","0","5","0","27.78","-18","26","1","8","3.85","30.77","-7","582","53","160","9.11","27.49","-61.11","13","24","363","29","99","7.99","27.27","-16.5","39","8","20","20.51","20.51","-19.11","364","36","107","9.89","9.89","14.29",
"Loughnane, Daniel Mark","0","0","0","0","0","0","1","0","0","0","0","-1","3","1","1","33.33","33.33","20","11","1","3","9.09","27.27","12","810","81","227","10","28.02","-128.68","6","2","420","35","113","8.33","26.9","-60.8","53","16","27","30.19","30.19","-6.22","706","71","203","10.06","10.06","-82.68",
"Loughnane, David","1","0","0","0","0","-1","3","0","0","0","0","-3","5","0","0","0","0","-5","11","0","0","0","0","-11","596","47","134","7.89","22.48","-193.97","20","14","297","18","54","6.06","18.18","-122.92","43","14","26","32.56","32.56","1.53","403","40","105","9.93","9.93","-73.47",
"Lyons, G M","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","8","1","3","12.5","37.5","-4.5","756","105","264","13.89","34.92","-242.24","10","5","363","65","143","17.91","39.39","-39.16","144","50","89","34.72","34.72","-15.99","251","32","77","12.75","12.75","-40.58",
"Macey, Jessica","0","0","0","0","0","0","1","0","0","0","0","-1","5","0","1","0","20","-5","9","1","2","11.11","22.22","-3.5","377","37","102","9.81","27.06","-128.42","14","9","186","24","62","12.9","33.33","-34.17","36","9","22","25","25","-4.42","312","35","95","11.22","11.22","-80.42",
"Madden, I","0","0","0","0","0","0","0","0","0","0","0","0","4","1","1","25","25","5.5","4","1","1","25","25","5.5","85","2","4","2.35","4.71","125.5","4","2","43","2","4","4.65","9.3","167.5","0","0","0","0","0","0","40","1","3","2.5","2.5","-30.5",
"Maher, Peter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","88","1","6","1.14","6.82","-54","503","54","43","0","1","0","2.33","-43","1","0","1","0","0","-1","33","0","3","0","0","-33",
"Main, Mrs H S","2","1","1","50","50","0.63","2","1","1","50","50","0.63","3","1","1","33.33","33.33","-0.37","7","1","3","14.29","42.86","-4.37","339","34","95","10.03","28.02","27.49","1","1","151","11","36","7.28","23.84","-98.63","38","11","24","28.95","28.95","-4.01","269","29","83","10.78","10.78","-79.76",
"McCain Jnr, D","0","0","0","0","0","0","2","0","0","0","0","-2","15","3","6","20","40","-6.63","19","4","7","21.05","36.84","-6.13","1307","179","422","13.7","32.29","-316.46","4","3","597","69","171","11.56","28.64","-97.15","192","62","108","32.29","32.29","-47.95","891","112","266","12.57","12.57","-156.35",
"McConnell, John C","0","0","0","0","0","0","1","0","0","0","0","-1","15","1","4","6.67","26.67","2","36","5","10","13.89","27.78","0.26","1711","122","375","7.13","21.92","-776.25","7","4","833","53","151","6.36","18.13","-342.11","117","34","62","29.06","29.06","-27.13","1164","62","204","5.33","5.33","-544.15",
"McMahon, Brian M","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","1","0","1","0","100","-1","113","7","18","6.19","15.93","-7","125","31","58","2","5","3.45","8.62","-1.5","3","1","2","33.33","33.33","3","73","6","17","8.22","8.22","-18",
"McNamara, E","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","33.33","-3","3","0","1","0","33.33","-3","364","34","94","9.34","25.82","76.21","22","8","183","21","56","11.48","30.6","101.13","21","6","16","28.57","28.57","3.83","258","28","76","10.85","10.85","112.83",
"McNiff, Mark Michael","0","0","0","0","0","0","1","0","0","0","0","-1","4","1","1","25","25","4","10","1","2","10","20","-2","247","13","54","5.26","21.86","-121.34","7","4","131","7","32","5.34","24.43","-79.84","15","2","10","13.33","13.33","-6.17","181","10","44","5.52","5.52","-73.17",
"Meade, Noel","0","0","0","0","0","0","2","0","1","0","50","-2","9","1","3","11.11","33.33","-5.5","16","1","5","6.25","31.25","-12.5","868","93","258","10.71","29.72","-94.15","4","3","378","40","110","10.58","29.1","19.16","81","23","45","28.4","28.4","-25.14","407","32","107","7.86","7.86","-38.5",
"Meehan, B J","1","0","0","0","0","-1","1","0","0","0","0","-1","5","1","2","20","40","-1","10","1","2","10","20","-6","241","22","65","9.13","26.97","103.38","6","3","119","13","28","10.92","23.53","125","13","2","4","15.38","15.38","-5.75","99","7","25","7.07","7.07","-53.37",
"Menuisier, David","4","1","2","25","50","1","5","1","3","20","60","0","10","2","5","20","50","-1","15","4","8","26.67","53.33","0.63","347","39","98","11.24","28.24","-94.23","1","2","187","29","69","15.51","36.9","-31.79","35","13","23","37.14","37.14","0.11","206","26","65","12.62","12.62","-48.7",
"Menzies, Rebecca","2","1","1","50","50","6.5","6","1","1","16.67","16.67","2.5","12","1","2","8.33","16.67","-3.5","20","2","4","10","20","3.5","1152","121","337","10.5","29.25","-301.53","1","1","582","60","166","10.31","28.52","-166.6","126","42","70","33.33","33.33","-3.57","895","103","276","11.51","11.51","-176.12",
"Midgley, P T","0","0","0","0","0","0","5","0","1","0","20","-5","7","0","1","0","14.29","-7","10","1","2","10","20","-5.5","775","74","210","9.55","27.1","-289.72","13","9","390","42","118","10.77","30.26","-124.89","97","30","60","30.93","30.93","3.2","735","71","200","9.66","9.66","-260.6",
"Millman, B R","0","0","0","0","0","0","1","0","0","0","0","-1","3","1","1","33.33","33.33","4","18","3","7","16.67","38.89","-3","654","84","210","12.84","32.11","-87.85","6","2","331","43","99","12.99","29.91","-33.73","87","28","49","32.18","32.18","-1.68","499","69","165","13.83","13.83","2.57",
"Molloy, M A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","44","4","17","9.09","38.64","-17.5","32","3","23","2","9","8.7","39.13","-10.5","5","0","1","0","0","-5","22","2","6","9.09","9.09","-8.5",
"Moore, Gary and Josh","4","2","2","50","50","5","7","2","2","28.57","28.57","2","17","2","4","11.76","23.53","-8","31","4","7","12.9","22.58","-17.12","1546","226","488","14.62","31.57","-250.78","1","1","775","88","209","11.35","26.97","-264.87","266","113","171","42.48","42.48","29.52","1128","154","344","13.65","13.65","-228.96",
"Morris, Patrick","0","0","0","0","0","0","2","0","0","0","0","-2","3","0","0","0","0","-3","8","0","1","0","12.5","-8","196","11","33","5.61","16.84","-113.04","49","28","115","6","18","5.22","15.65","-69.42","7","3","5","42.86","42.86","2.46","176","9","28","5.11","5.11","-100.92",
"Morrison, H","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","10","1","3","10","30","-4.5","590","63","180","10.68","30.51","-193.21","13","6","294","32","97","10.88","32.99","-122.99","82","21","45","25.61","25.61","-24.7","380","36","118","9.47","9.47","-169.03",
"Mulligan, Paul","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","76","4","10","5.26","13.16","-6","118","21","41","3","5","7.32","12.2","19","1","0","0","0","0","-1","46","4","6","8.7","8.7","24",
"Mullins, Emmet","0","0","0","0","0","0","1","0","1","0","100","-1","3","0","1","0","33.33","-3","10","0","2","0","20","-10","330","51","115","15.45","34.85","-128.69","42","34","178","22","56","12.36","31.46","-76.36","87","28","53","32.18","32.18","-29.11","144","15","44","10.42","10.42","-68.18",
"Mullins, W P","0","0","0","0","0","0","0","0","0","0","0","0","7","2","4","28.57","57.14","-0.87","15","4","8","26.67","53.33","-1.37","2083","531","975","25.49","46.81","-357.52","7","5","1085","269","485","24.79","44.7","-136.51","790","378","565","47.85","47.85","-77.7","451","42","126","9.31","9.31","-78.26",
"Murray, Adrian","0","0","0","0","0","0","3","1","1","33.33","33.33","5","6","1","2","16.67","33.33","2","13","3","4","23.08","30.77","26","449","28","114","6.24","25.39","-3.6","2","1","256","20","67","7.81","26.17","-17.18","23","6","17","26.09","26.09","-3.18","162","11","47","6.79","6.79","3.5",
"Nallen, John J","0","0","0","0","0","0","3","0","1","0","33.33","-3","3","0","1","0","33.33","-3","4","0","2","0","50","-4","82","11","38","13.41","46.34","56.13","95","10","50","3","21","6","42","-31.17","9","3","5","33.33","33.33","-1.45","33","4","18","12.12","12.12","13.25",
"Newland, Dr R D P","1","0","0","0","0","-1","2","0","0","0","0","-2","6","0","2","0","33.33","-6","13","0","3","0","23.08","-13","716","91","231","12.71","32.26","-56.44","23","26","387","51","129","13.18","33.33","5.24","82","20","54","24.39","24.39","-23.89","529","65","165","12.29","12.29","-63.14",
"Nicholls, Adrian","0","0","0","0","0","0","1","0","1","0","100","-1","3","0","2","0","66.67","-3","5","0","3","0","60","-5","339","32","95","9.44","28.02","-63.34","44","22","177","17","54","9.6","30.51","-18.79","38","9","18","23.68","23.68","-10.17","252","29","79","11.51","11.51","-20.34",
"Nicol, Adam","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","148","8","35","5.41","23.65","-63.42","52","14","90","3","16","3.33","17.78","-40","10","2","4","20","20","-5.42","107","6","26","5.61","5.61","-32.42",
"Nolan, Shane","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104","6","29","5.77","27.88","-65.5","106","13","45","4","18","8.89","40","-19.5","1","0","0","0","0","-1","68","6","25","8.82","8.82","-29.5",
"OBrien, A P","4","0","3","0","75","-4","10","1","5","10","50","-8.09","15","2","7","13.33","46.67","-11.84","29","6","14","20.69","48.28","-18.68","1170","274","552","23.42","47.18","-159.44","3","9","603","141","289","23.38","47.93","-95.92","383","167","272","43.6","43.6","-18.94","112","14","41","12.5","12.5","-52.33",
"OBrien, David M","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","115","5","22","4.35","19.13","-69.04","102","14","55","3","13","5.45","23.64","-34.67","5","1","3","20","20","-2.37","66","2","12","3.03","3.03","-35",
"OBrien, Joseph Patrick","0","0","0","0","0","0","14","0","3","0","21.43","-14","26","2","7","7.69","26.92","-18.25","66","9","26","13.64","39.39","19.67","1852","251","683","13.55","36.88","-352.92","6","17","898","112","318","12.47","35.41","-139.53","356","114","238","32.02","32.02","-82.75","480","49","139","10.21","10.21","22.79",
"OBrien, Richard John","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","139","13","51","9.35","36.69","-30.12","46","8","56","7","18","12.5","32.14","-1","18","4","10","22.22","22.22","-9.12","80","5","22","6.25","6.25","-17.7",
"OBrien, V T","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","73","3","8","4.11","10.96","-33.5","18","5","40","3","8","7.5","20","-0.5","0","0","0","0","0","0","60","3","8","5","5","-20.5",
"OConnor, Thomas P","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44","0","5","0","11.36","-44","1512","64","25","0","3","0","12","-25","0","0","0","0","0","0","18","0","3","0","0","-18",
"ODwyer, Conor","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","175","10","34","5.71","19.43","-107.38","115","24","74","4","13","5.41","17.57","-48","6","3","4","50","50","3.62","99","6","18","6.06","6.06","-50.5",
"Oldroyd, G R","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","67","12","18","17.91","26.87","83.5","194","22","44","8","11","18.18","25","34.5","9","4","5","44.44","44.44","5.5","40","6","9","15","15","45",
"OMeara, D","2","0","2","0","100","-2","7","1","6","14.29","85.71","-4.12","22","5","13","22.73","59.09","6.21","37","9","20","24.32","54.05","27.21","1878","226","583","12.03","31.04","-243.75","3","5","959","129","327","13.45","34.1","-116.37","225","75","124","33.33","33.33","33","1526","191","490","12.52","12.52","-119.36",
"Osborne, J A","0","0","0","0","0","0","1","0","0","0","0","-1","5","1","1","20","20","8","21","3","6","14.29","28.57","0.75","647","65","183","10.05","28.28","-74.64","7","5","341","32","98","9.38","28.74","-107.52","49","14","26","28.57","28.57","-3.89","491","52","141","10.59","10.59","-30.14",
"OSullivan, Ross","0","0","0","0","0","0","2","0","0","0","0","-2","4","0","0","0","0","-4","14","0","3","0","21.43","-14","591","46","166","7.78","28.09","-212.76","18","18","251","30","90","11.95","35.86","-3.59","62","12","37","19.35","19.35","-21.17","381","31","124","8.14","8.14","-111.6",
"Owen, J P","3","0","1","0","33.33","-3","6","0","2","0","33.33","-6","17","1","6","5.88","35.29","-13","24","2","7","8.33","29.17","-14","493","85","180","17.24","36.51","-34.96","4","7","430","70","149","16.28","34.65","-40.39","91","33","64","36.26","36.26","-2.5","356","60","132","16.85","16.85","-71.58",
"Palmer, Hugo","7","1","1","14.29","14.29","4","8","1","1","12.5","12.5","3","19","2","3","10.53","15.79","0.5","32","6","9","18.75","28.13","26","1046","129","347","12.33","33.17","-81.94","1","3","556","82","190","14.75","34.17","95.06","137","36","84","26.28","26.28","-42.29","631","74","201","11.73","11.73","3.07",
"Pattinson, Mark","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","1","0","50","-2","126","4","22","3.17","17.46","-27","233","40","64","1","10","1.56","15.63","-53","3","0","3","0","0","-3","102","4","18","3.92","3.92","-3",
"Perrett, Mrs A J","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","5","1","1","20","20","4.5","185","25","54","13.51","29.19","48.13","11","3","73","5","17","6.85","23.29","-40.75","14","6","10","42.86","42.86","7.63","155","24","51","15.48","15.48","59.13",
"Portman, J G","3","0","1","0","33.33","-3","4","0","1","0","25","-4","8","0","1","0","12.5","-8","19","4","8","21.05","42.11","8.56","554","44","153","7.94","27.62","-186.77","9","11","284","22","76","7.75","26.76","-107.31","45","10","24","22.22","22.22","-10.89","407","38","128","9.34","9.34","-86.2",
"Prescott, Sir Mark","1","0","0","0","0","-1","4","1","3","25","75","-1.62","8","1","5","12.5","62.5","-5.62","18","3","10","16.67","55.56","-11.33","502","87","197","17.33","39.24","-93.01","3","4","248","42","96","16.94","38.71","-81.78","146","50","90","34.25","34.25","-27.92","296","66","141","22.3","22.3","-55.64",
"Queally, Declan","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1","0","20","-5","13","1","5","7.69","38.46","-10.12","318","35","90","11.01","28.3","-90.89","14","8","170","17","48","10","28.24","-51.37","36","15","26","41.67","41.67","10.89","131","21","47","16.03","16.03","13.71",
"Quinn, J J","1","0","0","0","0","-1","6","1","2","16.67","33.33","9","11","1","3","9.09","27.27","4","17","1","4","5.88","23.53","-2","745","74","226","9.93","30.34","-219.97","2","2","389","28","102","7.2","26.22","-141.37","120","29","67","24.17","24.17","-30.96","508","50","153","9.84","9.84","-120.68",
"Rothwell, P J","0","0","0","0","0","0","0","0","0","0","0","0","6","0","1","0","16.67","-6","21","0","3","0","14.29","-21","985","66","226","6.7","22.94","-312.67","18","26","507","36","121","7.1","23.87","-142.42","38","10","26","26.32","26.32","2.58","675","58","186","8.59","8.59","-80.17",
"Russell, Miss Lucinda V","0","0","0","0","0","0","2","0","0","0","0","-2","8","0","2","0","25","-8","10","1","3","10","30","-5.67","1178","167","392","14.18","33.28","-262.45","9","9","708","88","231","12.43","32.63","-263.85","173","66","106","38.15","38.15","13.94","764","102","230","13.35","13.35","-167.48",
"Ryan, John Patrick","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","-5","11","0","1","0","9.09","-11","597","31","117","5.19","19.6","-385.97","32","38","287","19","70","6.62","24.39","-172.58","27","13","19","48.15","48.15","9.53","317","14","57","4.42","4.42","-193.36",
"Ryan, K A","3","1","1","33.33","33.33","16","7","1","3","14.29","42.86","12","17","1","5","5.88","29.41","2","24","1","7","4.17","29.17","-5","1015","116","287","11.43","28.28","34.79","1","2","533","67","144","12.57","27.02","66.06","74","22","45","29.73","29.73","-12.21","613","62","164","10.11","10.11","-74.16",
"Sangster, Ollie","2","0","1","0","50","-2","4","1","3","25","75","0","5","1","3","20","60","-1","14","2","4","14.29","28.57","-8.17","212","34","77","16.04","36.32","-31.38","2","3","165","24","58","14.55","35.15","-25.32","34","17","26","50","50","10.79","67","11","22","16.42","16.42","11.08",
"Scott, George","1","0","1","0","100","-1","4","0","3","0","75","-4","5","0","3","0","60","-5","13","2","9","15.38","69.23","-6.3","494","75","165","15.18","33.4","-66.05","10","6","264","39","82","14.77","31.06","-23.36","86","34","51","39.53","39.53","8.99","281","45","99","16.01","16.01","-47.53",
"Sexton, Adrian","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","1","20","20","2.5","105","4","10","3.81","9.52","-47","9","2","58","1","4","1.72","6.9","-50.5","0","0","0","0","0","0","61","4","8","6.56","6.56","-3",
"Shaw, D","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-3","8","0","1","0","12.5","-8","444","29","95","6.53","21.4","-237.76","139","60","206","15","42","7.28","20.39","-122.46","28","8","17","28.57","28.57","0.99","368","24","84","6.52","6.52","-188.89",
"Sheehy, E","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","4","0","1","0","25","-4","165","4","19","2.42","11.52","-131.12","384","80","76","0","5","0","6.58","-76","5","2","3","40","40","1.38","109","3","17","2.75","2.75","-77.5",
"Slevin, Nigel","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","133","6","20","4.51","15.04","136","127","14","52","3","6","5.77","11.54","186","0","0","0","0","0","0","69","1","8","1.45","1.45","-58",
"Smart, B","1","0","0","0","0","-1","2","0","0","0","0","-2","3","1","1","33.33","33.33","0.5","4","1","2","25","50","-0.5","349","38","113","10.89","32.38","-2.18","6","3","175","23","60","13.14","34.29","76.61","46","11","27","23.91","23.91","-7.51","269","30","88","11.15","11.15","15.09",
"Smyth-Osbourne, Edward","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","15","4","8","26.67","53.33","34","15","2","15","4","8","26.67","53.33","34","2","0","2","0","0","-2","9","4","7","44.44","44.44","40",
"Spencer, Richard","2","0","0","0","0","-2","3","0","0","0","0","-3","6","0","1","0","16.67","-6","12","2","3","16.67","25","-6.12","443","53","130","11.96","29.35","-105.12","8","7","212","31","71","14.62","33.49","-50.03","59","20","34","33.9","33.9","-11.45","310","35","90","11.29","11.29","-107.86",
"Stone, W B","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","190","19","50","10","26.32","5.51","55","11","83","11","27","13.25","32.53","4.01","27","9","15","33.33","33.33","4.51","142","18","46","12.68","12.68","50.38",
"Stoute, Sir Michael","1","0","0","0","0","-1","4","2","3","50","75","7.12","7","2","3","28.57","42.86","4.12","10","3","5","30","50","4.87","390","55","151","14.1","38.72","-153.27","3","2","163","24","63","14.72","38.65","-57.18","90","29","62","32.22","32.22","-17.93","158","22","55","13.92","13.92","-63.14",
