trainer,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Harvey, William","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","11","0","2","0","18.18","-11","9999","9999","11","0","2","0","18.18","-11","0","0","0","0","0","0","7","0","1","0","0","-7",
"Haynes, Alice","0","0","0","0","0","0","2","0","0","0","0","-2","19","0","2","0","10.53","-19","30","1","4","3.33","13.33","-17","1044","109","281","10.44","26.92","-314.19","11","25","577","53","146","9.19","25.3","-203.26","85","33","61","38.82","38.82","6.4","710","70","181","9.86","9.86","-176.33",
"Heffernan, K A","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","3","0","0","0","0","-3","48","2","5","4.17","10.42","-31.67","40","6","37","2","4","5.41","10.81","-20.67","0","0","0","0","0","0","32","2","4","6.25","6.25","-15.67",
"Hills, Charles","3","0","0","0","0","-3","5","0","1","0","20","-5","11","0","2","0","18.18","-11","21","1","4","4.76","19.05","-18","763","97","225","12.71","29.49","15.4","14","20","332","32","86","9.64","25.9","-73.23","97","30","55","30.93","30.93","-14.7","377","50","116","13.26","13.26","21.65",
"Hobson, Miss Clare","1","0","0","0","0","-1","2","0","0","0","0","-2","3","0","0","0","0","-3","3","0","0","0","0","-3","154","4","26","2.6","16.88","-103","53","16","78","3","17","3.85","21.79","-53","3","0","1","0","0","-3","103","3","21","2.91","2.91","-57.5",
"Hogan, Denis Gerard","4","0","0","0","0","-4","5","0","0","0","0","-5","8","0","2","0","25","-8","19","1","6","5.26","31.58","-13","966","62","222","6.42","22.98","-392.7","8","10","397","19","93","4.79","23.43","-256.14","58","16","38","27.59","27.59","-6.2","607","38","135","6.26","6.26","-198.54",
"Holland, Darryll","1","0","0","0","0","-1","5","1","1","20","20","4","15","4","6","26.67","40","6.38","20","6","9","30","45","9.26","476","48","127","10.08","26.68","-178.64","2","2","258","24","66","9.3","25.58","-125.49","50","18","30","36","36","5.28","375","37","105","9.87","9.87","-126.29",
"Hollinshead, Sarah","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","148","7","22","4.73","14.86","-97.5","170","25","72","2","5","2.78","6.94","-58.5","5","2","3","40","40","3","117","7","20","5.98","5.98","-66.5",
"Hollinshead, Steph","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","5","1","1","20","20","-0.5","208","18","49","8.65","23.56","-97.79","10","4","110","12","28","10.91","25.45","-44.04","16","5","11","31.25","31.25","-0.62","162","18","46","11.11","11.11","-51.79",
"Horton, James","0","0","0","0","0","0","2","0","0","0","0","-2","4","0","0","0","0","-4","7","1","2","14.29","28.57","-3.75","192","19","57","9.9","29.69","-106.04","12","6","79","7","17","8.86","21.52","-49.62","19","5","12","26.32","26.32","-4.99","103","11","28","10.68","10.68","-48.87",
"Houghton, Eve Johnson","6","1","5","16.67","83.33","0.5","10","2","7","20","70","2","18","2","11","11.11","61.11","-6","29","4","16","13.79","55.17","-2","843","102","289","12.1","34.28","-125.98","1","1","476","56","155","11.76","32.56","-68.03","105","29","63","27.62","27.62","-22.07","519","65","173","12.52","12.52","-59.74",
"Hughes, Richard","4","2","2","50","50","10.67","5","2","3","40","60","9.67","12","5","7","41.67","58.33","26.5","31","7","11","22.58","35.48","10.07","777","116","297","14.93","38.22","-108.05","1","1","376","62","141","16.49","37.5","-30.02","130","42","90","32.31","32.31","-22.04","482","73","192","15.15","15.15","-102.03",
"Jardine, I","8","0","1","0","12.5","-8","16","1","2","6.25","12.5","-7","33","4","8","12.12","24.24","-2","44","4","12","9.09","27.27","-13","1371","155","399","11.31","29.1","-242.46","3","16","673","69","181","10.25","26.89","-100.85","164","50","101","30.49","30.49","-6.53","1116","139","338","12.46","12.46","-76.71",
"Jehani, H Al","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","31","6","12","19.35","38.71","-6.59","15","2","31","6","12","19.35","38.71","-6.59","9","3","7","33.33","33.33","-3.09","17","1","3","5.88","5.88","-12",
"Jenkins, J R","0","0","0","0","0","0","1","0","0","0","0","-1","5","0","0","0","0","-5","7","0","0","0","0","-7","325","25","65","7.69","20","81.79","23","18","171","16","36","9.36","21.05","52.46","11","1","5","9.09","9.09","-9.17","231","21","52","9.09","9.09","157.83",
"Johnston, Charlie","4","0","3","0","75","-4","17","0","5","0","29.41","-17","40","3","14","7.5","35","-27.81","64","5","17","7.81","26.56","-46.68","2187","268","657","12.25","30.04","-529.67","4","22","1214","134","369","11.04","30.4","-331.83","279","81","152","29.03","29.03","-59.14","1583","190","466","12","12","-424.15",
"Jones, Jack","0","0","0","0","0","0","6","0","2","0","33.33","-6","13","0","3","0","23.08","-13","16","0","3","0","18.75","-16","379","48","127","12.66","33.51","-120.56","17","19","278","29","90","10.43","32.37","-142.62","57","21","33","36.84","36.84","-0.97","258","35","97","13.57","13.57","-73.42",
"Keane, Gerard","0","0","0","0","0","0","1","0","0","0","0","-1","4","0","0","0","0","-4","8","0","1","0","12.5","-8","206","16","42","7.77","20.39","-98.32","44","22","100","5","18","5","18","-63.9","21","5","10","23.81","23.81","-0.15","132","12","30","9.09","9.09","-46",
"Keatley, Adrian Paul","1","0","0","0","0","-1","2","0","0","0","0","-2","3","0","0","0","0","-3","8","1","3","12.5","37.5","-4.5","458","62","159","13.54","34.72","-98.22","14","8","228","27","70","11.84","30.7","-90.77","55","25","38","45.45","45.45","23.28","336","42","112","12.5","12.5","-73.5",
"Kirk, S","1","0","0","0","0","-1","1","0","0","0","0","-1","4","0","1","0","25","-4","6","0","2","0","33.33","-6","226","8","44","3.54","19.47","-111.84","28","16","94","3","24","3.19","25.53","-83.34","6","2","4","33.33","33.33","-0.59","143","5","29","3.5","3.5","-115.5",
"Kittow, W S","1","1","1","100","100","1.5","1","1","1","100","100","1.5","4","1","1","25","25","-1.5","11","3","4","27.27","36.36","9.25","247","31","84","12.55","34.01","12.37","1","1","134","20","49","14.93","36.57","6.49","31","9","16","29.03","29.03","-2.63","207","28","72","13.53","13.53","41.49",
"Knight, W J","1","0","1","0","100","-1","7","0","2","0","28.57","-7","11","1","3","9.09","27.27","-1","20","3","6","15","30","1","429","52","139","12.12","32.4","-89.25","4","8","236","40","90","16.95","38.14","25.25","57","14","32","24.56","24.56","-11.74","289","45","104","15.57","15.57","-13.75",
"Kobeissi, Hilal","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","3","12","8.57","34.29","-15.67","28","3","26","3","10","11.54","38.46","-6.67","2","0","0","0","0","-2","13","1","4","7.69","7.69","-5",
"Kubler, Daniel","0","0","0","0","0","0","4","2","2","50","50","8.83","10","4","4","40","40","31.08","15","4","6","26.67","40","26.08","414","70","162","16.91","39.13","86.6","2","2","249","45","98","18.07","39.36","94.59","69","20","39","28.99","28.99","-6.44","303","52","123","17.16","17.16","3.6",
"Latta, Yvonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39","4","9","10.26","23.08","-18.75","402","26","22","0","3","0","13.64","-22","7","3","4","42.86","42.86","3.25","19","3","6","15.79","15.79","-8.75",
"Lavery, Ms Sheila","0","0","0","0","0","0","3","0","0","0","0","-3","7","0","1","0","14.29","-7","9","0","1","0","11.11","-9","362","27","75","7.46","20.72","-57.17","19","14","173","16","44","9.25","25.43","15","24","5","12","20.83","20.83","-10","216","15","50","6.94","6.94","-29.5",
"Lidster, Craig","0","0","0","0","0","0","3","0","0","0","0","-3","10","0","1","0","10","-10","26","0","6","0","23.08","-26","586","51","158","8.7","26.96","-96.36","21","34","362","29","99","8.01","27.35","-15.5","38","7","19","18.42","18.42","-20.36","365","35","106","9.59","9.59","-15.71",
"Loughnane, Daniel Mark","1","0","0","0","0","-1","1","0","0","0","0","-1","4","1","2","25","50","2.5","9","3","4","33.33","44.44","39.5","805","83","229","10.31","28.45","-98.18","7","4","421","36","115","8.55","27.32","-43.8","53","16","28","30.19","30.19","-6.22","704","73","206","10.37","10.37","-55.18",
"Loughnane, David","0","0","0","0","0","0","4","0","1","0","25","-4","10","0","2","0","20","-10","16","0","3","0","18.75","-16","600","47","136","7.83","22.67","-197.97","28","25","299","17","56","5.69","18.73","-131.92","43","14","26","32.56","32.56","1.53","406","40","107","9.85","9.85","-76.47",
"Lupini, Miss Natalia","0","0","0","0","0","0","1","1","1","100","100","18","5","1","1","20","20","14","9","2","2","22.22","22.22","11.22","208","29","70","13.94","33.65","3.84","2","1","122","12","34","9.84","27.87","-47.45","38","13","26","34.21","34.21","9.01","103","16","36","15.53","15.53","5.04",
"Lynam, Edward","2","0","0","0","0","-2","3","0","0","0","0","-3","7","0","2","0","28.57","-7","8","0","2","0","25","-8","333","38","107","11.41","32.13","-105.04","35","17","155","14","51","9.03","32.9","-84.54","46","12","29","26.09","26.09","7.63","260","29","85","11.15","11.15","-86.04",
"Lynch, Miss Jennifer Anne","1","0","0","0","0","-1","2","0","0","0","0","-2","2","0","0","0","0","-2","3","1","1","33.33","33.33","1.5","126","8","29","6.35","23.02","-54.75","14","3","71","5","16","7.04","22.54","-19","8","2","5","25","25","0.25","82","6","23","7.32","7.32","-23.5",
"Lyons, G M","1","0","0","0","0","-1","6","1","2","16.67","33.33","-3.8","21","4","8","19.05","38.1","-0.97","23","4","9","17.39","39.13","-2.97","769","108","268","14.04","34.85","-239.71","2","3","375","69","150","18.4","40","-31.13","151","53","93","35.1","35.1","-15.96","256","33","78","12.89","12.89","-32.58",
"Macey, Jessica","0","0","0","0","0","0","1","0","1","0","100","-1","5","0","2","0","40","-5","9","0","3","0","33.33","-9","376","36","102","9.57","27.13","-132.42","22","15","189","23","62","12.17","32.8","-46.17","37","9","22","24.32","24.32","-5.42","310","34","95","10.97","10.97","-83.42",
"Makin, Phillip","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","8","0","2","0","25","-8","236","14","56","5.93","23.73","-148.37","22","11","103","5","24","4.85","23.3","-73.75","21","5","15","23.81","23.81","-4.87","167","11","46","6.59","6.59","-112.87",
"McAteer, Liam","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","17","0","0","0","0","-17","792","21","11","0","0","0","0","-11","0","0","0","0","0","0","6","0","0","0","0","-6",
"McBride, P J","0","0","0","0","0","0","4","1","1","25","25","0.5","5","1","2","20","40","-0.5","8","2","4","25","50","0.25","203","29","55","14.29","27.09","101.58","2","2","97","12","24","12.37","24.74","-28","19","6","12","31.58","31.58","2","151","26","51","17.22","17.22","91.08",
"McCain Jnr, D","1","0","0","0","0","-1","4","0","0","0","0","-4","10","0","1","0","10","-10","17","3","5","17.65","29.41","-4.38","1312","178","421","13.57","32.09","-324.46","8","11","601","69","172","11.48","28.62","-100.15","190","61","107","32.11","32.11","-49.95","897","111","265","12.37","12.37","-165.35",
"McConnell, John C","10","0","3","0","30","-10","12","1","5","8.33","41.67","-10.67","17","1","5","5.88","29.41","-15.67","22","1","5","4.55","22.73","-20.67","1706","121","373","7.09","21.86","-777.5","3","12","842","53","155","6.29","18.41","-354.11","118","35","63","29.66","29.66","-26.8","1158","61","200","5.27","5.27","-542.48",
"McCourt, T G","2","0","1","0","50","-2","3","0","1","0","33.33","-3","3","0","1","0","33.33","-3","8","0","1","0","12.5","-8","411","27","84","6.57","20.44","-147.99","25","24","221","14","41","6.33","18.55","-105.87","19","6","14","31.58","31.58","1.26","313","23","73","7.35","7.35","-63.37",
"McCreery, W","1","0","0","0","0","-1","4","0","2","0","50","-4","9","1","3","11.11","33.33","-5.75","14","1","6","7.14","42.86","-10.75","484","40","127","8.26","26.24","-98.3","4","5","232","21","63","9.05","27.16","-21.32","37","9","21","24.32","24.32","-10.13","236","14","63","5.93","5.93","-84.92",
"McEntee, P S","2","0","0","0","0","-2","2","0","0","0","0","-2","4","1","1","25","25","30","7","1","1","14.29","14.29","27","637","49","140","7.69","21.98","-262.07","4","3","289","19","55","6.57","19.03","-93.91","36","13","21","36.11","36.11","8.02","546","42","125","7.69","7.69","-201.53",
"McGuinness, Adrian","3","0","0","0","0","-3","5","0","0","0","0","-5","16","2","3","12.5","18.75","-10.45","25","4","6","16","24","4.55","1067","92","277","8.62","25.96","-330.96","4","7","514","48","132","9.34","25.68","-132.95","93","24","59","25.81","25.81","-7","842","72","222","8.55","8.55","-207.82",
"McInnes, I W","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","79","5","14","6.33","17.72","-15.67","228","22","50","4","8","8","16","-20.67","3","1","2","33.33","33.33","1","76","5","14","6.58","6.58","-12.67",
"McIntyre, Alan","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","4","0","1","0","25","-4","38","3","11","7.89","28.95","-9.5","23","9","36","3","11","8.33","30.56","-7.5","1","0","1","0","0","-1","21","3","6","14.29","14.29","7.5",
"Mcsharry, Fionn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","-4","63","3","12","4.76","19.05","-38.9","99","21","50","3","11","6","22","-25.9","3","1","2","33.33","33.33","-0.9","43","3","9","6.98","6.98","-18.9",
"Meade, Noel","2","1","1","50","50","2.5","6","1","2","16.67","33.33","-1.5","12","1","3","8.33","25","-7.5","18","2","6","11.11","33.33","-10","866","93","257","10.74","29.68","-90.53","1","2","381","40","108","10.5","28.35","10.66","81","22","46","27.16","27.16","-28.02","406","32","106","7.88","7.88","-37.5",
"Meehan, B J","2","0","0","0","0","-2","4","0","1","0","25","-4","6","0","1","0","16.67","-6","11","1","3","9.09","27.27","-7","240","22","65","9.17","27.08","104.38","14","11","126","12","29","9.52","23.02","106","13","2","4","15.38","15.38","-5.75","100","7","25","7","7","-54.37",
"Menuisier, David","1","0","0","0","0","-1","3","0","0","0","0","-3","8","0","0","0","0","-8","17","2","5","11.76","29.41","-8","350","39","97","11.14","27.71","-97.23","9","11","188","27","65","14.36","34.57","-42.79","34","13","22","38.24","38.24","1.11","207","26","64","12.56","12.56","-49.7",
"Midgley, P T","0","0","0","0","0","0","6","1","3","16.67","50","9","11","1","4","9.09","36.36","4","20","1","6","5","30","-5","774","73","212","9.43","27.39","-292.22","3","4","387","43","122","11.11","31.52","-106.89","98","30","61","30.61","30.61","2.2","734","70","202","9.54","9.54","-263.1",
"Millman, B R","3","0","1","0","33.33","-3","7","0","3","0","42.86","-7","19","0","6","0","31.58","-19","25","2","8","8","32","-13.67","670","84","214","12.54","31.94","-128.52","8","23","349","44","105","12.61","30.09","-47.4","88","28","50","31.82","31.82","-2.68","512","69","168","13.48","13.48","-35.1",
"Mohammed, Ismail","1","0","0","0","0","-1","4","0","0","0","0","-4","9","0","1","0","11.11","-9","11","0","2","0","18.18","-11","208","14","45","6.73","21.63","-96.15","16","14","83","4","13","4.82","15.66","-66.92","24","5","14","20.83","20.83","-10.48","118","10","32","8.47","8.47","-24.89",
"Moore, Gary and Josh","0","0","0","0","0","0","4","0","1","0","25","-4","10","0","3","0","30","-10","27","2","6","7.41","22.22","-18","1547","226","490","14.61","31.67","-251.78","9","14","775","87","209","11.23","26.97","-270.87","266","113","171","42.48","42.48","29.52","1131","154","347","13.62","13.62","-231.96",
"Morris, Patrick","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","6","0","0","0","0","-6","199","11","33","5.53","16.58","-116.04","57","31","114","6","17","5.26","14.91","-68.42","7","3","5","42.86","42.86","2.46","179","9","28","5.03","5.03","-103.92",
"Morrison, H","4","1","4","25","100","2.5","5","1","4","20","80","1.5","11","1","6","9.09","54.55","-4.5","14","2","7","14.29","50","-6.28","592","64","183","10.81","30.91","-193.49","1","2","300","34","102","11.33","34","-121.27","85","22","46","25.88","25.88","-26.48","381","37","121","9.71","9.71","-163.53",
"Muir, W R & Grassick, C","1","0","0","0","0","-1","2","0","0","0","0","-2","4","0","1","0","25","-4","10","1","2","10","20","-6.75","444","47","136","10.59","30.63","-157.81","14","7","226","25","72","11.06","31.86","-84","45","17","27","37.78","37.78","5.78","332","41","112","12.35","12.35","-74.8",
"Mulholland, N P","0","0","0","0","0","0","0","0","0","0","0","0","8","1","1","12.5","12.5","-1","16","3","5","18.75","31.25","32","999","109","264","10.91","26.43","-105.34","5","5","447","53","127","11.86","28.41","-77.34","103","34","57","33.01","33.01","-8.06","764","93","221","12.17","12.17","28.53",
"Mullins, Anthony","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","4","0","0","0","0","-4","178","12","26","6.74","14.61","-27.42","23","6","97","7","17","7.22","17.53","8.58","16","2","7","12.5","12.5","-7.92","80","7","18","8.75","8.75","35.33",
"Mullins, Emmet","1","1","1","100","100","0.44","1","1","1","100","100","0.44","4","2","3","50","75","7.44","7","3","5","42.86","71.43","6.94","334","54","119","16.17","35.63","-118.75","1","1","182","25","60","13.74","32.97","-66.42","90","30","56","33.33","33.33","-28.17","144","16","45","11.11","11.11","-58.18",
"Mullins, Thomas","0","0","0","0","0","0","2","2","2","100","100","12","4","2","2","50","50","10","6","2","3","33.33","50","8","335","24","75","7.16","22.39","-179.26","3","1","160","12","31","7.5","19.38","-94.59","27","8","15","29.63","29.63","-3.17","182","13","42","7.14","7.14","-89",
"Mulvany, Michael","0","0","0","0","0","0","1","0","0","0","0","-1","4","0","0","0","0","-4","9","0","0","0","0","-9","382","29","86","7.59","22.51","-143.01","29","28","190","13","39","6.84","20.53","-72.09","33","9","21","27.27","27.27","0.16","237","21","67","8.86","8.86","-124.01",
"Murphy, Amy","0","0","0","0","0","0","6","1","1","16.67","16.67","-1","13","2","2","15.38","15.38","0","20","2","4","10","20","-7","769","58","178","7.54","23.15","-292.32","3","5","372","29","86","7.8","23.12","-86.16","35","9","20","25.71","25.71","-7.81","491","39","114","7.94","7.94","-134.64",
"Murphy, Daniel","2","0","0","0","0","-2","2","0","0","0","0","-2","3","0","0","0","0","-3","7","1","2","14.29","28.57","1.5","108","7","22","6.48","20.37","-45.37","14","6","108","7","22","6.48","20.37","-45.37","8","0","3","0","0","-8","53","4","10","7.55","7.55","-22.5",
"Murray, Adrian","0","0","0","0","0","0","2","0","0","0","0","-2","6","0","0","0","0","-6","10","1","1","10","10","-2","453","27","113","5.96","24.94","-22.6","10","7","258","20","67","7.75","25.97","-19.18","23","6","17","26.09","26.09","-3.18","162","10","46","6.17","6.17","-11.5",
"Murtagh, J P","3","0","2","0","66.67","-3","6","0","3","0","50","-6","15","1","4","6.67","26.67","-2","21","1","6","4.76","28.57","-8","870","86","270","9.89","31.03","-283.01","6","12","414","39","141","9.42","34.06","-120.77","100","22","55","22","22","-40.59","398","44","137","11.06","11.06","-77.13",
"Nicholls, Adrian","0","0","0","0","0","0","2","1","2","50","100","0.88","6","1","3","16.67","50","-3.12","12","1","5","8.33","41.67","-9.12","342","33","98","9.65","28.65","-63.46","3","2","176","17","53","9.66","30.11","-17.79","40","10","19","25","25","-9.29","256","30","81","11.72","11.72","-21.46",
"Nolan, Paul","1","0","1","0","100","-1","1","0","1","0","100","-1","2","0","1","0","50","-2","4","0","1","0","25","-4","436","34","119","7.8","27.29","-215.31","79","37","253","21","74","8.3","29.25","-137.17","35","13","23","37.14","37.14","3.73","167","11","44","6.59","6.59","-63.34",
"OBrien, A P","1","1","1","100","100","3.33","5","2","3","40","60","5.83","41","8","19","19.51","46.34","-4.51","56","10","26","17.86","46.43","-14.6","1193","280","564","23.47","47.28","-159.25","1","1","629","147","303","23.37","48.17","-93.22","391","169","276","43.22","43.22","-20.18","115","15","43","13.04","13.04","-45.33",
"Obrien, Donnacha","0","0","0","0","0","0","2","0","0","0","0","-2","4","1","1","25","25","-1.75","6","2","2","33.33","33.33","-2.13","244","38","100","15.57","40.98","-40.8","7","4","123","20","53","16.26","43.09","-23.14","43","12","26","27.91","27.91","-14.88","39","5","13","12.82","12.82","-19.92",
"OBrien, Joseph Patrick","2","0","1","0","50","-2","5","0","2","0","40","-5","30","4","10","13.33","33.33","-4.92","51","5","14","9.8","27.45","-22.17","1861","250","683","13.43","36.7","-367.17","4","6","905","112","317","12.38","35.03","-142.45","354","115","236","32.49","32.49","-76.75","479","48","138","10.02","10.02","15.04",
"OBrien, Liam G","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","71","6","12","8.45","16.9","-32.87","70","11","40","4","5","10","12.5","-7","5","2","5","40","40","0.13","36","4","9","11.11","11.11","-15.87",
"OBrien, Terence","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","157","25","54","15.92","34.39","0.79","15","3","93","15","30","16.13","32.26","-6.09","32","11","16","34.38","34.38","4.29","90","19","32","21.11","21.11","22.13",
"ODonoghue, John","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","3","0","0","0","0","-3","171","13","34","7.6","19.88","-96.76","129","31","73","5","15","6.85","20.55","-42.67","10","4","6","40","40","1.49","66","5","14","7.58","7.58","-36.92",
"Oliver, Andrew","4","2","3","50","75","3.2","5","2","3","40","60","2.2","8","2","3","25","37.5","-0.8","11","2","3","18.18","27.27","-3.8","304","31","83","10.2","27.3","-15.29","1","3","158","16","42","10.13","26.58","-1.72","28","11","18","39.29","39.29","5.88","149","16","38","10.74","10.74","-31.05",
"OMeara, D","5","1","1","20","20","10","17","3","5","17.65","29.41","9","38","5","12","13.16","31.58","-3","59","10","24","16.95","40.68","7.71","1892","229","591","12.1","31.24","-240.25","1","3","971","132","331","13.59","34.09","-109.87","231","76","126","32.9","32.9","30.5","1536","192","496","12.5","12.5","-132.86",
"OMeara, Michael W","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","65","3","12","4.62","18.46","-43","437","38","24","0","0","0","0","-24","5","0","2","0","0","-5","43","2","9","4.65","4.65","-27",
"Osborne, J A","0","0","0","0","0","0","3","0","1","0","33.33","-3","12","2","3","16.67","25","-3.3","18","2","4","11.11","22.22","-9.3","655","66","186","10.08","28.4","-114.94","5","4","348","34","101","9.77","29.02","-105.82","50","15","27","30","30","-2.69","496","53","144","10.69","10.69","-67.44",
"OShea, J F","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","38","0","0","0","0","-38","1267","78","14","0","0","0","0","-14","0","0","0","0","0","0","9","0","0","0","0","-9",
"Oshea, J G M","2","0","0","0","0","-2","2","0","0","0","0","-2","7","0","1","0","14.29","-7","9","0","1","0","11.11","-9","343","24","77","7","22.45","-88.75","18","15","171","15","41","8.77","23.98","-18.25","25","4","9","16","16","-10.5","275","20","65","7.27","7.27","-41.5",
"Owens, Patrick","0","0","0","0","0","0","4","0","0","0","0","-4","4","0","0","0","0","-4","6","0","0","0","0","-6","122","9","33","7.38","27.05","-58.26","28","9","56","4","14","7.14","25","-18.5","13","1","5","7.69","7.69","-11.09","67","6","16","8.96","8.96","-21.17",
"Palmer, Hugo","2","0","0","0","0","-2","5","0","0","0","0","-5","14","2","3","14.29","21.43","-5","37","4","7","10.81","18.92","-13.75","1044","129","342","12.36","32.76","-82.1","4","6","554","79","188","14.26","33.94","79.5","139","37","84","26.62","26.62","-38.45","625","74","197","11.84","11.84","4.32",
"Pears, Ollie","1","0","0","0","0","-1","2","0","0","0","0","-2","6","0","0","0","0","-6","13","2","3","15.38","23.08","1.5","412","42","121","10.19","29.37","-108.8","11","8","189","19","46","10.05","24.34","-50.09","33","8","19","24.24","24.24","-13.46","253","25","70","9.88","9.88","-94.87",
"Perratt, Miss L A","0","0","0","0","0","0","1","0","0","0","0","-1","9","0","0","0","0","-9","12","0","0","0","0","-12","454","41","102","9.03","22.47","-65.74","18","14","284","26","61","9.15","21.48","-2.65","39","14","29","35.9","35.9","11.3","415","37","96","8.92","8.92","-114.57",
"Perrett, Mrs A J","1","0","1","0","100","-1","1","0","1","0","100","-1","1","0","1","0","100","-1","2","0","1","0","50","-2","181","24","54","13.26","29.83","33.13","19","4","71","5","18","7.04","25.35","-38.75","14","6","10","42.86","42.86","7.63","153","23","51","15.03","15.03","42.13",
"Portman, J G","0","0","0","0","0","0","0","0","0","0","0","0","5","0","2","0","40","-5","14","0","3","0","21.43","-14","555","44","153","7.93","27.57","-187.77","17","19","280","21","74","7.5","26.43","-109.81","45","10","24","22.22","22.22","-10.89","409","38","128","9.29","9.29","-88.2",
"Potter, R D","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","309","29","77","9.39","24.92","-102.7","74","18","150","11","25","7.33","16.67","-58.84","30","8","19","26.67","26.67","-5.41","241","25","70","10.37","10.37","-71.28",
"Power, Paul","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","43","2","7","4.65","16.28","-28","151","13","18","1","4","5.56","22.22","-10.5","3","0","2","0","0","-3","23","2","5","8.7","8.7","-8",
"Prendergast, Kevin","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","2","0","0","0","0","-2","118","11","32","9.32","27.12","-45.49","25","6","54","5","13","9.26","24.07","-8.92","10","5","7","50","50","4.51","54","6","15","11.11","11.11","-12.67",
"Prescott, Sir Mark","2","0","0","0","0","-2","4","2","2","50","50","2.5","9","3","4","33.33","44.44","-0.25","17","4","10","23.53","58.82","-5.87","500","90","202","18","40.4","-82.26","2","3","252","44","99","17.46","39.29","-81.53","148","53","94","35.81","35.81","-21.17","300","69","146","23","23","-50.89",
"Quinn, J J","0","0","0","0","0","0","3","0","1","0","33.33","-3","9","1","4","11.11","44.44","-3","20","2","6","10","30","1","742","75","226","10.11","30.46","-210.97","6","6","384","28","100","7.29","26.04","-139.37","120","29","66","24.17","24.17","-30.96","508","51","155","10.04","10.04","-114.68",
"Roche, Padraig","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","241","24","58","9.96","24.07","-75.99","25","5","123","16","32","13.01","26.02","-10.36","23","6","9","26.09","26.09","-8.53","142","16","36","11.27","11.27","-2.36",
"Ross, W","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","3","0","0","0","0","-3","24","2","4","8.33","16.67","-6.5","61","10","17","2","4","11.76","23.53","0.5","0","0","0","0","0","0","16","2","4","12.5","12.5","1.5",
"Russell, Miss Lucinda V","2","0","0","0","0","-2","7","1","2","14.29","28.57","-2.67","13","2","3","15.38","23.08","-5.92","22","2","5","9.09","22.73","-14.92","1185","167","392","14.09","33.08","-279.37","2","3","716","89","231","12.43","32.26","-266.57","172","66","105","38.37","38.37","11.69","767","102","229","13.3","13.3","-180.4",
