trainer,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Pattinson, Mark","0","0","0","0","0","0","2","0","0","0","0","-2","3","0","1","0","33.33","-3","5","0","1","0","20","-5","126","4","23","3.17","18.25","-27","242","44","66","1","10","1.52","15.15","-55","3","0","3","0","0","-3","103","4","19","3.88","3.88","-4",
"Pauling, Ben","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","838","136","316","16.23","37.71","-207.18","36","8","410","62","140","15.12","34.15","-92.32","166","62","107","37.35","37.35","-11.41","511","85","185","16.63","16.63","-75.49",
"Perratt, Miss L A","3","0","1","0","33.33","-3","4","0","1","0","25","-4","7","0","1","0","14.29","-7","15","0","1","0","6.67","-15","455","41","103","9.01","22.64","-66.74","19","17","285","26","62","9.12","21.75","-3.65","39","14","29","35.9","35.9","11.3","416","37","97","8.89","8.89","-115.57",
"Purcell, Kieran","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","2","0","0","0","0","-2","51","2","5","3.92","9.8","129","37","6","30","1","3","3.33","10","121","0","0","0","0","0","0","10","0","2","0","0","-10",
"Queally, John","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","119","12","32","10.08","26.89","-58.29","106","19","50","5","17","10","34","-28.12","12","5","8","41.67","41.67","6.46","56","6","17","10.71","10.71","-26.92",
"Quinlan, Elizabeth","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","6","0","3","0","50","-6","155","16","44","10.32","28.39","-8.22","29","14","103","9","27","8.74","26.21","-32.72","16","4","11","25","25","-2.22","142","16","42","11.27","11.27","4.78",
"Rath, R P","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51","0","4","0","7.84","-51","2374","168","29","0","3","0","10.34","-29","2","0","1","0","0","-2","22","0","2","0","0","-22",
"Russell, Miss Lucinda V","1","0","0","0","0","-1","4","1","1","25","25","0.33","12","2","3","16.67","25","-4.92","23","2","5","8.7","21.74","-15.92","1178","165","389","14.01","33.02","-286.37","3","4","717","89","231","12.41","32.22","-267.57","171","66","105","38.6","38.6","12.69","763","102","228","13.37","13.37","-176.4",
"Ryan, John Patrick","0","0","0","0","0","0","4","0","0","0","0","-4","4","0","0","0","0","-4","11","0","0","0","0","-11","592","29","113","4.9","19.09","-388.22","41","49","280","19","67","6.79","23.93","-165.58","26","12","18","46.15","46.15","7.78","320","14","57","4.38","4.38","-196.36",
"Ryan, K A","8","0","2","0","25","-8","20","0","4","0","20","-20","28","2","7","7.14","25","-16.75","43","3","11","6.98","25.58","-12.75","1013","116","284","11.45","28.04","43.94","4","23","538","67","145","12.45","26.95","48.31","72","21","42","29.17","29.17","-12.06","609","63","162","10.34","10.34","-61.16",
"Scott, J","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","346","45","119","13.01","34.39","-94.78","64","11","176","28","63","15.91","35.8","-31.64","47","19","33","40.43","40.43","8.06","227","31","81","13.66","13.66","-56.24",
"Scott, Miss Katie","1","0","0","0","0","-1","1","0","0","0","0","-1","4","0","0","0","0","-4","16","1","1","6.25","6.25","-1","502","30","128","5.98","25.5","-196.39","11","8","237","12","61","5.06","25.74","-65.62","49","9","25","18.37","18.37","-19.39","407","24","103","5.9","5.9","-182.12",
"Sexton, Adrian","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","2","0","0","0","0","-2","105","4","10","3.81","9.52","-47","18","4","59","1","4","1.69","6.78","-51.5","0","0","0","0","0","0","61","4","8","6.56","6.56","-3",
"Smith, Matthew J","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","334","23","74","6.89","22.16","-98.09","77","30","124","9","31","7.26","25","-32.17","20","4","10","20","20","-1.75","256","19","59","7.42","7.42","-61.09",
"Smith, R Michael","1","0","0","0","0","-1","11","0","1","0","9.09","-11","12","0","2","0","16.67","-12","20","0","3","0","15","-20","537","25","97","4.66","18.06","-358.34","41","41","276","14","44","5.07","15.94","-164.75","29","6","12","20.69","20.69","-5.42","429","24","89","5.59","5.59","-252.59",
"Snowden, Jamie","0","0","0","0","0","0","0","0","0","0","0","0","3","1","1","33.33","33.33","-1.5","7","1","1","14.29","14.29","-5.5","503","94","197","18.69","39.17","-65.63","6","3","258","48","97","18.6","37.6","-16.32","105","41","67","39.05","39.05","-18.25","286","46","97","16.08","16.08","-27.18",
"Thorpe, Mrs A M","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","4519","11","1","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0",
"Tizzard, Joe","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","3","2","2","66.67","66.67","3.5","823","90","253","10.94","30.74","-260.12","13","2","387","48","120","12.4","31.01","-93.92","90","34","49","37.78","37.78","13.17","606","73","195","12.05","12.05","-197.5",
"Todhunter, M","0","0","0","0","0","0","1","0","1","0","100","-1","1","0","1","0","100","-1","1","0","1","0","100","-1","141","16","49","11.35","34.75","-42.04","49","6","79","8","29","10.13","36.71","-23.42","18","6","12","33.33","33.33","3.13","121","15","43","12.4","12.4","-27.04",
"Twiston-Davies, N A","0","0","0","0","0","0","1","0","1","0","100","-1","3","0","2","0","66.67","-3","10","2","8","20","80","2","891","136","331","15.26","37.15","-230.63","11","4","457","83","182","18.16","39.82","-69.29","184","53","112","28.8","28.8","-32.27","530","75","184","14.15","14.15","-152.14",
"Walford, Mark","1","0","0","0","0","-1","1","0","0","0","0","-1","6","2","3","33.33","50","11","13","3","5","23.08","38.46","8.5","700","73","195","10.43","27.86","-207.43","4","2","352","34","82","9.66","23.3","-96.2","70","20","40","28.57","28.57","-19.67","531","55","150","10.36","10.36","-118.97",
"West, Adam","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","8","0","1","0","12.5","-8","450","36","106","8","23.56","-45.82","20","9","244","17","50","6.97","20.49","-46.45","36","8","21","22.22","22.22","-11.95","311","30","79","9.65","9.65","-8.82",
"West, Miss Sheena","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","25","-4","7","1","3","14.29","42.86","-3.75","201","27","74","13.43","36.82","-59.68","8","5","106","10","35","9.43","33.02","-55.59","26","12","17","46.15","46.15","6.24","144","24","60","16.67","16.67","-11.43",
"Whillans, D W","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","165","22","65","13.33","39.39","-33.58","115","11","83","15","39","18.07","46.99","9.42","30","9","20","30","30","0.59","132","21","62","15.91","15.91","-19.58",
"Whillans, Ewan","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","1","0","33.33","-3","7","0","2","0","28.57","-7","490","33","114","6.73","23.27","-47.17","41","23","237","21","67","8.86","28.27","69.33","19","2","12","10.53","10.53","-12.25","417","25","96","6","6","-124.67",
"Woods, Mrs Cynthia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","67","1","4","1.49","5.97","-55","704","66","33","0","0","0","0","-33","0","0","0","0","0","0","46","1","4","2.17","2.17","-34",
 
