trainer,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Hughes, Richard","1","0","0","0","0","-1","1","0","0","0","0","-1","10","4","6","40","60","16.17","26","7","11","26.92","42.31","24","772","116","297","15.03","38.47","-100.68","4","3","372","63","141","16.94","37.9","-21.02","131","43","91","32.82","32.82","-18.54","477","72","191","15.09","15.09","-101.66",
"Hurley, P M","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","3","14.29","42.86","22","48","4","7","1","3","14.29","42.86","22","0","0","0","0","0","0","2","0","0","0","0","-2",
"Jardine, I","0","0","0","0","0","0","14","0","3","0","21.43","-14","34","1","6","2.94","17.65","-25","56","4","14","7.14","25","-25","1386","154","402","11.11","29","-262.46","7","34","667","67","177","10.04","26.54","-100.47","166","50","102","30.12","30.12","-8.53","1128","138","341","12.23","12.23","-93.71",
"Jeffreys, D J","3","0","0","0","0","-3","4","0","0","0","0","-4","5","0","0","0","0","-5","7","0","0","0","0","-7","269","17","46","6.32","17.1","-118.51","70","24","117","9","24","7.69","20.51","-9.42","11","4","4","36.36","36.36","-0.92","205","15","39","7.32","7.32","-60.46",
"Jehani, H Al","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","31","6","12","19.35","38.71","-6.59","19","2","31","6","12","19.35","38.71","-6.59","9","3","7","33.33","33.33","-3.09","17","1","3","5.88","5.88","-12",
"Johnson, B R","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","33.33","-3","240","10","56","4.17","23.33","-177.67","41","7","97","3","21","3.09","21.65","-78.67","19","0","9","0","0","-19","217","9","51","4.15","4.15","-159.67",
"Johnston, Charlie","4","0","1","0","25","-4","9","2","3","22.22","33.33","-3.62","36","3","10","8.33","27.78","-27.62","73","7","21","9.59","28.77","-49.93","2206","271","662","12.28","30.01","-540.29","3","8","1217","132","366","10.85","30.07","-362.53","281","83","154","29.54","29.54","-55.76","1596","191","469","11.97","11.97","-434.15",
"Jones, Jack","0","0","0","0","0","0","2","0","0","0","0","-2","10","0","2","0","20","-10","20","0","3","0","15","-20","383","48","127","12.53","33.16","-124.56","21","23","281","29","90","10.32","32.03","-145.62","57","21","33","36.84","36.84","-0.97","261","35","97","13.41","13.41","-76.42",
"Keane, M","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4384","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Kelly, David Harry","1","0","0","0","0","-1","2","0","0","0","0","-2","3","0","0","0","0","-3","4","0","0","0","0","-4","172","12","41","6.98","23.84","-25.75","19","6","107","7","25","6.54","23.36","-21.75","8","2","4","25","25","-1.25","81","7","22","8.64","8.64","23.5",
"Kelly, Noel C","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","-4","5","0","0","0","0","-5","312","29","64","9.29","20.51","-97.67","35","16","157","15","31","9.55","19.75","-53.52","19","5","11","26.32","26.32","-1.92","213","24","55","11.27","11.27","-38.52",
"Kiely, J E and Thomas","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","1","0","33.33","-3","131","11","38","8.4","29.01","-69.69","16","4","87","5","24","5.75","27.59","-58.67","18","3","8","16.67","16.67","-7.94","53","2","14","3.77","3.77","-45",
"Kinsella, Donal","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","97","3","9","3.09","9.28","-40","35","7","53","2","4","3.77","7.55","-8","2","0","0","0","0","-2","72","2","7","2.78","2.78","-27",
"Knight, W J","0","0","0","0","0","0","0","0","0","0","0","0","12","1","3","8.33","25","-7.5","21","2","4","9.52","19.05","-6.5","427","53","139","12.41","32.55","-82.75","4","1","240","41","91","17.08","37.92","25.75","57","14","32","24.56","24.56","-11.74","289","46","104","15.92","15.92","-9.25",
"Kubler, Daniel","0","0","0","0","0","0","1","0","1","0","100","-1","6","2","3","33.33","50","6.83","13","4","6","30.77","46.15","28.08","414","69","162","16.67","39.13","77.6","6","4","247","45","98","18.22","39.68","96.59","70","20","40","28.57","28.57","-7.44","304","51","123","16.78","16.78","-6.4",
"Lavelle, Miss E C","1","0","0","0","0","-1","1","0","0","0","0","-1","4","0","0","0","0","-4","7","0","1","0","14.29","-7","600","76","211","12.67","35.17","-178.49","26","11","319","40","122","12.54","38.24","-72.19","81","23","45","28.4","28.4","-25.03","393","47","132","11.96","11.96","-141.4",
"Lee, Miss J M","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45","1","4","2.22","8.89","-36.5","673","39","24","0","0","0","0","-24","0","0","0","0","0","0","27","1","3","3.7","3.7","-18.5",
"Lidster, Craig","8","1","4","12.5","50","0","9","1","4","11.11","44.44","-1","13","2","5","15.38","38.46","0.5","25","2","6","8","24","-11.5","594","53","163","8.92","27.44","-90.86","1","1","365","31","103","8.49","28.22","-5","41","8","21","19.51","19.51","-17.86","372","37","110","9.95","9.95","-9.21",
"Loughnane, Daniel Mark","0","0","0","0","0","0","4","0","1","0","25","-4","11","1","3","9.09","27.27","-6.67","16","3","6","18.75","37.5","13.83","813","84","232","10.33","28.54","-101.85","4","5","420","36","115","8.57","27.38","-47.47","53","16","28","30.19","30.19","-6.22","712","74","209","10.39","10.39","-58.85",
"Loughnane, David","0","0","0","0","0","0","1","0","0","0","0","-1","7","0","1","0","14.29","-7","16","0","3","0","18.75","-16","596","46","134","7.72","22.48","-197.22","32","28","299","16","55","5.35","18.39","-135.67","41","13","24","31.71","31.71","0.28","405","39","105","9.63","9.63","-78.72",
"Main, Mrs H S","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","10","1","2","10","20","-7.37","333","33","94","9.91","28.23","26.49","13","9","154","11","36","7.14","23.38","-101.63","38","11","24","28.95","28.95","-4.01","264","28","83","10.61","10.61","-81.76",
"Makin, Phillip","0","0","0","0","0","0","2","0","0","0","0","-2","3","0","0","0","0","-3","5","0","1","0","20","-5","237","14","56","5.91","23.63","-149.37","26","13","103","5","22","4.85","21.36","-73.75","21","5","15","23.81","23.81","-4.87","167","11","46","6.59","6.59","-112.87",
"McCann, Anthony","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","366","22","78","6.01","21.31","-207.92","100","34","195","15","47","7.69","24.1","-67.62","25","4","11","16","16","-14.17","201","11","43","5.47","5.47","-105.92",
"McCarthy, Eoin Christopher","0","0","0","0","0","0","3","0","0","0","0","-3","7","0","1","0","14.29","-7","7","0","1","0","14.29","-7","394","21","69","5.33","17.51","-167.92","69","28","183","7","30","3.83","16.39","-91.5","16","4","9","25","25","-1.75","221","16","50","7.24","7.24","-43.42",
"McConnell, John C","1","0","1","0","100","-1","7","0","2","0","28.57","-7","21","1","8","4.76","38.1","-19.67","28","1","8","3.57","28.57","-26.67","1707","121","376","7.09","22.03","-778.5","7","21","836","52","157","6.22","18.78","-350.49","118","35","64","29.66","29.66","-26.8","1155","61","202","5.28","5.28","-539.48",
"McNamara, E","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","33.33","-3","6","0","2","0","33.33","-6","355","34","95","9.58","26.76","85.21","34","14","172","20","55","11.63","31.98","95.13","22","6","17","27.27","27.27","2.83","252","28","77","11.11","11.11","118.83",
"Menuisier, David","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","-5","15","1","2","6.67","13.33","-10","350","39","96","11.14","27.43","-97.23","13","13","187","27","64","14.44","34.22","-41.79","35","13","22","37.14","37.14","0.11","207","26","63","12.56","12.56","-49.7",
"Menzies, Rebecca","2","2","2","100","100","3.66","8","4","4","50","50","10.66","11","4","5","36.36","45.45","7.66","19","6","9","31.58","47.37","20.16","1151","123","339","10.69","29.45","-287.37","1","1","590","65","171","11.02","28.98","-143.94","127","42","71","33.07","33.07","-5.24","894","105","279","11.74","11.74","-161.96",
"Midgley, P T","0","0","0","0","0","0","1","0","0","0","0","-1","9","1","3","11.11","33.33","6","17","1","5","5.88","29.41","-2","766","71","209","9.27","27.28","-295.22","7","7","386","43","121","11.14","31.35","-105.89","96","29","60","30.21","30.21","0.7","726","68","199","9.37","9.37","-266.1",
"Moffatt, James","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","221","34","67","15.38","30.32","43.11","30","1","104","15","33","14.42","31.73","-41.52","21","10","14","47.62","47.62","7.86","160","21","41","13.13","13.13","7.66",
"Mohammed, Ismail","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","-5","10","0","1","0","10","-10","203","14","45","6.9","22.17","-91.15","20","15","83","4","13","4.82","15.66","-66.92","24","5","14","20.83","20.83","-10.48","117","10","32","8.55","8.55","-23.89",
"Molloy, M A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","45","4","17","8.89","37.78","-18.5","44","5","25","2","10","8","40","-12.5","5","0","1","0","0","-5","24","2","7","8.33","8.33","-10.5",
"Moore, Gary and Josh","4","1","3","25","75","3.5","6","1","3","16.67","50","1.5","12","2","5","16.67","41.67","-2.4","26","4","9","15.38","34.62","-7.4","1553","228","494","14.68","31.81","-248.18","1","2","779","89","213","11.42","27.34","-265.27","267","114","172","42.7","42.7","30.62","1136","156","351","13.73","13.73","-227.36",
"Moore, J S","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-3","11","1","3","9.09","27.27","-5","454","46","117","10.13","25.77","-62.76","11","10","217","21","58","9.68","26.73","-19.87","30","10","18","33.33","33.33","6","323","34","86","10.53","10.53","-65.01",
"Morris, M F","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","165","13","44","7.88","26.67","-92.21","21","1","73","3","11","4.11","15.07","-49.5","15","3","9","20","20","-4.09","53","6","18","11.32","11.32","-8.25",
"Morrison, H","0","0","0","0","0","0","0","0","0","0","0","0","7","2","6","28.57","85.71","10.5","14","3","9","21.43","64.29","4.72","588","65","182","11.05","30.95","-178.49","4","2","298","34","103","11.41","34.56","-116.77","85","22","46","25.88","25.88","-26.48","377","38","120","10.08","10.08","-148.53",
"Morrison, J","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55","1","3","1.82","5.45","-42","355","16","18","1","2","5.56","11.11","-5","1","0","0","0","0","-1","45","1","3","2.22","2.22","-32",
"Muir, W R & Grassick, C","0","0","0","0","0","0","1","0","0","0","0","-1","9","1","1","11.11","11.11","17","12","1","2","8.33","16.67","14","448","48","137","10.71","30.58","-135.81","4","4","227","26","69","11.45","30.4","-59","45","17","27","37.78","37.78","5.78","333","42","113","12.61","12.61","-49.8",
"Mulholland, N P","4","0","2","0","50","-4","6","1","3","16.67","50","-2.25","7","1","3","14.29","42.86","-3.25","21","4","7","19.05","33.33","30.75","1000","109","264","10.9","26.4","-111.59","2","5","453","54","130","11.92","28.7","-79.59","104","35","58","33.65","33.65","-5.31","764","93","221","12.17","12.17","23.28",
"Mullins, Emmet","1","0","0","0","0","-1","3","0","0","0","0","-3","5","1","1","20","20","-3.56","10","3","5","30","50","3.94","337","54","119","16.02","35.31","-121.75","5","5","183","25","59","13.66","32.24","-67.42","91","30","56","32.97","32.97","-29.17","148","16","45","10.81","10.81","-62.18",
"Mullins, W P","0","0","0","0","0","0","4","1","3","25","75","-1.25","5","1","3","20","60","-2.25","14","2","6","14.29","42.86","-9.42","2064","525","967","25.44","46.85","-351.75","3","2","1059","265","477","25.02","45.04","-122.66","782","374","561","47.83","47.83","-77.05","447","42","125","9.4","9.4","-74.26",
"Murphy, Amy","0","0","0","0","0","0","1","0","0","0","0","-1","9","1","1","11.11","11.11","-4","17","2","2","11.76","11.76","-4","767","58","177","7.56","23.08","-290.32","7","8","373","29","85","7.77","22.79","-87.16","35","9","20","25.71","25.71","-7.81","490","39","114","7.96","7.96","-133.64",
"Murphy, Joseph G","1","0","1","0","100","-1","1","0","1","0","100","-1","2","1","2","50","100","1.5","4","1","2","25","50","-0.5","262","26","79","9.92","30.15","-19.97","6","2","118","12","46","10.17","38.98","9.45","21","5","13","23.81","23.81","-6.13","131","9","31","6.87","6.87","-73.09",
"Murphy, Olly","2","0","0","0","0","-2","2","0","0","0","0","-2","3","0","0","0","0","-3","10","1","3","10","30","-3","973","192","380","19.73","39.05","-101.1","14","10","495","107","204","21.62","41.21","-37.81","206","94","136","45.63","45.63","18.76","583","100","190","17.15","17.15","-9.01",
"Neville, Patrick","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","143","16","34","11.19","23.78","8.66","16","5","77","7","17","9.09","22.08","6.58","3","1","2","33.33","33.33","0.25","66","7","14","10.61","10.61","4.83",
"Newland, Dr R D P","1","0","0","0","0","-1","5","0","0","0","0","-5","7","0","0","0","0","-7","16","0","1","0","6.25","-16","725","91","232","12.55","32","-65.44","35","40","396","51","130","12.88","32.83","-3.76","83","20","54","24.1","24.1","-24.89","538","65","166","12.08","12.08","-72.14",
"Nicholls, Adrian","1","1","1","100","100","4","1","1","1","100","100","4","5","2","4","40","80","2.88","12","2","5","16.67","41.67","-4.12","345","34","100","9.86","28.99","-61.46","1","1","174","16","53","9.2","30.46","-24.29","40","10","19","25","25","-9.29","257","30","81","11.67","11.67","-22.46",
"Nolan, Shane","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","105","6","30","5.71","28.57","-66.5","118","15","45","4","18","8.89","40","-19.5","1","0","0","0","0","-1","68","6","26","8.82","8.82","-29.5",
"OBrien, Joseph Patrick","8","0","4","0","50","-8","19","3","10","15.79","52.63","0","38","5","18","13.16","47.37","-8.06","68","9","27","13.24","39.71","-12.98","1861","250","688","13.43","36.97","-372.39","2","12","918","114","326","12.42","35.51","-283.89","353","115","235","32.58","32.58","-76.14","469","49","137","10.45","10.45","22.54",
"OBrien, Richard John","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","137","13","50","9.49","36.5","-28.12","58","10","55","5","16","9.09","29.09","-13.5","18","4","10","22.22","22.22","-9.12","79","5","22","6.33","6.33","-16.7",
"OConnell, Ms Claire","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","100","100","12","74","3","8","4.05","10.81","-28","9","1","34","1","2","2.94","5.88","-21","1","0","1","0","0","-1","38","1","6","2.63","2.63","-12",
"OConnor, Michael J","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","1","7","2.7","18.92","-34.9","478","31","21","0","2","0","9.52","-21","1","1","1","100","100","1.1","12","0","1","0","0","-12",
"Odoherty, William Joseph","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","36","1","1","2.78","2.78","-23","32","3","20","1","1","5","5","-7","0","0","0","0","0","0","19","1","1","5.26","5.26","-6",
"OKeeffe, Jedd","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","3","0","0","0","0","-3","326","34","106","10.43","32.52","-102.74","34","11","126","13","47","10.32","37.3","-31.32","38","11","23","28.95","28.95","-4.74","249","30","85","12.05","12.05","-36.33",
"Oldroyd, G R","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","67","12","18","17.91","26.87","83.5","206","23","44","8","11","18.18","25","34.5","9","4","5","44.44","44.44","5.5","40","6","9","15","15","45",
"OMara, T J","1","0","0","0","0","-1","2","0","1","0","50","-2","3","0","1","0","33.33","-3","4","0","1","0","25","-4","84","1","9","1.19","10.71","-63","51","15","36","1","4","2.78","11.11","-15","3","0","1","0","0","-3","59","0","6","0","0","-59",
"OMeara, D","2","0","0","0","0","-2","4","0","2","0","50","-4","28","5","11","17.86","39.29","17","54","8","21","14.81","38.89","8","1888","230","592","12.18","31.36","-225.25","4","6","960","129","330","13.44","34.38","-109.37","235","76","127","32.34","32.34","26.5","1534","194","497","12.65","12.65","-111.86",
"Osborne, J A","1","0","0","0","0","-1","4","0","1","0","25","-4","8","0","2","0","25","-8","19","2","5","10.53","26.32","-10.3","656","65","186","9.91","28.35","-130.94","9","9","348","32","99","9.2","28.45","-131.82","52","15","27","28.85","28.85","-4.69","495","52","144","10.51","10.51","-81.44",
"Palmer, Hugo","1","0","0","0","0","-1","2","0","0","0","0","-2","18","1","3","5.56","16.67","-11.5","39","5","9","12.82","23.08","-9.25","1040","129","342","12.4","32.88","-90.6","4","5","563","80","190","14.21","33.75","77","138","37","83","26.81","26.81","-37.45","622","74","197","11.9","11.9","7.32",
"Pears, Ollie","0","0","0","0","0","0","1","0","0","0","0","-1","5","0","0","0","0","-5","9","0","0","0","0","-9","414","42","120","10.14","28.99","-110.8","15","11","189","19","45","10.05","23.81","-50.09","33","8","19","24.24","24.24","-13.46","253","25","69","9.88","9.88","-94.87",
"Phelan, P M","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","4","0","0","0","0","-4","243","13","48","5.35","19.75","-114.17","125","40","124","6","24","4.84","19.35","-63.5","17","1","5","5.88","5.88","-13.5","170","12","43","7.06","7.06","-44.67",
"Portman, J G","0","0","0","0","0","0","2","1","1","50","50","1.25","3","1","1","33.33","33.33","0.25","15","1","4","6.67","26.67","-11.75","555","44","153","7.93","27.57","-187.27","2","1","281","22","75","7.83","26.69","-107.56","45","10","24","22.22","22.22","-10.39","409","38","128","9.29","9.29","-87.7",
"Potter, R D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","309","29","77","9.39","24.92","-102.7","78","18","149","10","24","6.71","16.11","-60.84","30","8","19","26.67","26.67","-5.41","241","25","70","10.37","10.37","-71.28",
"Prescott, Sir Mark","1","0","0","0","0","-1","2","0","0","0","0","-2","7","2","2","28.57","28.57","-0.5","14","3","5","21.43","35.71","-5.25","494","88","197","17.81","39.88","-81.01","6","6","246","44","99","17.89","40.24","-75.53","143","51","90","35.66","35.66","-20.92","293","67","141","22.87","22.87","-48.64",
"Queally, Declan","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","316","35","90","11.08","28.48","-88.89","26","9","167","17","48","10.18","28.74","-48.37","36","15","26","41.67","41.67","10.89","128","21","47","16.41","16.41","16.71",
"Quinlan, Elizabeth","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","1","0","33.33","-3","4","0","2","0","50","-4","156","16","44","10.26","28.21","-9.22","32","15","104","9","27","8.65","25.96","-33.72","16","4","11","25","25","-2.22","143","16","42","11.19","11.19","3.78",
"Quinn, J J","3","1","2","33.33","66.67","10","3","1","2","33.33","66.67","10","8","1","3","12.5","37.5","5","22","3","8","13.64","36.36","12","743","76","227","10.23","30.55","-198.97","1","3","384","29","100","7.55","26.04","-126.37","120","29","66","24.17","24.17","-30.96","507","51","155","10.06","10.06","-113.68",
"Richards, Mrs L","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","107","17","26","15.89","24.3","16.75","17","3","47","7","14","14.89","29.79","9.5","4","3","4","75","75","5.25","90","14","23","15.56","15.56","3.75",
"Richards, N G","0","0","0","0","0","0","2","0","1","0","50","-2","4","0","1","0","25","-4","4","0","1","0","25","-4","417","79","154","18.94","36.93","55.28","16","9","210","36","73","17.14","34.76","-21.32","75","36","47","48","48","20.62","306","59","110","19.28","19.28","70.63",
"Roche, Padraig","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","239","24","57","10.04","23.85","-73.99","29","6","122","16","32","13.11","26.23","-9.36","22","6","9","27.27","27.27","-7.53","140","16","35","11.43","11.43","-0.36",
"Rothwell, B S","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","85","1","9","1.18","10.59","-77.5","41","7","45","1","3","2.22","6.67","-37.5","2","0","2","0","0","-2","40","1","7","2.5","2.5","-32.5",
"Rothwell, P J","0","0","0","0","0","0","0","0","0","0","0","0","10","2","4","20","40","7","13","2","5","15.38","38.46","4","987","68","230","6.89","23.3","-297.67","5","3","500","36","119","7.2","23.8","-129.92","38","10","26","26.32","26.32","2.58","679","59","189","8.69","8.69","-76.17",
"Russell, Miss Lucinda V","0","0","0","0","0","0","4","0","0","0","0","-4","12","1","2","8.33","16.67","-7.67","21","2","3","9.52","14.29","-13.92","1181","165","389","13.97","32.94","-289.37","6","8","719","89","229","12.38","31.85","-269.57","171","66","105","38.6","38.6","12.69","764","102","228","13.35","13.35","-177.4",
"Ryan, J","0","0","0","0","0","0","0","0","0","0","0","0","5","0","2","0","40","-5","7","1","3","14.29","42.86","-1","282","28","70","9.93","24.82","-7.97","8","7","110","11","27","10","24.55","-41.34","16","7","10","43.75","43.75","5.7","213","16","46","7.51","7.51","-46.63",
"Ryan, John Patrick","0","0","0","0","0","0","1","0","0","0","0","-1","5","0","0","0","0","-5","12","0","0","0","0","-12","584","29","113","4.97","19.35","-380.22","44","50","277","19","66","6.86","23.83","-162.58","26","12","18","46.15","46.15","7.78","312","14","57","4.49","4.49","-188.36",
"Ryan, K A","2","1","1","50","50","3","7","3","3","42.86","42.86","8.1","30","4","8","13.33","26.67","-12.65","43","6","13","13.95","30.23","2.35","1014","119","285","11.74","28.11","58.04","1","1","533","70","148","13.13","27.77","68.41","74","23","44","31.08","31.08","-6.96","611","65","162","10.64","10.64","-50.16",
"Sangster, Ollie","1","1","1","100","100","1.25","2","1","1","50","50","0.25","11","1","2","9.09","18.18","-8.75","18","3","7","16.67","38.89","-9.5","227","36","82","15.86","36.12","-41.88","1","1","174","26","62","14.94","35.63","-29.82","36","19","28","52.78","52.78","13.29","70","11","23","15.71","15.71","8.08",
"Sayer, Mrs Dianne","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","25","-4","7","0","1","0","14.29","-7","234","16","57","6.84","24.36","-67.25","30","11","118","9","27","7.63","22.88","-63.75","20","2","9","10","10","-13","203","14","48","6.9","6.9","-48",
"Scott, George","0","0","0","0","0","0","1","0","0","0","0","-1","9","1","1","11.11","11.11","-5.25","19","2","4","10.53","21.05","-9.75","497","76","161","15.29","32.39","-65.8","5","5","272","41","83","15.07","30.51","-22.11","83","35","50","42.17","42.17","15.74","278","45","96","16.19","16.19","-46.78",
"Simcock, D M","0","0","0","0","0","0","1","0","0","0","0","-1","8","0","1","0","12.5","-8","12","1","2","8.33","16.67","-9","741","92","218","12.42","29.42","-139.59","8","9","374","49","109","13.1","29.14","-112.49","84","29","49","34.52","34.52","-0.83","507","76","166","14.99","14.99","-38.23",
"Slack, Miss Miss A M","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","1","0","1","0","100","-1","29","2","5","6.9","17.24","-1","119","8","16","1","3","6.25","18.75","-3","0","0","0","0","0","0","29","2","5","6.9","6.9","-1",
"Smart, B","2","0","0","0","0","-2","3","0","1","0","33.33","-3","5","0","1","0","20","-5","10","1","2","10","20","-7.5","345","39","112","11.3","32.46","4.32","11","8","172","20","57","11.63","33.14","-12.64","44","12","27","27.27","27.27","-3.01","263","31","87","11.79","11.79","23.59",
"Smyth-Osbourne, Edward","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","2","1","1","50","50","1.75","17","5","9","29.41","52.94","35.75","12","2","17","5","9","29.41","52.94","35.75","3","1","3","33.33","33.33","0.75","11","5","8","45.45","45.45","41.75",
"Spencer, Richard","0","0","0","0","0","0","0","0","0","0","0","0","6","1","2","16.67","33.33","2","10","2","3","20","30","1.25","440","54","128","12.27","29.09","-95.37","5","5","204","31","69","15.2","33.82","-62.28","57","21","33","36.84","36.84","-6.2","306","36","87","11.76","11.76","-97.11",
"Spencer, Seb","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","4","0","1","0","25","-4","184","19","50","10.33","27.17","-43.86","15","5","97","9","23","9.28","23.71","-25.84","11","4","6","36.36","36.36","1.81","146","17","45","11.64","11.64","-16.19",
"Stoute, Sir Michael","0","0","0","0","0","0","0","0","0","0","0","0","7","3","4","42.86","57.14","0.38","11","3","5","27.27","45.45","-3.62","383","56","151","14.62","39.43","-143.64","5","3","165","27","64","16.36","38.79","-51.8","89","29","59","32.58","32.58","-17.75","157","23","57","14.65","14.65","-58.14",
"Suroor, Saeed Bin","0","0","0","0","0","0","0","0","0","0","0","0","3","1","2","33.33","66.67","0.75","8","3","6","37.5","75","-0.62","198","41","82","20.71","41.41","-14.92","4","1","67","17","32","25.37","47.76","-6.67","54","22","36","40.74","40.74","4.25","128","21","43","16.41","16.41","-22.51",
"Todd, Mark","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98","15","33","15.31","33.67","9.51","55","7","36","5","14","13.89","38.89","15","11","5","8","45.45","45.45","3.35","68","12","26","17.65","17.65","24.68",
"Toomey, Brian","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","61","3","17","4.92","27.87","-48.79","207","48","61","3","17","4.92","27.87","-48.79","5","1","2","20","20","-2.12","50","3","16","6","6","-37.79",
"Tuer, Grant","1","0","1","0","100","-1","2","0","1","0","50","-2","3","0","1","0","33.33","-3","12","1","2","8.33","16.67","-10","776","87","249","11.21","32.09","-242.42","10","8","398","37","121","9.3","30.4","-134.85","90","29","55","32.22","32.22","-6.04","612","75","207","12.25","12.25","-153.75",
"Twiston-Davies, N A","0","0","0","0","0","0","1","1","1","100","100","0.44","2","1","2","50","100","-0.56","6","2","5","33.33","83.33","1.44","889","136","330","15.3","37.12","-231.19","3","1","456","84","183","18.42","40.13","-66.85","185","54","113","29.19","29.19","-31.83","528","74","183","14.02","14.02","-154.14",
"Usher, M D I","0","0","0","0","0","0","1","0","0","0","0","-1","5","0","1","0","20","-5","13","2","3","15.38","23.08","1","579","47","151","8.12","26.08","-51.88","9","6","317","28","97","8.83","30.6","-90.13","27","8","19","29.63","29.63","2.21","465","40","132","8.6","8.6","-19.71",
"Varian, Roger","0","0","0","0","0","0","1","0","0","0","0","-1","16","2","7","12.5","43.75","-4.59","28","3","15","10.71","53.57","-13.59","1196","206","511","17.22","42.73","-284.98","7","10","564","95","257","16.84","45.57","-154","313","110","214","35.14","35.14","-48.55","508","72","187","14.17","14.17","-133.9",
