Jockey,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Kearney, J","0","0","0","0","0","0","3","0","1","0","33.33","-3","4","0","1","0","25","-4","9","0","1","0","11.11","-9","527","34","118","6.45","22.39","-61.27","44","29","257","13","59","5.06","22.96","-44.7","35","8","25","22.86","22.86","-11.27","382","24","92","6.28","6.28","-66.7",
"Keniry, L P","0","0","0","0","0","0","6","0","1","0","16.67","-6","13","1","6","7.69","46.15","-5","19","1","6","5.26","31.58","-11","567","38","107","6.7","18.87","-154.66","5","11","341","23","66","6.74","19.35","-161.26","18","6","8","33.33","33.33","-5.24","389","26","82","6.68","6.68","-125.67",
"Kennedy, J W","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","33.33","-3","11","2","5","18.18","45.45","5.5","849","182","388","21.44","45.7","-141.58","10","5","573","121","259","21.12","45.2","-101.39","208","99","151","47.6","47.6","4.29","283","35","97","12.37","12.37","-91.24",
"Kimber, Harry","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","376","50","106","13.3","28.19","-82.31","151","42","180","22","44","12.22","24.44","-53.09","45","22","28","48.89","48.89","26.99","291","48","99","16.49","16.49","-2.64",
"King, D","0","0","0","0","0","0","2","0","0","0","0","-2","5","0","1","0","20","-5","11","1","4","9.09","36.36","-1","636","53","175","8.33","27.52","-176.73","8","6","321","21","89","6.54","27.73","-162.85","51","16","34","31.37","31.37","3.44","412","37","118","8.98","8.98","-70.26",
"Langley, Miss Taryn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","2","11","5.71","31.43","-25.25","452","33","27","0","9","0","33.33","-27","1","1","1","100","100","1.75","33","2","10","6.06","6.06","-23.25",
"Larson, Frederick","0","0","0","0","0","0","3","0","0","0","0","-3","8","1","1","12.5","12.5","-1","14","2","3","14.29","21.43","-3.75","455","42","130","9.23","28.57","-166.87","6","7","166","12","45","7.23","27.11","-76.91","52","10","30","19.23","19.23","-29.33","370","34","107","9.19","9.19","-125.52",
"Leavy, Mr Joe","0","0","0","0","0","0","8","2","5","25","62.5","11.5","20","5","10","25","50","25.13","37","8","17","21.62","45.95","16.09","442","53","155","11.99","35.07","8.88","2","4","356","47","130","13.2","36.52","-4.12","39","12","23","30.77","30.77","-1.41","380","43","136","11.32","11.32","0.09",
"Lee, Clifford","4","0","1","0","25","-4","7","1","2","14.29","28.57","0","15","2","4","13.33","26.67","-0.5","24","3","6","12.5","25","-3","1334","175","445","13.12","33.36","-339.04","2","5","677","91","226","13.44","33.38","-176.45","197","66","116","33.5","33.5","-15.32","818","101","238","12.35","12.35","-144.62",
"Loughnane, Mr Billy","0","0","0","0","0","0","9","2","3","22.22","33.33","-1.42","31","3","13","9.68","41.94","-17.42","59","5","19","8.47","32.2","-23.92","1800","252","617","14","34.28","-218.32","2","2","1179","157","400","13.32","33.93","-92","298","95","168","31.88","31.88","-23.85","1368","191","470","13.96","13.96","-164.16",
"Lynn, Bruce","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","366","40","125","10.93","34.15","-91.33","78","19","192","24","63","12.5","32.81","-32.37","36","13","27","36.11","36.11","12.51","272","34","109","12.5","12.5","-47.54",
"Macey, Benjamin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","26","3","7","11.54","26.92","-5.62","23","2","22","3","6","13.64","27.27","-1.62","2","1","2","50","50","0.38","26","3","7","11.54","11.54","-5.62",
"Maguire, Mr F","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","3","0","0","0","0","-3","186","14","43","7.53","23.12","-94.39","16","4","112","10","26","8.93","23.21","-45.81","10","3","8","30","30","-3.85","21","0","2","0","0","-21",
"Mangan, Gina","0","0","0","0","0","0","2","0","0","0","0","-2","13","0","1","0","7.69","-13","20","2","3","10","15","4","544","56","142","10.29","26.1","-95.77","12","15","320","36","90","11.25","28.13","-46.61","50","16","32","32","32","4.73","422","48","123","11.37","11.37","-34.77",
"Marsh, Finley","0","0","0","0","0","0","1","0","0","0","0","-1","12","0","4","0","33.33","-12","28","2","11","7.14","39.29","-19.17","770","97","240","12.6","31.17","24.34","8","15","512","66","164","12.89","32.03","34.26","89","28","54","31.46","31.46","-6.31","574","78","192","13.59","13.59","-54.92",
"Mason, Joanna","2","0","0","0","0","-2","4","0","0","0","0","-4","13","1","3","7.69","23.08","-3","32","3","8","9.38","25","-5","981","109","306","11.11","31.19","-152.62","6","12","596","73","196","12.25","32.89","-24.86","104","22","54","21.15","21.15","-33.53","828","95","272","11.47","11.47","-121.94",
"Maxwell, Dillon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","91","5","14","5.49","15.38","-57","47","6","30","2","5","6.67","16.67","-16.5","1","0","0","0","0","-1","54","4","12","7.41","7.41","-28",
"McCann, Conner","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","3","5","13.64","22.73","-2.87","291","6","14","2","3","14.29","21.43","-2.37","3","1","1","33.33","33.33","-0.37","11","1","1","9.09","9.09","-8.37",
"McCurtin, Ambrose","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","220","2","23","0.91","10.45","-200","412","79","69","0","6","0","8.7","-69","4","1","3","25","25","1","81","2","13","2.47","2.47","-61",
"McDonald, P J","1","0","0","0","0","-1","11","1","4","9.09","36.36","-9","17","2","7","11.76","41.18","-11.87","33","6","14","18.18","42.42","31.01","950","115","326","12.11","34.32","-122.81","2","5","408","54","151","13.24","37.01","65.54","117","38","69","32.48","32.48","-15.6","633","73","198","11.53","11.53","-62.22",
"McGill, Mr D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","74","12","30","16.22","40.54","12.57","67","5","45","6","24","13.33","53.33","-12.83","7","4","6","57.14","57.14","1.07","22","3","7","13.64","13.64","17",
"McKenna, Liam","0","0","0","0","0","0","1","0","1","0","100","-1","1","0","1","0","100","-1","3","0","1","0","33.33","-3","270","14","49","5.19","18.15","-137.76","28","7","104","3","15","2.88","14.42","-88","22","1","9","4.55","4.55","-20.09","153","7","30","4.58","4.58","-52.67",
"McMenamin, Daniel","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","50","50","-0.09","708","94","229","13.28","32.34","-150.59","14","1","352","49","120","13.92","34.09","-91.41","91","36","53","39.56","39.56","8.31","515","73","167","14.17","14.17","-55.51",
"Meyler, D","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","9","0","2","0","22.22","-9","538","40","132","7.43","24.54","-183.75","24","20","281","21","82","7.47","29.18","-82.54","53","13","33","24.53","24.53","-20.83","276","22","74","7.97","7.97","-13.42",
"Millar, Mr C P","0","0","0","0","0","0","3","0","0","0","0","-3","6","1","1","16.67","16.67","5","14","2","3","14.29","21.43","3.5","218","22","60","10.09","27.52","30","5","4","171","20","51","11.7","29.82","57.5","17","3","8","17.65","17.65","-6.25","128","16","38","12.5","12.5","80",
"Molloy, Michael Jack","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","63","3","3","4.76","4.76","-26","176","16","34","1","1","2.94","2.94","-8","0","0","0","0","0","0","41","1","1","2.44","2.44","-15",
"Morgan, Hugh","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","4","0","0","0","0","-4","101","8","24","7.92","23.76","-21.84","25","8","43","5","10","11.63","23.26","15.83","7","1","5","14.29","14.29","-2.67","49","6","18","12.24","12.24","14.83",
"Morris, Luke","0","0","0","0","0","0","5","1","3","20","60","0.5","22","1","9","4.55","40.91","-16.5","41","2","14","4.88","34.15","-33.12","2123","186","569","8.76","26.8","-633.64","2","2","946","84","249","8.88","26.32","-326.5","191","57","111","29.84","29.84","-33.34","1562","141","420","9.03","9.03","-426.22",
"Moscrop, Nathan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","344","31","99","9.01","28.78","-117.62","23","4","141","12","37","8.51","26.24","-47.5","24","7","15","29.17","29.17","-1.25","215","23","68","10.7","10.7","-38.17",
"Mullins, D E","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","50","50","2","11","2","2","18.18","18.18","-1","879","85","250","9.67","28.44","-303.46","5","1","426","47","128","11.03","30.05","-95.93","93","27","45","29.03","29.03","-17.29","394","28","105","7.11","7.11","-177.24",
"Mullins, Mr P W","0","0","0","0","0","0","1","1","1","100","100","1.38","1","1","1","100","100","1.38","2","2","2","100","100","3.13","326","107","190","32.82","58.28","-73.36","3","1","163","51","87","31.29","53.37","-49.66","177","86","131","48.59","48.59","-19.45","18","2","7","11.11","11.11","0.75",
"Murtagh, Connor","0","0","0","0","0","0","3","0","0","0","0","-3","4","0","1","0","25","-4","15","0","2","0","13.33","-15","308","18","64","5.84","20.78","-141.54","19","17","137","11","38","8.03","27.74","-48.54","10","2","6","20","20","-1.62","205","15","54","7.32","7.32","-56.79",
"Muscutt, D","0","0","0","0","0","0","7","0","3","0","42.86","-7","15","2","6","13.33","40","-4","34","5","15","14.71","44.12","-12.67","1713","214","580","12.49","33.86","-511.6","6","12","794","89","254","11.21","31.99","-262.61","295","91","181","30.85","30.85","-30.68","1149","151","414","13.14","13.14","-280.41",
"Nolan, Michael G","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","3","25","75","-1.25","551","57","148","10.34","26.86","-225.34","14","3","303","33","87","10.89","28.71","-114.28","56","19","36","33.93","33.93","-1.1","367","42","102","11.44","11.44","-115.98",
"Noonan, David G","0","0","0","0","0","0","2","0","0","0","0","-2","2","0","0","0","0","-2","9","0","1","0","11.11","-9","765","61","156","7.97","20.39","-136.46","43","17","412","33","82","8.01","19.9","-58.03","44","15","29","34.09","34.09","-3.22","505","36","100","7.13","7.13","-123.93",
"OBrien, P M","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","3","0","50","-6","185","8","43","4.32","23.24","16.5","122","52","102","4","30","3.92","29.41","-45.5","7","0","2","0","0","-7","114","7","36","6.14","6.14","-13.5",
"OCallaghan, Shane","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","5","0","1","0","20","-5","328","18","77","5.49","23.48","-130.12","65","11","133","8","33","6.02","24.81","-59","12","2","5","16.67","16.67","-5.12","212","15","55","7.08","7.08","-57.62",
"OConnor, Derek","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","162","30","73","18.52","45.06","-25.06","22","3","82","20","42","24.39","51.22","8.03","30","13","21","43.33","43.33","1.48","20","6","9","30","30","14.96",
"OConnor, Miss A B","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","3","1","2","33.33","66.67","6","131","15","34","11.45","25.95","199.96","13","3","70","10","21","14.29","30","181.26","14","5","9","35.71","35.71","-1.87","40","4","10","10","10","-16.62",
"OGrady, Mr J","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","9999","9999","1","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0",
"OHanlon, P J","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","6","0","0","0","0","-6","467","22","82","4.71","17.56","-258.62","34","19","185","10","31","5.41","16.76","-111.12","15","4","5","26.67","26.67","0.88","301","19","66","6.31","6.31","-118.12",
"OKeeffe, Darragh","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","9","1","2","11.11","22.22","-7.2","1117","91","288","8.15","25.78","-357.64","10","3","539","48","136","8.91","25.23","-125.19","88","24","50","27.27","27.27","-18.3","609","47","150","7.72","7.72","-143.72",
"OKeeffe, Sean F","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","-4","8","0","0","0","0","-8","736","53","159","7.2","21.6","-216.27","22","14","323","27","80","8.36","24.77","-150.08","47","20","33","42.55","42.55","5.27","364","25","82","6.87","6.87","-52.26",
"ONeill, K T","0","0","0","0","0","0","2","0","2","0","100","-2","19","2","5","10.53","26.32","-3.62","35","2","10","5.71","28.57","-19.62","1532","138","402","9.01","26.24","-316.28","4","7","779","72","215","9.24","27.6","-250.22","117","38","73","32.48","32.48","-14.02","1125","93","286","8.27","8.27","-285.04",
"OSullivan, Alan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92","5","16","5.43","17.39","-56.12","18","3","61","4","10","6.56","16.39","-28","2","1","1","50","50","0.88","38","2","7","5.26","5.26","-21",
"OSullivan, James","0","0","0","0","0","0","2","0","0","0","0","-2","5","0","1","0","20","-5","8","0","1","0","12.5","-8","342","22","72","6.43","21.05","-168.25","102","38","176","9","35","5.11","19.89","-114.25","12","4","7","33.33","33.33","3.5","172","14","45","8.14","8.14","-64.5",
"OSullivan, Mr M J M","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","5","0","1","0","20","-5","753","64","213","8.5","28.29","-259.16","100","71","348","18","85","5.17","24.43","-205.65","86","23","48","26.74","26.74","-18.7","412","34","111","8.25","8.25","-63.71",
"Peate, Jonny","0","0","0","0","0","0","2","1","1","50","50","9","3","1","1","33.33","33.33","8","10","3","3","30","30","8.58","697","62","179","8.9","25.68","-230.04","3","2","357","32","98","8.96","27.45","-86.37","59","18","37","30.51","30.51","-3.61","585","58","157","9.91","9.91","-139.54",
"Perkins, Miss Alicia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","3","8","10.71","28.57","13.5","25","2","24","3","8","12.5","33.33","17.5","1","0","0","0","0","-1","26","3","8","11.54","11.54","15.5",
"Planas, Connor","0","0","0","0","0","0","1","0","0","0","0","-1","4","1","1","25","25","0","9","1","1","11.11","11.11","-5","465","48","141","10.32","30.32","-139.43","7","4","186","10","49","5.38","26.34","-113.5","62","18","37","29.03","29.03","-3.01","384","41","121","10.68","10.68","-107.06",
"Powell, Brendan","1","0","1","0","100","-1","2","0","1","0","50","-2","2","0","1","0","50","-2","10","1","3","10","30","-5.5","885","73","246","8.25","27.8","-449.14","9","4","423","33","109","7.8","25.77","-235.63","73","25","44","34.25","34.25","2.4","587","60","179","10.22","10.22","-218.48",
"Power, I J","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65","6","12","9.23","18.46","-31.37","496","15","4","0","0","0","0","-4","5","2","5","40","40","0.13","31","4","7","12.9","12.9","-12.37",
"Prendergast, Niall","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","100","0","12","0","12","-100","851","130","41","0","3","0","7.32","-41","1","0","0","0","0","-1","45","0","4","0","0","-45",
"Price, Charlie","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","3","1","1","33.33","33.33","2.5","185","15","43","8.11","23.24","30.63","10","3","62","7","15","11.29","24.19","-16.75","13","1","5","7.69","7.69","-10","116","10","27","8.62","8.62","2.88",
"Queally, T P","0","0","0","0","0","0","2","0","0","0","0","-2","4","0","0","0","0","-4","12","2","3","16.67","25","0.13","508","62","138","12.2","27.17","-64.84","8","5","230","25","51","10.87","22.17","-87.45","62","25","42","40.32","40.32","14.16","383","51","107","13.32","13.32","-53.46",
"Quinlan, Liam","0","0","0","0","0","0","1","0","0","0","0","-1","4","0","1","0","25","-4","9","1","2","11.11","22.22","14","303","22","60","7.26","19.8","-105.73","10","5","171","14","38","8.19","22.22","-34.59","16","8","11","50","50","7.27","142","8","29","5.63","5.63","-53.62",
"Quinlan, Sean","0","0","0","0","0","0","3","0","1","0","33.33","-3","3","0","1","0","33.33","-3","10","3","5","30","50","10","988","118","313","11.94","31.68","-291.26","14","6","431","51","129","11.83","29.93","-153.9","144","45","91","31.25","31.25","-16.67","714","96","235","13.45","13.45","-142.87",
"Quirke, Mr C M","0","0","0","0","0","0","4","1","1","25","25","22","6","1","3","16.67","50","20","11","3","5","27.27","45.45","27.5","364","30","93","8.24","25.55","-85.55","3","2","105","7","23","6.67","21.9","-49.8","19","3","6","15.79","15.79","-11.3","218","16","60","7.34","7.34","-33",
"Rabbitt, Mr C","0","0","0","0","0","0","3","0","1","0","33.33","-3","3","0","1","0","33.33","-3","4","0","1","0","25","-4","266","30","73","11.28","27.44","-34.23","23","9","151","12","36","7.95","23.84","-67.25","23","11","15","47.83","47.83","9.06","201","30","63","14.93","14.93","30.77",
"Rawlinson, Ali","0","0","0","0","0","0","3","0","1","0","33.33","-3","12","2","4","16.67","33.33","1.5","22","3","5","13.64","22.73","-5.5","708","75","198","10.59","27.97","-89.06","5","7","395","39","121","9.87","30.63","-80.29","54","16","30","29.63","29.63","-7.31","576","63","170","10.94","10.94","-44.06",
"Reed, Harry","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","-6","421","28","94","6.65","22.33","-227.57","63","22","201","14","50","6.97","24.88","-106.07","23","7","12","30.43","30.43","-2.36","269","21","62","7.81","7.81","-95.46",
"Robinson, Ben","1","1","1","100","100","8.5","3","1","1","33.33","33.33","6.5","8","1","2","12.5","25","1.5","22","6","8","27.27","36.36","14.75","653","60","181","9.19","27.72","-154.92","1","1","353","32","98","9.07","27.76","-102.33","43","15","27","34.88","34.88","4.96","494","51","151","10.32","10.32","-68.68",
"Roche, T P","0","0","0","0","0","0","3","0","1","0","33.33","-3","7","0","1","0","14.29","-7","15","0","3","0","20","-15","110","4","24","3.64","21.82","-90.65","24","22","78","2","17","2.56","21.79","-69.75","8","2","6","25","25","-3.15","60","0","13","0","0","-60",
"Ryan, Rossa","2","0","1","0","50","-2","16","4","8","25","50","-2.38","32","8","13","25","40.63","1.37","56","9","19","16.07","33.93","-18.13","2229","388","889","17.41","39.88","92.48","2","4","1248","222","497","17.79","39.82","-61.22","486","174","320","35.8","35.8","11.33","1484","254","575","17.12","17.12","-55.54",
"Sampson, Mr J P","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","10","0","0","0","0","-10","9999","9999","10","0","0","0","0","-10","0","0","0","0","0","0","1","0","0","0","0","-1",
"Sayette, B D L","0","0","0","0","0","0","4","0","0","0","0","-4","12","0","3","0","25","-12","18","1","6","5.56","33.33","-10","820","96","252","11.71","30.73","-202.34","9","14","400","37","111","9.25","27.75","-138.73","103","35","62","33.98","33.98","-16.46","545","62","162","11.38","11.38","-111.27",
"Sexton, K C","0","0","0","0","0","0","2","1","1","50","50","6","4","1","1","25","25","4","8","1","2","12.5","25","0","273","17","48","6.23","17.58","-153.13","3","2","144","12","23","8.33","15.97","-56.63","19","6","11","31.58","31.58","1.87","136","12","30","8.82","8.82","-57.75",
"Shaw, Harrison","0","0","0","0","0","0","3","0","1","0","33.33","-3","6","2","4","33.33","66.67","-1.7","11","3","5","27.27","45.45","2.8","441","29","101","6.58","22.9","-190.82","4","4","178","11","43","6.18","24.16","-50.45","33","8","18","24.24","24.24","-6.95","326","21","79","6.44","6.44","-123.3",
"Sheehan, Gavin","0","0","0","0","0","0","3","1","2","33.33","66.67","1.5","3","1","2","33.33","66.67","1.5","15","5","6","33.33","40","10.06","1016","170","368","16.73","36.22","-13.91","3","1","534","83","174","15.54","32.58","34.87","176","66","108","37.5","37.5","-5.96","624","98","211","15.71","15.71","-69.82",
"Shepherd, Callum","0","0","0","0","0","0","5","0","0","0","0","-5","14","2","3","14.29","21.43","-10","35","4","7","11.43","20","-21.06","1432","167","450","11.66","31.42","-229.17","6","11","884","105","274","11.88","31","-159.6","165","57","97","34.55","34.55","1.05","969","121","321","12.49","12.49","-161.71",
"Shinnick, J P","0","0","0","0","0","0","2","1","2","50","100","-0.2","3","1","2","33.33","66.67","-1.2","13","2","5","15.38","38.46","-6.7","264","22","58","8.33","21.97","-79.45","3","2","173","17","46","9.83","26.59","-25.45","24","7","12","29.17","29.17","1.8","164","16","40","9.76","9.76","-27",
"Skelton, Harry","0","0","0","0","0","0","4","2","2","50","50","1","4","2","2","50","50","1","18","6","9","33.33","50","0.95","963","204","445","21.18","46.21","-132.26","3","2","571","123","267","21.54","46.76","-70.89","311","116","206","37.3","37.3","-11.57","537","109","233","20.3","20.3","-27.63",
"Slevin, J J","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","10","3","6","30","60","6","926","82","238","8.86","25.7","-319.84","10","3","486","32","119","6.58","24.49","-219.25","78","21","47","26.92","26.92","-18.96","442","36","112","8.14","8.14","-68",
"Smith, Ben","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52","8","18","15.38","34.62","41.75","57","8","52","8","18","15.38","34.62","41.75","5","2","3","40","40","3.5","43","8","17","18.6","18.6","50.75",
"Smithers, C D","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","3","0","0","0","0","-3","167","5","25","2.99","14.97","-132.33","84","12","88","2","14","2.27","15.91","-71.5","7","1","5","14.29","14.29","-5.33","80","1","7","1.25","1.25","-67",
"Smithers, P T","0","0","0","0","0","0","2","0","0","0","0","-2","2","0","0","0","0","-2","9","0","2","0","22.22","-9","145","9","30","6.21","20.69","-54.84","66","24","84","6","23","7.14","27.38","-29.17","11","2","8","18.18","18.18","-3","80","5","20","6.25","6.25","-29.5",
"Sousa, Silvestre De","0","0","0","0","0","0","6","1","2","16.67","33.33","-4.09","15","3","6","20","40","2.91","29","3","12","10.34","41.38","-11.09","491","65","184","13.24","37.47","-23.24","3","4","491","65","184","13.24","37.47","-23.24","84","27","55","32.14","32.14","-11.23","339","39","118","11.5","11.5","-45.96",
"Sullivan, James P","2","0","1","0","50","-2","6","2","3","33.33","50","7.5","16","2","5","12.5","31.25","-2.5","26","2","8","7.69","30.77","-12.5","902","73","227","8.09","25.17","-301.92","2","5","476","36","107","7.56","22.48","-210.42","54","15","27","27.78","27.78","-0.25","764","63","196","8.25","8.25","-265.04",
"Swan, H C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","279","33","107","11.83","38.35","-143.75","17","4","137","17","49","12.41","35.77","-63.86","46","16","31","34.78","34.78","-12.91","39","1","10","2.56","2.56","-31.5",
"Tierney, Mr C P","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","9999","9999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Torrens, Simon","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","8","1","3","12.5","37.5","-3","718","44","156","6.13","21.73","-369.32","10","5","330","21","76","6.36","23.03","-152","38","14","27","36.84","36.84","9.18","414","25","96","6.04","6.04","-196.62",
"Treacy, R P","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-3","82","0","7","0","8.54","-82","860","95","81","0","7","0","8.64","-81","0","0","0","0","0","0","33","0","3","0","0","-33",
"Tubb, Olivia","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","50","50","2.33","2","1","1","50","50","2.33","116","18","41","15.52","35.34","20.24","7","2","71","9","26","12.68","36.62","-7.84","8","5","5","62.5","62.5","9.58","103","18","38","17.48","17.48","33.24",
"Tudor, Jack","2","0","0","0","0","-2","3","0","0","0","0","-3","3","0","0","0","0","-3","13","0","1","0","7.69","-13","686","82","181","11.95","26.38","-139.25","18","14","407","52","112","12.78","27.52","-100.62","78","31","46","39.74","39.74","10.96","484","63","128","13.02","13.02","-90.58",
"Turner, Hayley","0","0","0","0","0","0","4","0","2","0","50","-4","9","0","3","0","33.33","-9","14","1","5","7.14","35.71","-6","775","73","208","9.42","26.84","-194.4","10","13","389","40","105","10.28","26.99","-19.56","66","23","44","34.85","34.85","5.39","528","50","144","9.47","9.47","-117.66",
"Twiston-Davies, Sam","3","1","3","33.33","100","3","8","4","7","50","87.5","9.5","8","4","7","50","87.5","9.5","18","6","13","33.33","72.22","4.92","1274","185","468","14.52","36.73","-186.3","1","2","623","99","247","15.89","39.65","-89.49","234","74","136","31.62","31.62","-35.26","804","118","282","14.68","14.68","13.39",
"Wadge, P","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","400","68","138","17","34.5","-53.48","57","12","221","33","73","14.93","33.03","-67.07","64","27","42","42.19","42.19","7.87","291","45","94","15.46","15.46","-50.51",
"Walsh, E","0","0","0","0","0","0","2","0","0","0","0","-2","3","0","0","0","0","-3","5","0","0","0","0","-5","393","21","76","5.34","19.34","-226.87","56","18","189","11","40","5.82","21.16","-96","15","1","8","6.67","6.67","-11.5","186","15","48","8.06","8.06","-62.5",
"Walsh, M P","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","1","25","25","-0.25","515","97","191","18.83","37.09","-100.87","14","4","316","55","114","17.41","36.08","-92.79","140","51","86","36.43","36.43","-18.74","243","29","70","11.93","11.93","-94.97",
"Ward, Christopher","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","170","14","48","8.24","28.24","-79.5","54","8","80","8","24","10","30","-28.5","6","3","6","50","50","3.25","128","12","40","9.38","9.38","-50",
"Watson, Jason","0","0","0","0","0","0","10","3","5","30","50","0.83","18","5","8","27.78","44.44","3.08","33","6","14","18.18","42.42","-9.29","968","96","278","9.92","28.72","-301.29","2","2","355","46","119","12.96","33.52","-82.85","100","34","66","34","34","4.18","711","71","205","9.99","9.99","-165.21",
"Wedge, Adam","1","1","1","100","100","25","1","1","1","100","100","25","1","1","1","100","100","25","9","2","3","22.22","33.33","21.5","758","71","176","9.37","23.22","-211.94","1","1","302","27","73","8.94","24.17","-41.18","57","18","33","31.58","31.58","1.27","529","51","125","9.64","9.64","-137.02",
"Whelan, Trevor","1","0","0","0","0","-1","7","0","1","0","14.29","-7","15","0","2","0","13.33","-15","26","1","5","3.85","19.23","-11","890","74","208","8.31","23.37","-242.95","9","16","454","44","110","9.69","24.23","-130.51","51","22","35","43.14","43.14","8.59","570","54","142","9.47","9.47","-148.45",
"Williamson, Joseph","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","282","25","61","8.87","21.63","-65.93","23","4","181","15","37","8.29","20.44","-77.23","21","9","16","42.86","42.86","-0.76","202","21","52","10.4","10.4","-75.08",
