Jockey,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Leavy, Mr Joe","1","0","0","0","0","-1","1","0","0","0","0","-1","8","0","2","0","25","-8","24","1","9","4.17","37.5","-17.5","468","55","165","11.75","35.26","-7.12","10","13","372","47","137","12.63","36.83","-43.62","43","13","26","30.23","30.23","-1.91","406","45","146","11.08","11.08","-15.91",
"Lee, Clifford","4","1","2","25","50","-2.56","4","1","2","25","50","-2.56","17","2","5","11.76","29.41","5.44","30","2","7","6.67","23.33","-7.56","1327","174","442","13.11","33.31","-319.01","1","4","672","89","223","13.24","33.18","-155.39","194","65","114","33.51","33.51","-17.29","814","101","235","12.41","12.41","-119.62",
"Levey, S M","0","0","0","0","0","0","0","0","0","0","0","0","9","1","2","11.11","22.22","-3.5","20","3","6","15","30","-3.25","948","98","302","10.34","31.86","-159.88","4","3","417","39","131","9.35","31.41","-90.34","85","21","48","24.71","24.71","-22.33","509","47","169","9.23","9.23","-129.26",
"Loughnane, Mr Billy","4","2","2","50","50","3.5","11","2","4","18.18","36.36","-3.5","30","7","11","23.33","36.67","26.5","59","9","20","15.25","33.9","4.44","1868","261","641","13.97","34.31","-222.88","1","1","1207","160","414","13.26","34.3","-87.32","305","97","173","31.8","31.8","-27.41","1413","196","487","13.87","13.87","-177.16",
"Maggs, Mr William","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","1","0","50","-2","4","1","2","25","50","8","165","22","53","13.33","32.12","-27.18","9","3","139","18","43","12.95","30.94","-29.43","18","5","13","27.78","27.78","-4.01","146","21","48","14.38","14.38","-14.68",
"Mangan, Gina","1","0","0","0","0","-1","2","0","0","0","0","-2","10","0","2","0","20","-10","26","3","6","11.54","23.08","-11.67","551","58","143","10.53","25.95","-96.94","11","21","332","38","94","11.45","28.31","-47.78","51","18","33","35.29","35.29","11.06","429","50","124","11.66","11.66","-35.94",
"Marquand, Tom","3","0","1","0","33.33","-3","3","0","1","0","33.33","-3","22","2","5","9.09","22.73","-4.5","60","9","17","15","28.33","-9.65","1614","250","574","15.49","35.56","-155.94","4","8","793","122","294","15.38","37.07","-47.54","308","105","181","34.09","34.09","-30.8","948","132","321","13.92","13.92","-104.98",
"Marsh, Finley","2","0","0","0","0","-2","2","0","0","0","0","-2","7","3","4","42.86","57.14","12","20","5","7","25","35","14.33","781","103","244","13.19","31.24","54.67","4","3","514","70","169","13.62","32.88","57.09","93","30","56","32.26","32.26","-1.31","581","83","195","14.29","14.29","-27.59",
"Mason, Joanna","2","0","1","0","50","-2","2","0","1","0","50","-2","21","1","4","4.76","19.05","-16.5","30","2","7","6.67","23.33","-19","988","108","306","10.93","30.97","-187.12","6","13","608","71","193","11.68","31.74","-47.86","103","22","53","21.36","21.36","-32.53","830","94","271","11.33","11.33","-151.44",
"McCann, Conner","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","2","5","9.09","22.73","-10.37","307","7","15","2","4","13.33","26.67","-3.37","3","1","1","33.33","33.33","-0.37","12","1","2","8.33","8.33","-9.37",
"McEntee, Grace","0","0","0","0","0","0","0","0","0","0","0","0","4","1","1","25","25","9","11","2","4","18.18","36.36","36","212","18","48","8.49","22.64","-14.99","4","2","153","11","33","7.19","21.57","0.88","14","5","9","35.71","35.71","-0.99","167","13","38","7.78","7.78","-9.99",
"McGill, Mr O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99","16","33","16.16","33.33","48.23","35","1","44","7","15","15.91","34.09","-8.02","8","3","6","37.5","37.5","1.48","61","12","25","19.67","19.67","63.48",
"McManoman, Faye","5","0","3","0","60","-5","5","0","3","0","60","-5","11","1","5","9.09","45.45","-5","18","1","5","5.56","27.78","-12","465","29","97","6.24","20.86","-156.87","6","9","204","13","45","6.37","22.06","-102.87","20","3","11","15","15","-10","370","26","87","7.03","7.03","-74.67",
"McMenamin, Daniel","0","0","0","0","0","0","4","0","1","0","25","-4","8","1","3","12.5","37.5","-4.5","10","2","5","20","50","-1","715","96","233","13.43","32.59","-142.51","7","5","361","52","125","14.4","34.63","-81.08","90","35","52","38.89","38.89","6.06","519","74","170","14.26","14.26","-48.76",
"McParland, Mr R M","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","9999","9999","2","0","0","0","0","-2","0","0","0","0","0","0","1","0","0","0","0","-1",
"McSweeney, O","1","0","0","0","0","-1","4","0","0","0","0","-4","11","2","2","18.18","18.18","-1.5","17","3","5","17.65","29.41","11.5","352","33","87","9.38","24.72","-68.96","4","6","233","25","61","10.73","26.18","-3.12","27","8","16","29.63","29.63","7.16","249","24","68","9.64","9.64","-54.59",
"Meyler, D","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","50","50","2.5","3","1","1","33.33","33.33","1.5","529","41","130","7.75","24.57","-170.25","5","1","285","22","83","7.72","29.12","-82.04","53","14","33","26.42","26.42","-16.33","273","23","74","8.42","8.42","-5.92",
"Mitchell, Jack","0","0","0","0","0","0","0","0","0","0","0","0","5","1","3","20","60","-3.09","16","5","10","31.25","62.5","5.37","1223","185","484","15.13","39.57","-322.57","7","3","660","96","260","14.55","39.39","-172.42","287","89","175","31.01","31.01","-62.39","795","121","311","15.22","15.22","-117.69",
"Moore, Ryan","4","2","2","50","50","0.13","4","2","2","50","50","0.13","16","6","11","37.5","68.75","4.83","41","10","25","24.39","60.98","-11.76","862","226","444","26.22","51.51","-115.64","1","2","407","113","216","27.76","53.07","-40.43","370","148","247","40","40","-48.24","247","41","98","16.6","16.6","-40.63",
"Morris, Luke","3","0","0","0","0","-3","7","1","2","14.29","28.57","0.5","20","3","10","15","50","-6","42","6","19","14.29","45.24","-5.75","2109","190","581","9.01","27.55","-626.59","2","5","943","87","261","9.23","27.68","-308.54","192","59","114","30.73","30.73","-27.79","1556","144","433","9.25","9.25","-429.55",
"Moscrop, Nathan","0","0","0","0","0","0","1","0","0","0","0","-1","2","1","1","50","50","17","2","1","1","50","50","17","346","33","101","9.54","29.19","-96.12","7","2","145","14","40","9.66","27.59","-28","24","7","15","29.17","29.17","-1.25","216","24","70","11.11","11.11","-34.67",
"Mullins, D E","0","0","0","0","0","0","2","0","1","0","50","-2","9","2","3","22.22","33.33","5","13","3","5","23.08","38.46","2.83","872","88","251","10.09","28.78","-280.63","7","7","425","47","130","11.06","30.59","-102.6","94","28","45","29.79","29.79","-16.46","389","29","103","7.46","7.46","-162.24",
"Mullins, Mr P W","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","1","0","50","-2","322","105","190","32.61","59.01","-74.21","19","4","156","48","82","30.77","52.56","-47.7","174","84","130","48.28","48.28","-21.3","19","2","8","10.53","10.53","-0.25",
"Mulrennan, Paul","6","0","1","0","16.67","-6","10","1","2","10","20","-1.5","27","4","8","14.81","29.63","9.92","53","7","16","13.21","30.19","-2.83","1537","186","484","12.1","31.49","-322.81","2","7","719","92","226","12.8","31.43","-200.48","263","78","159","29.66","29.66","-23.62","1203","150","388","12.47","12.47","-230.39",
"Murphy, Oisin","0","0","0","0","0","0","0","0","0","0","0","0","23","6","10","26.09","43.48","2.71","54","10","21","18.52","38.89","-15.41","1908","365","854","19.13","44.76","-248.1","4","1","1093","228","527","20.86","48.22","-108.17","558","186","351","33.33","33.33","-46.14","1156","195","461","16.87","16.87","-251.55",
"Muscutt, D","0","0","0","0","0","0","0","0","0","0","0","0","7","0","1","0","14.29","-7","30","5","11","16.67","36.67","-7.92","1689","216","580","12.79","34.34","-490.57","8","11","781","91","253","11.65","32.39","-253.96","294","93","181","31.63","31.63","-22.4","1137","152","412","13.37","13.37","-273",
"Nicholls, Mia","1","1","1","100","100","4","2","1","1","50","50","3","2","1","1","50","50","3","8","1","2","12.5","25","-3","288","28","69","9.72","23.96","-58.52","1","1","162","11","32","6.79","19.75","-48.17","21","6","9","28.57","28.57","-5.73","267","26","67","9.74","9.74","-63.52",
"Nolan, D","1","0","0","0","0","-1","2","0","1","0","50","-2","16","1","4","6.25","25","-1","33","3","9","9.09","27.27","-12.25","815","95","255","11.66","31.29","-179.41","5","10","547","65","170","11.88","31.08","-134.67","102","26","54","25.49","25.49","-16.45","647","79","208","12.21","12.21","-113.28",
"Noonan, G B","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","1","0","50","-2","2","0","1","0","50","-2","291","23","56","7.9","19.24","-48.5","30","8","147","11","29","7.48","19.73","-16","10","4","6","40","40","6.5","192","20","46","10.42","10.42","15",
"Noreci, Miss Leah","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","1","4","5.88","23.53","-5","396","13","12","0","3","0","25","-12","0","0","0","0","0","0","16","1","4","6.25","6.25","-4",
"OConnor, Derek","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","50","50","0.63","160","30","71","18.75","44.38","-25.43","9","1","81","20","41","24.69","50.62","5.66","31","14","22","45.16","45.16","3.11","19","5","8","26.32","26.32","10.96",
"OConnor, M P","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","426","25","89","5.87","20.89","-253.34","46","1","171","9","37","5.26","21.64","-106.34","31","9","18","29.03","29.03","-6.92","252","13","56","5.16","5.16","-126.87",
"ODwyer, Charlie","0","0","0","0","0","0","0","0","0","0","0","0","3","1","1","33.33","33.33","18","5","1","1","20","20","16","284","23","58","8.1","20.42","-86.63","7","2","132","8","24","6.06","18.18","-54.5","10","3","6","30","30","0.62","183","16","40","8.74","8.74","-38.75",
"OFarrell, C","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","1","0","33.33","-3","3","0","1","0","33.33","-3","504","44","126","8.73","25","-180.17","137","38","138","8","37","5.8","26.81","-76.2","41","11","25","26.83","26.83","-6.95","353","37","94","10.48","10.48","-70.97",
"OHanlon, P J","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","2","0","0","0","0","-2","456","22","78","4.82","17.11","-247.62","50","22","172","9","27","5.23","15.7","-102.62","15","4","5","26.67","26.67","0.88","295","19","63","6.44","6.44","-112.12",
"OKeeffe, Darragh","0","0","0","0","0","0","5","0","1","0","20","-5","11","1","3","9.09","27.27","-5.5","12","1","4","8.33","33.33","-6.5","1103","91","282","8.25","25.57","-357.14","5","7","520","45","134","8.65","25.77","-129.69","87","24","51","27.59","27.59","-17.3","601","47","146","7.82","7.82","-149.22",
"OKeeffe, Sean F","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","4","0","0","0","0","-4","728","53","158","7.28","21.7","-208.27","38","21","308","27","76","8.77","24.68","-135.08","47","20","33","42.55","42.55","5.27","359","25","81","6.96","6.96","-47.26",
"ONeill, K T","2","0","1","0","50","-2","6","1","3","16.67","50","2.5","18","1","5","5.56","27.78","-9.5","38","1","7","2.63","18.42","-29.5","1538","134","398","8.71","25.88","-331.73","2","6","796","71","217","8.92","27.26","-264.47","112","35","69","31.25","31.25","-16.97","1129","91","286","8.06","8.06","-294.29",
"Orr, Oisin","3","0","0","0","0","-3","8","0","0","0","0","-8","22","1","4","4.55","18.18","-18.5","40","2","11","5","27.5","-33","1133","138","371","12.18","32.74","-329.56","4","9","630","71","185","11.27","29.37","-205.17","153","48","82","31.37","31.37","-3.98","792","87","239","10.98","10.98","-240.76",
"Osborne, Saffie","2","0","1","0","50","-2","4","0","2","0","50","-4","21","0","4","0","19.05","-21","38","1","8","2.63","21.05","-31.5","1235","159","385","12.87","31.17","-137.72","9","25","611","86","200","14.08","32.73","-47.27","134","49","79","36.57","36.57","14.99","866","120","286","13.86","13.86","28.2",
"OSullivan, James","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","2","0","1","0","50","-2","341","22","73","6.45","21.41","-167.25","118","42","170","8","34","4.71","20","-115.25","12","4","7","33.33","33.33","3.5","172","14","46","8.14","8.14","-64.5",
"OSullivan, Mr D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","9999","9999","2","0","0","0","0","-2","0","0","0","0","0","0","0","0","0","0","0","0",
"OSullivan, Mr M J M","0","0","0","0","0","0","4","0","1","0","25","-4","7","0","1","0","14.29","-7","9","0","1","0","11.11","-9","744","62","210","8.33","28.23","-288.16","16","11","333","19","83","5.71","24.92","-179.65","85","23","48","27.06","27.06","-17.7","406","33","110","8.13","8.13","-82.71",
"Pearson, Laura","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","4","0","0","0","0","-4","429","32","87","7.46","20.28","-102.93","41","14","243","13","44","5.35","18.11","-65","28","9","19","32.14","32.14","-1.93","305","28","70","9.18","9.18","-0.23",
"Peyroles, Sara","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-3","9999","9999","3","0","0","0","0","-3","0","0","0","0","0","0","0","0","0","0","0","0",
"Probert, David","0","0","0","0","0","0","5","0","1","0","20","-5","27","1","8","3.7","29.63","-23","56","4","15","7.14","26.79","-37.37","1922","228","573","11.86","29.81","-211.63","4","8","956","116","301","12.13","31.49","6.03","219","66","131","30.14","30.14","-48.66","1313","165","402","12.57","12.57","0.09",
"Pyle, William","3","0","0","0","0","-3","5","0","0","0","0","-5","8","1","1","12.5","12.5","-2.5","18","2","6","11.11","33.33","-9.25","457","43","131","9.41","28.67","-151.5","4","6","241","25","71","10.37","29.46","-41.91","48","12","33","25","25","-1.08","377","37","108","9.81","9.81","-101.5",
"Queally, Mr D L","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","5","16","17.86","57.14","-2.79","118","2","11","2","8","18.18","72.73","-4.67","5","2","4","40","40","1","10","3","6","30","30","8.88",
"Queally, T P","0","0","0","0","0","0","0","0","0","0","0","0","7","0","1","0","14.29","-7","16","1","3","6.25","18.75","-13.5","506","62","136","12.25","26.88","-64.67","13","15","236","24","51","10.17","21.61","-101.28","62","25","41","40.32","40.32","12.33","382","51","106","13.35","13.35","-54.29",
"Quinlan, Liam","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","303","22","60","7.26","19.8","-105.73","26","5","161","14","36","8.7","22.36","-24.59","16","8","11","50","50","7.27","142","8","29","5.63","5.63","-53.62",
"Quinlan, Sean","0","0","0","0","0","0","2","0","0","0","0","-2","5","0","1","0","20","-5","9","0","3","0","33.33","-9","987","116","314","11.75","31.81","-309.01","30","19","434","50","130","11.52","29.95","-162.4","146","45","92","30.82","30.82","-18.67","715","95","237","13.29","13.29","-158.87",
"Quirke, Mr C M","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-3","6","0","0","0","0","-6","365","30","92","8.22","25.21","-86.55","19","11","98","6","18","6.12","18.37","-46.3","19","3","6","15.79","15.79","-11.3","221","16","59","7.24","7.24","-36",
"Rabbitt, Mr C","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","3","0","0","0","0","-3","271","30","73","11.07","26.94","-39.23","39","14","148","12","34","8.11","22.97","-64.25","23","11","15","47.83","47.83","9.06","203","30","63","14.78","14.78","28.77",
"Ring, C V","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","339","11","44","3.24","12.98","-219.57","142","41","171","5","21","2.92","12.28","-126","6","2","3","33.33","33.33","-0.9","214","10","36","4.67","4.67","-135.57",
"Robinson, Ben","3","0","0","0","0","-3","3","0","0","0","0","-3","10","1","1","10","10","1","26","1","4","3.85","15.38","-15","661","61","181","9.23","27.38","-152.92","4","4","360","31","98","8.61","27.22","-116.16","44","15","27","34.09","34.09","3.96","504","52","152","10.32","10.32","-68.68",
"Roche, T P","0","0","0","0","0","0","1","0","0","0","0","-1","6","1","1","16.67","16.67","2","9","1","1","11.11","11.11","-1","117","5","25","4.27","21.37","-89.65","5","4","86","3","17","3.49","19.77","-69.75","8","2","6","25","25","-3.15","65","1","14","1.54","1.54","-57",
"Rodriguez, Callum","2","0","1","0","50","-2","6","0","3","0","50","-6","22","4","11","18.18","50","0","37","10","22","27.03","59.46","3.63","742","133","313","17.92","42.18","-89.36","4","9","412","80","192","19.42","46.6","-54.24","178","68","108","38.2","38.2","6.97","516","92","219","17.83","17.83","-19.57",
"Rooke, George","0","0","0","0","0","0","0","0","0","0","0","0","7","1","3","14.29","42.86","-5.33","20","3","8","15","40","0.17","702","55","175","7.83","24.93","-201.23","5","6","374","33","100","8.82","26.74","-123.88","56","13","40","23.21","23.21","-24.5","478","33","127","6.9","6.9","-148.26",
"Russell, Harry","2","0","1","0","50","-2","3","0","1","0","33.33","-3","5","0","1","0","20","-5","9","0","2","0","22.22","-9","475","38","93","8","19.58","-120.31","27","18","267","19","45","7.12","16.85","-89.29","23","7","9","30.43","30.43","-0.64","348","29","76","8.33","8.33","-83.14",
"Ryan, Rossa","0","0","0","0","0","0","5","1","2","20","40","-3.64","24","5","9","20.83","37.5","1.11","48","9","18","18.75","37.5","8.11","2242","393","896","17.53","39.96","110.06","2","5","1250","222","497","17.76","39.76","-52.75","488","174","321","35.66","35.66","9.16","1488","254","577","17.07","17.07","-51.54",
"Sayette, B D L","0","0","0","0","0","0","1","1","1","100","100","4","9","1","3","11.11","33.33","-4","17","1","5","5.88","29.41","-12","786","88","238","11.2","30.28","-205.9","2","1","398","33","107","8.29","26.88","-175.23","99","32","58","32.32","32.32","-18.69","519","58","153","11.18","11.18","-104.1",
"Sexton, K C","0","0","0","0","0","0","3","0","0","0","0","-3","5","0","1","0","20","-5","5","0","1","0","20","-5","266","16","46","6.02","17.29","-153.13","19","8","143","12","24","8.39","16.78","-55.63","19","6","11","31.58","31.58","1.87","132","11","28","8.33","8.33","-60.75",
"Sexton, Ryan","1","0","0","0","0","-1","1","0","0","0","0","-1","4","0","1","0","25","-4","15","0","3","0","20","-15","768","71","202","9.24","26.3","-173.05","18","20","399","33","97","8.27","24.31","-56.62","64","14","34","21.88","21.88","-19.92","633","63","173","9.95","9.95","-90.85",
"Shaw, Harrison","0","0","0","0","0","0","1","0","0","0","0","-1","6","0","0","0","0","-6","10","1","1","10","10","-8","426","29","97","6.81","22.77","-186.82","10","10","190","12","46","6.32","24.21","-60.45","31","9","19","29.03","29.03","-2.95","318","21","77","6.6","6.6","-126.3",
"Shepherd, Callum","0","0","0","0","0","0","5","0","1","0","20","-5","21","1","7","4.76","33.33","-17.25","38","3","13","7.89","34.21","-23.25","1435","167","452","11.64","31.5","-231.55","5","12","875","104","276","11.89","31.54","-170.35","165","57","98","34.55","34.55","2.17","969","118","319","12.18","12.18","-176.59",
"Shinnick, J P","0","0","0","0","0","0","1","0","1","0","100","-1","4","1","2","25","50","3.5","5","1","2","20","40","2.5","271","23","60","8.49","22.14","-78.95","7","4","176","18","46","10.23","26.14","-20.95","24","7","12","29.17","29.17","1.8","170","17","42","10","10","-25.5",
"Shoemark, Kieran","0","0","0","0","0","0","0","0","0","0","0","0","16","2","7","12.5","43.75","-1","33","5","13","15.15","39.39","-5.8","1145","147","374","12.84","32.66","-183.32","4","3","685","94","242","13.72","35.33","-40.29","147","51","84","34.69","34.69","-7.57","666","83","212","12.46","12.46","1.38",
"Slevin, J J","0","0","0","0","0","0","4","0","2","0","50","-4","9","0","3","0","33.33","-9","13","0","3","0","23.08","-13","925","79","238","8.54","25.73","-336.84","26","20","480","29","117","6.04","24.38","-231.75","77","20","47","25.97","25.97","-23.46","440","33","111","7.5","7.5","-84",
"Smithers, P T","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","1","0","1","0","100","-1","145","9","31","6.21","21.38","-54.84","82","26","84","6","23","7.14","27.38","-29.17","12","2","9","16.67","16.67","-4","80","5","21","6.25","6.25","-29.5",
"Sousa, Silvestre De","0","0","0","0","0","0","0","0","0","0","0","0","17","1","5","5.88","29.41","-7.5","46","4","12","8.7","26.09","-16.5","547","71","199","12.98","36.38","-43.49","7","14","547","71","199","12.98","36.38","-43.49","95","29","61","30.53","30.53","-16.98","375","43","125","11.47","11.47","-59.71",
"Spencer, Jamie","0","0","0","0","0","0","0","0","0","0","0","0","9","0","2","0","22.22","-9","26","2","5","7.69","19.23","-8.5","463","59","147","12.74","31.75","80.17","8","10","179","24","55","13.41","30.73","-19.91","66","18","36","27.27","27.27","-14.54","238","30","76","12.61","12.61","67.6",
"Stone-Walsh, C","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","5","0","0","0","0","-5","469","39","125","8.32","26.65","-161.63","26","11","295","16","67","5.42","22.71","-131.37","53","11","31","20.75","20.75","-14.84","347","29","89","8.36","8.36","-94.05",
"Stott, Kevin","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","-7","7","0","0","0","0","-7","1276","183","467","14.34","36.6","-296.28","33","38","396","42","120","10.61","30.3","-163.91","252","87","170","34.52","34.52","-25.1","804","113","279","14.05","14.05","-157.77",
"Strydom, Kyle","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","123","10","26","8.13","21.14","-28.29","107","13","82","7","18","8.54","21.95","-18.17","9","1","3","11.11","11.11","-6.62","75","7","19","9.33","9.33","-18.67",
"Swan, H C","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","4","0","0","0","0","-4","278","32","106","11.51","38.13","-147.25","33","8","130","17","46","13.08","35.38","-56.86","46","16","31","34.78","34.78","-12.91","39","1","10","2.56","2.56","-31.5",
"Swift, Mr Dale","0","0","0","0","0","0","1","0","0","0","0","-1","6","0","0","0","0","-6","9","0","0","0","0","-9","467","45","110","9.64","23.55","-80.85","15","10","215","23","50","10.7","23.26","-17.96","26","9","13","34.62","34.62","2.69","384","40","94","10.42","10.42","-23.81",
"Townend, P","0","0","0","0","0","0","3","1","3","33.33","100","-0.25","4","1","3","25","75","-1.25","4","1","3","25","75","-1.25","662","246","410","37.16","61.93","-45.91","3","1","359","132","219","36.77","61","-0.5","393","197","292","50.13","50.13","-30.3","105","15","42","14.29","14.29","4.39",
"Tudhope, Daniel","3","0","0","0","0","-3","6","0","3","0","50","-6","25","2","9","8","36","-14","49","3","17","6.12","34.69","-34.5","1261","197","471","15.62","37.35","-260.57","6","21","676","109","265","16.12","39.2","-131.73","277","95","169","34.3","34.3","4.55","791","101","277","12.77","12.77","-229.17",
"Turner, James","1","0","0","0","0","-1","1","0","0","0","0","-1","4","0","1","0","25","-4","7","1","3","14.29","42.86","-1","176","15","44","8.52","25","-3.92","14","7","132","14","41","10.61","31.06","-60.92","13","4","9","30.77","30.77","1.75","136","13","37","9.56","9.56","24.75",
"Twiston-Davies, Sam","3","0","0","0","0","-3","6","2","2","33.33","33.33","-2.65","9","3","4","33.33","44.44","-2.65","13","3","5","23.08","38.46","-6.65","1270","185","468","14.57","36.85","-188.2","3","5","629","100","249","15.9","39.59","-94.72","235","76","138","32.34","32.34","-32.91","796","116","279","14.57","14.57","11.39",
"Voikhansky, Alexander","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1","0","20","-5","11","1","2","9.09","18.18","-4.5","421","53","134","12.59","31.83","-41.56","11","10","186","16","44","8.6","23.66","-78.75","43","13","32","30.23","30.23","-4.27","368","50","123","13.59","13.59","-18.44",
"Wadge, P","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","100","-2","2","0","2","0","100","-2","403","68","141","16.87","34.99","-56.48","73","17","219","32","74","14.61","33.79","-66.87","64","27","42","42.19","42.19","7.87","292","45","94","15.41","15.41","-51.51",
"Walsh, M P","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","509","97","190","19.06","37.33","-95.95","16","2","300","53","111","17.67","37","-81.94","141","52","87","36.88","36.88","-16.49","240","30","70","12.5","12.5","-88.72",
"Watson, Jason","0","0","0","0","0","0","2","0","0","0","0","-2","13","1","3","7.69","23.08","-8","33","5","11","15.15","33.33","-13.6","967","101","286","10.44","29.58","-280.89","7","13","369","49","126","13.28","34.15","-88.95","99","36","66","36.36","36.36","10.08","705","75","209","10.64","10.64","-141.21",
"Whelan, Trevor","0","0","0","0","0","0","0","0","0","0","0","0","3","0","2","0","66.67","-3","12","0","6","0","50","-12","892","75","213","8.41","23.88","-236.45","16","18","447","45","114","10.07","25.5","-115.01","50","22","34","44","44","9.59","571","55","144","9.63","9.63","-140.95",
"Williamson, Mr J H","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","87","5","19","5.75","21.84","-44","20","2","57","5","12","8.77","21.05","-14","2","0","1","0","0","-2","13","3","3","23.08","23.08","20.5",
"Winn, Mark","2","0","0","0","0","-2","3","0","0","0","0","-3","13","1","5","7.69","38.46","2","25","1","7","4","28","-10","700","77","209","11","29.86","-100.03","7","11","375","38","107","10.13","28.53","-37.68","81","29","52","35.8","35.8","13.39","626","72","193","11.5","11.5","-99.16",
"Wood, George","0","0","0","0","0","0","0","0","0","0","0","0","5","1","1","20","20","3","10","1","1","10","10","-2","431","32","104","7.42","24.13","-126.21","5","3","218","13","51","5.96","23.39","-83.25","30","8","16","26.67","26.67","-1.46","286","26","77","9.09","9.09","-23.46",
"Wright, Liam","0","0","0","0","0","0","0","0","0","0","0","0","4","1","1","25","25","5","10","2","3","20","30","14","294","25","69","8.5","23.47","-10.69","6","4","175","17","41","9.71","23.43","-51.44","26","6","13","23.08","23.08","-9.69","255","23","60","9.02","9.02","6.31",
 
