Jockey,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Keeley, Aidan","0","0","0","0","0","0","4","0","2","0","50","-4","4","0","2","0","50","-4","8","0","3","0","37.5","-8","642","69","187","10.75","29.13","-123.96","17","12","296","39","96","13.18","32.43","-62.25","46","19","30","41.3","41.3","4.88","538","59","165","10.97","10.97","-125.9",
"Keenan, Darragh","2","0","0","0","0","-2","7","0","1","0","14.29","-7","10","0","1","0","10","-10","26","2","6","7.69","23.08","-19.75","912","67","185","7.35","20.29","-246.61","13","21","414","32","92","7.73","22.22","-175.61","48","17","26","35.42","35.42","0.43","606","49","141","8.09","8.09","-114.7",
"Keniry, L P","2","0","0","0","0","-2","5","0","0","0","0","-5","8","1","1","12.5","12.5","-3.67","21","2","7","9.52","33.33","-8.67","569","39","107","6.85","18.8","-152.33","6","7","342","24","66","7.02","19.3","-157.93","18","6","8","33.33","33.33","-5.24","392","27","82","6.89","6.89","-124.34",
"King, Mr P A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","56","6","14","10.71","25","-2.05","55","3","26","5","11","19.23","42.31","16.95","4","1","2","25","25","-2.38","11","2","5","18.18","18.18","4.33",
"Kingscote, Richard","0","0","0","0","0","0","3","0","0","0","0","-3","6","1","2","16.67","33.33","5","18","1","3","5.56","16.67","-7","1211","132","410","10.9","33.86","-459.96","4","4","585","56","186","9.57","31.79","-239.89","191","55","114","28.8","28.8","-47.49","730","78","238","10.68","10.68","-259.61",
"Kirrane, Sean","0","0","0","0","0","0","5","0","1","0","20","-5","8","0","1","0","12.5","-8","15","1","3","6.67","20","-7.5","590","62","167","10.51","28.31","-51.76","13","9","302","30","84","9.93","27.81","-15.12","44","11","24","25","25","-5.01","488","58","152","11.89","11.89","11.04",
"Larson, Frederick","0","0","0","0","0","0","2","1","1","50","50","-0.6","7","1","3","14.29","42.86","-5.6","15","2","4","13.33","26.67","-6.6","447","42","129","9.4","28.86","-160.72","2","2","158","12","43","7.59","27.22","-74.01","53","10","31","18.87","18.87","-32.18","362","33","106","9.12","9.12","-120.77",
"Lavery, Mr D G","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95","12","31","12.63","32.63","-36.57","43","3","53","9","19","16.98","35.85","-4.95","11","5","8","45.45","45.45","2.85","11","0","0","0","0","-11",
"Leavy, Mr Joe","0","0","0","0","0","0","5","0","3","0","60","-5","12","1","6","8.33","50","-8.5","32","6","16","18.75","50","16.63","454","54","161","11.89","35.46","0.38","6","11","365","47","135","12.88","36.99","-14.12","40","13","24","32.5","32.5","1.09","392","44","142","11.22","11.22","-8.41",
"Lee, Clifford","0","0","0","0","0","0","7","0","1","0","14.29","-7","9","1","2","11.11","22.22","0.5","24","3","6","12.5","25","0","1328","174","441","13.1","33.21","-335.54","7","8","672","90","224","13.39","33.33","-170.55","196","65","114","33.16","33.16","-18.82","815","101","235","12.39","12.39","-136.62",
"Levey, S M","0","0","0","0","0","0","5","1","2","20","40","-1.25","9","1","3","11.11","33.33","-5.25","28","3","10","10.71","35.71","-16.25","948","99","304","10.44","32.07","-156.13","2","1","426","39","132","9.15","30.99","-95.01","86","22","49","25.58","25.58","-19.58","513","50","173","9.75","9.75","-116.51",
"Lewis, Barry","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","1","1","12.5","12.5","-5.5","66","1","8","1","1","12.5","12.5","-5.5","1","1","1","100","100","1.5","8","1","1","12.5","12.5","-5.5",
"Lewis, Owen","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","108","9","32","8.33","29.63","-40.12","122","11","45","2","12","4.44","26.67","-24","5","2","2","40","40","0.88","94","9","31","9.57","9.57","-26.12",
"Loughnane, Mr Billy","0","0","0","0","0","0","10","1","5","10","50","-4.5","26","1","9","3.85","34.62","-20.5","57","4","22","7.02","38.6","-37.92","1826","253","626","13.86","34.28","-238.82","3","4","1186","154","404","12.98","34.06","-117.38","300","95","169","31.67","31.67","-25.85","1382","192","476","13.89","13.89","-172.66",
"MacRedmond, Cian","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","25","-4","7","0","1","0","14.29","-7","509","23","84","4.52","16.5","-309.27","33","23","236","10","35","4.24","14.83","-136","24","5","14","20.83","20.83","-9.52","420","17","71","4.05","4.05","-249.25",
"Maggs, Mr William","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","162","21","51","12.96","31.48","-36.18","80","22","136","17","41","12.5","30.15","-38.43","18","5","13","27.78","27.78","-4.01","144","20","46","13.89","13.89","-24.68",
"Maguire, Mr F","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","187","14","43","7.49","22.99","-95.39","23","5","110","9","25","8.18","22.73","-48.14","10","3","8","30","30","-3.85","21","0","2","0","0","-21",
"Mangan, Gina","4","0","1","0","25","-4","11","2","3","18.18","27.27","-1","13","3","4","23.08","30.77","1.33","26","3","5","11.54","19.23","-11.67","547","58","144","10.6","26.33","-92.94","2","7","324","38","93","11.73","28.7","-39.78","52","18","34","34.62","34.62","10.06","425","50","125","11.76","11.76","-31.94",
"Marquand, Tom","1","0","0","0","0","-1","15","4","4","26.67","26.67","-5.9","30","6","11","20","36.67","-10.15","62","16","26","25.81","41.94","25.1","1612","250","573","15.51","35.55","-165.94","2","6","798","123","294","15.41","36.84","-61.04","304","106","180","34.87","34.87","-21.8","945","131","320","13.86","13.86","-120.48",
"Marsh, Finley","0","0","0","0","0","0","4","2","2","50","50","11.33","10","3","4","30","40","12.33","22","3","8","13.64","36.36","0.33","776","100","242","12.89","31.19","40.67","2","1","513","68","167","13.26","32.55","45.59","91","28","55","30.77","30.77","-8.31","579","80","194","13.82","13.82","-44.59",
"Marshall, Tom Kiely","0","0","0","0","0","0","2","0","0","0","0","-2","5","1","1","20","20","-1","9","1","4","11.11","44.44","-5","166","9","36","5.42","21.69","-11.17","4","5","97","7","26","7.22","26.8","-40.17","7","2","5","28.57","28.57","1","156","9","34","5.77","5.77","-1.17",
"Mason, Joanna","0","0","0","0","0","0","2","0","0","0","0","-2","8","0","1","0","12.5","-8","21","1","4","4.76","19.05","-11","979","107","304","10.93","31.05","-182.62","13","20","595","73","193","12.27","32.44","-23.86","104","22","54","21.15","21.15","-33.53","824","93","270","11.29","11.29","-149.94",
"McAteer, L T","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","-5","11","0","0","0","0","-11","613","44","125","7.18","20.39","-265.57","18","14","294","21","56","7.14","19.05","-128.85","43","12","19","27.91","27.91","-4.4","335","27","61","8.06","8.06","-80.05",
"McCullagh, Scott","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","7","0","0","0","0","-7","311","21","84","6.75","27.01","-151.1","102","59","163","8","42","4.91","25.77","-92.59","16","1","7","6.25","6.25","-13.5","204","15","58","7.35","7.35","-105.09",
"McLernon, R P","0","0","0","0","0","0","0","0","0","0","0","0","5","1","1","20","20","10","6","1","1","16.67","16.67","9","598","65","141","10.87","23.58","-203.28","5","3","352","41","81","11.65","23.01","-123.69","60","28","43","46.67","46.67","13.46","419","50","105","11.93","11.93","-113.55",
"McManoman, Faye","0","0","0","0","0","0","1","0","0","0","0","-1","7","0","1","0","14.29","-7","9","1","2","11.11","22.22","6","463","30","94","6.48","20.3","-144.37","8","9","200","12","40","6","20","-104.87","18","3","9","16.67","16.67","-8","367","27","84","7.36","7.36","-61.17",
"McMonagle, Dylan B","1","0","0","0","0","-1","9","1","2","11.11","22.22","-5","18","1","5","5.56","27.78","-14","33","5","15","15.15","45.45","-14.5","1180","147","407","12.46","34.49","-316.23","2","5","541","67","188","12.38","34.75","-184.56","221","68","151","30.77","30.77","-37.06","551","58","160","10.53","10.53","-102.75",
"McSweeney, O","0","0","0","0","0","0","1","0","1","0","100","-1","4","1","2","25","50","15","9","1","3","11.11","33.33","10","346","32","87","9.25","25.14","-67.46","4","2","219","23","58","10.5","26.48","1.38","25","7","15","28","28","4.16","244","23","69","9.43","9.43","-54.09",
"Mitchell, Jack","0","0","0","0","0","0","3","1","2","33.33","66.67","1.33","9","2","4","22.22","44.44","-2.04","27","3","11","11.11","40.74","-14.54","1231","187","483","15.19","39.24","-310.15","2","1","670","97","262","14.48","39.1","-179.45","286","89","174","31.12","31.12","-60.72","800","123","312","15.38","15.38","-102.44",
"Morris, Luke","0","0","0","0","0","0","10","0","4","0","40","-10","24","2","9","8.33","37.5","-13.12","46","3","18","6.52","39.13","-29.62","2120","187","574","8.82","27.08","-621.59","6","19","947","81","251","8.55","26.5","-348.79","191","57","111","29.84","29.84","-32.79","1565","141","426","9.01","9.01","-422.55",
"Mullen, Andrew","0","0","0","0","0","0","5","0","2","0","40","-5","13","0","3","0","23.08","-13","26","0","6","0","23.08","-26","1131","98","284","8.66","25.11","-342.83","24","47","567","45","132","7.94","23.28","-164.81","82","22","51","26.83","26.83","-19.07","883","81","226","9.17","9.17","-212.28",
"Mullins, Mr P W","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","2","1","2","50","100","0.38","326","107","191","32.82","58.59","-73.36","10","2","159","50","85","31.45","53.46","-47.1","177","86","132","48.59","48.59","-19.45","18","2","7","11.11","11.11","0.75",
"Mulrennan, Paul","0","0","0","0","0","0","7","1","2","14.29","28.57","-2","16","2","5","12.5","31.25","-5.5","16","2","5","12.5","31.25","-5.5","1535","189","486","12.31","31.66","-307.4","2","2","713","88","221","12.34","31","-229.15","260","79","158","30.38","30.38","-17.96","1201","152","388","12.66","12.66","-214.81",
"Murphy, Oisin","0","0","0","0","0","0","7","0","1","0","14.29","-7","22","3","8","13.64","36.36","-13.66","56","8","22","14.29","39.29","-36.14","1868","356","839","19.06","44.91","-240.69","4","14","1091","227","536","20.81","49.13","-89.03","546","182","345","33.33","33.33","-44.77","1132","190","452","16.78","16.78","-245.21",
"Nicholls, Mia","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","6","0","2","0","33.33","-6","281","27","67","9.61","23.84","-56.52","46","24","161","11","32","6.83","19.88","-44.17","21","6","9","28.57","28.57","-5.73","261","26","66","9.96","9.96","-57.52",
"Obrien, Miss Fern","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-3","73","8","27","10.96","36.99","-38.82","30","7","32","5","13","15.63","40.63","-10.69","9","3","4","33.33","33.33","-1.15","60","5","21","8.33","8.33","-31.92",
"OCallaghan, Shane","0","0","0","0","0","0","2","1","1","50","50","9","3","2","2","66.67","66.67","21","4","2","2","50","50","20","329","20","79","6.08","24.01","-107.12","3","1","131","9","32","6.87","24.43","-46","12","2","5","16.67","16.67","-5.12","215","17","57","7.91","7.91","-36.62",
"OConnor, Derek","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","163","30","73","18.4","44.79","-26.06","29","4","82","20","42","24.39","51.22","8.03","30","13","21","43.33","43.33","1.48","20","6","9","30","30","14.96",
"OConnor, Miss A B","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","132","15","34","11.36","25.76","198.96","20","4","67","10","20","14.93","29.85","184.26","14","5","9","35.71","35.71","-1.87","40","4","10","10","10","-16.62",
"ONeill, K T","0","0","0","0","0","0","7","0","1","0","14.29","-7","21","1","4","4.76","19.05","-8","40","3","9","7.5","22.5","-11.62","1544","137","404","8.87","26.17","-322.28","6","18","794","73","219","9.19","27.58","-252.22","116","37","72","31.9","31.9","-15.02","1136","93","289","8.19","8.19","-288.04",
"Osborne, Saffie","0","0","0","0","0","0","7","0","2","0","28.57","-7","10","0","3","0","30","-10","27","3","8","11.11","29.63","-14","1234","159","391","12.88","31.69","-128.22","12","17","606","89","205","14.69","33.83","-23.89","131","49","80","37.4","37.4","17.99","869","120","291","13.81","13.81","33.7",
"Palin, Miss H","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","6","12","15","30","12.26","191","10","24","1","6","4.17","25","-17.5","4","3","4","75","75","5.76","31","3","6","9.68","9.68","-5",
"Pearson, Laura","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","4","0","1","0","25","-4","426","32","87","7.51","20.42","-99.93","32","11","243","13","45","5.35","18.52","-65","28","9","19","32.14","32.14","-1.93","303","28","70","9.24","9.24","1.77",
"Peate, Jonny","0","0","0","0","0","0","3","1","2","33.33","66.67","1.5","6","1","3","16.67","50","-1.5","9","2","4","22.22","44.44","6.5","698","63","181","9.03","25.93","-226.54","2","1","354","32","97","9.04","27.4","-85.37","59","19","37","32.2","32.2","0.89","587","59","160","10.05","10.05","-137.04",
"Perkins, Miss Alicia","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","2","0","0","0","0","-2","30","3","8","10","26.67","11.5","32","4","26","3","8","11.54","30.77","15.5","1","0","0","0","0","-1","28","3","8","10.71","10.71","13.5",
"Pinna, Mr Andrea","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","48","2","11","4.17","22.92","-34","116","20","46","2","10","4.35","21.74","-32","2","0","1","0","0","-2","40","2","10","5","5","-26",
"Poste, Ben J","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","503","17","102","3.38","20.28","-362.55","113","40","241","4","56","1.66","23.24","-222.92","16","4","10","25","25","-4.87","310","14","76","4.52","4.52","-215.88",
"Probert, David","0","0","0","0","0","0","14","2","4","14.29","28.57","-2.25","19","3","6","15.79","31.58","-4.37","41","10","14","24.39","34.15","4.29","1912","230","573","12.03","29.97","-178.68","2","3","942","118","297","12.53","31.53","36.15","217","64","128","29.49","29.49","-53.54","1303","163","397","12.51","12.51","3.21",
"Pyle, William","0","0","0","0","0","0","2","1","2","50","100","1.25","5","1","4","20","80","-1.75","10","1","5","10","50","-6.75","442","42","127","9.5","28.73","-142","2","2","245","26","72","10.61","29.39","-37.91","47","11","32","23.4","23.4","-5.58","362","36","104","9.94","9.94","-92",
"Queally, T P","0","0","0","0","0","0","4","0","0","0","0","-4","8","1","1","12.5","12.5","-5.5","12","1","1","8.33","8.33","-9.5","506","63","138","12.45","27.27","-60.34","4","5","233","26","52","11.16","22.32","-87.95","63","26","42","41.27","41.27","15.66","382","52","107","13.61","13.61","-49.96",
"Quinlan, Jack","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","553","56","138","10.13","24.95","-181.62","19","5","260","20","53","7.69","20.38","-93.33","47","16","28","34.04","34.04","-4.28","313","33","76","10.54","10.54","-77.63",
"Quinn, Jimmy","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","1","0","50","-2","6","0","2","0","33.33","-6","142","1","24","0.7","16.9","-137.5","410","85","64","0","14","0","21.88","-64","2","0","2","0","0","-2","116","1","22","0.86","0.86","-111.5",
"Reed, Harry","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","420","28","94","6.67","22.38","-226.57","70","22","199","13","49","6.53","24.62","-108.4","23","7","12","30.43","30.43","-2.36","268","21","62","7.84","7.84","-94.46",
"Rodriguez, Callum","0","0","0","0","0","0","5","1","3","20","60","-2.25","11","2","7","18.18","63.64","-2.25","27","5","11","18.52","40.74","-4.5","728","129","303","17.72","41.62","-84.91","2","3","399","75","180","18.8","45.11","-64.74","168","62","100","36.9","36.9","-0.41","506","90","214","17.79","17.79","-16.15",
"Rooke, George","3","1","3","33.33","100","7","8","2","5","25","62.5","10.5","12","2","5","16.67","41.67","6.5","25","4","9","16","36","-0.6","709","56","177","7.9","24.96","-196.27","1","1","370","32","98","8.65","26.49","-121.55","55","12","38","21.82","21.82","-25.17","489","35","129","7.16","7.16","-145.63",
"Rutledge, Siobhan","0","0","0","0","0","0","2","0","0","0","0","-2","3","0","0","0","0","-3","11","0","0","0","0","-11","657","33","108","5.02","16.44","-258.42","39","32","327","13","40","3.98","12.23","-126","27","5","12","18.52","18.52","-5.17","532","29","92","5.45","5.45","-185.92",
"Ryan, J J G","0","0","0","0","0","0","4","0","1","0","25","-4","12","0","2","0","16.67","-12","28","1","6","3.57","21.43","-19.5","878","58","209","6.61","23.8","-305.91","9","15","535","37","129","6.92","24.11","-146.29","41","5","21","12.2","12.2","-21.24","664","49","176","7.38","7.38","-170.66",
"Ryan, Rossa","0","0","0","0","0","0","13","3","4","23.08","30.77","13.5","27","5","9","18.52","33.33","5.44","59","13","22","22.03","37.29","6.81","2239","392","892","17.51","39.84","112.42","2","1","1256","224","499","17.83","39.73","-54.28","489","175","322","35.79","35.79","11.77","1487","255","575","17.15","17.15","-37.54",
"Sanderson, Benjamin","0","0","0","0","0","0","1","0","0","0","0","-1","5","0","1","0","20","-5","12","2","4","16.67","33.33","-3.2","293","20","59","6.83","20.14","-119.96","11","8","148","11","31","7.43","20.95","-22.45","28","5","13","17.86","17.86","-15.79","235","19","54","8.09","8.09","-63.76",
"Saunders, Lewis","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","4","6","12.5","18.75","1.5","127","5","23","4","6","17.39","26.09","10.5","1","0","0","0","0","-1","26","4","5","15.38","15.38","7.5",
"Sayette, B D L","0","0","0","0","0","0","3","0","0","0","0","-3","6","0","0","0","0","-6","18","0","3","0","16.67","-18","806","92","243","11.41","30.15","-215.84","16","20","398","34","107","8.54","26.88","-152.73","101","35","61","34.65","34.65","-14.46","534","59","156","11.05","11.05","-116.77",
"Scholfield, Nick","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","6","0","1","0","16.67","-6","555","47","143","8.47","25.77","-195.58","52","24","365","22","86","6.03","23.56","-201.64","48","14","29","29.17","29.17","-6.49","338","36","92","10.65","10.65","-38.48",
"Scott, Luke","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","192","23","58","11.98","30.21","-69.64","26","3","86","12","25","13.95","29.07","-11.22","22","8","18","36.36","36.36","3.16","157","19","47","12.1","12.1","-54.4",
"Scott, Rowan","0","0","0","0","0","0","4","0","1","0","25","-4","17","0","4","0","23.53","-17","38","1","10","2.63","26.32","-25","913","74","263","8.11","28.81","-376.97","10","24","503","42","145","8.35","28.83","-190.75","60","13","33","21.67","21.67","-16.51","681","61","209","8.96","8.96","-222.59",
"Searle, Oliver","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","153","18","48","11.76","31.37","103.39","68","23","77","9","22","11.69","28.57","-14.36","13","4","8","30.77","30.77","-2.61","133","16","43","12.03","12.03","119.41",
"Sexton, Ryan","0","0","0","0","0","0","1","0","1","0","100","-1","9","0","1","0","11.11","-9","18","1","3","5.56","16.67","-9.5","771","72","205","9.34","26.59","-172.55","9","11","407","34","100","8.35","24.57","-59.12","66","15","36","22.73","22.73","-18.42","640","64","177","10","10","-94.35",
"Sheehan, Gavin","0","0","0","0","0","0","1","0","1","0","100","-1","9","1","3","11.11","33.33","-5.75","12","2","5","16.67","41.67","-4.25","1022","169","369","16.54","36.11","-21.16","7","7","538","84","176","15.61","32.71","34.12","175","65","107","37.14","37.14","-6.21","631","99","213","15.69","15.69","-73.57",
"Shepherd, Callum","0","0","0","0","0","0","5","1","2","20","40","0.5","15","3","7","20","46.67","0.5","29","5","10","17.24","34.48","-9.5","1434","169","452","11.79","31.52","-220.67","2","2","874","105","274","12.01","31.35","-156.1","167","57","99","34.13","34.13","-0.95","971","120","319","12.36","12.36","-168.71",
"Sheppard, Stan","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","4","0","1","0","25","-4","414","68","161","16.43","38.89","124.69","82","19","218","36","90","16.51","41.28","150.01","88","32","59","36.36","36.36","-3.47","277","51","126","18.41","18.41","-29.48",
"Sheridan, J M","0","0","0","0","0","0","0","0","0","0","0","0","3","0","2","0","66.67","-3","12","1","5","8.33","41.67","-9.12","757","42","181","5.55","23.91","-407.04","11","8","372","20","88","5.38","23.66","-234.87","37","11","23","29.73","29.73","0.96","490","33","117","6.73","6.73","-188.87",
"Shoemark, Kieran","0","0","0","0","0","0","8","2","4","25","50","2.63","14","2","4","14.29","28.57","-3.37","39","3","10","7.69","25.64","-18.37","1124","144","365","12.81","32.47","-178.89","3","5","686","95","240","13.85","34.99","-34.53","144","50","81","34.72","34.72","-6.14","653","82","206","12.56","12.56","7.38",
"Skelton, Harry","0","0","0","0","0","0","0","0","0","0","0","0","5","1","2","20","40","-3.5","9","3","4","33.33","44.44","-2.5","968","205","447","21.18","46.18","-135.76","7","5","575","123","268","21.39","46.61","-76.39","316","117","208","37.03","37.03","-15.07","541","110","235","20.33","20.33","-30.13",
"Slattery, A J","0","0","0","0","0","0","2","0","0","0","0","-2","6","1","1","16.67","16.67","-0.5","13","1","2","7.69","15.38","-7.5","600","50","134","8.33","22.33","-46.02","5","3","252","21","62","8.33","24.6","12.25","29","12","16","41.38","41.38","10.98","343","31","82","9.04","9.04","-50.65",
"Slevin, J J","0","0","0","0","0","0","3","0","0","0","0","-3","7","0","1","0","14.29","-7","8","0","1","0","12.5","-8","929","82","239","8.83","25.73","-322.84","17","10","478","29","117","6.07","24.48","-229.75","78","21","47","26.92","26.92","-18.96","443","36","113","8.13","8.13","-69",
"Sousa, Silvestre De","0","0","0","0","0","0","7","0","3","0","42.86","-7","26","2","6","7.69","23.08","-19.75","41","5","12","12.2","29.27","-16.84","517","67","190","12.96","36.75","-42.99","6","22","517","67","190","12.96","36.75","-42.99","88","28","58","31.82","31.82","-12.98","355","40","120","11.27","11.27","-59.71",
"Stone-Walsh, C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","-5","465","39","125","8.39","26.88","-157.63","17","6","305","18","70","5.9","22.95","-133.12","53","11","31","20.75","20.75","-14.84","347","29","89","8.36","8.36","-94.05",
"Strydom, Kyle","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","122","10","26","8.2","21.31","-27.29","98","12","84","7","18","8.33","21.43","-20.17","9","1","3","11.11","11.11","-6.62","74","7","19","9.46","9.46","-17.67",
"Sullivan, James P","3","0","0","0","0","-3","5","0","0","0","0","-5","15","1","1","6.67","6.67","-6","31","3","6","9.68","19.35","-8.5","904","74","226","8.19","25","-294.92","6","11","482","35","103","7.26","21.37","-219.42","55","15","27","27.27","27.27","-1.25","764","64","195","8.38","8.38","-256.04",
"Swan, H C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","278","33","107","11.87","38.49","-142.75","24","4","132","17","48","12.88","36.36","-58.86","46","16","31","34.78","34.78","-12.91","39","1","10","2.56","2.56","-31.5",
"Tabti, M","0","0","0","0","0","0","3","1","1","33.33","33.33","9","6","1","1","16.67","16.67","6","10","2","3","20","30","4.38","163","16","52","9.82","31.9","-35.29","2","1","74","8","24","10.81","32.43","-11.62","21","8","11","38.1","38.1","2.88","138","13","45","9.42","9.42","-33.04",
"Tindall, Ethan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","40","1","3","2.5","7.5","-32","103","16","29","1","3","3.45","10.34","-21","0","0","0","0","0","0","35","1","3","2.86","2.86","-27",
"Townend, Miss J","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","146","28","56","19.18","38.36","-36.86","126","25","73","13","27","17.81","36.99","-22.73","42","17","24","40.48","40.48","-2.19","35","3","8","8.57","8.57","-9.75",
"Tudhope, Daniel","0","0","0","0","0","0","10","0","2","0","20","-10","18","1","4","5.56","22.22","-15.12","41","6","12","14.63","29.27","-16.12","1258","196","467","15.58","37.12","-254.57","6","17","667","109","262","16.34","39.28","-127.23","268","93","164","34.7","34.7","5.05","786","101","275","12.85","12.85","-215.17",
"Tudor, Jack","0","0","0","0","0","0","0","0","0","0","0","0","4","1","3","25","75","2.5","7","1","3","14.29","42.86","-0.5","687","83","183","12.08","26.64","-133.75","5","3","408","53","115","12.99","28.19","-95.12","79","31","47","39.24","39.24","9.96","484","64","129","13.22","13.22","-84.08",
"Turner, Hayley","0","0","0","0","0","0","3","0","1","0","33.33","-3","9","0","2","0","22.22","-9","18","0","5","0","27.78","-18","770","73","210","9.48","27.27","-189.4","17","22","386","39","104","10.1","26.94","-20.89","66","23","44","34.85","34.85","5.39","523","50","145","9.56","9.56","-112.66",
"Turner, James","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","100","100","5","1","1","1","100","100","5","172","15","43","8.72","25","0.08","5","1","126","14","39","11.11","30.95","-54.92","11","4","8","36.36","36.36","3.75","133","13","36","9.77","9.77","27.75",
"Twiston-Davies, Sam","0","0","0","0","0","0","0","0","0","0","0","0","4","0","3","0","75","-4","12","4","10","33.33","83.33","5.5","1271","184","468","14.48","36.82","-185.55","8","6","625","97","248","15.52","39.68","-97.07","236","74","137","31.36","31.36","-37.26","800","118","281","14.75","14.75","17.39",
"Voikhansky, Alexander","3","0","0","0","0","-3","5","1","1","20","20","1.5","5","1","1","20","20","1.5","5","1","1","20","20","1.5","420","53","133","12.62","31.67","-40.56","2","4","187","17","45","9.09","24.06","-69.75","43","13","32","30.23","30.23","-4.27","368","50","122","13.59","13.59","-18.44",
"Watson, Jason","0","0","0","0","0","0","9","2","3","22.22","33.33","-4.1","16","2","8","12.5","50","-11.1","34","7","16","20.59","47.06","-8.02","972","98","286","10.08","29.42","-300.39","3","6","364","47","125","12.91","34.34","-92.45","103","36","69","34.95","34.95","6.08","711","72","209","10.13","10.13","-161.71",
"Waugh, Amie","0","0","0","0","0","0","5","2","3","40","60","18.33","11","2","3","18.18","27.27","12.33","19","3","6","15.79","31.58","9.83","326","18","63","5.52","19.33","-111.59","2","1","183","15","45","8.2","24.59","-29.59","18","4","7","22.22","22.22","-0.25","285","18","63","6.32","6.32","-70.59",
"Wedge, Adam","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","3","1","1","33.33","33.33","23","760","71","176","9.34","23.16","-213.94","8","3","301","27","72","8.97","23.92","-40.18","57","18","33","31.58","31.58","1.27","531","51","125","9.6","9.6","-139.02",
"Whearty, R","1","0","0","0","0","-1","4","0","0","0","0","-4","9","1","2","11.11","22.22","-1","21","1","6","4.76","28.57","-13","686","53","170","7.73","24.78","-96.03","5","5","424","34","112","8.02","26.42","-58.78","45","12","26","26.67","26.67","0.22","520","43","142","8.27","8.27","-124.16",
