Jockey,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Russell, Harry","0","0","0","0","0","0","4","0","1","0","25","-4","5","0","1","0","20","-5","9","1","2","11.11","22.22","-1.5","486","38","97","7.82","19.96","-131.31","14","9","269","20","45","7.43","16.73","-86.29","24","7","9","29.17","29.17","-1.64","362","29","80","8.01","8.01","-97.14",
"Ryan, Rossa","3","1","2","33.33","66.67","1.5","11","2","4","18.18","36.36","-5.06","29","6","13","20.69","44.83","-9.44","59","10","21","16.95","35.59","-19.69","2237","390","893","17.43","39.92","90.42","1","1","1257","224","501","17.82","39.86","-64.28","491","176","324","35.85","35.85","12.27","1487","255","576","17.15","17.15","-54.04",
"Sanderson, Benjamin","0","0","0","0","0","0","2","0","0","0","0","-2","7","1","2","14.29","28.57","-5.2","10","2","3","20","30","-1.2","292","20","59","6.85","20.21","-118.96","7","5","146","11","30","7.53","20.55","-20.45","29","5","14","17.24","17.24","-16.79","233","19","54","8.15","8.15","-61.76",
"Sayette, B D L","0","0","0","0","0","0","2","0","0","0","0","-2","8","0","1","0","12.5","-8","20","1","6","5","30","-12","815","93","248","11.41","30.43","-219.84","12","16","401","37","111","9.23","27.68","-139.73","102","35","62","34.31","34.31","-15.46","543","60","160","11.05","11.05","-120.77",
"Scholfield, Nick","1","0","0","0","0","-1","1","0","0","0","0","-1","5","0","1","0","20","-5","7","0","1","0","14.29","-7","554","47","143","8.48","25.81","-194.58","48","23","364","22","86","6.04","23.63","-200.64","48","14","29","29.17","29.17","-6.49","337","36","92","10.68","10.68","-37.48",
"Scott, Rowan","4","0","0","0","0","-4","10","0","1","0","10","-10","19","1","5","5.26","26.32","-6","37","2","9","5.41","24.32","-15","917","74","263","8.07","28.68","-380.97","6","17","503","42","144","8.35","28.63","-190.75","60","13","33","21.67","21.67","-16.51","681","61","206","8.96","8.96","-222.59",
"Sexton, Ryan","3","0","0","0","0","-3","6","0","0","0","0","-6","12","1","2","8.33","16.67","-3.5","20","1","3","5","15","-11.5","775","72","204","9.29","26.32","-176.55","5","8","407","34","100","8.35","24.57","-59.12","66","15","36","22.73","22.73","-18.42","643","64","176","9.95","9.95","-97.35",
"Shepherd, Callum","4","1","1","25","25","1.5","8","2","4","25","50","2","14","2","4","14.29","28.57","-4","37","6","11","16.22","29.73","-13.06","1436","168","452","11.7","31.48","-228.17","1","2","886","106","277","11.96","31.26","-158.1","166","57","98","34.34","34.34","0.05","971","120","321","12.36","12.36","-168.71",
"Shoemark, Kieran","0","0","0","0","0","0","2","0","0","0","0","-2","17","0","3","0","17.65","-17","38","5","10","13.16","26.32","-17.87","1112","142","361","12.77","32.46","-177.52","8","18","692","94","241","13.58","34.83","-46.16","141","49","79","34.75","34.75","-5.77","647","80","204","12.36","12.36","2.75",
"Sousa, Silvestre De","3","0","0","0","0","-3","13","2","3","15.38","23.08","-6.75","19","3","5","15.79","26.32","-10.84","36","5","12","13.89","33.33","-11.84","504","67","187","13.29","37.1","-29.99","2","9","504","67","187","13.29","37.1","-29.99","87","28","57","32.18","32.18","-11.98","349","40","120","11.46","11.46","-53.71",
"Spencer, Jamie","0","0","0","0","0","0","1","0","1","0","100","-1","1","0","1","0","100","-1","1","0","1","0","100","-1","456","57","147","12.5","32.24","69.67","18","2","166","24","53","14.46","31.93","-14.91","64","18","36","28.13","28.13","-12.54","236","28","76","11.86","11.86","52.1",
"Stammers, Oliver","1","0","0","0","0","-1","4","0","0","0","0","-4","8","0","0","0","0","-8","10","1","1","10","10","-2","377","41","125","10.88","33.16","-82.27","9","9","84","7","27","8.33","32.14","-27.5","36","10","22","27.78","27.78","-6.84","324","37","110","11.42","11.42","-60.6",
"Sullivan, James P","2","0","0","0","0","-2","8","1","1","12.5","12.5","1","18","3","5","16.67","27.78","4.5","29","3","8","10.34","27.59","-6.5","908","74","228","8.15","25.11","-298.92","2","4","481","36","106","7.48","22.04","-212.42","55","15","27","27.27","27.27","-1.25","769","64","197","8.32","8.32","-261.04",
"Swift, Mr Dale","0","0","0","0","0","0","2","2","2","100","100","10","4","2","2","50","50","8","10","3","4","30","40","9.5","467","45","113","9.64","24.2","-80.85","2","1","210","23","50","10.95","23.81","-12.96","26","9","13","34.62","34.62","2.69","385","40","97","10.39","10.39","-24.81",
"Tabti, M","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","8","1","2","12.5","25","-5.62","158","15","51","9.49","32.28","-42.29","8","2","69","7","23","10.14","33.33","-18.62","20","8","11","40","40","3.88","134","12","44","8.96","8.96","-41.04",
"Todd, C J","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","350","20","66","5.71","18.86","-210.4","47","4","148","10","29","6.76","19.59","-86.67","22","7","14","31.82","31.82","1.77","222","17","50","7.66","7.66","-91.01",
"Turner, Hayley","0","0","0","0","0","0","4","0","1","0","25","-4","9","0","3","0","33.33","-9","18","1","6","5.56","33.33","-10","776","73","209","9.41","26.93","-195.4","13","17","392","40","105","10.2","26.79","-22.56","66","23","44","34.85","34.85","5.39","528","50","144","9.47","9.47","-117.66",
"Watson, Jason","1","0","1","0","100","-1","5","0","5","0","100","-5","15","3","10","20","66.67","-4.17","34","6","18","17.65","52.94","-10.29","970","96","283","9.9","29.18","-303.29","5","7","358","46","124","12.85","34.64","-85.85","101","34","67","33.66","33.66","3.18","712","71","208","9.97","9.97","-166.21",
"Waugh, Amie","2","0","0","0","0","-2","5","0","0","0","0","-5","8","0","1","0","12.5","-8","15","1","3","6.67","20","-9.5","324","16","60","4.94","18.52","-132.92","8","10","178","13","42","7.3","23.6","-47.92","18","4","7","22.22","22.22","-0.25","283","16","60","5.65","5.65","-91.92",
"Wilkie, Brandon","0","0","0","0","0","0","3","1","1","33.33","33.33","3.5","8","1","1","12.5","12.5","-1.5","19","1","2","5.26","10.53","-12.5","404","45","112","11.14","27.72","-87.5","2","1","314","36","89","11.46","28.34","-59.21","41","12","21","29.27","29.27","-9.16","359","40","98","11.14","11.14","-71.08",
"Young, Archie","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","3","1","1","33.33","33.33","1.33","179","21","50","11.73","27.93","-39.53","8","2","138","16","39","11.59","28.26","-28.86","21","6","12","28.57","28.57","-2.53","168","21","48","12.5","12.5","-28.53",
 
