Jockey,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Hughes, Brian","0","0","0","0","0","0","0","0","0","0","0","0","5","2","4","40","80","-0.38","13","4","8","30.77","61.54","-0.13","1531","236","558","15.41","36.45","-343.84","5","3","679","93","229","13.7","33.73","-146.19","299","96","167","32.11","32.11","-71.88","1036","145","347","14","14","-275.05",
"Hutchinson, Callum","3","0","0","0","0","-3","4","0","0","0","0","-4","8","0","0","0","0","-8","17","3","3","17.65","17.65","2","539","52","130","9.65","24.12","-133.35","9","9","324","28","77","8.64","23.77","-95.47","33","9","17","27.27","27.27","-0.19","432","46","110","10.65","10.65","-96.18",
"Jamin, Pierre-Louis","2","0","0","0","0","-2","5","0","0","0","0","-5","9","0","1","0","11.11","-9","11","0","1","0","9.09","-11","407","49","123","12.04","30.22","-94.15","17","14","212","25","59","11.79","27.83","-33.04","41","15","30","36.59","36.59","-0.48","250","25","78","10","10","-65.46",
"Jary, Alex","1","0","0","0","0","-1","2","0","1","0","50","-2","3","0","1","0","33.33","-3","11","1","4","9.09","36.36","-6.67","363","27","83","7.44","22.87","-151.64","9","4","216","17","46","7.87","21.3","-76.22","20","4","10","20","20","-8.05","313","24","74","7.67","7.67","-117.17",
"Johnstone, Miss Sophie","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9999","9999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Jones, Ethan","1","0","0","0","0","-1","1","0","0","0","0","-1","3","0","0","0","0","-3","9","0","0","0","0","-9","220","22","67","10","30.45","-98.85","27","19","203","21","61","10.34","30.05","-90.35","21","8","15","38.1","38.1","0.49","192","19","60","9.9","9.9","-82.05",
"Joyce, Wesley","0","0","0","0","0","0","1","0","0","0","0","-1","8","0","1","0","12.5","-8","21","2","3","9.52","14.29","-8","397","35","94","8.82","23.68","-106.04","8","9","357","30","81","8.4","22.69","-99.29","28","9","17","32.14","32.14","3.46","299","31","79","10.37","10.37","-78.54",
"Kavanagh, Ryan","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","5","0","3","0","60","-5","76","5","18","6.58","23.68","-45.73","22","8","57","4","15","7.02","26.32","-32.23","3","1","2","33.33","33.33","-1.56","68","5","17","7.35","7.35","-37.73",
"Keane, C T","1","0","1","0","100","-1","6","0","4","0","66.67","-6","15","1","8","6.67","53.33","-10.5","38","2","13","5.26","34.21","-30","1614","225","581","13.94","36","-356.21","4","9","793","119","294","15.01","37.07","-153.17","338","98","193","28.99","28.99","-60.33","823","101","270","12.27","12.27","-143.98",
"Keeley, Aidan","1","0","0","0","0","-1","1","0","0","0","0","-1","3","0","1","0","33.33","-3","6","0","1","0","16.67","-6","642","69","187","10.75","29.13","-123.96","15","9","294","39","94","13.27","31.97","-60.25","46","19","30","41.3","41.3","4.88","538","59","165","10.97","10.97","-125.9",
"Keenan, Darragh","2","0","1","0","50","-2","3","0","1","0","33.33","-3","9","0","2","0","22.22","-9","25","3","7","12","28","0.25","907","67","185","7.39","20.4","-241.61","11","16","413","32","92","7.75","22.28","-174.61","48","17","26","35.42","35.42","0.43","602","49","141","8.14","8.14","-110.7",
"Keniry, L P","1","0","0","0","0","-1","1","0","0","0","0","-1","9","1","2","11.11","22.22","-4.67","18","2","7","11.11","38.89","-5.67","568","39","108","6.87","19.01","-151.33","4","3","344","24","67","6.98","19.48","-159.93","18","6","8","33.33","33.33","-5.24","391","27","83","6.91","6.91","-123.34",
"Kennedy, K G","0","0","0","0","0","0","4","0","0","0","0","-4","9","0","2","0","22.22","-9","23","1","4","4.35","17.39","-14","222","26","64","11.71","28.83","-18.86","14","22","222","26","64","11.71","28.83","-18.86","32","10","17","31.25","31.25","3.31","199","24","56","12.06","12.06","-1.76",
"Kingscote, Richard","2","0","0","0","0","-2","4","1","1","25","25","7","9","1","2","11.11","22.22","2","22","2","5","9.09","22.73","-4.5","1222","133","415","10.88","33.96","-467.96","2","3","592","56","190","9.46","32.09","-246.89","196","56","117","28.57","28.57","-49.49","738","79","242","10.7","10.7","-264.61",
"Kirrane, Sean","2","0","1","0","50","-2","5","0","1","0","20","-5","5","0","1","0","20","-5","16","2","5","12.5","31.25","-5","592","63","168","10.64","28.38","-27.76","11","6","301","31","85","10.3","28.24","-12.12","44","11","24","25","25","-5.01","490","59","153","12.04","12.04","35.04",
"Langley, Miss Taryn","0","0","0","0","0","0","1","0","0","0","0","-1","2","1","1","50","50","1","2","1","1","50","50","1","37","3","12","8.11","32.43","-24.25","5","2","29","1","10","3.45","34.48","-26","2","2","2","100","100","3.75","35","3","11","8.57","8.57","-22.25",
"Larson, Frederick","0","0","0","0","0","0","2","0","2","0","100","-2","6","0","2","0","33.33","-6","13","1","3","7.69","23.08","-6","452","41","129","9.07","28.54","-167.12","11","12","158","11","42","6.96","26.58","-75.41","53","9","30","16.98","16.98","-33.58","366","33","107","9.02","9.02","-124.77",
"Leavy, Mr Joe","3","0","2","0","66.67","-3","8","0","4","0","50","-8","14","2","7","14.29","50","0.5","36","8","18","22.22","50","17.46","452","54","160","11.95","35.4","2.38","4","9","365","48","135","13.15","36.99","-9.62","40","13","24","32.5","32.5","1.09","390","44","141","11.28","11.28","-6.41",
"Lee, Clifford","4","0","1","0","25","-4","4","0","1","0","25","-4","13","2","4","15.38","30.77","3.5","25","4","7","16","28","5.5","1333","174","444","13.05","33.31","-340.54","5","5","676","91","225","13.46","33.28","-168.05","196","65","114","33.16","33.16","-18.82","818","101","237","12.35","12.35","-139.62",
"Lee, W J","0","0","0","0","0","0","7","2","3","28.57","42.86","-3.15","14","4","7","28.57","50","-0.15","39","9","18","23.08","46.15","-6.1","1302","182","469","13.98","36.02","-271.16","3","1","585","100","217","17.09","37.09","1.76","252","86","159","34.13","34.13","2.04","613","64","203","10.44","10.44","-194.04",
"Levey, S M","3","0","0","0","0","-3","7","0","1","0","14.29","-7","11","0","1","0","9.09","-11","29","3","11","10.34","37.93","-18.37","946","98","302","10.36","31.92","-157.88","8","13","431","39","131","9.05","30.39","-99.76","85","21","48","24.71","24.71","-22.33","513","50","173","9.75","9.75","-116.51",
"Llewellyn, Jessica","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","0","1","0","4.17","-24","772","26","13","0","0","0","0","-13","0","0","0","0","0","0","24","0","1","0","0","-24",
"Lordan, W M","0","0","0","0","0","0","1","0","0","0","0","-1","13","1","4","7.69","30.77","-11.09","24","2","8","8.33","33.33","-19.71","596","66","188","11.07","31.54","-213.05","4","7","269","34","84","12.64","31.23","-124.35","85","30","59","35.29","35.29","-7.84","248","17","64","6.85","6.85","-106.99",
"Loughnane, Mr Billy","8","1","4","12.5","50","-2.5","15","1","4","6.67","26.67","-9.5","28","2","9","7.14","32.14","-18.17","59","4","21","6.78","35.59","-39.92","1824","253","625","13.87","34.27","-236.82","1","2","1194","156","405","13.07","33.92","-110.75","300","95","169","31.67","31.67","-25.85","1381","192","476","13.9","13.9","-171.66",
"Maggs, Mr Charlie","1","1","1","100","100","7","2","1","1","50","50","6","3","1","1","33.33","33.33","5","4","1","1","25","25","4","92","10","26","10.87","28.26","-10.25","1","1","71","8","17","11.27","23.94","-0.75","10","0","3","0","0","-10","84","10","23","11.9","11.9","-2.25",
"Main, Henry","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","0","6","0","25","-24","769","28","10","0","2","0","20","-10","3","0","2","0","0","-3","23","0","6","0","0","-23",
"Mangan, Gina","2","1","1","50","50","5","3","2","2","66.67","66.67","8.33","6","2","2","33.33","33.33","5.33","17","2","3","11.76","17.65","-5.67","541","57","142","10.54","26.25","-89.94","1","1","319","38","92","11.91","28.84","-34.28","51","17","33","33.33","33.33","8.06","418","49","123","11.72","11.72","-27.94",
"Marquand, Tom","7","2","2","28.57","28.57","-2.9","18","4","6","22.22","33.33","-3.15","31","7","14","22.58","45.16","-1.15","60","14","25","23.33","41.67","22.1","1615","250","574","15.48","35.54","-162.53","1","3","803","124","298","15.44","37.11","-61.16","306","105","179","34.31","34.31","-26.89","948","132","321","13.92","13.92","-113.98",
"Marsh, Finley","2","0","0","0","0","-2","5","0","1","0","20","-5","9","1","2","11.11","22.22","-2","23","2","8","8.7","34.78","-11.67","776","98","242","12.63","31.19","25.34","5","8","515","67","166","13.01","32.23","38.26","91","28","55","30.77","30.77","-8.31","578","78","193","13.49","13.49","-58.92",
"Marshall, Tom Kiely","1","0","0","0","0","-1","4","1","1","25","25","0","5","1","2","20","40","-1","10","2","5","20","50","-2","166","9","36","5.42","21.69","-11.17","2","4","96","7","26","7.29","27.08","-39.17","7","2","5","28.57","28.57","1","156","9","34","5.77","5.77","-1.17",
"Mason, Joanna","0","0","0","0","0","0","3","0","1","0","33.33","-3","9","0","1","0","11.11","-9","22","1","5","4.55","22.73","-12","984","109","307","11.08","31.2","-155.62","11","18","598","73","196","12.21","32.78","-26.86","104","22","54","21.15","21.15","-33.53","829","95","273","11.46","11.46","-122.94",
"Mathias, Imogen","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","1","5","5.56","27.78","8","81","4","13","1","5","7.69","38.46","13","0","0","0","0","0","0","18","1","5","5.56","5.56","8",
"McCullagh, N G","0","0","0","0","0","0","2","0","0","0","0","-2","7","0","0","0","0","-7","11","0","0","0","0","-11","347","12","48","3.46","13.83","-207.5","16","12","163","6","24","3.68","14.72","-91.5","6","0","1","0","0","-6","182","11","35","6.04","6.04","-48",
"McDonald, P J","3","0","0","0","0","-3","9","2","4","22.22","44.44","9.75","20","3","7","15","35","0.75","34","5","13","14.71","38.24","-7.49","954","115","328","12.05","34.38","-118.94","3","7","414","54","152","13.04","36.71","67.29","119","38","69","31.93","31.93","-16.73","639","73","201","11.42","11.42","-61.22",
"McDonogh, D P","0","0","0","0","0","0","5","0","1","0","20","-5","10","0","2","0","20","-10","30","3","9","10","30","-20.83","938","77","251","8.21","26.76","-390.03","12","19","440","38","110","8.64","25","-196.1","77","20","45","25.97","25.97","-23.61","436","28","103","6.42","6.42","-208.92",
"McEntee, Grace","2","0","1","0","50","-2","3","0","1","0","33.33","-3","4","0","1","0","25","-4","4","0","1","0","25","-4","213","17","47","7.98","22.07","-56.99","87","22","145","9","30","6.21","20.69","-38.12","14","5","9","35.71","35.71","-0.99","169","13","38","7.69","7.69","-39.99",
"McManoman, Faye","1","0","0","0","0","-1","4","0","0","0","0","-4","9","1","2","11.11","22.22","6","9","1","2","11.11","22.22","6","464","30","94","6.47","20.26","-145.37","6","9","201","12","40","5.97","19.9","-105.87","18","3","9","16.67","16.67","-8","367","27","84","7.36","7.36","-61.17",
"McMenamin, Daniel","0","0","0","0","0","0","0","0","0","0","0","0","5","2","2","40","40","9.33","5","2","2","40","40","9.33","710","95","229","13.38","32.25","-143.26","5","3","352","50","120","14.2","34.09","-81.08","90","36","53","40","40","9.31","516","73","166","14.15","14.15","-51.51",
"McMonagle, Dylan B","0","0","0","0","0","0","5","0","1","0","20","-5","12","2","5","16.67","41.67","-3.75","24","4","13","16.67","54.17","-9.5","1176","148","407","12.59","34.61","-305.23","7","10","532","66","186","12.41","34.96","-179.56","221","68","151","30.77","30.77","-36.56","549","60","161","10.93","10.93","-89.75",
"McSweeney, O","1","0","1","0","100","-1","3","1","2","33.33","66.67","16","8","1","3","12.5","37.5","11","10","1","3","10","30","9","349","32","87","9.17","24.93","-70.46","2","2","219","23","58","10.5","26.48","1.38","25","7","15","28","28","4.16","247","23","69","9.31","9.31","-57.09",
"Millman, Mr P","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","40","9","13","22.5","32.5","37","15","2","23","6","8","26.09","34.78","40","5","2","3","40","40","2","40","9","13","22.5","22.5","37",
"Mitchell, Jack","2","0","1","0","50","-2","6","1","2","16.67","33.33","-3.37","11","1","3","9.09","27.27","-8.37","30","2","10","6.67","33.33","-21.87","1241","187","488","15.07","39.32","-323.15","2","3","674","100","266","14.84","39.47","-174.18","288","89","176","30.9","30.9","-65.72","806","122","313","15.14","15.14","-112.77",
"Mohd, Shariq","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","96","10","30","10.42","31.25","1.1","79","17","48","5","15","10.42","31.25","0.1","7","1","5","14.29","14.29","-4.9","81","10","25","12.35","12.35","16.1",
"Moore, Ryan","4","1","1","25","25","-1","8","1","3","12.5","37.5","-5","15","3","6","20","40","-0.88","23","8","11","34.78","47.83","20.15","864","223","435","25.81","50.35","-126.55","1","1","392","107","200","27.3","51.02","-40.42","369","149","247","40.38","40.38","-41.55","251","41","94","16.33","16.33","-45.13",
"Morris, Luke","3","0","2","0","66.67","-3","8","0","3","0","37.5","-8","22","3","10","13.64","45.45","-5.62","43","3","16","6.98","37.21","-26.62","2122","187","573","8.81","27","-623.59","4","12","949","83","252","8.75","26.55","-344.62","191","57","111","29.84","29.84","-32.79","1566","141","424","9","9","-423.55",
"Mortensen, Mikkel","0","0","0","0","0","0","4","0","1","0","25","-4","6","0","1","0","16.67","-6","9","0","2","0","22.22","-9","129","12","32","9.3","24.81","-46.42","25","18","86","7","21","8.14","24.42","-41.5","12","2","4","16.67","16.67","-5.67","116","12","31","10.34","10.34","-33.42",
"Mullen, Andrew","2","0","1","0","50","-2","7","0","2","0","28.57","-7","14","0","2","0","14.29","-14","23","0","5","0","21.74","-23","1139","98","284","8.6","24.93","-350.83","22","44","571","45","133","7.88","23.29","-168.81","82","22","51","26.83","26.83","-19.07","891","81","226","9.09","9.09","-220.28",
"Mulligan, R M","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-3","129","6","26","4.65","20.16","-73","63","23","104","6","26","5.77","25","-48","6","1","4","16.67","16.67","-1.5","111","6","24","5.41","5.41","-55",
"Mulrennan, Paul","5","0","1","0","20","-5","14","1","4","7.14","28.57","-8.5","14","1","4","7.14","28.57","-8.5","18","1","4","5.56","22.22","-12.5","1543","190","489","12.31","31.69","-296.4","3","13","716","88","223","12.29","31.15","-232.82","260","78","157","30","30","-22.96","1208","153","391","12.67","12.67","-202.81",
"Muscutt, D","1","0","0","0","0","-1","9","3","5","33.33","55.56","2.58","16","5","9","31.25","56.25","1.53","33","8","16","24.24","48.48","-0.97","1713","218","585","12.73","34.15","-497.32","2","2","792","92","256","11.62","32.32","-251.46","299","94","183","31.44","31.44","-23.65","1152","154","417","13.37","13.37","-270.75",
"Nolan, D","0","0","0","0","0","0","4","0","1","0","25","-4","12","2","5","16.67","41.67","-4.5","22","3","7","13.64","31.82","-10","804","97","257","12.06","31.97","-156.16","4","7","541","65","170","12.01","31.42","-133.17","99","25","52","25.25","25.25","-15.45","640","81","209","12.66","12.66","-82.78",
"Norton, Francis","5","1","2","20","40","-2.5","5","1","2","20","40","-2.5","6","1","2","16.67","33.33","-3.5","13","1","3","7.69","23.08","-10.5","657","75","199","11.42","30.29","-141.07","1","1","255","28","78","10.98","30.59","-17.34","75","19","38","25.33","25.33","-22.72","488","56","155","11.48","11.48","-126.89",
"ONeill, Jonjo (Jr)","0","0","0","0","0","0","3","0","0","0","0","-3","4","0","0","0","0","-4","5","0","1","0","20","-5","822","117","273","14.23","33.21","-311.17","24","12","401","52","128","12.97","31.92","-154.9","155","58","95","37.42","37.42","-25.83","468","58","127","12.39","12.39","-161.13",
"ONeill, K T","1","0","1","0","100","-1","8","0","2","0","25","-8","17","1","6","5.88","35.29","-4","39","3","11","7.69","28.21","-10.62","1539","137","404","8.9","26.25","-317.28","4","12","791","73","219","9.23","27.69","-249.22","116","37","72","31.9","31.9","-15.02","1133","93","289","8.21","8.21","-285.04",
"Orr, Oisin","3","0","1","0","33.33","-3","9","0","2","0","22.22","-9","23","1","5","4.35","21.74","-4","41","2","12","4.88","29.27","-13.5","1134","137","374","12.08","32.98","-334.68","4","11","632","74","189","11.71","29.91","-195.54","149","47","80","31.54","31.54","-3.48","790","86","240","10.89","10.89","-242.26",
"Osborne, Saffie","5","0","2","0","40","-5","8","0","3","0","37.5","-8","12","0","5","0","41.67","-12","28","3","10","10.71","35.71","-15","1238","163","395","13.17","31.91","-43.72","10","15","609","89","205","14.61","33.66","-26.89","132","50","81","37.88","37.88","22.49","873","124","295","14.2","14.2","118.2",
"Pearson, Laura","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","1","0","33.33","-3","425","32","87","7.53","20.47","-98.93","30","10","247","13","45","5.26","18.22","-69","28","9","19","32.14","32.14","-1.93","302","28","70","9.27","9.27","2.77",
"Peate, Jonny","1","0","1","0","100","-1","2","0","1","0","50","-2","5","0","2","0","40","-5","9","2","4","22.22","44.44","5.25","698","62","181","8.88","25.93","-231.04","8","6","354","31","97","8.76","27.4","-89.87","59","18","37","30.51","30.51","-3.61","586","58","159","9.9","9.9","-140.54",
"Powell, J A","0","0","0","0","0","0","3","1","1","33.33","33.33","8","5","1","1","20","20","6","13","1","3","7.69","23.08","-2","608","42","139","6.91","22.86","-254.51","3","2","264","13","44","4.92","16.67","-139.5","46","9","25","19.57","19.57","-3.34","474","39","120","8.23","8.23","-144.51",
"Probert, David","6","1","1","16.67","16.67","-2.25","6","1","1","16.67","16.67","-2.25","16","4","5","25","31.25","2.63","38","9","12","23.68","31.58","-0.71","1919","230","572","11.99","29.81","-186.68","1","4","945","119","298","12.59","31.53","44.65","214","64","127","29.91","29.91","-50.54","1305","162","396","12.41","12.41","-6.79",
"Pyle, William","0","0","0","0","0","0","1","0","0","0","0","-1","5","0","3","0","60","-5","9","1","4","11.11","44.44","10","441","41","125","9.3","28.34","-144.25","14","9","248","26","71","10.48","28.63","-37.66","47","11","32","23.4","23.4","-5.58","361","35","102","9.7","9.7","-94.25",
"Queally, T P","3","0","0","0","0","-3","5","1","1","20","20","-2.5","8","1","1","12.5","12.5","-5.5","16","2","2","12.5","12.5","-10.87","510","63","138","12.35","27.06","-64.34","2","4","235","26","52","11.06","22.13","-89.95","62","26","42","41.94","41.94","16.66","385","52","107","13.51","13.51","-52.96",
"Quinlan, Sean","0","0","0","0","0","0","3","0","2","0","66.67","-3","7","0","3","0","42.86","-7","11","0","5","0","45.45","-11","989","117","315","11.83","31.85","-296.01","19","13","432","51","131","11.81","30.32","-154.9","145","45","91","31.03","31.03","-17.67","717","96","238","13.39","13.39","-145.87",
"Quinn, Jimmy","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","5","0","2","0","40","-5","143","1","24","0.7","16.78","-138.5","408","84","63","0","14","0","22.22","-63","2","0","2","0","0","-2","116","1","22","0.86","0.86","-111.5",
"Rawlinson, Ali","1","0","0","0","0","-1","2","0","0","0","0","-2","6","0","1","0","16.67","-6","17","2","4","11.76","23.53","-3.5","709","74","197","10.44","27.79","-94.06","10","10","392","38","117","9.69","29.85","-84.29","55","16","30","29.09","29.09","-8.31","575","62","169","10.78","10.78","-47.06",
"Robinson, Ben","2","0","0","0","0","-2","5","0","1","0","20","-5","12","2","5","16.67","41.67","3.5","20","2","6","10","30","-4.5","656","61","182","9.3","27.74","-151.92","4","7","356","32","101","8.99","28.37","-103.66","45","15","28","33.33","33.33","2.96","501","52","153","10.38","10.38","-69.68",
"Roche, L F","0","0","0","0","0","0","3","0","0","0","0","-3","8","0","1","0","12.5","-8","16","0","1","0","6.25","-16","662","37","121","5.59","18.28","-128.66","22","23","300","15","44","5","14.67","-6.5","31","7","13","22.58","22.58","-3.66","383","25","78","6.53","6.53","55.33",
"Rodriguez, Callum","1","0","1","0","100","-1","3","1","3","33.33","100","3","13","2","6","15.38","46.15","-2","26","5","12","19.23","46.15","-5.05","735","129","303","17.55","41.22","-89.16","2","2","397","74","178","18.64","44.84","-65.49","168","61","99","36.31","36.31","-3.16","510","89","214","17.45","17.45","-22.9",
"Rooke, George","2","0","1","0","50","-2","4","0","1","0","25","-4","10","2","3","20","30","-4.1","21","2","5","9.52","23.81","-15.1","706","55","174","7.79","24.65","-207.27","7","8","367","30","95","8.17","25.89","-137.05","55","12","38","21.82","21.82","-25.17","487","35","128","7.19","7.19","-149.13",
"Rutledge, Siobhan","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","11","0","0","0","0","-11","660","33","109","5","16.52","-261.42","37","30","325","13","40","4","12.31","-124","27","5","12","18.52","18.52","-5.17","534","29","93","5.43","5.43","-187.92",
"Ryan, Gavin","1","0","0","0","0","-1","4","1","2","25","50","-2.38","9","1","2","11.11","22.22","-7.38","17","1","3","5.88","17.65","-15.38","719","61","161","8.48","22.39","-211.5","3","4","335","29","77","8.66","22.99","-146.97","61","16","34","26.23","26.23","-16.08","344","29","66","8.43","8.43","-11.04",
"Ryan, J J G","0","0","0","0","0","0","5","0","0","0","0","-5","13","1","2","7.69","15.38","-4.5","28","1","5","3.57","17.86","-19.5","878","58","209","6.61","23.8","-305.91","7","11","531","37","128","6.97","24.11","-142.29","42","5","22","11.9","11.9","-22.24","663","49","176","7.39","7.39","-169.66",
"Ryan, Rossa","7","1","2","14.29","28.57","-3.25","13","2","5","15.38","38.46","-4.75","31","4","11","12.9","35.48","-16.31","58","11","21","18.97","36.21","-14.94","2244","391","895","17.42","39.88","87.17","1","6","1258","224","501","17.81","39.83","-66.53","491","176","324","35.85","35.85","12.27","1490","255","576","17.11","17.11","-57.04",
"Sakai, Ryusei","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9999","9999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Sanderson, Benjamin","0","0","0","0","0","0","2","0","1","0","50","-2","5","0","1","0","20","-5","11","2","4","18.18","36.36","-2.2","294","20","60","6.8","20.41","-120.96","9","7","148","11","31","7.43","20.95","-22.45","29","5","14","17.24","17.24","-16.79","235","19","55","8.09","8.09","-63.76",
"Sayette, B D L","0","0","0","0","0","0","1","0","0","0","0","-1","5","0","0","0","0","-5","17","1","5","5.88","29.41","-9","812","92","246","11.33","30.3","-221.84","14","17","396","35","108","8.84","27.27","-146.73","102","35","62","34.31","34.31","-15.46","539","59","158","10.95","10.95","-121.77",
"Scott, Rowan","0","0","0","0","0","0","7","0","2","0","28.57","-7","19","0","5","0","26.32","-19","35","1","9","2.86","25.71","-22","916","74","264","8.08","28.82","-379.97","8","20","502","42","144","8.37","28.69","-189.75","60","13","33","21.67","21.67","-16.51","682","61","208","8.94","8.94","-223.59",
"Sexton, Ryan","0","0","0","0","0","0","5","0","0","0","0","-5","12","1","1","8.33","8.33","-3.5","18","1","3","5.56","16.67","-9.5","775","72","204","9.29","26.32","-176.55","7","10","408","34","100","8.33","24.51","-60.12","66","15","36","22.73","22.73","-18.42","644","64","176","9.94","9.94","-98.35",
"Sheehan, Gavin","0","0","0","0","0","0","3","0","0","0","0","-3","8","1","2","12.5","25","-4.75","14","2","4","14.29","28.57","-6.25","1022","170","369","16.63","36.11","-18.91","5","6","537","84","175","15.64","32.59","35.12","176","66","108","37.5","37.5","-4.96","630","99","212","15.71","15.71","-72.57",
"Sheehy, Danny","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","11","0","0","0","0","-11","339","16","65","4.72","19.17","-197.04","66","36","186","9","40","4.84","21.51","-125.62","13","5","9","38.46","38.46","7.63","233","13","48","5.58","5.58","-110.37",
"Shepherd, Callum","3","0","1","0","33.33","-3","9","1","3","11.11","33.33","-3.5","17","2","6","11.76","35.29","-7","32","5","10","15.63","31.25","-9.5","1438","168","454","11.68","31.57","-230.17","3","7","882","104","274","11.79","31.07","-169.6","167","57","99","34.13","34.13","-0.95","974","120","322","12.32","12.32","-171.71",
"Shoemark, Kieran","5","2","2","40","40","5.63","9","2","2","22.22","22.22","1.63","19","2","4","10.53","21.05","-8.37","39","4","9","10.26","23.08","-16.12","1121","144","363","12.85","32.38","-175.89","1","2","691","96","240","13.89","34.73","-34.53","143","50","80","34.97","34.97","-5.14","652","82","206","12.58","12.58","8.38",
"Slattery, A J","0","0","0","0","0","0","3","1","1","33.33","33.33","2.5","6","1","1","16.67","16.67","-0.5","13","1","4","7.69","30.77","-7.5","604","50","134","8.28","22.19","-50.02","3","1","250","21","62","8.4","24.8","14.25","29","12","16","41.38","41.38","10.98","342","31","82","9.06","9.06","-49.65",
"Snellgrove, Mr Harry","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","9999","9999","1","0","1","0","100","-1","0","0","0","0","0","0","1","0","1","0","0","-1",
"Soumillon, C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","1","2","6.25","12.5","10","49","1","9","1","2","11.11","22.22","17","2","0","0","0","0","-2","3","0","0","0","0","-3",
"Sousa, Silvestre De","2","0","2","0","100","-2","11","0","2","0","18.18","-11","24","2","5","8.33","20.83","-17.75","39","5","12","12.82","30.77","-14.84","512","67","189","13.09","36.91","-37.99","4","17","512","67","189","13.09","36.91","-37.99","88","28","58","31.82","31.82","-12.98","352","40","120","11.36","11.36","-56.71",
"Spencer, Jamie","4","0","0","0","0","-4","8","1","1","12.5","12.5","3","9","1","2","11.11","22.22","2","9","1","2","11.11","22.22","2","461","58","147","12.58","31.89","75.67","2","6","172","25","54","14.53","31.4","-9.91","64","18","36","28.13","28.13","-12.54","238","29","77","12.18","12.18","61.1",
"Stammers, Oliver","0","0","0","0","0","0","2","0","0","0","0","-2","7","0","0","0","0","-7","11","1","1","9.09","9.09","-3","376","40","124","10.64","32.98","-86.27","11","10","85","7","27","8.24","31.76","-28.5","36","10","22","27.78","27.78","-6.84","323","36","109","11.15","11.15","-64.6",
"Sullivan, James P","1","0","0","0","0","-1","5","0","0","0","0","-5","17","3","4","17.65","23.53","5.5","29","3","8","10.34","27.59","-6.5","909","74","228","8.14","25.08","-299.92","4","7","481","35","104","7.28","21.62","-218.42","55","15","27","27.27","27.27","-1.25","770","64","197","8.31","8.31","-262.04",
"Tabti, M","0","0","0","0","0","0","2","0","0","0","0","-2","3","0","0","0","0","-3","9","1","2","11.11","22.22","-6.62","160","15","51","9.38","31.88","-44.29","10","4","71","7","23","9.86","32.39","-20.62","20","8","11","40","40","3.88","136","12","44","8.82","8.82","-43.04",
"Todd, C J","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","3","0","0","0","0","-3","351","20","66","5.7","18.8","-211.4","49","5","147","10","29","6.8","19.73","-85.67","22","7","14","31.82","31.82","1.77","223","17","50","7.62","7.62","-92.01",
