Jockey,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Havlin, Robert","1","0","0","0","0","-1","5","3","3","60","60","5.63","5","3","3","60","60","5.63","23","5","8","21.74","34.78","-5.12","1207","186","453","15.41","37.53","-256.16","2","3","607","84","217","13.84","35.75","-147.6","190","77","126","40.53","40.53","-1.64","705","106","259","15.04","15.04","-112.74",
"Hayes, C D","3","0","1","0","33.33","-3","7","0","1","0","14.29","-7","12","2","5","16.67","41.67","7.5","35","4","10","11.43","28.57","-3.67","1348","107","378","7.94","28.04","-688.31","4","8","635","52","171","8.19","26.93","-298.37","139","34","80","24.46","24.46","-49.42","731","50","189","6.84","6.84","-356.18",
"Hendrick, Mr J W","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","59","3","16","5.08","27.12","-39.43","134","9","25","2","6","8","24","-7","7","1","2","14.29","14.29","-5.43","17","1","5","5.88","5.88","-9",
"Hitchcott, Sam","3","1","1","33.33","33.33","20","4","1","2","25","50","19","8","1","2","12.5","25","15","11","1","3","9.09","27.27","12","164","9","35","5.49","21.34","-90.12","1","3","79","4","14","5.06","17.72","-33.87","6","2","4","33.33","33.33","-0.12","97","5","19","5.15","5.15","-45.75",
"Horgan, C","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","5","0","0","0","0","-5","321","13","41","4.05","12.77","-112.42","22","10","164","7","18","4.27","10.98","-6.17","12","2","7","16.67","16.67","-4.75","238","11","33","4.62","4.62","-99.17",
"Hornby, Rob","3","0","1","0","33.33","-3","8","1","2","12.5","25","-2.5","15","3","5","20","33.33","8","32","3","7","9.38","21.88","-9","1302","124","343","9.52","26.34","-321.09","3","7","638","56","158","8.78","24.76","-218.29","132","30","76","22.73","22.73","-51.46","790","77","209","9.75","9.75","-138.81",
"Hughes, Brian","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","50","50","2.5","12","2","4","16.67","33.33","-0.5","1533","236","557","15.39","36.33","-343.21","6","2","681","94","228","13.8","33.48","-135.27","301","95","168","31.56","31.56","-76.25","1037","146","346","14.08","14.08","-271.8",
"Jamin, Pierre-Louis","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","8","1","2","12.5","25","-6.96","403","49","122","12.16","30.27","-90.15","9","4","209","25","60","11.96","28.71","-30.04","41","15","30","36.59","36.59","-0.48","248","25","77","10.08","10.08","-63.46",
"Johnston, Dylan","0","0","0","0","0","0","0","0","0","0","0","0","3","1","1","33.33","33.33","0","5","1","2","20","40","-2","285","32","99","11.23","34.74","-87.6","7","2","143","21","56","14.69","39.16","-30.35","31","9","19","29.03","29.03","-10.18","237","27","86","11.39","11.39","-70.43",
"Jones, Ben R","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","50","50","5","5","1","1","20","20","2","611","90","219","14.73","35.84","-28.4","7","2","386","58","147","15.03","38.08","4.85","96","31","59","32.29","32.29","-19.23","386","61","146","15.8","15.8","-13.64",
"Jordan, Megan","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","28","7","12","25","42.86","10.75","31","4","20","6","9","30","45","14.75","7","4","6","57.14","57.14","7.75","28","7","12","25","25","10.75",
"Joyce, Wesley","0","0","0","0","0","0","2","0","0","0","0","-2","10","0","0","0","0","-10","26","2","4","7.69","15.38","-1","386","33","91","8.55","23.58","-108.04","12","20","359","30","82","8.36","22.84","-105.04","28","9","17","32.14","32.14","3.46","292","30","78","10.27","10.27","-76.54",
"Keane, C T","4","0","0","0","0","-4","8","1","2","12.5","25","-4.5","18","1","5","5.56","27.78","-14.5","32","4","10","12.5","31.25","11.6","1618","225","578","13.91","35.72","-359.21","3","7","807","127","301","15.74","37.3","-130.08","331","97","188","29.31","29.31","-57.83","821","100","266","12.18","12.18","-146.48",
"Kearney, J","0","0","0","0","0","0","1","0","0","0","0","-1","4","0","0","0","0","-4","9","0","0","0","0","-9","524","34","117","6.49","22.33","-58.27","41","26","256","13","58","5.08","22.66","-43.7","35","8","25","22.86","22.86","-11.27","380","24","91","6.32","6.32","-64.7",
"Keenan, Darragh","2","0","1","0","50","-2","5","1","2","20","40","-2.5","16","3","5","18.75","31.25","9.25","24","5","7","20.83","29.17","12.75","896","67","183","7.48","20.42","-230.61","3","5","415","33","94","7.95","22.65","-174.36","48","17","26","35.42","35.42","0.43","595","49","139","8.24","8.24","-103.7",
"Kelly, Eoin G","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","49","2","7","4.08","14.29","-29","96","15","26","1","4","3.85","15.38","-21","0","0","0","0","0","0","28","1","3","3.57","3.57","-13",
"Kelly, S B","0","0","0","0","0","0","2","0","0","0","0","-2","3","0","1","0","33.33","-3","3","0","1","0","33.33","-3","199","10","33","5.03","16.58","-94.25","84","26","80","6","18","7.5","22.5","4","11","3","5","27.27","27.27","0.25","92","7","15","7.61","7.61","-54.75",
"Kelly, Shane","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","243","20","57","8.23","23.46","-123","51","12","104","7","20","6.73","19.23","-55.75","19","6","9","31.58","31.58","0.75","158","16","38","10.13","10.13","-62.75",
"Kelly, T Joseph","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","126","0","14","0","11.11","-126","1118","140","53","0","7","0","13.21","-53","5","0","2","0","0","-5","68","0","10","0","0","-68",
"Keniry, L P","2","0","1","0","50","-2","6","1","4","16.67","66.67","2","8","1","5","12.5","62.5","0","17","2","6","11.76","35.29","-5.25","564","39","108","6.91","19.15","-128.66","2","5","337","23","65","6.82","19.29","-157.26","18","6","8","33.33","33.33","-5.24","386","27","84","6.99","6.99","-99.67",
"Kennedy, K G","1","0","0","0","0","-1","3","0","0","0","0","-3","10","1","1","10","10","-1","19","2","4","10.53","21.05","-7","209","26","61","12.44","29.19","-5.86","6","9","209","26","61","12.44","29.19","-5.86","32","10","17","31.25","31.25","3.31","189","24","55","12.7","12.7","8.24",
"Kidd, D A","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","46","2","6","4.35","13.04","-36.5","48","10","38","2","6","5.26","15.79","-28.5","4","1","2","25","25","0","30","1","5","3.33","3.33","-24.5",
"Kidd, Mr J","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","1","4","9.09","36.36","-4.5","27","1","7","1","3","14.29","42.86","-0.5","0","0","0","0","0","0","2","0","0","0","0","-2",
"King, D","1","0","0","0","0","-1","3","0","1","0","33.33","-3","5","1","2","20","40","5","15","1","6","6.67","40","-5","638","54","176","8.46","27.59","-171.23","5","4","322","21","89","6.52","27.64","-163.85","51","16","34","31.37","31.37","3.44","415","38","119","9.16","9.16","-65.76",
"Kingscote, Richard","1","0","0","0","0","-1","5","0","1","0","20","-5","15","1","4","6.67","26.67","-8.5","31","1","9","3.23","29.03","-24.5","1230","134","417","10.89","33.9","-454.96","6","10","602","59","196","9.8","32.56","-249.83","199","56","117","28.14","28.14","-52.49","739","79","242","10.69","10.69","-257.61",
"Larson, Frederick","1","0","0","0","0","-1","4","1","1","25","25","3","8","2","3","25","37.5","2.25","14","2","4","14.29","28.57","-3.75","455","43","131","9.45","28.79","-162.54","3","4","170","13","48","7.65","28.24","-75.41","52","10","30","19.23","19.23","-29.33","372","35","108","9.41","9.41","-123.19",
"Leavy, Mr Joe","3","1","1","33.33","33.33","3","11","2","4","18.18","36.36","12","21","5","8","23.81","38.1","9.46","37","7","14","18.92","37.84","1.59","434","51","150","11.75","34.56","-2.62","1","1","350","45","125","12.86","35.71","-17.62","39","12","23","30.77","30.77","-1.41","372","41","131","11.02","11.02","-11.41",
"Lee, W J","4","1","3","25","75","-0.25","9","2","4","22.22","44.44","0.25","22","3","9","13.64","40.91","-9.62","38","8","17","21.05","44.74","0.01","1308","177","463","13.53","35.4","-280.68","1","3","596","98","218","16.44","36.58","-5.75","249","81","154","32.53","32.53","-9.48","615","64","202","10.41","10.41","-196.04",
"Levey, S M","4","0","1","0","25","-4","9","0","3","0","33.33","-9","17","2","7","11.76","41.18","-10.87","28","3","12","10.71","42.86","-15.87","943","97","300","10.29","31.81","-159.38","4","11","439","42","133","9.57","30.3","-65.76","85","21","48","24.71","24.71","-22.33","512","49","173","9.57","9.57","-120.01",
"Loughnane, Mr Billy","6","0","4","0","66.67","-6","15","1","8","6.67","53.33","-9","31","1","11","3.23","35.48","-25","64","5","21","7.81","32.81","-5.5","1791","250","614","13.96","34.28","-216.9","2","8","1186","157","403","13.24","33.98","-98.78","296","94","167","31.76","31.76","-25.1","1362","189","468","13.88","13.88","-165.74",
"Lynn, Bruce","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","365","40","125","10.96","34.25","-90.33","75","18","191","24","63","12.57","32.98","-31.37","36","13","27","36.11","36.11","12.51","271","34","109","12.55","12.55","-46.54",
"Maggs, Mr Charlie","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-3","88","9","25","10.23","28.41","-14.25","16","4","68","7","17","10.29","25","-5.75","9","0","3","0","0","-9","81","9","22","11.11","11.11","-7.25",
"Maggs, Mr William","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","160","21","51","13.13","31.88","-34.18","70","20","134","17","41","12.69","30.6","-36.43","18","5","13","27.78","27.78","-4.01","143","20","46","13.99","13.99","-23.68",
"Maguire, Mr F","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","2","25","50","2.5","187","14","43","7.49","22.99","-95.39","13","3","111","10","26","9.01","23.42","-44.81","10","3","8","30","30","-3.85","22","0","2","0","0","-22",
"Markey, S R","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","59","0","7","0","11.86","-59","9999","9999","20","0","3","0","15","-20","0","0","0","0","0","0","50","0","6","0","0","-50",
"Marquand, Tom","0","0","0","0","0","0","11","2","4","18.18","36.36","-3.5","28","5","11","17.86","39.29","-4.75","46","10","20","21.74","43.48","3.25","1601","241","564","15.05","35.23","-192.38","2","2","800","120","290","15","36.25","-92.59","297","102","173","34.34","34.34","-26.11","938","128","313","13.65","13.65","-113.73",
"Mason, Joanna","2","0","0","0","0","-2","9","1","3","11.11","33.33","1","14","1","5","7.14","35.71","-4","37","3","10","8.11","27.03","-10","977","109","306","11.16","31.32","-148.62","3","8","599","74","197","12.35","32.89","-16.86","104","22","54","21.15","21.15","-33.53","824","95","272","11.53","11.53","-117.94",
"Maxwell, C D","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","3","0","0","0","0","-3","377","11","38","2.92","10.08","-166.02","160","55","153","2","12","1.31","7.84","-96","7","2","5","28.57","28.57","-3.02","182","7","20","3.85","3.85","-57.75",
"McAteer, L T","1","0","0","0","0","-1","2","0","0","0","0","-2","6","0","1","0","16.67","-6","11","1","3","9.09","27.27","-7.75","612","45","126","7.35","20.59","-241.57","8","7","299","23","61","7.69","20.4","-117.85","43","12","19","27.91","27.91","-4.4","334","28","62","8.38","8.38","-56.05",
"McDonagh, Mark M","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","337","31","73","9.2","21.66","-93.24","125","46","180","15","35","8.33","19.44","-74.12","29","8","18","27.59","27.59","-3.2","222","24","55","10.81","10.81","-44.54",
"McDonald, P J","0","0","0","0","0","0","6","1","3","16.67","50","-2.87","12","3","6","25","50","6.76","31","6","12","19.35","38.71","36.51","945","114","322","12.06","34.07","-119.81","2","5","406","55","151","13.55","37.19","77.04","116","37","68","31.9","31.9","-16.6","629","73","196","11.61","11.61","-58.22",
"McDonogh, D P","1","0","0","0","0","-1","5","0","1","0","20","-5","19","3","7","15.79","36.84","-9.83","28","3","9","10.71","32.14","-18.83","939","79","254","8.41","27.05","-383.93","4","8","443","38","111","8.58","25.06","-199.1","80","21","48","26.25","26.25","-24.51","437","29","104","6.64","6.64","-204.92",
"McGettigan, P","0","0","0","0","0","0","1","0","1","0","100","-1","4","1","2","25","50","3","4","1","2","25","50","3","7","1","3","14.29","42.86","0","6","4","7","1","3","14.29","42.86","0","0","0","0","0","0","0","7","1","3","14.29","14.29","0",
"McKenna, Liam","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","4","0","0","0","0","-4","273","14","49","5.13","17.95","-140.76","25","6","103","3","14","2.91","13.59","-87","22","1","9","4.55","4.55","-20.09","154","7","30","4.55","4.55","-53.67",
"McMonagle, Dylan B","3","0","1","0","33.33","-3","7","1","5","14.29","71.43","-4.75","7","1","5","14.29","71.43","-4.75","30","2","11","6.67","36.67","-24.5","1175","147","402","12.51","34.21","-301.98","3","4","548","69","192","12.59","35.04","-183.77","220","68","150","30.91","30.91","-35.56","550","59","160","10.73","10.73","-94.75",
"Mellerick, Mr E T","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","11","0","0","0","0","-11","9999","9999","7","0","0","0","0","-7","0","0","0","0","0","0","3","0","0","0","0","-3",
"Millar, Mr C P","0","0","0","0","0","0","3","1","1","33.33","33.33","8","5","1","1","20","20","6","14","3","4","21.43","28.57","16.5","215","22","60","10.23","27.91","33","2","1","171","20","51","11.7","29.82","57.5","17","3","8","17.65","17.65","-6.25","127","16","38","12.6","12.6","81",
"Mitchell, Jack","2","0","1","0","50","-2","9","1","4","11.11","44.44","-3.5","21","1","7","4.76","33.33","-15.5","35","4","13","11.43","37.14","-16.14","1234","186","485","15.07","39.3","-318.78","2","7","661","99","263","14.98","39.79","-163.81","288","88","175","30.56","30.56","-68.35","802","121","311","15.09","15.09","-111.4",
"Molloy, Michael Jack","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","3","3","4.84","4.84","-25","173","15","33","1","1","3.03","3.03","-7","0","0","0","0","0","0","40","1","1","2.5","2.5","-14",
"Monaghan, Caragh","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","32","1","5","3.13","15.63","9","292","19","22","1","4","4.55","18.18","19","0","0","0","0","0","0","28","1","5","3.57","3.57","13",
"Moore, Niall","0","0","0","0","0","0","2","0","0","0","0","-2","2","0","0","0","0","-2","3","0","0","0","0","-3","264","13","59","4.92","22.35","-148.37","66","28","136","5","22","3.68","16.18","-89.5","12","2","9","16.67","16.67","-6.75","154","8","37","5.19","5.19","-61",
"Moore, Ryan","0","0","0","0","0","0","0","0","0","0","0","0","8","5","5","62.5","62.5","23.53","16","9","10","56.25","62.5","28.17","874","226","441","25.86","50.46","-130.06","6","1","402","110","208","27.36","51.74","-42.62","372","150","249","40.32","40.32","-42.56","256","42","95","16.41","16.41","-54.73",
"Morgan, Hugh","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","3","0","0","0","0","-3","100","8","24","8","24","-20.84","22","7","42","5","10","11.9","23.81","16.83","7","1","5","14.29","14.29","-2.67","49","6","18","12.24","12.24","14.83",
"Mullen, Andrew","0","0","0","0","0","0","8","0","3","0","37.5","-8","10","0","3","0","30","-10","33","2","7","6.06","21.21","-17.5","1131","98","283","8.66","25.02","-342.83","14","29","577","45","133","7.8","23.05","-174.81","84","22","52","26.19","26.19","-21.07","888","81","225","9.12","9.12","-217.28",
"Mulligan, R M","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","5","0","1","0","20","-5","128","6","26","4.69","20.31","-72","55","22","103","6","26","5.83","25.24","-47","6","1","4","16.67","16.67","-1.5","110","6","24","5.45","5.45","-54",
"Mullins, Mr P W","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","100","100","1.75","327","108","191","33.03","58.41","-70.49","11","1","163","51","87","31.29","53.37","-49.79","177","86","131","48.59","48.59","-19.08","19","3","8","15.79","15.79","2.5",
"Murphy, Mr K A","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","34","0","1","0","2.94","-34","9999","9999","25","0","1","0","4","-25","0","0","0","0","0","0","12","0","0","0","0","-12",
"Murphy, Oisin","0","0","0","0","0","0","10","0","4","0","40","-10","27","7","16","25.93","59.26","-2.67","71","18","37","25.35","52.11","-0.91","1827","350","824","19.16","45.1","-215.68","4","13","1097","228","537","20.78","48.95","-78.36","534","178","340","33.33","33.33","-40.56","1108","187","444","16.88","16.88","-232.66",
"Muscutt, D","0","0","0","0","0","0","8","2","3","25","37.5","3","16","3","6","18.75","37.5","-1.5","36","6","17","16.67","47.22","2.33","1712","215","579","12.56","33.82","-506.6","3","5","802","90","254","11.22","31.67","-261.61","293","91","179","31.06","31.06","-28.68","1151","152","415","13.21","13.21","-278.41",
"Nichol, Craig","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","657","61","158","9.28","24.05","-84.57","40","6","337","37","86","10.98","25.52","5.91","50","12","28","24","24","-14.07","456","50","124","10.96","10.96","-23.35",
"Nicholls, Miss Olive","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","62","10","25","16.13","40.32","-27.59","182","25","41","4","13","9.76","31.71","-24.15","13","7","9","53.85","53.85","3.41","24","4","8","16.67","16.67","-2.75",
"Nolan, D","0","0","0","0","0","0","6","0","0","0","0","-6","10","1","2","10","20","-5.5","34","2","10","5.88","29.41","-26.75","792","95","253","11.99","31.94","-151.66","6","9","538","65","168","12.08","31.23","-121.67","97","24","51","24.74","24.74","-16.95","629","79","205","12.56","12.56","-79.28",
"Noonan, G B","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-3","10","2","3","20","30","10.5","305","23","60","7.54","19.67","-62.5","11","5","153","12","29","7.84","18.95","-16.5","11","4","7","36.36","36.36","5.5","199","20","49","10.05","10.05","8",
"Obrien, Miss Fern","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","3","0","0","0","0","-3","71","8","27","11.27","38.03","-36.82","20","5","32","5","13","15.63","40.63","-10.69","9","3","4","33.33","33.33","-1.15","58","5","21","8.62","8.62","-29.92",
"OConnor, Derek","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","164","30","75","18.29","45.73","-27.06","19","2","81","20","42","24.69","51.85","9.03","31","13","22","41.94","41.94","0.48","21","6","10","28.57","28.57","13.96",
"OConnor, Donagh","2","0","0","0","0","-2","2","0","0","0","0","-2","2","0","0","0","0","-2","6","0","0","0","0","-6","468","19","57","4.06","12.18","-222.67","84","51","216","6","20","2.78","9.26","-96","6","2","6","33.33","33.33","1.83","328","17","43","5.18","5.18","-104.17",
"OConnor, Miss A B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","2","33.33","66.67","6","132","15","34","11.36","25.76","198.96","10","2","70","10","21","14.29","30","181.26","14","5","9","35.71","35.71","-1.87","40","4","10","10","10","-16.62",
"OHanlon, P J","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","8","0","2","0","25","-8","467","23","83","4.93","17.77","-250.62","31","18","185","10","31","5.41","16.76","-111.12","15","4","5","26.67","26.67","0.88","302","20","67","6.62","6.62","-111.12",
"ONeill, K T","6","1","2","16.67","33.33","7","14","1","2","7.14","14.29","-1","25","2","6","8","24","-9.62","42","4","10","9.52","23.81","-19.91","1533","138","401","9","26.16","-317.28","1","5","784","74","215","9.44","27.42","-244","117","38","73","32.48","32.48","-14.02","1126","93","285","8.26","8.26","-286.04",
"Orr, Oisin","0","0","0","0","0","0","7","1","3","14.29","42.86","1.5","15","2","5","13.33","33.33","1.5","39","4","9","10.26","23.08","-15.87","1114","136","371","12.21","33.3","-333.68","3","4","606","73","182","12.05","30.03","-188.54","145","47","80","32.41","32.41","0.52","775","85","237","10.97","10.97","-246.26",
"Osborne, Saffie","0","0","0","0","0","0","6","2","2","33.33","33.33","3.5","18","3","5","16.67","27.78","-5","38","8","13","21.05","34.21","14.75","1232","164","393","13.31","31.9","-24.72","2","1","622","94","208","15.11","33.44","-5.39","132","50","81","37.88","37.88","22.49","871","125","295","14.35","14.35","133.2",
"OSullivan, James","0","0","0","0","0","0","3","0","1","0","33.33","-3","5","0","1","0","20","-5","7","0","1","0","14.29","-7","340","22","72","6.47","21.18","-166.25","99","36","177","11","37","6.21","20.9","-100.5","12","4","7","33.33","33.33","3.5","172","14","45","8.14","8.14","-64.5",
"OSullivan, Mr E M","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","41","1","7","2.44","17.07","-26","60","5","41","1","7","2.44","17.07","-26","1","0","1","0","0","-1","32","1","6","3.13","3.13","-17",
"Owens, C","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","4","1","1","25","25","15","117","8","15","6.84","12.82","7.5","11","4","76","8","13","10.53","17.11","48.5","1","0","0","0","0","-1","77","8","14","10.39","10.39","47.5",
"Padgett, Miss Teagan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","25","-4","9999","9999","3","0","1","0","33.33","-3","1","0","1","0","0","-1","4","0","1","0","0","-4",
"Peate, Jonny","1","0","0","0","0","-1","1","0","0","0","0","-1","5","2","2","40","40","2.58","11","2","4","18.18","36.36","-3.42","697","61","179","8.75","25.68","-241.04","6","2","362","32","99","8.84","27.35","-94.37","59","18","37","30.51","30.51","-3.61","586","58","158","9.9","9.9","-140.54",
"Pietropaolo, J","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","9999","9999","1","0","0","0","0","-1","0","0","0","0","0","0","1","0","0","0","0","-1",
"Pinchin, Miss L M","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","394","41","104","10.41","26.4","-155.69","84","25","230","19","54","8.26","23.48","-113.26","39","12","17","30.77","30.77","-3.43","292","32","81","10.96","10.96","-90.73",
"Poste, Ben J","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","3","0","2","0","66.67","-3","506","17","103","3.36","20.36","-365.55","103","39","240","4","56","1.67","23.33","-221.92","16","4","10","25","25","-4.87","311","14","76","4.5","4.5","-216.88",
"Powell, Brendan","0","0","0","0","0","0","0","0","0","0","0","0","5","1","1","20","20","-0.5","8","1","2","12.5","25","-3.5","884","74","246","8.37","27.83","-440.14","6","2","421","33","108","7.84","25.65","-233.63","73","25","44","34.25","34.25","2.4","587","61","180","10.39","10.39","-210.48",
"Powell, J A","0","0","0","0","0","0","3","0","1","0","33.33","-3","6","0","2","0","33.33","-6","15","0","3","0","20","-15","607","43","141","7.08","23.23","-248.01","15","18","274","16","53","5.84","19.34","-139.67","46","9","25","19.57","19.57","-3.34","476","40","122","8.4","8.4","-141.01",
"Price, Charlie","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","50","50","3.5","3","1","1","33.33","33.33","2.5","184","15","43","8.15","23.37","31.63","7","2","61","7","15","11.48","24.59","-15.75","13","1","5","7.69","7.69","-10","115","10","27","8.7","8.7","3.88",
"Probert, David","0","0","0","0","0","0","11","2","3","18.18","27.27","-6.52","24","6","10","25","41.67","0.51","46","10","16","21.74","34.78","1.26","1922","227","571","11.81","29.71","-193.69","2","1","951","116","300","12.2","31.55","31.64","212","61","124","28.77","28.77","-58.05","1307","158","395","12.09","12.09","-22.8",
"Pyle, William","0","0","0","0","0","0","2","0","0","0","0","-2","4","1","1","25","25","15","14","2","3","14.29","21.43","26","438","41","122","9.36","27.85","-141.25","6","3","251","26","69","10.36","27.49","-40.66","47","11","32","23.4","23.4","-5.58","360","35","100","9.72","9.72","-93.25",
"Queally, T P","0","0","0","0","0","0","0","0","0","0","0","0","8","2","2","25","25","4.13","14","3","4","21.43","28.57","11.13","508","62","138","12.2","27.17","-64.84","5","3","234","25","52","10.68","22.22","-91.45","61","25","42","40.98","40.98","15.16","383","51","107","13.32","13.32","-53.46",
"Quinlan, Liam","0","0","0","0","0","0","3","0","1","0","33.33","-3","6","1","2","16.67","33.33","17","12","1","3","8.33","25","11","302","22","60","7.28","19.87","-104.73","7","4","176","15","39","8.52","22.16","-34.09","16","8","11","50","50","7.27","141","8","29","5.67","5.67","-52.62",
"Quinlan, Sean","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","10","5","7","50","70","18.25","985","118","312","11.98","31.68","-288.26","11","3","431","51","128","11.83","29.7","-153.9","144","45","91","31.25","31.25","-16.67","711","96","234","13.5","13.5","-139.87",
"Quirke, Mr C M","0","0","0","0","0","0","2","0","2","0","100","-2","4","1","3","25","75","5","9","2","4","22.22","44.44","3.5","363","29","92","7.99","25.34","-110.55","7","4","103","6","23","5.83","22.33","-73.8","19","3","6","15.79","15.79","-11.3","219","15","59","6.85","6.85","-60",
"Rabbitt, Mr C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","25","-4","263","30","72","11.41","27.38","-31.23","20","6","148","12","35","8.11","23.65","-64.25","23","11","15","47.83","47.83","9.06","199","30","62","15.08","15.08","32.77",
"Ring, C V","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","339","11","44","3.24","12.98","-219.57","123","39","173","5","22","2.89","12.72","-128","6","2","3","33.33","33.33","-0.9","213","10","36","4.69","4.69","-134.57",
"Robinson, Ben","1","0","0","0","0","-1","5","0","1","0","20","-5","9","2","3","22.22","33.33","-2.75","22","5","7","22.73","31.82","5.25","651","59","181","9.06","27.8","-162.42","7","8","359","33","99","9.19","27.58","-103.83","43","15","27","34.88","34.88","4.96","493","50","151","10.14","10.14","-77.18",
"Roche, T P","0","0","0","0","0","0","4","0","0","0","0","-4","6","0","0","0","0","-6","15","0","3","0","20","-15","107","4","23","3.74","21.5","-87.65","21","19","75","2","16","2.67","21.33","-66.75","7","2","5","28.57","28.57","-2.15","59","0","13","0","0","-59",
"Rodriguez, Callum","5","1","2","20","40","-1.25","7","1","2","14.29","28.57","-3.25","13","3","7","23.08","53.85","-6.14","21","4","9","19.05","42.86","-9.64","726","126","296","17.36","40.77","-96.16","1","4","389","73","174","18.77","44.73","-54.99","167","61","98","36.53","36.53","-2.16","503","86","210","17.1","17.1","-31.9",
