Jockey,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"McAteer, L T","2","0","0","0","0","-2","2","0","0","0","0","-2","5","0","0","0","0","-5","11","1","2","9.09","18.18","-7.75","614","45","126","7.33","20.52","-243.57","13","11","298","22","59","7.38","19.8","-128.85","43","12","19","27.91","27.91","-4.4","336","28","62","8.33","8.33","-58.05",
"McConville, Mr D J","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","51","1","2","1.96","3.92","-41.5","565","32","23","0","0","0","0","-23","2","0","0","0","0","-2","43","1","2","2.33","2.33","-33.5",
"McCullagh, N G","3","0","0","0","0","-3","3","0","0","0","0","-3","5","0","0","0","0","-5","12","1","2","8.33","16.67","3","347","12","50","3.46","14.41","-207.5","13","10","164","6","24","3.66","14.63","-92.5","7","0","2","0","0","-7","183","11","37","6.01","6.01","-49",
"McDonald, P J","1","0","0","0","0","-1","6","0","1","0","16.67","-6","21","2","8","9.52","38.1","-15.87","33","6","14","18.18","42.42","31.01","952","114","326","11.97","34.24","-132.81","4","10","409","53","151","12.96","36.92","60.54","118","38","69","32.2","32.2","-16.6","635","72","198","11.34","11.34","-72.22",
"McDonogh, D P","3","0","0","0","0","-3","3","0","0","0","0","-3","7","0","1","0","14.29","-7","28","3","8","10.71","28.57","-18.83","936","79","253","8.44","27.03","-380.93","9","14","441","38","111","8.62","25.17","-197.1","79","21","47","26.58","26.58","-23.51","435","29","104","6.67","6.67","-202.92",
"McGettigan, P","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","5","1","2","20","40","2","8","1","3","12.5","37.5","-1","11","5","8","1","3","12.5","37.5","-1","0","0","0","0","0","0","8","1","3","12.5","12.5","-1",
"McLernon, R P","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","4","0","0","0","0","-4","595","64","140","10.76","23.53","-215.28","18","11","349","40","80","11.46","22.92","-135.69","60","28","43","46.67","46.67","13.46","418","50","105","11.96","11.96","-112.55",
"McMonagle, Dylan B","3","0","1","0","33.33","-3","3","0","1","0","33.33","-3","14","3","7","21.43","50","-1.75","20","4","11","20","55","-5.5","1173","148","406","12.62","34.61","-302.23","4","4","540","70","194","12.96","35.93","-174.02","220","68","151","30.91","30.91","-35.56","548","60","161","10.95","10.95","-88.75",
"Mortensen, Mikkel","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","8","0","1","0","12.5","-8","125","12","31","9.6","24.8","-42.42","22","13","83","7","20","8.43","24.1","-38.5","12","2","4","16.67","16.67","-5.67","112","12","30","10.71","10.71","-29.42",
"Mullen, Andrew","3","0","0","0","0","-3","4","0","0","0","0","-4","11","0","1","0","9.09","-11","28","0","4","0","14.29","-28","1137","98","283","8.62","24.89","-348.83","19","37","569","45","131","7.91","23.02","-166.81","84","22","52","26.19","26.19","-21.07","892","81","225","9.08","9.08","-221.28",
"Mullins, D E","0","0","0","0","0","0","5","0","2","0","40","-5","7","1","3","14.29","42.86","-3","13","1","3","7.69","23.08","-9","884","85","252","9.62","28.51","-308.46","7","6","430","47","129","10.93","30","-99.93","94","27","45","28.72","28.72","-18.29","397","28","106","7.05","7.05","-180.24",
"Mulrennan, Paul","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","3","5","16.67","27.78","-4.96","1535","190","487","12.38","31.73","-288.9","12","6","710","89","224","12.54","31.55","-203.32","260","79","158","30.38","30.38","-17.96","1201","153","389","12.74","12.74","-196.31",
"Murtagh, Connor","2","0","1","0","50","-2","4","0","2","0","50","-4","7","0","2","0","28.57","-7","14","0","4","0","28.57","-14","312","18","66","5.77","21.15","-145.54","21","21","141","11","40","7.8","28.37","-52.54","11","2","6","18.18","18.18","-2.62","209","15","56","7.18","7.18","-60.79",
"Murtagh, Lorcan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","189","13","44","6.88","23.28","-70.12","242","51","89","2","16","2.25","17.98","-52","9","4","5","44.44","44.44","2.13","118","10","29","8.47","8.47","-42.25",
"Muscutt, D","0","0","0","0","0","0","2","0","1","0","50","-2","13","0","4","0","30.77","-13","33","5","15","15.15","45.45","-11.67","1715","214","581","12.48","33.88","-513.6","8","14","795","89","254","11.19","31.95","-263.61","296","91","181","30.74","30.74","-31.68","1150","151","414","13.13","13.13","-281.41",
"Nolan, D","4","1","3","25","75","0","4","1","3","25","75","0","12","2","4","16.67","33.33","-4.5","26","3","7","11.54","26.92","-14","801","97","257","12.11","32.08","-153.16","1","3","538","66","170","12.27","31.6","-124.17","99","25","52","25.25","25.25","-15.45","638","81","209","12.7","12.7","-80.78",
"Noonan, David G","0","0","0","0","0","0","1","1","1","100","100","3.5","3","1","1","33.33","33.33","1.5","8","1","1","12.5","12.5","-3.5","766","62","157","8.09","20.5","-132.96","2","1","412","34","83","8.25","20.15","-53.53","44","15","29","34.09","34.09","-3.22","505","36","100","7.13","7.13","-123.93",
"Obrien, P V","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","476","70","172","14.71","36.13","-92","82","14","262","41","105","15.65","40.08","-70.23","74","26","45","35.14","35.14","-3.77","276","49","111","17.75","17.75","-30.27",
"OConnor, Donagh","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","-4","4","0","0","0","0","-4","465","19","57","4.09","12.26","-219.67","89","53","216","6","20","2.78","9.26","-96","6","2","6","33.33","33.33","1.83","326","17","43","5.21","5.21","-102.17",
"ONeill, Jonjo (Jr)","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","5","0","1","0","20","-5","822","117","274","14.23","33.33","-311.17","21","9","401","53","129","13.22","32.17","-151.15","155","58","95","37.42","37.42","-25.83","469","58","128","12.37","12.37","-162.13",
"ONeill, K T","0","0","0","0","0","0","3","0","1","0","33.33","-3","15","1","5","6.67","33.33","-2","34","2","9","5.88","26.47","-18.62","1534","138","403","9","26.27","-318.28","6","10","782","72","216","9.21","27.62","-253.22","117","38","73","32.48","32.48","-14.02","1127","93","287","8.25","8.25","-287.04",
"Orr, Oisin","0","0","0","0","0","0","4","0","1","0","25","-4","19","0","6","0","31.58","-19","40","3","11","7.5","27.5","-19.5","1123","136","371","12.11","33.04","-342.68","8","20","622","73","187","11.74","30.06","-204.54","148","47","80","31.76","31.76","-2.48","783","85","237","10.86","10.86","-254.26",
"OShea, Mr C P","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","45","3","8","6.67","17.78","-32.75","101","12","26","3","6","11.54","23.08","-13.75","3","1","2","33.33","33.33","-0.75","38","3","8","7.89","7.89","-25.75",
"OSullivan, Darragh","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-3","39","2","6","5.13","15.38","-21.67","20","8","39","2","6","5.13","15.38","-21.67","1","0","1","0","0","-1","31","1","4","3.23","3.23","-18",
"Peate, Jonny","0","0","0","0","0","0","1","0","1","0","100","-1","4","1","2","25","50","7","10","3","4","30","40","8.58","698","62","180","8.88","25.79","-231.04","5","3","355","31","96","8.73","27.04","-90.87","59","18","37","30.51","30.51","-3.61","586","58","158","9.9","9.9","-140.54",
"Persse, A C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","164","8","26","4.88","15.85","-38.5","384","75","65","0","11","0","16.92","-65","0","0","0","0","0","0","127","7","23","5.51","5.51","-14.5",
"Powell, Brendan","0","0","0","0","0","0","2","1","2","50","100","0.5","3","1","2","33.33","66.67","-0.5","10","2","4","20","40","-3","886","74","247","8.35","27.88","-447.64","2","1","422","34","110","8.06","26.07","-232.13","74","26","45","35.14","35.14","3.9","588","61","180","10.37","10.37","-216.98",
"Powell, J A","2","0","0","0","0","-2","2","0","0","0","0","-2","4","0","0","0","0","-4","12","0","2","0","16.67","-12","606","41","138","6.77","22.77","-263.51","20","22","270","14","49","5.19","18.15","-147.17","46","9","25","19.57","19.57","-3.34","474","38","119","8.02","8.02","-155.51",
"Power, D J","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","17","1","1","5.88","5.88","-11","165","16","17","1","1","5.88","5.88","-11","0","0","0","0","0","0","11","1","1","9.09","9.09","-5",
"Queally, T P","0","0","0","0","0","0","2","0","0","0","0","-2","4","0","0","0","0","-4","13","2","3","15.38","23.08","-0.87","510","62","138","12.16","27.06","-66.84","10","7","232","25","51","10.78","21.98","-89.45","62","25","42","40.32","40.32","14.16","385","51","107","13.25","13.25","-55.46",
"Quinlan, Sean","0","0","0","0","0","0","4","0","1","0","25","-4","7","0","2","0","28.57","-7","8","0","3","0","37.5","-8","992","118","314","11.9","31.65","-295.26","16","10","434","51","129","11.75","29.72","-156.9","145","45","91","31.03","31.03","-17.67","717","96","236","13.39","13.39","-145.87",
"Rawlinson, Ali","0","0","0","0","0","0","1","0","0","0","0","-1","9","2","4","22.22","44.44","4.5","20","2","4","10","20","-6.5","709","75","198","10.58","27.93","-90.06","7","8","395","39","120","9.87","30.38","-80.29","55","16","30","29.09","29.09","-8.31","577","63","170","10.92","10.92","-45.06",
"Robinson, Ben","4","1","2","25","50","2","6","2","4","33.33","66.67","9.5","11","2","4","18.18","36.36","4.5","24","7","10","29.17","41.67","18.75","657","61","183","9.28","27.85","-152.92","1","2","356","33","101","9.27","28.37","-99.33","43","15","27","34.88","34.88","4.96","498","52","153","10.44","10.44","-66.68",
"Roche, L F","2","0","0","0","0","-2","2","0","0","0","0","-2","5","0","1","0","20","-5","14","0","1","0","7.14","-14","664","40","124","6.02","18.67","-60.16","19","20","309","17","49","5.5","15.86","-4","31","7","13","22.58","22.58","-3.66","383","26","79","6.79","6.79","106.33",
"Rooke, George","2","0","0","0","0","-2","2","0","0","0","0","-2","10","2","3","20","30","-4.1","22","3","5","13.64","22.73","-6.6","703","55","173","7.82","24.61","-204.27","4","4","368","30","94","8.15","25.54","-138.05","55","12","38","21.82","21.82","-25.17","486","35","127","7.2","7.2","-148.13",
"Ryan, Gavin","2","0","0","0","0","-2","2","0","0","0","0","-2","9","0","0","0","0","-9","16","0","2","0","12.5","-16","717","60","160","8.37","22.32","-211.12","32","37","340","28","75","8.24","22.06","-153.59","60","15","33","25","25","-16.7","343","29","65","8.45","8.45","-10.04",
"Ryan, J J G","3","0","1","0","33.33","-3","3","0","1","0","33.33","-3","11","1","2","9.09","18.18","-2.5","25","1","5","4","20","-16.5","874","58","209","6.64","23.91","-301.91","4","6","534","38","129","7.12","24.16","-140.29","42","5","22","11.9","11.9","-22.24","661","49","176","7.41","7.41","-167.66",
"Ryan, Rossa","0","0","0","0","0","0","5","0","2","0","40","-5","25","6","12","24","48","-5.63","53","9","19","16.98","35.85","-15.13","2232","388","890","17.38","39.87","89.48","4","7","1250","222","498","17.76","39.84","-63.22","487","174","321","35.73","35.73","10.33","1486","254","575","17.09","17.09","-57.54",
"Ryder, Isabelle","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","4","1","2","25","50","2","49","4","16","8.16","32.65","-9.62","12","2","34","1","6","2.94","17.65","-28","7","1","5","14.29","14.29","-4.12","41","4","16","9.76","9.76","-1.62",
"Santos, M","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","10","1","1","10","10","5","530","9","7","0","0","0","0","-7","0","0","0","0","0","0","2","0","0","0","0","-2",
"Scholfield, Nick","0","0","0","0","0","0","1","0","1","0","100","-1","4","0","1","0","25","-4","6","0","1","0","16.67","-6","553","47","143","8.5","25.86","-193.58","47","22","364","23","87","6.32","23.9","-193.64","48","14","29","29.17","29.17","-6.49","337","36","92","10.68","10.68","-37.48",
"Scott, Rowan","0","0","0","0","0","0","1","0","0","0","0","-1","14","1","5","7.14","35.71","-1","31","2","9","6.45","29.03","-9","910","74","262","8.13","28.79","-373.97","5","7","493","42","143","8.52","29.01","-180.75","59","13","33","22.03","22.03","-15.51","676","61","205","9.02","9.02","-217.59",
"Sexton, Ryan","0","0","0","0","0","0","1","0","0","0","0","-1","6","1","2","16.67","33.33","2.5","14","1","3","7.14","21.43","-5.5","769","72","204","9.36","26.53","-170.55","4","2","403","34","100","8.44","24.81","-55.12","66","15","36","22.73","22.73","-18.42","640","64","176","10","10","-94.35",
"Sheehan, Gavin","0","0","0","0","0","0","5","1","2","20","40","-1.75","8","2","4","25","50","-0.25","17","6","8","35.29","47.06","11.31","1021","171","370","16.75","36.24","-15.66","2","3","536","84","175","15.67","32.65","36.12","177","67","109","37.85","37.85","-3.71","628","99","212","15.76","15.76","-70.57",
"Sheehy, Danny","1","0","0","0","0","-1","1","0","0","0","0","-1","4","0","0","0","0","-4","10","0","0","0","0","-10","338","16","65","4.73","19.23","-196.04","63","35","190","10","41","5.26","21.58","-122.62","13","5","9","38.46","38.46","7.63","232","13","48","5.6","5.6","-109.37",
"Sheehy, M P","2","0","0","0","0","-2","2","0","0","0","0","-2","4","0","0","0","0","-4","10","1","2","10","20","31","442","27","85","6.11","19.23","-108.16","10","6","188","9","31","4.79","16.49","-31.68","28","9","18","32.14","32.14","-9.24","189","6","33","3.17","3.17","-98.67",
"Shepherd, Callum","0","0","0","0","0","0","1","1","1","100","100","3.5","8","1","2","12.5","25","-3.5","32","5","8","15.63","25","-13.56","1431","168","450","11.74","31.45","-223.67","2","1","881","105","274","11.92","31.1","-158.6","165","57","97","34.55","34.55","1.05","967","121","320","12.51","12.51","-159.71",
"Sheppard, Stan","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","2","0","0","0","0","-2","415","68","160","16.39","38.55","123.69","77","17","217","36","89","16.59","41.01","151.01","87","32","58","36.78","36.78","-2.47","277","51","125","18.41","18.41","-29.48",
"Sheridan, J M","0","0","0","0","0","0","0","0","0","0","0","0","5","1","2","20","40","-2.12","12","1","3","8.33","25","-9.12","754","42","179","5.57","23.74","-404.04","6","5","375","20","89","5.33","23.73","-237.87","37","11","23","29.73","29.73","0.96","488","33","115","6.76","6.76","-186.87",
"Skelton, Harry","0","0","0","0","0","0","1","1","1","100","100","0.5","5","3","3","60","60","1.5","17","6","9","35.29","52.94","1.25","964","205","446","21.27","46.27","-131.76","2","1","572","124","268","21.68","46.85","-70.39","312","117","207","37.5","37.5","-11.07","538","110","234","20.45","20.45","-27.13",
"Slattery, A J","1","0","0","0","0","-1","1","0","0","0","0","-1","6","0","1","0","16.67","-6","10","0","3","0","30","-10","601","49","133","8.15","22.13","-52.52","17","11","252","20","61","7.94","24.21","6.75","29","12","16","41.38","41.38","10.98","340","30","81","8.82","8.82","-53.15",
"Sousa, Silvestre De","0","0","0","0","0","0","4","1","1","25","25","0","12","3","4","25","33.33","3.41","30","4","12","13.33","40","-8.09","495","66","185","13.33","37.37","-23.24","2","2","495","66","185","13.33","37.37","-23.24","85","27","55","31.76","31.76","-12.23","341","39","118","11.44","11.44","-47.96",
"Stammers, Oliver","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","-4","6","1","1","16.67","16.67","2","375","41","125","10.93","33.33","-80.27","8","5","81","7","27","8.64","33.33","-24.5","35","10","22","28.57","28.57","-5.84","323","37","110","11.46","11.46","-59.6",
"Stones, Lewis","0","0","0","0","0","0","1","0","1","0","100","-1","1","0","1","0","100","-1","1","0","1","0","100","-1","246","29","71","11.79","28.86","-49.04","52","4","111","10","29","9.01","26.13","-51.62","27","9","18","33.33","33.33","1.63","195","22","55","11.28","11.28","-22.92",
"Sullivan, James P","0","0","0","0","0","0","3","0","1","0","33.33","-3","14","2","5","14.29","35.71","-0.5","23","2","7","8.7","30.43","-9.5","902","73","227","8.09","25.17","-301.92","4","6","477","36","107","7.55","22.43","-211.42","54","15","27","27.78","27.78","-0.25","763","63","196","8.26","8.26","-264.04",
"Tubb, Olivia","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","3","1","1","33.33","33.33","1.33","117","18","41","15.38","35.04","19.24","9","3","71","9","25","12.68","35.21","-7.84","8","5","5","62.5","62.5","9.58","104","18","38","17.31","17.31","32.24",
"Tudhope, Daniel","0","0","0","0","0","0","1","0","0","0","0","-1","21","5","8","23.81","38.1","1","33","8","14","24.24","42.42","-1","1259","196","470","15.57","37.33","-251.95","4","4","663","111","263","16.74","39.67","-113.23","270","93","166","34.44","34.44","3.05","792","102","279","12.88","12.88","-214.67",
"Tudor, Jack","0","0","0","0","0","0","3","0","1","0","33.33","-3","4","0","1","0","25","-4","11","0","1","0","9.09","-11","687","82","182","11.94","26.49","-140.25","20","15","407","52","113","12.78","27.76","-100.62","79","31","47","39.24","39.24","9.96","484","63","128","13.02","13.02","-90.58",
"Turner, James","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","171","14","42","8.19","24.56","-4.92","84","20","125","13","38","10.4","30.4","-59.92","11","4","8","36.36","36.36","3.75","132","12","35","9.09","9.09","22.75",
"Twiston-Davies, Sam","0","0","0","0","0","0","6","1","5","16.67","83.33","0","11","4","9","36.36","81.82","6.5","18","5","13","27.78","72.22","3.25","1277","185","470","14.49","36.81","-189.3","3","5","624","97","247","15.54","39.58","-96.07","236","74","137","31.36","31.36","-37.26","805","118","283","14.66","14.66","12.39",
"Ward, Christopher","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","3","0","0","0","0","-3","171","14","48","8.19","28.07","-80.5","56","9","80","8","24","10","30","-28.5","6","3","6","50","50","3.25","129","12","40","9.3","9.3","-51",
"Watson, Jason","0","0","0","0","0","0","1","0","1","0","100","-1","14","4","7","28.57","50","3.33","32","6","15","18.75","46.88","-8.29","966","96","279","9.94","28.88","-299.29","4","3","354","46","120","12.99","33.9","-81.85","101","34","67","33.66","33.66","3.18","710","71","206","10","10","-164.21",
"Waugh, Amie","3","0","0","0","0","-3","3","0","0","0","0","-3","10","1","3","10","30","-4.5","17","2","5","11.76","29.41","-3.5","322","16","60","4.97","18.63","-130.92","7","8","176","13","42","7.39","23.86","-45.92","17","4","7","23.53","23.53","0.75","281","16","60","5.69","5.69","-89.92",
"Whearty, R","3","0","1","0","33.33","-3","3","0","1","0","33.33","-3","9","0","4","0","44.44","-9","25","2","7","8","28","3.38","684","52","169","7.6","24.71","-102.03","10","16","422","34","112","8.06","26.54","-49.78","45","12","26","26.67","26.67","0.22","519","43","142","8.29","8.29","-123.16",
"Whelan, R P","3","1","1","33.33","33.33","1.5","3","1","1","33.33","33.33","1.5","8","3","4","37.5","50","7.75","18","4","9","22.22","50","3.25","1060","127","317","11.98","29.91","-127.9","1","3","535","66","158","12.34","29.53","-105.32","112","39","70","34.82","34.82","16.57","535","80","188","14.95","14.95","57.43",
"Whelan, Trevor","0","0","0","0","0","0","4","1","2","25","50","4.5","15","1","4","6.67","26.67","-6.5","25","2","6","8","24","-1.5","891","75","210","8.42","23.57","-235.45","2","2","456","45","112","9.87","24.56","-124.01","51","22","35","43.14","43.14","8.59","570","55","143","9.65","9.65","-139.95",
"Williams, Lorcan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-3","320","47","109","14.69","34.06","-111.35","98","13","158","28","61","17.72","38.61","-33.94","51","20","32","39.22","39.22","-7.03","177","26","63","14.69","14.69","-38.77",
"Winn, Mark","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","25","-4","17","1","3","5.88","17.65","9","696","79","213","11.35","30.6","-93.65","8","6","364","38","104","10.44","28.57","-28.68","84","30","54","35.71","35.71","12.77","624","74","196","11.86","11.86","-94.78",
"Wood, George","0","0","0","0","0","0","1","0","0","0","0","-1","4","1","1","25","25","-0.75","13","1","4","7.69","30.77","-9.75","430","31","103","7.21","23.95","-133.21","6","3","227","13","55","5.73","24.23","-98.05","30","8","16","26.67","26.67","-1.46","286","25","76","8.74","8.74","-31.46",
"Woods, K K","0","0","0","0","0","0","2","0","0","0","0","-2","6","0","2","0","33.33","-6","13","1","5","7.69","38.46","2","593","81","221","13.66","37.27","-76.45","10","8","328","44","117","13.41","35.67","-12.66","86","30","54","34.88","34.88","-5.44","355","54","137","15.21","15.21","36.05",
"Worsley, Tabitha","0","0","0","0","0","0","4","0","0","0","0","-4","7","0","1","0","14.29","-7","8","0","1","0","12.5","-8","462","16","66","3.46","14.29","-169.52","55","21","227","7","28","3.08","12.33","-21.12","7","3","4","42.86","42.86","1.98","356","13","56","3.65","3.65","-233.62",
"Wynne, Toby","0","0","0","0","0","0","0","0","0","0","0","0","6","0","1","0","16.67","-6","7","0","1","0","14.29","-7","355","47","105","13.24","29.58","-69.76","85","21","194","22","51","11.34","26.29","-65.99","54","17","32","31.48","31.48","-6.6","297","44","96","14.81","14.81","-32.51",
 
