Jockey,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"McAteer, L T","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","-5","12","0","1","0","8.33","-12","614","44","125","7.17","20.36","-266.57","17","14","294","21","56","7.14","19.05","-128.85","43","12","19","27.91","27.91","-4.4","336","27","61","8.04","8.04","-81.05",
"McCarthy, J A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4072","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"McCullagh, N G","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","-5","10","0","0","0","0","-10","346","12","48","3.47","13.87","-206.5","17","12","163","6","24","3.68","14.72","-91.5","6","0","1","0","0","-6","182","11","35","6.04","6.04","-48",
"McDonald, P J","0","0","0","0","0","0","5","0","1","0","20","-5","15","2","5","13.33","33.33","3.75","31","4","12","12.9","38.71","-7.12","949","114","327","12.01","34.46","-120.44","4","7","413","54","152","13.08","36.8","68.29","119","38","69","31.93","31.93","-16.73","635","72","200","11.34","11.34","-63.72",
"McDonogh, D P","7","0","1","0","14.29","-7","7","0","1","0","14.29","-7","15","0","2","0","13.33","-15","33","3","9","9.09","27.27","-23.83","944","77","252","8.16","26.69","-396.03","13","26","447","38","111","8.5","24.83","-203.1","77","20","45","25.97","25.97","-23.61","438","28","103","6.39","6.39","-210.92",
"McEntee, Grace","1","0","0","0","0","-1","4","0","1","0","25","-4","4","0","1","0","25","-4","5","0","1","0","20","-5","213","17","47","7.98","22.07","-56.99","88","23","146","9","30","6.16","20.55","-39.12","14","5","9","35.71","35.71","-0.99","169","13","38","7.69","7.69","-39.99",
"McGettigan, P","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","4","0","1","0","25","-4","9","1","3","11.11","33.33","-2","15","6","9","1","3","11.11","33.33","-2","0","0","0","0","0","0","9","1","3","11.11","11.11","-2",
"McMonagle, Dylan B","8","1","2","12.5","25","-4","8","1","2","12.5","25","-4","17","1","5","5.88","29.41","-13","32","5","15","15.63","46.88","-13.5","1182","149","409","12.61","34.6","-307.23","1","4","540","67","188","12.41","34.81","-183.56","222","69","152","31.08","31.08","-33.56","552","60","162","10.87","10.87","-92.75",
"McNamara, Adam","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","911","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"McSweeney, O","0","0","0","0","0","0","3","1","2","33.33","66.67","16","4","1","2","25","50","15","9","1","3","11.11","33.33","10","346","32","87","9.25","25.14","-67.46","3","2","219","23","58","10.5","26.48","1.38","25","7","15","28","28","4.16","244","23","69","9.43","9.43","-54.09",
"Moore, Ryan","8","1","4","12.5","50","-6.09","16","2","7","12.5","43.75","-11.09","19","4","10","21.05","52.63","-2.97","25","5","11","20","44","-7.72","867","222","437","25.61","50.4","-132.81","1","6","392","107","203","27.3","51.79","-42.51","370","148","247","40","40","-45.81","250","40","94","16","16","-47.63",
"Mosse, G","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","1784","17","1","0","0","0","0","-1","0","0","0","0","0","0","1","0","0","0","0","-1",
"Mullen, Andrew","3","0","1","0","33.33","-3","6","0","2","0","33.33","-6","14","0","3","0","21.43","-14","26","0","6","0","23.08","-26","1135","98","284","8.63","25.02","-346.83","23","47","572","45","134","7.87","23.43","-169.81","82","22","51","26.83","26.83","-19.07","887","81","226","9.13","9.13","-216.28",
"Mulligan, R M","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","3","0","0","0","0","-3","130","6","26","4.62","20","-74","64","24","105","6","26","5.71","24.76","-49","6","1","4","16.67","16.67","-1.5","112","6","24","5.36","5.36","-56",
"Mullins, David","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1359","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Mulrennan, Paul","2","1","1","50","50","3","12","1","3","8.33","25","-7","16","2","5","12.5","31.25","-5.5","16","2","5","12.5","31.25","-5.5","1540","190","488","12.34","31.69","-301.4","1","2","716","88","223","12.29","31.15","-232.15","260","79","158","30.38","30.38","-17.96","1205","153","390","12.7","12.7","-207.81",
"Murphy, Oisin","0","0","0","0","0","0","14","1","6","7.14","42.86","-8","28","5","11","17.86","39.29","-15.26","56","8","22","14.29","39.29","-36.14","1868","356","839","19.06","44.91","-240.69","3","14","1098","228","538","20.77","49","-89.53","546","182","345","33.33","33.33","-44.77","1132","190","452","16.78","16.78","-245.21",
"Muscutt, D","8","1","3","12.5","37.5","-3.5","12","2","4","16.67","33.33","-3.17","21","6","11","28.57","52.38","1.03","36","8","17","22.22","47.22","-2.97","1715","218","587","12.71","34.23","-504.82","1","8","796","93","259","11.68","32.54","-250.96","297","94","183","31.65","31.65","-21.65","1152","154","419","13.37","13.37","-276.25",
"Nicholls, Adrian T","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","3191","29","1","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0",
"Nicholls, Mia","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","1","0","50","-2","6","0","2","0","33.33","-6","281","27","67","9.61","23.84","-56.52","45","24","163","11","32","6.75","19.63","-46.17","21","6","9","28.57","28.57","-5.73","261","26","66","9.96","9.96","-57.52",
"Nicholls, Miss M","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","888","27","1","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0",
"Nolan, D","5","1","2","20","40","-2.5","7","1","3","14.29","42.86","-4.5","13","2","6","15.38","46.15","-6.5","24","3","7","12.5","29.17","-14","804","97","255","12.06","31.72","-157.41","1","4","545","66","171","12.11","31.38","-134.67","100","26","53","26","26","-13.95","641","82","209","12.79","12.79","-81.28",
"ONeill, K T","6","0","0","0","0","-6","11","0","1","0","9.09","-11","21","1","4","4.76","19.05","-8","42","3","9","7.14","21.43","-13.62","1544","137","404","8.87","26.17","-322.28","5","18","797","73","219","9.16","27.48","-255.22","116","37","72","31.9","31.9","-15.02","1136","93","289","8.19","8.19","-288.04",
"Orr, Oisin","3","0","3","0","100","-3","8","0","4","0","50","-8","20","1","7","5","35","-1","39","2","14","5.13","35.9","-11.5","1129","137","373","12.13","33.04","-329.68","5","14","632","74","191","11.71","30.22","-195.54","149","47","80","31.54","31.54","-3.48","786","86","239","10.94","10.94","-238.26",
"Osborne, Saffie","2","0","0","0","0","-2","10","0","3","0","30","-10","10","0","3","0","30","-10","29","3","10","10.34","34.48","-16","1236","160","392","12.94","31.72","-117.22","11","17","610","89","205","14.59","33.61","-27.89","131","49","80","37.4","37.4","17.99","871","121","292","13.89","13.89","44.7",
"OSullivan, Darragh","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","40","2","6","5","15","-22.67","24","9","40","2","6","5","15","-22.67","1","0","1","0","0","-1","31","1","4","3.23","3.23","-18",
"Peate, Jonny","2","1","1","50","50","2.5","3","1","2","33.33","66.67","1.5","6","1","3","16.67","50","-1.5","9","2","4","22.22","44.44","6.5","698","63","181","9.03","25.93","-226.54","1","1","356","32","98","8.99","27.53","-87.37","59","19","37","32.2","32.2","0.89","587","59","160","10.05","10.05","-137.04",
"Planas, Connor","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","5","1","1","20","20","-1","464","47","140","10.13","30.17","-141.31","13","5","184","8","47","4.35","25.54","-127.5","61","17","36","27.87","27.87","-4.89","382","40","120","10.47","10.47","-107.94",
"Pollard, Neil","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5925","78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Powell, J A","2","0","0","0","0","-2","2","0","0","0","0","-2","7","1","1","14.29","14.29","4","14","1","3","7.14","21.43","-3","608","42","137","6.91","22.53","-254.51","4","4","266","13","44","4.89","16.54","-141.5","46","9","25","19.57","19.57","-3.34","474","39","118","8.23","8.23","-144.51",
"Probert, David","8","1","3","12.5","37.5","0","14","2","4","14.29","28.57","-2.25","19","3","6","15.79","31.58","-4.37","41","10","14","24.39","34.15","4.29","1920","231","574","12.03","29.9","-179.68","1","3","948","120","299","12.66","31.54","49.65","217","64","128","29.49","29.49","-53.54","1306","163","397","12.48","12.48","0.21",
"Pyle, William","2","1","2","50","100","1.25","3","1","2","33.33","66.67","0.25","6","1","5","16.67","83.33","-2.75","10","1","5","10","50","-6.75","442","42","127","9.5","28.73","-142","1","2","249","27","73","10.84","29.32","-35.41","47","11","32","23.4","23.4","-5.58","362","36","104","9.94","9.94","-92",
"Rawlinson, Ali","1","0","0","0","0","-1","2","0","0","0","0","-2","4","0","0","0","0","-4","16","2","4","12.5","25","-2.5","707","74","197","10.47","27.86","-92.06","11","11","392","38","117","9.69","29.85","-84.29","55","16","30","29.09","29.09","-8.31","574","62","169","10.8","10.8","-46.06",
"Robinson, Ben","3","0","1","0","33.33","-3","7","0","1","0","14.29","-7","14","2","6","14.29","42.86","1.5","21","2","7","9.52","33.33","-5.5","655","61","182","9.31","27.79","-150.92","5","10","359","32","102","8.91","28.41","-106.66","45","15","28","33.33","33.33","2.96","499","52","153","10.42","10.42","-67.68",
"Roche, L F","1","0","0","0","0","-1","1","0","0","0","0","-1","6","0","0","0","0","-6","16","0","1","0","6.25","-16","660","37","121","5.61","18.33","-126.66","23","24","301","15","44","4.98","14.62","-7.5","31","7","13","22.58","22.58","-3.66","383","25","78","6.53","6.53","55.33",
"Rodriguez, Callum","4","1","2","25","50","-1.25","7","2","5","28.57","71.43","1.75","12","2","7","16.67","58.33","-3.25","27","5","11","18.52","40.74","-4.5","734","130","305","17.71","41.55","-85.41","1","3","400","75","180","18.75","45","-65.74","168","62","100","36.9","36.9","-0.41","510","90","215","17.65","17.65","-20.15",
"Rooke, George","3","1","1","33.33","33.33","5.5","5","1","2","20","40","3.5","9","1","2","11.11","22.22","-0.5","22","3","6","13.64","27.27","-7.6","708","55","174","7.77","24.58","-205.27","1","1","369","31","95","8.4","25.75","-130.55","55","12","38","21.82","21.82","-25.17","488","34","127","6.97","6.97","-154.63",
"Russell, Harry","0","0","0","0","0","0","1","0","0","0","0","-1","5","0","1","0","20","-5","8","0","1","0","12.5","-8","481","38","96","7.9","19.96","-126.31","17","10","268","20","45","7.46","16.79","-85.29","24","7","9","29.17","29.17","-1.64","357","29","79","8.12","8.12","-92.14",
"Ryan, Gavin","3","0","1","0","33.33","-3","4","0","1","0","25","-4","9","1","3","11.11","33.33","-7.38","18","1","3","5.56","16.67","-16.38","717","61","161","8.51","22.45","-209.5","4","7","338","29","78","8.58","23.08","-149.97","61","16","34","26.23","26.23","-16.08","340","29","65","8.53","8.53","-7.04",
"Ryan, J J G","4","0","1","0","25","-4","4","0","1","0","25","-4","12","0","2","0","16.67","-12","30","1","6","3.33","20","-21.5","881","58","210","6.58","23.84","-308.91","8","15","535","37","129","6.92","24.11","-146.29","42","5","22","11.9","11.9","-22.24","666","49","177","7.36","7.36","-172.66",
"Sanderson, Benjamin","1","0","0","0","0","-1","3","0","1","0","33.33","-3","5","0","1","0","20","-5","12","2","4","16.67","33.33","-3.2","293","20","59","6.83","20.14","-119.96","10","8","148","11","31","7.43","20.95","-22.45","28","5","13","17.86","17.86","-15.79","235","19","54","8.09","8.09","-63.76",
"Sayette, B D L","3","0","0","0","0","-3","4","0","0","0","0","-4","6","0","0","0","0","-6","19","0","4","0","21.05","-19","811","92","245","11.34","30.21","-220.84","15","20","398","34","107","8.54","26.88","-152.73","102","35","62","34.31","34.31","-15.46","537","59","157","10.99","10.99","-119.77",
"Scott, Rowan","4","0","1","0","25","-4","7","0","3","0","42.86","-7","18","0","4","0","22.22","-18","38","1","10","2.63","26.32","-25","918","74","265","8.06","28.87","-381.97","9","24","503","42","145","8.35","28.83","-190.75","60","13","33","21.67","21.67","-16.51","684","61","209","8.92","8.92","-225.59",
"Scudamore, Tom","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","226","33","70","14.6","30.97","-26.46","364","1","1","1","1","100","100","3.33","27","9","14","33.33","33.33","-6.29","148","20","48","13.51","13.51","-31.86",
"Searle, Oliver","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","152","18","48","11.84","31.58","104.39","67","22","77","9","22","11.69","28.57","-14.36","13","4","8","30.77","30.77","-2.61","132","16","43","12.12","12.12","120.41",
"Shaw, Harrison","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","100","-2","8","2","6","25","75","-3.7","434","29","102","6.68","23.5","-183.82","10","6","180","11","45","6.11","25","-52.45","34","8","19","23.53","23.53","-7.95","323","21","80","6.5","6.5","-120.3",
"Sheehy, Danny","1","0","0","0","0","-1","1","0","0","0","0","-1","3","0","0","0","0","-3","12","0","0","0","0","-12","340","16","65","4.71","19.12","-198.04","67","37","187","9","40","4.81","21.39","-126.62","13","5","9","38.46","38.46","7.63","234","13","48","5.56","5.56","-111.37",
"Sheehy, M P","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","-4","9","1","2","11.11","22.22","32","440","27","85","6.14","19.32","-106.16","14","8","184","9","30","4.89","16.3","-27.68","28","9","18","32.14","32.14","-9.24","186","6","33","3.23","3.23","-95.67",
"Slattery, A J","2","0","0","0","0","-2","2","0","0","0","0","-2","6","1","1","16.67","16.67","-0.5","14","1","3","7.14","21.43","-8.5","601","50","134","8.32","22.3","-47.02","4","3","252","21","62","8.33","24.6","12.25","29","12","16","41.38","41.38","10.98","343","31","82","9.04","9.04","-50.65",
"Sousa, Silvestre De","5","0","1","0","20","-5","13","0","3","0","23.08","-13","26","2","6","7.69","23.08","-19.75","42","5","12","11.9","28.57","-17.84","517","67","190","12.96","36.75","-42.99","5","22","517","67","190","12.96","36.75","-42.99","88","28","58","31.82","31.82","-12.98","355","40","120","11.27","11.27","-59.71",
"Spencer, Jamie","4","0","0","0","0","-4","12","1","1","8.33","8.33","-1","13","1","2","7.69","15.38","-2","13","1","2","7.69","15.38","-2","461","58","146","12.58","31.67","75.67","3","10","174","25","54","14.37","31.03","-11.91","65","18","36","27.69","27.69","-13.54","238","29","76","12.18","12.18","61.1",
"Stammers, Oliver","2","0","0","0","0","-2","3","0","0","0","0","-3","7","0","0","0","0","-7","12","1","1","8.33","8.33","-4","376","40","124","10.64","32.98","-86.27","12","12","87","7","27","8.05","31.03","-30.5","36","10","22","27.78","27.78","-6.84","323","36","109","11.15","11.15","-64.6",
"Sullivan, James P","1","0","0","0","0","-1","4","0","0","0","0","-4","14","1","2","7.14","14.29","-5","28","3","6","10.71","21.43","-5.5","903","74","226","8.19","25.03","-293.92","5","8","482","35","104","7.26","21.58","-219.42","55","15","27","27.27","27.27","-1.25","764","64","195","8.38","8.38","-256.04",
"Tabti, M","3","1","1","33.33","33.33","9","5","1","1","20","20","7","6","1","1","16.67","16.67","6","10","2","3","20","30","4.38","163","16","52","9.82","31.9","-35.29","1","1","74","8","24","10.81","32.43","-11.62","21","8","11","38.1","38.1","2.88","138","13","45","9.42","9.42","-33.04",
"Tindall, Ethan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","40","1","3","2.5","7.5","-32","102","16","29","1","3","3.45","10.34","-21","0","0","0","0","0","0","35","1","3","2.86","2.86","-27",
"Tudhope, Daniel","5","0","2","0","40","-5","10","0","2","0","20","-10","19","1","4","5.26","21.05","-16.12","41","6","12","14.63","29.27","-16.12","1263","196","467","15.52","36.98","-259.57","5","17","670","109","262","16.27","39.1","-130.23","268","93","164","34.7","34.7","5.05","789","101","275","12.8","12.8","-218.17",
"Turner, Hayley","2","0","1","0","50","-2","5","0","1","0","20","-5","9","0","2","0","22.22","-9","18","0","5","0","27.78","-18","771","73","210","9.47","27.24","-190.4","16","22","393","40","106","10.18","26.97","-23.56","66","23","44","34.85","34.85","5.39","524","50","145","9.54","9.54","-113.66",
"Voikhansky, Alexander","2","1","1","50","50","4.5","2","1","1","50","50","4.5","2","1","1","50","50","4.5","2","1","1","50","50","4.5","417","53","133","12.71","31.89","-37.56","1","1","185","17","46","9.19","24.86","-67.75","43","13","32","30.23","30.23","-4.27","365","50","122","13.7","13.7","-15.44",
"Waugh, Amie","3","1","1","33.33","33.33","1.33","6","2","3","33.33","50","17.33","11","2","3","18.18","27.27","12.33","19","3","6","15.79","31.58","9.83","328","18","63","5.49","19.21","-113.59","1","1","184","15","45","8.15","24.46","-30.59","18","4","7","22.22","22.22","-0.25","287","18","63","6.27","6.27","-72.59",
"Whearty, R","3","0","0","0","0","-3","3","0","0","0","0","-3","8","1","2","12.5","25","0","24","2","7","8.33","29.17","10","687","53","170","7.71","24.75","-97.03","4","4","423","34","112","8.04","26.48","-57.78","45","12","26","26.67","26.67","0.22","520","43","142","8.27","8.27","-124.16",
"Wheatley, Zak","2","1","1","50","50","2.33","3","1","1","33.33","33.33","1.33","7","1","3","14.29","42.86","-2.67","10","1","4","10","40","-5.67","367","29","84","7.9","22.89","-134.84","1","1","192","13","43","6.77","22.4","-93.17","25","3","6","12","12","-11.92","304","27","75","8.88","8.88","-79.34",
"Whelan, R P","4","1","2","25","50","9","4","1","2","25","50","9","14","3","5","21.43","35.71","8.5","27","6","13","22.22","48.15","12.25","1065","129","320","12.11","30.05","-114.9","1","1","533","68","158","12.76","29.64","-85.32","113","39","70","34.51","34.51","15.57","540","82","191","15.19","15.19","70.43",
"Whelan, Trevor","2","0","1","0","50","-2","2","0","1","0","50","-2","12","1","5","8.33","41.67","-3.5","26","1","7","3.85","26.92","-17.5","896","75","213","8.37","23.77","-240.45","6","10","455","45","112","9.89","24.62","-123.01","50","22","35","44","44","9.59","573","55","145","9.6","9.6","-142.95",
"Whittington, Elisha","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","279","13","38","4.66","13.62","-119","173","27","114","7","15","6.14","13.16","-25.5","3","1","1","33.33","33.33","1","259","12","37","4.63","4.63","-103",
"Wilkie, Brandon","1","0","0","0","0","-1","4","0","0","0","0","-4","7","1","1","14.29","14.29","-0.5","15","1","2","6.67","13.33","-8.5","405","45","111","11.11","27.41","-88.5","5","5","317","36","89","11.36","28.08","-62.21","41","12","21","29.27","29.27","-9.16","361","40","97","11.08","11.08","-73.08",
"Winn, Mark","1","0","0","0","0","-1","3","0","1","0","33.33","-3","4","0","1","0","25","-4","10","1","3","10","30","16","693","77","210","11.11","30.3","-105.65","12","10","364","37","102","10.16","28.02","-41.68","83","30","53","36.14","36.14","13.77","622","72","194","11.58","11.58","-107.78",
"Wright, Liam","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","5","0","1","0","20","-5","286","23","66","8.04","23.08","-26.69","15","6","173","15","41","8.67","23.7","-73.44","26","6","13","23.08","23.08","-9.69","250","21","58","8.4","8.4","-12.69",
"Young, Archie","1","0","1","0","100","-1","2","0","1","0","50","-2","3","0","1","0","33.33","-3","4","1","2","25","50","0.33","181","21","51","11.6","28.18","-41.53","11","4","140","16","40","11.43","28.57","-30.86","21","6","12","28.57","28.57","-2.53","170","21","49","12.35","12.35","-30.53",
"Young, Lauren","2","0","0","0","0","-2","2","0","0","0","0","-2","2","0","0","0","0","-2","2","0","0","0","0","-2","11","0","1","0","9.09","-11","9999","9999","11","0","1","0","9.09","-11","1","0","0","0","0","-1","9","0","1","0","0","-9",
 
