Jockey,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Kelly, S B","0","0","0","0","0","0","2","0","0","0","0","-2","9","0","1","0","11.11","-9","11","0","2","0","18.18","-11","206","10","34","4.85","16.5","-101.25","101","38","89","6","20","6.74","22.47","-5","11","3","5","27.27","27.27","0.25","91","7","14","7.69","7.69","-53.75",
"Keniry, L P","0","0","0","0","0","0","4","0","0","0","0","-4","7","0","1","0","14.29","-7","15","1","2","6.67","13.33","-10.67","569","38","107","6.68","18.8","-171.33","13","14","345","24","64","6.96","18.55","-160.93","19","6","8","31.58","31.58","-6.24","392","26","82","6.63","6.63","-143.34",
"Kennedy, K G","0","0","0","0","0","0","6","0","1","0","16.67","-6","7","0","1","0","14.29","-7","15","0","1","0","6.67","-15","232","26","65","11.21","28.02","-28.86","23","32","231","26","65","11.26","28.14","-27.86","32","10","17","31.25","31.25","3.31","208","24","57","11.54","11.54","-10.76",
"Kingscote, Richard","0","0","0","0","0","0","5","0","0","0","0","-5","15","3","3","20","20","17.58","23","4","5","17.39","21.74","20.58","1210","133","408","10.99","33.72","-429.6","4","7","581","57","180","9.81","30.98","-212.06","189","54","113","28.57","28.57","-46.46","731","80","238","10.94","10.94","-254.03",
"Kirrane, Sean","0","0","0","0","0","0","6","1","2","16.67","33.33","0.5","15","1","3","6.67","20","-8.5","24","1","4","4.17","16.67","-17.5","590","62","167","10.51","28.31","-50.76","2","4","304","30","82","9.87","26.97","-17.12","43","11","24","25.58","25.58","-4.01","486","58","151","11.93","11.93","14.04",
"Langley, Miss Taryn","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","4","1","2","25","50","-1","39","3","13","7.69","33.33","-26.25","14","4","31","1","11","3.23","35.48","-28","2","2","2","100","100","3.75","37","3","12","8.11","8.11","-24.25",
"Larson, Frederick","0","0","0","0","0","0","2","1","1","50","50","1.5","6","1","1","16.67","16.67","-2.5","15","2","4","13.33","26.67","-10.1","449","42","128","9.35","28.51","-164.72","2","2","157","12","41","7.64","26.11","-75.51","53","11","32","20.75","20.75","-28.68","363","33","105","9.09","9.09","-123.77",
"Leavy, Mr Joe","0","0","0","0","0","0","6","0","2","0","33.33","-6","11","0","3","0","27.27","-11","25","2","10","8","40","-15","467","55","165","11.78","35.33","-6.12","8","12","372","47","137","12.63","36.83","-43.62","43","13","26","30.23","30.23","-1.91","405","45","146","11.11","11.11","-14.91",
"Lee, Clifford","0","0","0","0","0","0","8","1","1","12.5","12.5","13","17","1","4","5.88","23.53","4","28","2","6","7.14","21.43","2.5","1326","173","440","13.05","33.18","-319.45","2","1","670","88","221","13.13","32.99","-154.83","194","64","113","32.99","32.99","-18.73","812","101","235","12.44","12.44","-117.62",
"Lee, W J","0","0","0","0","0","0","12","1","4","8.33","33.33","-9.8","19","1","6","5.26","31.58","-16.8","43","5","14","11.63","32.56","-26.95","1292","180","462","13.93","35.76","-272.34","3","10","589","97","212","16.47","35.99","-19.54","251","85","160","33.86","33.86","1.36","605","64","200","10.58","10.58","-193.34",
"Lewis, Miss Zoe","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","2","0","0","0","0","-2","18","0","4","0","22.22","-18","9999","9999","12","0","2","0","16.67","-12","2","0","1","0","0","-2","18","0","4","0","0","-18",
"Lewis, Owen","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","1","0","1","0","100","-1","104","8","31","7.69","29.81","-44.62","129","12","42","2","11","4.76","26.19","-21","5","2","2","40","40","0.88","89","8","29","8.99","8.99","-29.62",
"Lordan, W M","0","0","0","0","0","0","3","2","2","66.67","66.67","10","10","3","3","30","30","9.5","27","5","7","18.52","25.93","0.91","586","67","185","11.43","31.57","-193.35","2","2","289","38","89","13.15","30.8","-118.35","80","28","56","35","35","-6.14","240","16","61","6.67","6.67","-111.99",
"Loughnane, Mr Billy","0","0","0","0","0","0","10","3","4","30","40","15.5","28","6","10","21.43","35.71","22.44","57","7","20","12.28","35.09","-1.06","1857","259","637","13.95","34.3","-219.38","3","6","1196","158","410","13.21","34.28","-83.82","303","96","171","31.68","31.68","-27.41","1404","195","484","13.89","13.89","-173.66",
"Lynn, Bruce","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","367","40","125","10.9","34.06","-92.33","92","21","193","24","62","12.44","32.12","-33.37","36","13","27","36.11","36.11","12.51","274","34","109","12.41","12.41","-49.54",
"Maggs, Mr William","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","50","100","10","3","1","2","33.33","66.67","9","164","22","53","13.41","32.32","-26.18","7","2","138","18","43","13.04","31.16","-28.43","18","5","13","27.78","27.78","-4.01","146","21","48","14.38","14.38","-14.68",
"Mangan, Gina","0","0","0","0","0","0","6","0","2","0","33.33","-6","12","0","2","0","16.67","-12","25","3","6","12","24","-10.67","553","58","145","10.49","26.22","-98.94","9","19","331","38","94","11.48","28.4","-46.78","51","18","33","35.29","35.29","11.06","431","50","126","11.6","11.6","-37.94",
"Marquand, Tom","0","0","0","0","0","0","11","2","3","18.18","27.27","6.5","30","3","7","10","23.33","0.5","61","9","19","14.75","31.15","-10.65","1622","252","576","15.54","35.51","-152.44","2","5","796","124","296","15.58","37.19","-36.54","310","106","182","34.19","34.19","-27.8","953","133","322","13.96","13.96","-104.98",
"Mason, Joanna","0","0","0","0","0","0","9","0","1","0","11.11","-9","23","2","5","8.7","21.74","-12","31","2","6","6.45","19.35","-20","986","108","305","10.95","30.93","-185.12","4","11","608","72","193","11.84","31.74","-42.36","103","22","53","21.36","21.36","-32.53","828","94","270","11.35","11.35","-149.44",
"McAteer, L T","0","0","0","0","0","0","2","0","0","0","0","-2","6","1","3","16.67","50","3","12","1","3","8.33","25","-3","605","44","126","7.27","20.83","-252.07","7","6","287","20","56","6.97","19.51","-122.35","43","12","19","27.91","27.91","-4.4","329","27","61","8.21","8.21","-68.55",
"McCullagh, N G","0","0","0","0","0","0","5","0","0","0","0","-5","6","0","0","0","0","-6","13","0","0","0","0","-13","351","12","48","3.42","13.68","-211.5","25","20","168","6","24","3.57","14.29","-96.5","6","0","1","0","0","-6","185","11","35","5.95","5.95","-51",
"McCullagh, Scott","0","0","0","0","0","0","2","0","0","0","0","-2","6","0","0","0","0","-6","8","0","0","0","0","-8","311","20","82","6.43","26.37","-160.1","109","65","164","8","41","4.88","25","-93.59","16","1","7","6.25","6.25","-13.5","205","14","56","6.83","6.83","-115.09",
"McDonald, P J","2","1","1","50","50","3.5","10","3","4","30","40","3.25","15","3","5","20","33.33","-1.75","29","5","10","17.24","34.48","3","934","116","325","12.42","34.8","-96.69","1","2","408","55","148","13.48","36.27","80.24","119","40","69","33.61","33.61","-8.98","625","74","199","11.84","11.84","-44.97",
"McDonnell, Alexandra","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","3","6","14.29","28.57","0","24","2","21","3","6","14.29","28.57","0","2","1","2","50","50","1","21","3","6","14.29","14.29","0",
"McDonogh, D P","0","0","0","0","0","0","4","0","0","0","0","-4","8","0","0","0","0","-8","27","0","2","0","7.41","-27","940","76","247","8.09","26.28","-395.03","21","38","441","37","108","8.39","24.49","-200.35","74","19","42","25.68","25.68","-23.61","428","28","101","6.54","6.54","-200.92",
"McEntee, Grace","0","0","0","0","0","0","3","1","1","33.33","33.33","10","6","2","3","33.33","50","41","11","2","4","18.18","36.36","36","215","18","48","8.37","22.33","-17.99","2","2","153","11","33","7.19","21.57","0.88","14","5","9","35.71","35.71","-0.99","170","13","38","7.65","7.65","-12.99",
"McGettigan, P","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","5","0","0","0","0","-5","13","1","3","7.69","23.08","-6","23","10","13","1","3","7.69","23.08","-6","0","0","0","0","0","0","13","1","3","7.69","7.69","-6",
"McLernon, R P","2","0","1","0","50","-2","2","0","1","0","50","-2","6","1","2","16.67","33.33","1","11","2","3","18.18","27.27","11","601","66","143","10.98","23.79","-199.28","7","6","357","42","83","11.76","23.25","-121.69","60","28","43","46.67","46.67","13.46","421","51","107","12.11","12.11","-108.55",
"McManoman, Faye","0","0","0","0","0","0","3","0","0","0","0","-3","9","1","2","11.11","22.22","-3","16","1","3","6.25","18.75","-10","462","29","94","6.28","20.35","-153.87","4","4","201","13","42","6.47","20.9","-99.87","18","3","9","16.67","16.67","-8","366","26","84","7.1","7.1","-70.67",
"McMenamin, Daniel","0","0","0","0","0","0","0","0","0","0","0","0","4","1","2","25","50","-0.5","11","4","6","36.36","54.55","12.33","711","96","232","13.5","32.63","-138.51","5","1","357","52","124","14.57","34.73","-77.08","89","35","52","39.33","39.33","7.06","517","74","169","14.31","14.31","-46.76",
"McMonagle, Dylan B","0","0","0","0","0","0","9","1","5","11.11","55.56","0.5","22","6","12","27.27","54.55","27.91","46","8","19","17.39","41.3","20.91","1191","152","416","12.76","34.93","-272.15","2","3","564","74","199","13.12","35.28","-144.65","225","69","154","30.67","30.67","-36.73","548","61","160","11.13","11.13","-82.67",
"McSweeney, O","2","0","0","0","0","-2","8","1","1","12.5","12.5","-3","12","2","3","16.67","25","-2.5","16","3","5","18.75","31.25","12.5","352","33","89","9.38","25.28","-68.96","2","4","231","25","61","10.82","26.41","-1.12","26","8","16","30.77","30.77","8.16","249","24","70","9.64","9.64","-54.59",
"Midgley, Tom","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","310","20","63","6.45","20.32","-162","100","14","172","12","33","6.98","19.19","-83.12","19","4","10","21.05","21.05","-6.75","201","18","51","8.96","8.96","-66.29",
"Mitchell, Jack","0","0","0","0","0","0","0","0","0","0","0","0","9","3","7","33.33","77.78","5.41","18","5","11","27.78","61.11","3.37","1224","185","484","15.11","39.54","-323.57","5","3","664","98","264","14.76","39.76","-170.17","287","89","175","31.01","31.01","-62.39","795","121","311","15.22","15.22","-117.69",
"Morris, Luke","0","0","0","0","0","0","9","0","4","0","44.44","-9","20","5","12","25","60","8.75","44","7","21","15.91","47.73","-4.37","2114","189","581","8.94","27.48","-639.09","4","11","945","86","259","9.1","27.41","-318.04","193","59","114","30.57","30.57","-28.79","1563","143","433","9.15","9.15","-444.05",
"Mortensen, Mikkel","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-3","9","0","1","0","11.11","-9","133","12","32","9.02","24.06","-50.42","34","22","87","6","20","6.9","22.99","-50","12","2","4","16.67","16.67","-5.67","120","12","31","10","10","-37.42",
"Moscrop, Nathan","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","100","100","18","4","2","3","50","75","19.5","345","33","101","9.57","29.28","-95.12","5","1","144","14","40","9.72","27.78","-27","24","7","15","29.17","29.17","-1.25","216","24","70","11.11","11.11","-34.67",
"Muir, Paula","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","33.33","-3","3","0","1","0","33.33","-3","195","15","45","7.69","23.08","-5.75","93","31","90","8","22","8.89","24.44","24.75","8","0","2","0","0","-8","169","13","38","7.69","7.69","-6.75",
"Mullen, Andrew","4","0","1","0","25","-4","11","0","1","0","9.09","-11","21","1","3","4.76","14.29","-14.5","37","1","6","2.7","16.22","-30.5","1139","97","283","8.52","24.85","-364.83","6","19","568","46","131","8.1","23.06","-159.31","82","22","51","26.83","26.83","-19.07","894","80","226","8.95","8.95","-237.28",
"Mulligan, R M","0","0","0","0","0","0","2","0","1","0","50","-2","3","0","1","0","33.33","-3","5","0","1","0","20","-5","132","6","27","4.55","20.45","-76","72","28","108","6","27","5.56","25","-52","6","1","4","16.67","16.67","-1.5","113","6","25","5.31","5.31","-57",
"Mulrennan, Paul","3","0","0","0","0","-3","13","0","2","0","15.38","-13","25","3","6","12","24","3.42","46","6","14","13.04","30.43","-4.33","1538","186","484","12.09","31.47","-326.81","4","17","716","91","225","12.71","31.42","-205.98","262","78","159","29.77","29.77","-22.62","1203","150","388","12.47","12.47","-233.39",
"Murphy, Oisin","0","0","0","0","0","0","10","4","6","40","60","7.88","36","9","14","25","38.89","-3.41","62","12","23","19.35","37.1","-21.07","1908","365","854","19.13","44.76","-248.1","2","1","1101","228","532","20.71","48.32","-116.17","558","186","351","33.33","33.33","-46.14","1156","195","461","16.87","16.87","-251.55",
"Murtagh, Connor","0","0","0","0","0","0","4","0","1","0","25","-4","4","0","1","0","25","-4","11","0","4","0","36.36","-11","301","17","66","5.65","21.93","-144.54","33","28","131","10","37","7.63","28.24","-45.42","11","2","6","18.18","18.18","-2.62","201","14","56","6.97","6.97","-62.79",
"Muscutt, D","0","0","0","0","0","0","0","0","0","0","0","0","12","1","3","8.33","25","-6","34","7","14","20.59","41.18","-5.97","1699","216","583","12.71","34.31","-500.57","6","11","783","91","253","11.62","32.31","-255.96","295","93","182","31.53","31.53","-23.4","1141","152","415","13.32","13.32","-277",
"Nicholls, Mia","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-3","6","0","1","0","16.67","-6","286","27","68","9.44","23.78","-61.52","53","29","161","10","31","6.21","19.25","-52.17","21","6","9","28.57","28.57","-5.73","266","26","67","9.77","9.77","-62.52",
"OConnor, Donagh","0","0","0","0","0","0","3","1","1","33.33","33.33","18","4","1","1","25","25","17","5","1","1","20","20","16","461","20","57","4.34","12.36","-194.67","3","3","211","7","21","3.32","9.95","-70","6","2","6","33.33","33.33","1.83","322","18","43","5.59","5.59","-77.17",
"OFarrell, C","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","2","0","1","0","50","-2","505","44","127","8.71","25.15","-181.17","135","37","137","8","37","5.84","27.01","-75.2","41","11","25","26.83","26.83","-6.95","353","37","95","10.48","10.48","-70.97",
"ONeill, K T","0","0","0","0","0","0","10","0","2","0","20","-10","17","0","2","0","11.76","-17","39","1","6","2.56","15.38","-26","1540","135","400","8.77","25.97","-333.48","13","36","794","70","214","8.82","26.95","-270.97","114","36","71","31.58","31.58","-15.22","1130","92","287","8.14","8.14","-295.04",
"Orr, Oisin","3","0","0","0","0","-3","11","1","3","9.09","27.27","-7.5","22","2","5","9.09","22.73","-15","39","3","12","7.69","30.77","-13","1129","138","372","12.22","32.95","-325.56","2","4","627","72","187","11.48","29.82","-198.42","153","48","82","31.37","31.37","-3.98","789","87","239","11.03","11.03","-237.76",
"Osborne, Saffie","2","0","1","0","50","-2","9","0","2","0","22.22","-9","24","1","4","4.17","16.67","-17.5","36","1","7","2.78","19.44","-29.5","1243","160","390","12.87","31.38","-130.72","7","23","611","87","200","14.24","32.73","-34.27","134","49","80","36.57","36.57","14.99","873","121","291","13.86","13.86","36.2",
"OSullivan, Darragh","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","41","2","6","4.88","14.63","-23.67","32","10","41","2","6","4.88","14.63","-23.67","1","0","1","0","0","-1","32","1","4","3.13","3.13","-19",
"Peate, Jonny","0","0","0","0","0","0","4","1","1","25","25","3.5","9","1","2","11.11","22.22","-1.5","16","2","5","12.5","31.25","-4","703","63","182","8.96","25.89","-237.04","3","3","345","30","94","8.7","27.25","-99.87","59","19","38","32.2","32.2","0.89","589","59","161","10.02","10.02","-144.54",
"Poste, Ben J","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","2","0","0","0","0","-2","505","17","102","3.37","20.2","-364.55","120","42","243","4","56","1.65","23.05","-224.92","16","4","10","25","25","-4.87","311","14","76","4.5","4.5","-216.88",
"Powell, Brendan","2","0","0","0","0","-2","3","0","0","0","0","-3","3","0","0","0","0","-3","5","1","1","20","20","-2.5","884","72","244","8.14","27.6","-454.27","14","5","422","34","110","8.06","26.07","-232.13","72","25","44","34.72","34.72","3.27","587","59","177","10.05","10.05","-224.61",
"Powell, J A","0","0","0","0","0","0","6","0","0","0","0","-6","9","1","1","11.11","11.11","1","18","2","2","11.11","11.11","3","600","43","135","7.17","22.5","-236.51","6","9","271","13","44","4.8","16.24","-145","42","9","23","21.43","21.43","0.66","467","40","118","8.57","8.57","-127.51",
"Probert, David","0","0","0","0","0","0","11","1","4","9.09","36.36","-7","34","2","10","5.88","29.41","-27.12","56","5","16","8.93","28.57","-34.49","1926","230","575","11.94","29.85","-201.8","2","3","958","116","300","12.11","31.32","4.03","218","66","130","30.28","30.28","-47.66","1314","165","401","12.56","12.56","-0.91",
"Pyle, William","1","0","0","0","0","-1","2","1","1","50","50","3.5","9","1","4","11.11","44.44","-3.5","16","2","8","12.5","50","-7.25","453","43","131","9.49","28.92","-147.5","2","2","242","25","72","10.33","29.75","-42.91","48","12","33","25","25","-1.08","373","37","108","9.92","9.92","-97.5",
"Quinlan, Sean","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","33.33","-3","11","0","4","0","36.36","-11","986","116","314","11.76","31.85","-308.01","28","17","432","50","130","11.57","30.09","-160.4","146","45","92","30.82","30.82","-18.67","715","95","237","13.29","13.29","-158.87",
"Rabbitt, Mr C","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","4","0","0","0","0","-4","270","30","73","11.11","27.04","-38.23","37","13","147","12","34","8.16","23.13","-63.25","23","11","15","47.83","47.83","9.06","202","30","63","14.85","14.85","29.77",
"Rawlinson, Ali","3","1","1","33.33","33.33","23","5","1","1","20","20","21","8","1","1","12.5","12.5","18","14","1","1","7.14","7.14","12","713","75","198","10.52","27.77","-72.06","1","2","396","39","116","9.85","29.29","-62.29","57","16","30","28.07","28.07","-10.31","579","63","170","10.88","10.88","-25.06",
"Roche, L F","0","0","0","0","0","0","6","2","5","33.33","83.33","10","6","2","5","33.33","83.33","10","13","2","5","15.38","38.46","3","664","39","126","5.87","18.98","-114.66","2","3","298","14","45","4.7","15.1","-36.5","32","7","14","21.88","21.88","-4.66","385","26","81","6.75","6.75","60.33",
"Rodriguez, Callum","0","0","0","0","0","0","6","1","3","16.67","50","-2","22","8","12","36.36","54.55","9.88","35","10","21","28.57","60","5.63","739","134","312","18.13","42.22","-81.36","2","3","407","81","190","19.9","46.68","-45.99","176","68","107","38.64","38.64","8.97","514","93","219","18.09","18.09","-12.57",
"Rooke, George","0","0","0","0","0","0","6","1","3","16.67","50","-4.33","10","1","3","10","30","-8.33","22","3","8","13.64","36.36","-1.83","709","55","176","7.76","24.82","-208.23","3","6","377","33","100","8.75","26.53","-126.88","57","13","40","22.81","22.81","-25.5","485","33","128","6.8","6.8","-155.26",
"Russell, Harry","0","0","0","0","0","0","2","0","0","0","0","-2","4","0","1","0","25","-4","10","0","2","0","20","-10","473","38","92","8.03","19.45","-118.31","25","15","264","19","44","7.2","16.67","-86.29","23","7","9","30.43","30.43","-0.64","346","29","75","8.38","8.38","-81.14",
"Rutledge, Siobhan","0","0","0","0","0","0","2","0","0","0","0","-2","8","0","2","0","25","-8","11","0","2","0","18.18","-11","658","32","109","4.86","16.57","-268.42","46","40","326","13","41","3.99","12.58","-125","27","5","12","18.52","18.52","-5.17","530","28","92","5.28","5.28","-192.92",
"Ryan, Gavin","0","0","0","0","0","0","6","0","0","0","0","-6","11","0","0","0","0","-11","24","1","3","4.17","12.5","-22.38","717","59","158","8.23","22.04","-243.5","12","22","337","26","73","7.72","21.66","-164.3","60","16","33","26.67","26.67","-15.08","340","28","63","8.24","8.24","-36.04",
"Ryan, J J G","0","0","0","0","0","0","11","1","3","9.09","27.27","-1","14","1","3","7.14","21.43","-4","28","1","5","3.57","17.86","-18","889","59","209","6.64","23.51","-306.91","2","5","539","36","128","6.68","23.75","-150.79","41","5","20","12.2","12.2","-21.24","670","50","176","7.46","7.46","-166.66",
"Ryan, Rossa","0","0","0","0","0","0","9","2","5","22.22","55.56","8","24","4","9","16.67","37.5","-0.25","51","9","18","17.65","35.29","5.19","2243","395","898","17.61","40.04","119.17","3","5","1246","221","495","17.74","39.73","-50.11","488","175","322","35.86","35.86","12.77","1487","256","578","17.22","17.22","-40.29",
"Sayette, B D L","0","0","0","0","0","0","4","0","2","0","50","-4","10","0","4","0","40","-10","18","0","4","0","22.22","-18","791","89","240","11.25","30.34","-208.57","23","32","399","32","107","8.02","26.82","-181.23","100","33","59","33","33","-16.69","522","59","155","11.3","11.3","-104.77",
"Scott, Rowan","3","0","0","0","0","-3","3","0","0","0","0","-3","10","0","1","0","10","-10","33","1","9","3.03","27.27","-27","915","72","265","7.87","28.96","-396.09","8","11","507","42","149","8.28","29.39","-192.75","58","12","32","20.69","20.69","-16.13","685","60","211","8.76","8.76","-242.09",
"Sexton, Ryan","0","0","0","0","0","0","1","0","0","0","0","-1","8","0","2","0","25","-8","17","0","3","0","17.65","-17","771","71","205","9.21","26.59","-176.05","16","19","400","33","98","8.25","24.5","-57.62","65","14","35","21.54","21.54","-20.92","637","63","176","9.89","9.89","-94.85",
"Shanahan, William T","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","129","4","22","3.1","17.05","-83.5","120","7","38","1","3","2.63","7.89","-30","3","0","1","0","0","-3","83","4","19","4.82","4.82","-37.5",
"Shaw, Harrison","0","0","0","0","0","0","3","0","0","0","0","-3","7","0","0","0","0","-7","11","1","3","9.09","27.27","-9","430","29","99","6.74","23.02","-190.82","8","9","189","12","46","6.35","24.34","-59.45","33","9","20","27.27","27.27","-4.95","321","21","79","6.54","6.54","-129.3",
"Sheehy, Danny","0","0","0","0","0","0","3","0","0","0","0","-3","8","0","0","0","0","-8","12","0","0","0","0","-12","348","16","65","4.6","18.68","-206.04","75","46","188","9","40","4.79","21.28","-127.62","13","5","9","38.46","38.46","7.63","239","13","48","5.44","5.44","-116.37",
"Sheehy, M P","0","0","0","0","0","0","3","0","0","0","0","-3","5","0","1","0","20","-5","10","0","1","0","10","-10","437","27","83","6.18","18.99","-103.16","22","14","180","8","29","4.44","16.11","-34.68","25","9","15","36","36","-6.24","184","6","33","3.26","3.26","-93.67",
"Shepherd, Callum","0","0","0","0","0","0","9","1","4","11.11","44.44","-5.25","22","1","8","4.55","36.36","-18.25","37","4","15","10.81","40.54","-17.75","1437","169","454","11.76","31.59","-225.92","3","7","873","105","276","12.03","31.62","-157.35","166","58","99","34.94","34.94","3.8","971","120","321","12.36","12.36","-170.96",
"Sheridan, J M","0","0","0","0","0","0","8","0","2","0","25","-8","13","0","4","0","30.77","-13","16","0","6","0","37.5","-16","759","42","180","5.53","23.72","-409.04","18","21","378","20","90","5.29","23.81","-240.87","38","11","24","28.95","28.95","-0.04","486","33","113","6.79","6.79","-184.87",
"Shoemark, Kieran","0","0","0","0","0","0","9","2","4","22.22","44.44","6","21","3","9","14.29","42.86","-4.43","35","5","13","14.29","37.14","-7.8","1145","147","374","12.84","32.66","-183.32","2","3","687","94","244","13.68","35.52","-42.29","147","51","84","34.69","34.69","-7.57","666","83","212","12.46","12.46","1.38",
"Slattery, A J","0","0","0","0","0","0","9","2","2","22.22","22.22","2.75","13","2","3","15.38","23.08","-1.25","20","3","4","15","20","-2.75","606","51","134","8.42","22.11","-50.27","3","5","252","23","63","9.13","25","24","29","12","16","41.38","41.38","10.98","343","31","81","9.04","9.04","-52.65",
"Smith-Chaston, Emma","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","296","30","81","10.14","27.36","-84.87","114","14","160","14","44","8.75","27.5","-91.49","14","6","11","42.86","42.86","4.5","251","27","73","10.76","10.76","-50.53",
"Stevens, Miss A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","216","27","64","12.5","29.63","-52.61","152","27","135","19","42","14.07","31.11","-20.99","24","10","14","41.67","41.67","3.26","152","17","46","11.18","11.18","-54.67",
"Stone-Walsh, C","0","0","0","0","0","0","1","0","0","0","0","-1","4","0","0","0","0","-4","4","0","0","0","0","-4","469","39","125","8.32","26.65","-161.63","24","10","297","17","69","5.72","23.23","-128.37","53","11","31","20.75","20.75","-14.84","347","29","89","8.36","8.36","-94.05",
"Sullivan, James P","0","0","0","0","0","0","2","0","0","0","0","-2","9","0","0","0","0","-9","24","1","1","4.17","4.17","-15","897","73","225","8.14","25.08","-306.92","13","20","480","35","101","7.29","21.04","-217.42","55","15","27","27.27","27.27","-1.25","757","63","194","8.32","8.32","-268.04",
"Sutton, Mr B","0","0","0","0","0","0","1","0","1","0","100","-1","1","0","1","0","100","-1","1","0","1","0","100","-1","108","20","42","18.52","38.89","-2.68","27","5","68","11","21","16.18","30.88","-19.93","25","10","19","40","40","3.82","64","12","23","18.75","18.75","9.13",
"Swift, Mr Dale","0","0","0","0","0","0","3","0","0","0","0","-3","8","0","0","0","0","-8","10","2","2","20","20","2","467","45","110","9.64","23.55","-80.85","13","9","214","23","50","10.75","23.36","-16.96","26","9","13","34.62","34.62","2.69","384","40","94","10.42","10.42","-23.81",
"Tabti, M","3","0","2","0","66.67","-3","5","0","2","0","40","-5","9","1","3","11.11","33.33","-4.5","17","2","4","11.76","23.53","-0.5","173","17","55","9.83","31.79","-40.79","7","9","85","9","27","10.59","31.76","-18.12","23","9","13","39.13","39.13","5.38","146","14","48","9.59","9.59","-36.54",
"Thompson, Joshua","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","81","7","20","8.64","24.69","-12.75","59","6","27","4","7","14.81","25.93","15.75","4","1","3","25","25","-0.75","68","7","19","10.29","10.29","0.25",
"Tudhope, Daniel","1","0","1","0","100","-1","13","0","3","0","23.08","-13","29","3","13","10.34","44.83","-14.5","49","4","17","8.16","34.69","-31.62","1265","197","473","15.57","37.39","-264.57","4","16","673","109","263","16.2","39.08","-128.73","274","95","168","34.67","34.67","7.55","793","101","278","12.74","12.74","-231.17",
"Tudor, Jack","0","0","0","0","0","0","2","0","0","0","0","-2","5","0","0","0","0","-5","9","1","3","11.11","33.33","-2.5","691","83","183","12.01","26.48","-137.75","12","8","412","53","115","12.86","27.91","-99.12","79","31","47","39.24","39.24","9.96","486","64","129","13.17","13.17","-86.08",
"Turner, Hayley","0","0","0","0","0","0","3","0","0","0","0","-3","8","0","1","0","12.5","-8","19","0","3","0","15.79","-19","773","72","207","9.31","26.78","-196.15","24","32","388","38","103","9.79","26.55","-27.89","67","23","44","34.33","34.33","4.39","525","50","144","9.52","9.52","-114.66",
"Twiston-Davies, Sam","2","2","2","100","100","1.35","5","3","4","60","80","1.35","8","3","4","37.5","50","-1.65","12","3","7","25","58.33","-5.65","1267","186","469","14.68","37.02","-181.2","1","1","627","100","249","15.95","39.71","-92.72","234","76","138","32.48","32.48","-31.91","794","117","280","14.74","14.74","17.39",
