time,track,horse,race_name,class,race_restrictions,major,racetype,distance,prize,going,runners,category,topor,direction,stall,trainer,horse_age,pounds,jockey_name,jockeys_claim,fav,OfficialRating,Odds,racecardno,last1,last2,last3,speedandtodayrating,jockeytrainerstallionrating,total,LastRun,jockey14runs,jockey14wins,jockey14strike,jockey30runs,jockey30wins,jockey30strike,jockey1yrruns,jockey1yrwins,jockey1yrstrike,jockeyruns,jockeywins,jockeystrike,jocktrainruns,jocktrainwins,jocktrainstrike,jockcsrruns,jockcsrwins,jockcsrstrike,trainer14runs,trainer14wins,trainer14strike,trainer30runs,trainer30wins,trainer30strike,trainer1yrruns,trainer1yrwins,trainer1yrstrike,trainerruns,trainerwins,trainerstrike,traincsrruns,traincsrwins,traincsrstrike,form,horsecountry,stallsanalyser,HorseSex,stallion,LastRace_Pos,SecondLastRace_Pos,LR_OR,2LR_OR,3LR_OR,4LR_OR,Going_WinPC,Career_WinPC,Class_WinPC,Direction_WinPC,LR_Track,LR_class,LR_prize,LR_distance,LR_runners,LR_Odds,LR_weight,Days_Since_2LR,2LR_Track,2LR_class,2LR_prize,2LR_distance,2LR_runners,2LR_Odds,2LR_weight,Days_Since_3LR,3LR_Track,3LR_class,3LR_prize,3LR_distance,3LR_runners,3LR_Odds,ThirdLastRace_Pos,CareerRuns,CareerWins,LR_Major,2LR_Major,3LR_Major,LR_Going,2LR_Going,3LR_Going,dam,Headgear,headgearlr,Class_plcPC,TrkDist_plcPC,Going_plcPC,HeadgearRuns,HeadgearWins,Headgear_WinPC,MilesTravelled,PosMilesTravelled,LRDistAhead,LRDistBt,GoingRuns,GoingWins,GoingPlaces,LRSubWinpc,LRSubPlcpc,stallpos,surface,DetailedSex,TrainerHorseRuns,Hcap_NonRuns,Hcap_NonWins,NH_Hcap_NonRuns,NH_Hcap_NonWins,medianOR,avgOR,SurfaceRuns,SurfaceWins,code,Stallion1yrPC,StallionAgePC,StallionDistancePC,StallionTrackPC,StallionClassPC,StallionSurfacePC,StallionGoingPC,FCOdds,EarlyOdds,dams_stallion,LWIN_Track,LWIN_distance,LWIN_odds,LWIN_going,LWIN_OR,ClassandHigherWins,JockeyHorseRuns,JockeyHorseWins,SeasonRuns,TrainerHorseWins,TrainerHorseCodeWins,penalty,HorseCareerPlaces,HorseTrackRuns,HorseTrackWins,HorseTrackPlaces,HorseTrackWin%,HorseTrackPlace%,HorseDistanceRuns,HorseDistanceWins,HorseDistancePlaces,HorseDistanceWin%,HorseDistancePlace%,HorseCDRuns,HorseCDWins,HorseCDPlaces,HorseCDWin%,HorseclassRuns,HorseclassWins,HorseclassPlaces,race_date,Unnamed: 183,racedate,racetime,race_restrictions_age,race_class,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,odds,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,dayssincelr,careerruns,surfacetype,horse_prizewin,Unnamed: 47
19:00:00,Ballinrobe,Joan Of Pimlico (IRE),Burkes Clonbur Centenary Year Opportunity Handicap Hurdle (80-95) (Div 2),Irish,4yo+,Non-Major,Handicap Hurdle,2m5.5f ,5575,Good,14,National Hunt,93,Right Handed,0,"Duke, B W",5,165,"Kennedy, B P",4,Non Fav,92,18.0,4,36.1048,18.044055,16.015625,0.5666,0.0470999999999999,95.168127718,109,3,0,0,7,0,0,47,0,0,83,1,1,19,0,0,0,0,0,3,0,0,7,0,0,74,1,1,127,2,2,3,0,0,4063400,(IRE),0,Female,Free Eagle (IRE),Fourteenth,Twelfth,45.0,93.0,93.0,93.0,0,0,0,0,Dundalk,Irish,5310.0,2m ,14.0,25.0,125.0,182,Fairyhouse,Irish,5310.0,2m4f ,16.0,5.0,160.0,193,Sligo,Irish,5310.0,2m4f ,11.0,14.0,Fourth,12,0,,,,Standard,Yielding,Soft,Poplar Close (IRE),None,None,8,0,33,11,0,0,134,Joint Eighth,,11.35,3,0,1,0,36,None,Flat,Mare,12,6,0,3,0,86.0,87,3,0,Hurdle,12,18,0,0,0,11,10,25.0,18.0,Canford Cliffs (IRE),,,,,,0,4,0,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,2022-05-03,,2022-05-03,19:00:00,4yo+,Irish,2m5.5f ,5575,Good,14,9th,9,Joan Of Pimlico (IRE),14.0,92,5 mins 37.10s,337.1,50.0,87.5,21.5,9,National Hunt,17.08747564322831,5.6,3,3,4681,0,Handicap Hurdle,"towards rear, some headway on outer 4 out, pushed along and no impression in 7th after 2 out, no extra",4,None,Right Handed,109,12,Flat,,
19:00:00,Ballinrobe,What Ever Oscar (IRE),Burkes Clonbur Centenary Year Opportunity Handicap Hurdle (80-95) (Div 2),Irish,4yo+,Non-Major,Handicap Hurdle,2m5.5f ,5575,Good,14,National Hunt,93,Right Handed,0,"Hourigan, Michael",5,165,"OCallaghan, Shane",4,Non Fav,92,20.0,5,38.2574,23.3381358,11.7939584,0.4,0.5056,95.59881925426666,19,11,0,0,27,1,4,152,9,6,177,10,6,0,0,0,5,1,20,4,0,0,10,1,10,62,6,10,133,8,6,8,1,13,060,(IRE),0,Male,Shantou (USA),Sixteenth,Sixth,0.0,0.0,0.0,,0,0,0,0,Clonmel,Irish,5310.0,2m½f ,16.0,11.0,154.0,57,Leopardstown,Irish,6638.0,2m ,13.0,100.0,159.0,80,Naas,Irish,6638.0,1m7½f ,24.0,50.0,Thirteenth,3,0,,,,Yielding,Yielding,Soft,Oscar Rebel (IRE),None,None,0,0,0,3,0,0,90,Eleventh or Worse,,60.75,0,0,0,0,0,None,Flat,Gelding,3,0,0,0,0,86.0,87,1,0,Hurdle,14,15,12,0,0,11,14,20.0,20.0,Oscar (IRE),,,,,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2022-05-03,,2022-05-03,19:00:00,4yo+,Irish,2m5.5f ,5575,Good,14,PU,,What Ever Oscar (IRE),33.0,92,5 mins 37.10s,337.1,,87.5,21.5,PU,National Hunt,65.0,15.015586778,3,3,4681,0,Handicap Hurdle,"always towards rear, pushed along after 1st, reminders after 5th, detached after 6th and pulled up before next",5,None,Right Handed,19,3,Flat,,
19:00:00,Ballinrobe,Added Bonus (IRE),Burkes Clonbur Centenary Year Opportunity Handicap Hurdle (80-95) (Div 2),Irish,4yo+,Non-Major,Handicap Hurdle,2m5.5f ,5575,Good,14,National Hunt,93,Right Handed,0,"Walsh, John J",8,161,"McCurtin, Ambrose",0,Non Fav,88,10.0,6,48.43,18.703845,10.044159999999998,0.9,0.4021,102.258507,25,6,0,0,21,3,14,152,10,7,345,15,4,139,8,6,15,2,13,5,0,0,11,1,9,113,8,7,251,12,5,13,1,8,047990U,(IRE),0,Male,Jeremy (USA),Unseated Rider,Eleventh,88.0,90.0,92.0,94.0,0,0,0,0,Ballinrobe,Irish,5575.0,2m1½f ,14.0,10.0,158.0,40,Cork,Irish,5841.0,2m4f ,14.0,11.0,147.0,75,Clonmel,Irish,5310.0,2m3f ,15.0,7.5,Ninth,16,0,,,,Good To Yielding,Good,Heavy,Vicky Serenade (IRE),None,None,25,0,0,16,0,0,151,Clear Second,,Didnt Finish,2,0,0,0,0,None,Flat,Gelding,16,13,0,13,0,86.0,87,7,0,Hurdle,14,17,5,0,0,16,14,5.5,8.0,Old Vic,,,,,,0,7,0,0,0,16,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,4,2022-05-03,,2022-05-03,19:00:00,4yo+,Irish,2m5.5f ,5575,Good,14,3rd,2,Added Bonus (IRE),9.0,88,5 mins 37.10s,337.1,2.5,87.5,21.5,3,National Hunt,13.0,3.692936429774564,3,3,4681,0,Handicap Hurdle,"towards rear, some headway 2 out and soon 5th, 3rd and ridden early run-in, no impression inside final furlong, kept on one pace",6,None,Right Handed,25,16,Flat,929.0,
19:00:00,Ballinrobe,Chief Seattle (IRE),Burkes Clonbur Centenary Year Opportunity Handicap Hurdle (80-95) (Div 2),Irish,4yo+,Non-Major,Handicap Hurdle,2m5.5f ,5575,Good,14,National Hunt,93,Right Handed,0,"Ryan, John Patrick",7,161,"Shinnick, J P",4,Non Fav,88,33.0,7,41.235734400000005,17.37194976,9.600457600000002,0.8,0.7458,88.10114287093333,287,0,0,0,3,1,33,26,1,4,69,3,4,0,0,0,1,1,100,10,2,20,30,2,7,372,40,11,657,55,8,62,10,16,099,(IRE),0,Male,Casamento (IRE),Ninth,Ninth,0.0,0.0,0.0,,0,0,0,0,Ballinrobe,Irish,5310.0,2m1½f ,13.0,150.0,153.0,291,Kilbeggan,Irish,5310.0,2m ,14.0,125.0,153.0,301,Roscommon,Irish,6372.0,2m5f ,14.0,40.0,Eleventh,3,0,,,,Good,Good,Soft,Krasivaya (IRE),None,None,0,0,0,3,0,0,115,Eleventh or Worse,65.0,55.25,2,0,0,17,25,None,Flat,Gelding,3,0,0,0,0,86.0,87,1,0,Hurdle,7,5,0,0,0,9,10,20.0,33.0,Soviet Star (USA),,,,,,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2022-05-03,,2022-05-03,19:00:00,4yo+,Irish,2m5.5f ,5575,Good,14,10th,17,Chief Seattle (IRE),40.0,88,5 mins 37.10s,337.1,67.0,87.5,21.5,10,National Hunt,110.0,21.0,3,3,4681,0,Handicap Hurdle,"tracked leader, 2nd halfway, lost place after 4 out, ridden and no extra after 2 out",7,None,Right Handed,287,3,Flat,,
19:00:00,Ballinrobe,Creggsman (IRE),Burkes Clonbur Centenary Year Opportunity Handicap Hurdle (80-95) (Div 2),Irish,4yo+,Non-Major,Handicap Hurdle,2m5.5f ,5575,Good,14,National Hunt,93,Right Handed,0,"Cromwell, Gavin Patrick",7,160,"OSullivan, James",2,Non Fav,87,7.5,8,54.75000000000001,21.238245,9.634,0.7,0.8005,110.06895963986668,22,8,0,0,20,0,0,325,14,4,562,24,4,34,3,9,20,2,10,37,4,11,87,5,6,802,75,9,1577,141,9,43,4,9,5760006,(IRE),0,Male,Yeats (IRE),Sixth,Eleventh,87.0,89.0,91.0,92.0,0,0,0,0,Tramore,Irish,5310.0,2m4½f ,13.0,7.0,160.0,203,Punchestown,Irish,5310.0,2m4½f ,20.0,40.0,155.0,218,Roscommon,Irish,5310.0,1m7½f ,17.0,33.0,Twelfth,9,0,,,,Good To Yielding,Good,Good,Stilo Some Day (IRE),None,None,0,0,0,8,0,0,146,Joint Fourth,8.0,23.30,5,0,0,0,0,None,Flat,Gelding,1,4,0,4,0,86.0,87,0,0,Hurdle,13,11,16,12,0,15,16,10.0,7.5,Darazari (IRE),,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,2022-05-03,,2022-05-03,19:00:00,4yo+,Irish,2m5.5f ,5575,Good,14,PU,,Creggsman (IRE),3.5,87,5 mins 37.10s,337.1,,87.5,21.5,PU,National Hunt,6.4,2.269496659250361,3,3,4681,0,Handicap Hurdle,"towards rear, bad mistake 5th, closer on inner 4 out, pushed along and no impression 2 out, soon no extra and behind when pulled up before last",8,None,Right Handed,22,9,Flat,,
19:00:00,Ballinrobe,Getaway Master (IRE),Burkes Clonbur Centenary Year Opportunity Handicap Hurdle (80-95) (Div 2),Irish,4yo+,Non-Major,Handicap Hurdle,2m5.5f ,5575,Good,14,National Hunt,93,Right Handed,0,"Hanlon, John Joseph",5,158,"Fenelon, S",4,Non Fav,85,33.0,9,43.636,27.382320000000004,10.0586666,1.1,0.4724,102.93740627946664,108,6,0,0,17,0,0,177,7,4,236,11,5,152,8,5,7,0,0,7,1,14,14,2,14,340,14,4,595,37,6,22,0,0,97078P,(IRE),0,Male,Getaway (GER),Pulled Up,Eighth,87.0,88.0,0.0,0.0,0,0,0,0,Fairyhouse,Irish,5310.0,2m4f ,15.0,20.0,163.0,123,Punchestown,Irish,6637.0,1m7½f ,21.0,28.0,164.0,164,Gowran Park,Irish,7168.0,2m ,7.0,300.0,Seventh,6,0,,,,Soft,Heavy,Yielding,Grange Oscar (IRE),Hood,None,0,0,0,0,0,0,150,Clear Third,,Didnt Finish,1,0,0,0,27,None,Flat,Gelding,6,2,0,2,0,86.0,87,0,0,Hurdle,11,13,11,6,0,10,13,25.0,33.0,Oscar (IRE),,,,,,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2022-05-03,,2022-05-03,19:00:00,4yo+,Irish,2m5.5f ,5575,Good,14,PU,,Getaway Master (IRE),20.0,85,5 mins 37.10s,337.1,,87.5,21.5,PU,National Hunt,27.0,7.6,3,3,4681,0,Handicap Hurdle,"rear of mid-division, never a factor, mistake 1st, reminder towards rear after 3 out, soon no extra and behind when pulled up before last",9,None,Right Handed,108,6,Flat,,
19:00:00,Ballinrobe,Lough Manor (IRE),Burkes Clonbur Centenary Year Opportunity Handicap Hurdle (80-95) (Div 2),Irish,4yo+,Non-Major,Handicap Hurdle,2m5.5f ,5575,Good,14,National Hunt,93,Right Handed,0,"Slevin, Nigel",7,158,"OConnell, Mr E J",2,Non Fav,85,25.0,10,48.23829999999999,20.97522,12.20871875,0.9,0.4366,102.167124198,194,1,0,0,5,1,20,31,2,6,82,3,4,2,0,0,2,0,0,5,1,20,8,1,13,98,6,6,193,12,6,4,1,25,7677608,(IRE),0,Female,Stowaway,Eighth,Tenth,86.0,88.0,0.0,0.0,0,0,0,0,Thurles,Irish,5310.0,2m7f ,16.0,33.0,145.0,227,Navan,Irish,5310.0,2m6f ,18.0,33.0,157.0,235,Ballinrobe,Irish,6903.0,2m2f ,15.0,50.0,Sixth,10,0,,,,Good,Good,Yielding To Soft,Oso Crafty (IRE),None,None,0,0,0,8,0,0,146,Joint Fourth,6.5,12.75,5,0,0,20,20,None,Flat,Mare,0,2,0,2,0,86.0,87,3,0,Hurdle,11,14,16,17,0,12,12,33.0,25.0,Luso,,,,,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2022-05-03,,2022-05-03,19:00:00,4yo+,Irish,2m5.5f ,5575,Good,14,11th,13,Lough Manor (IRE),33.0,85,5 mins 37.10s,337.1,80.0,87.5,21.5,11,National Hunt,49.78336064566654,12.0,3,3,4681,0,Handicap Hurdle,"mid-division, 8th halfway, headway on outer to dispute lead 4 out, headed before 2 out, soon no extra and eased",10,None,Right Handed,194,10,Flat,,
19:00:00,Ballinrobe,Arrycan (IRE),Burkes Clonbur Centenary Year Opportunity Handicap Hurdle (80-95) (Div 2),Irish,4yo+,Non-Major,Handicap Hurdle,2m5.5f ,5575,Good,14,National Hunt,93,Right Handed,0,"Cusack, Liam P",8,156,"Walsh, E",0,Non Fav,83,3.5,11,48.2912,42.06779999999999,16.265874999999998,2.1788,0.2771,135.07111482,175,8,0,0,17,0,0,256,15,6,446,26,6,47,7,15,21,1,5,3,0,0,9,0,0,78,5,6,138,7,5,4,1,25,315P31F,(IRE),0,Male,Arakan (USA),Fell,First,112.0,106.0,82.0,108.0,50,13,13,15,Fairyhouse,Irish,5841.0,3m ,14.0,7.0,165.0,206,Fairyhouse,Irish,9292.0,2m7½f ,13.0,10.0,151.0,215,Clonmel,Irish,5310.0,2m4f ,15.0,3.5,Third,16,2,,,,Good To Yielding,Good,Good To Yielding,Garrai Ard (IRE),None,None,25,0,75,15,2,13,132,Clear Tenth,0.0,Didnt Finish,4,2,3,9,18,None,Flat,Gelding,16,8,1,4,0,86.0,87,5,0,Hurdle,9,7,13,0,0,10,13,2.25,2.75,Idris (IRE),Fairyhouse,2m7½f ,10.0,Good,106.0,0,6,2,0,2,16,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,4,2022-05-03,,2022-05-03,19:00:00,4yo+,Irish,2m5.5f ,5575,Good,14,2nd,0.5,Arrycan (IRE),4.5,83,5 mins 37.10s,337.1,0.5,87.5,21.5,2,National Hunt,6.8,2.666699323,3,3,4681,0,Handicap Hurdle,"tracked leaders, 6th halfway, not fluent 6th, pushed along and headway after 2 out, went 2nd early run-in and ridden to challenge final furlong, kept on, no impression on winner closing stages",11,None,Right Handed,175,16,Flat,1858.0,
19:00:00,Ballinrobe,Eversosaucy (IRE),Burkes Clonbur Centenary Year Opportunity Handicap Hurdle (80-95) (Div 2),Irish,4yo+,Non-Major,Handicap Hurdle,2m5.5f ,5575,Good,14,National Hunt,93,Right Handed,0,"ODwyer, Conor",8,156,"ODwyer, Charlie",4,Non Fav,83,33.0,12,34.27216,18.830250000000003,10.944,1.4112,0.5256000000000001,86.167382916,193,9,0,0,21,2,10,98,8,8,146,8,5,71,4,6,1,0,0,3,0,0,11,2,18,163,8,5,315,17,5,2,0,0,76P9PP9,(IRE),0,Female,Mastercraftsman (IRE),Ninth,Pulled Up,88.0,88.0,91.0,90.0,0,0,0,0,Sligo,Irish,5310.0,2m4f ,9.0,25.0,160.0,230,Sligo,Irish,5310.0,3m1½f ,15.0,80.0,161.0,239,Galway,Irish,5310.0,2m5½f ,19.0,40.0,Pulled Up,18,0,,,,Yielding,Good,Good,Most-Saucy,Cheekpieces,Cheekpieces,6,0,10,3,0,0,134,Joint Eighth,,59.75,10,0,1,14,29,None,Flat,Mare,18,6,0,4,0,86.0,87,2,0,Hurdle,10,6,0,0,0,11,13,25.0,33.0,Most Welcome,,,,,,0,0,0,0,0,18,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,0,1,2022-05-03,,2022-05-03,19:00:00,4yo+,Irish,2m5.5f ,5575,Good,14,8th,1.75,Eversosaucy (IRE),40.0,83,5 mins 37.10s,337.1,41.0,87.5,21.5,8,National Hunt,69.677756328,14.2520585645645,3,3,4681,0,Handicap Hurdle,"rear of mid-division, never a factor, ridden and no impression after 2 out, no extra",12,None,Right Handed,193,18,Flat,0.0,
19:00:00,Ballinrobe,Ballyeden Lass (IRE),Burkes Clonbur Centenary Year Opportunity Handicap Hurdle (80-95) (Div 2),Irish,4yo+,Non-Major,Handicap Hurdle,2m5.5f ,5575,Good,14,National Hunt,93,Right Handed,0,"Doyle, Miss Elizabeth",7,153,"Mulcahy, Shane",4,Non Fav,80,16.0,13,43.065,28.05309,10.36936,1.6,0.4773,103.29516454,30,4,0,0,9,0,0,117,5,4,231,7,3,7,0,0,5,0,0,3,0,0,17,2,12,136,10,7,285,23,8,8,0,0,6088058,(IRE),0,Female,Dilshaan,Eighth,Fifth,82.0,80.0,80.0,80.0,0,0,0,0,Fairyhouse,Irish,5841.0,2m ,12.0,22.0,140.0,42,Clonmel,Irish,5310.0,2m ,16.0,50.0,153.0,92,Punchestown,Irish,5310.0,3m ,22.0,50.0,Fourteenth,10,0,,,,Yielding,Soft,Yielding,Maguires Lass (IRE),Hood,Hood,0,0,0,2,0,0,195,Clear Top,4.75,14.65,1,0,0,17,33,None,Flat,Mare,9,6,0,6,0,86.0,87,0,0,Hurdle,0,0,0,0,0,0,0,12.0,16.0,Lord Americo (IRE),,,,,,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2022-05-03,,2022-05-03,19:00:00,4yo+,Irish,2m5.5f ,5575,Good,14,5th,0.5,Ballyeden Lass (IRE),22.0,80,5 mins 37.10s,337.1,6.75,87.5,21.5,5,National Hunt,31.72090895247049,8.933632536,3,3,4681,0,Handicap Hurdle,"mid-division, ran freely, headway to track leaders 3rd, 4th halfway, progress to dispute lead 2 out, pushed along and headed approaching last where mistake, 4th and ridden entering straight, no extra",13,None,Right Handed,30,10,Flat,279.0,
19:00:00,Ballinrobe,Capture The Drama (IRE),Burkes Clonbur Centenary Year Opportunity Handicap Hurdle (80-95) (Div 2),Irish,4yo+,Non-Major,Handicap Hurdle,2m5.5f ,5575,Good,14,National Hunt,93,Right Handed,0,"King, Aengus",14,153,"Hayes, Jamie",4,Non Fav,80,40.0,14,28.352,19.6335,13.9375,2.8024,0.1974,90.39174524,22,1,0,0,2,0,0,42,0,0,64,0,0,3,0,0,0,0,0,2,0,0,6,0,0,73,4,5,110,4,4,7,0,0,75338U0,(IRE),0,Male,Dushyantor (USA),Twelfth,Unseated Rider,67.0,80.0,80.0,65.0,4,9,9,8,Tramore,Irish,5310.0,2m6f ,14.0,14.0,133.0,25,Ballinrobe,Irish,5575.0,2m1½f ,14.0,20.0,146.0,33,Naas,Irish,5310.0,2m ,20.0,40.0,Eighth,102,9,,,,Good To Yielding,Good To Yielding,Good To Yielding,Dotties Double (IRE),Cheekpieces,Visor,22,0,19,13,0,0,77,Clear Bottom,2.5,43.00,27,1,5,0,50,None,Flat,Gelding,102,92,8,20,0,86.0,87,19,1,Hurdle,0,0,0,0,0,0,0,20.0,40.0,Noalto,Clonmel,2m2f ,12.0,Yielding,110.0,0,0,0,0,9,101,0,22,3,0,0,0,0,4,0,1,0,25,0,0,0,0,102,9,22,2022-05-03,,2022-05-03,19:00:00,4yo+,Irish,2m5.5f ,5575,Good,14,7th,6.5,Capture The Drama (IRE),33.0,80,5 mins 37.10s,337.1,39.25,87.5,21.5,7,National Hunt,57.79926935242853,13.189490977542006,3,3,4681,0,Handicap Hurdle,"pushed along early and led after 1st, headed 4 out, soon pushed along and dropped towards rear 2 out, no extra, kept on one pace in straight",14,None,Right Handed,22,102,Flat,0.0,
19:10:00,Wetherby,Arrange (IRE),wetherbyracing.co.uk Handicap,Class 4,4yo+,Non-Major,Handicap,1m6f ,6426,Good To Firm,3,Flat,70,Left Handed,1,"Todhunter, M",4,133,"Mulrennan, Paul",0,J-Fav,70,1.38,1,74.485,32.8608,16.3430975,2.6,1.0182,153.8977269832,27,30,4,13,57,7,12,607,87,14,1326,170,13,5,0,0,1,0,0,3,2,67,8,3,38,99,7,7,179,16,9,3,0,0,62222,(IRE),0,Female,Mastercraftsman (IRE),Second,Second,69.0,67.0,0.0,0.0,0,0,0,0,Catterick,Class 5,4536.0,1m6f ,7.0,3.0,134.0,196,Kempton,Class 5,3240.0,1m3f ,13.0,14.0,131.0,219,Epsom,Class 5,4320.0,1m2f ,7.0,8.0,Second,5,0,,,,Good To Soft,Standard To Slow,Good,Watsdaplan (IRE),None,None,0,0,0,5,0,0,99,Clear Second,3.0,3.00,0,0,0,0,17,Inside,Slight Undulations,Filly,1,2,0,2,0,68.0,68,2,0,Flat,10,11,10,40,9,7,8,1.25,0.83,Verglas (IRE),,,,,,0,1,0,1,0,1,0,4,0,0,0,0,0,1,0,1,0,100,0,0,0,0,0,0,0,2022-05-03,,2022-05-03,19:10:00,4yo+,Class 4,1m6f ,6426,Good To Firm,3,2nd,6.5,Arrange (IRE),1.25,70,3 mins 11.03s,191.03,6.5,68.0,14.0,2,Flat,2.52,0.0,1,0,3080,0,Handicap,"tracked leaders, headway 3f out, ridden to chase winner over 1f out, no impression",1,Inside,Left Handed,27,5,Slight Undulations,3017.0,
19:10:00,Wetherby,Evaluation,wetherbyracing.co.uk Handicap,Class 4,4yo+,Non-Major,Handicap,1m6f ,6426,Good To Firm,3,Flat,70,Left Handed,3,"Dalgleish, Keith",4,131,"Rodriguez, Callum",0,J-Fav,68,1.38,2,67.8658,32.08554,19.461,1.75,1.256,145.28869649999996,204,28,3,11,42,4,10,531,68,13,983,121,12,437,65,15,2,1,50,31,6,19,56,7,13,711,95,13,1437,167,12,13,1,8,3444122,(GB),0,Male,Dubawi (IRE),Second,Second,67.0,65.0,64.0,66.0,0,10,0,25,Kempton,Class 5,3240.0,2m ,9.0,4.5,125.0,228,Kempton,Class 4,5400.0,2m ,7.0,1.38,120.0,255,Lingfield,Class 5,3240.0,2m ,3.0,3.0,First,10,1,,,,Standard To Slow,Standard To Slow,Standard,Estimate (IRE),None,None,100,0,0,9,1,11,198,Clear Top,3.5,1.50,2,0,0,0,60,Inside,Slight Undulations,Gelding,0,7,1,7,1,68.0,68,3,0,Flat,21,14,15,33,26,22,23,1.5,1.5,Monsun (GER),Lingfield,2m ,3.0,Standard,64.0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2022-05-03,,2022-05-03,19:10:00,4yo+,Class 4,1m6f ,6426,Good To Firm,3,1st,,Evaluation,1.25,68,3 mins 11.03s,191.03,,68.0,14.0,1,Flat,2.3,0.0,1,0,3080,0,Handicap,"tracked leader, led over 1f out, edged left and ridden clear final furlong",2,Inside,Left Handed,204,10,Slight Undulations,6426.0,
19:10:00,Wetherby,Gift Of Raaj (IRE),wetherbyracing.co.uk Handicap,Class 4,4yo+,Non-Major,Handicap,1m6f ,6426,Good To Firm,3,Flat,70,Left Handed,2,"Fell, Roger",7,130,"Curtis, B A",0,Non Fav,67,3.33,3,43.5915,23.75028,17.986,3.0775,1.2675,117.51375950000002,213,46,12,26,87,17,20,591,98,17,1667,249,15,215,26,12,4,0,0,34,5,15,52,5,10,452,38,8,991,82,8,10,1,10,6241187,(IRE),-10,Male,Iffraaj,Seventh,Eighth,68.0,68.0,64.0,59.0,0,13,0,11,Redcar,Class 5,3402.0,1m6f ,9.0,3.33,134.0,240,York,Class 4,6102.0,2m½f ,12.0,4.5,133.0,251,Musselburgh,Class 6,3240.0,2m2f ,7.0,3.5,First,15,2,,,,Good,Good To Firm,Good,Gift Of Spring (USA),None,None,0,0,67,12,2,17,42,Clear Bottom,4.75,12.35,3,0,2,17,33,Inside,Slight Undulations,Gelding,7,12,2,12,2,68.0,68,4,0,Flat,12,7,20,13,16,8,14,3.5,5.0,Gilded Time (USA),Musselburgh,2m2f ,3.5,Good,64.0,0,1,1,0,2,6,0,5,0,0,0,0,0,3,1,2,33,67,0,0,0,0,1,0,0,2022-05-03,,2022-05-03,19:10:00,4yo+,Class 4,1m6f ,6426,Good To Firm,3,3rd,12,Gift Of Raaj (IRE),4.5,67,3 mins 11.03s,191.03,18.5,68.0,14.0,3,Flat,6.018894609125842,0.0,1,0,3080,0,Handicap,"led, pushed along over 3f out, ridden and headed over 1f out, weakened final furlong",3,Inside,Left Handed,213,15,Slight Undulations,1509.0,
