racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,
"2022-05-02","14:35:00","Down Royal","Club Lemon Handicap Hurdle (80-95)","4yo+","Irish",,"2m.5f ","5310","Good To Yielding","19","7th","1","Grinn (IRE)","0","OBrien, David M","6","Treacy, R P","0","157","33",,"84","4 mins 6.30s","246.3","24.8","85","16.5","7","National Hunt","95","9.2","4","4","3620","0","Handicap Hurdle","mid-division on inner, ridden in 7th 3 out, no impression","10","None","Right Handed","CkPc TT","262","17","Glor Na Mara (IRE)","Undulating",
"2022-05-02","14:35:00","Down Royal","Club Lemon Handicap Hurdle (80-95)","4yo+","Irish",,"2m.5f ","5310","Good To Yielding","19","8th","4.5","Just Jacob (IRE)","0","Cromwell, Gavin Patrick","4","OSullivan, James","5","154","33",,"92","4 mins 6.30s","246.3","29.3","85","16.5","8","National Hunt","64.5539689295093","8.2","4","4","3620","0","Handicap Hurdle","in rear, no impression from 3 out, some late progress, never a factor","8","None","Right Handed"," TT","72","13","Charm Spirit (IRE)","Undulating",
"2022-05-02","14:35:00","Down Royal","Club Lemon Handicap Hurdle (80-95)","4yo+","Irish",,"2m.5f ","5310","Good To Yielding","19","9th","1.75","I Dont Get It (IRE)","0","McCluskey, Neill","8","Mulcahy, Shane","7","151","3",,"85","4 mins 6.30s","246.3","31.05","85","16.5","9","National Hunt","4.082298781411463","1.4921822571150187","4","4","3620","0","Handicap Hurdle","tracked leader in 2nd, badly hampered at 5th, ridden before 3 out, weakened before 2 out","9","None","Right Handed",,"29","38","Stowaway","Undulating",
"2022-05-02","14:35:00","Down Royal","Club Lemon Handicap Hurdle (80-95)","4yo+","Irish",,"2m.5f ","5310","Good To Yielding","19","10th","2.75","Walkers Point (IRE)","0","McParlan, S","11","McGarvey, J S","0","155","33",,"82","4 mins 6.30s","246.3","33.8","85","16.5","10","National Hunt","63.671068448471345","10.132688717851707","4","4","3620","0","Handicap Hurdle","tracked leaders, hampered at 5th, headway into 2nd before 3 out, soon ridden and weakened","15","None","Right Handed","Blnk TT","137","44","Golan (IRE)","Undulating",
"2022-05-02","14:35:00","Down Royal","Club Lemon Handicap Hurdle (80-95)","4yo+","Irish",,"2m.5f ","5310","Good To Yielding","19","11th","1.5","Fairytale Bliss (IRE)","0","Slevin, Nigel","7","OConnell, Mr E J","5","163","22",,"95","4 mins 6.30s","246.3","35.3","85","16.5","11","National Hunt","34","5.5","4","4","3620","0","Handicap Hurdle","towards rear, no impression from 3 out, never a factor","1","None","Right Handed",,"51","8","Roderic OConnor (IRE)","Undulating",
"2022-05-02","14:35:00","Down Royal","Club Lemon Handicap Hurdle (80-95)","4yo+","Irish",,"2m.5f ","5310","Good To Yielding","19","12th","0.75","Annie Iraya (IRE)","0","Breen, Patrick","8","Robinson, D","0","153","50",,"80","4 mins 6.30s","246.3","36.05","85","16.5","12","National Hunt","170","13.190012720588129","4","4","3620","0","Handicap Hurdle","towards rear, no impression from 3 out, never a factor","17","None","Right Handed","CkPc","25","8","Masterofthehorse (IRE)","Undulating",
"2022-05-02","14:35:00","Down Royal","Club Lemon Handicap Hurdle (80-95)","4yo+","Irish",,"2m.5f ","5310","Good To Yielding","19","13th","10","True Destiny","0","Lambe, J J","7","Orr, Conor","0","167","9",,"94","4 mins 6.30s","246.3","46.05","85","16.5","13","National Hunt","11.602561260130331","2.598130417","4","4","3620","0","Handicap Hurdle","always behind, pushed along early, no impression from 4 out, never a factor","2","None","Right Handed",,"46","34","Mastercraftsman (IRE)","Undulating",
"2022-05-02","14:35:00","Down Royal","Club Lemon Handicap Hurdle (80-95)","4yo+","Irish",,"2m.5f ","5310","Good To Yielding","19","14th","2.75","Ventnor (IRE)","0","Walsh, John J","6","McCurtin, Ambrose","3","151","14",,"81","4 mins 6.30s","246.3","48.8","85","16.5","14","National Hunt","22","3.95","4","4","3620","0","Handicap Hurdle","mid-division, slight mistake 2nd, slightly hampered at 5th, no impression from 4 out, never a factor","16","None","Right Handed"," TT","18","16","Morpheus","Undulating",
"2022-05-02","14:35:00","Down Royal","Club Lemon Handicap Hurdle (80-95)","4yo+","Irish",,"2m.5f ","5310","Good To Yielding","19","15th","8.5","Invivo (FR)","0","Cromwell, Gavin Patrick","4","Kane, J B","5","151","33",,"89","4 mins 6.30s","246.3","57.3","85","16.5","15","National Hunt","71.93352992242842","9.722231319229367","4","4","3620","0","Handicap Hurdle","mid-division, mistake 1st, ridden from 5th, weakened","13","None","Right Handed",,"51","3","Vision DEtat (FR)","Undulating",
"2022-05-02","14:35:00","Down Royal","Club Lemon Handicap Hurdle (80-95)","4yo+","Irish",,"2m.5f ","5310","Good To Yielding","19","16th","19","Fainche (IRE)","0","Sheehy, E","5","Fenelon, S","7","149","28",,"83","4 mins 6.30s","246.3","76.3","85","16.5","16","National Hunt","55.216356655135755","6.900881781356876","4","4","3620","0","Handicap Hurdle","tracked leaders, slight mistake 2nd, badly hampered 5th, soon no impression, weakened","12","None","Right Handed","Blnk","21","9","Fame And Glory","Undulating",
"2022-05-02","14:35:00","Down Royal","Club Lemon Handicap Hurdle (80-95)","4yo+","Irish",,"2m.5f ","5310","Good To Yielding","19","F",,"Boing","0","Traynor, Paul","7","Ewing, Sam","0","158","50",,"85","4 mins 6.30s","246.3",,"85","16.5","F","National Hunt","131.1724843076588","14.170049715267087","4","4","3620","0","Handicap Hurdle","led, fell 5th","20","None","Right Handed","Hood TT","25","15","Bated Breath","Undulating",
"2022-05-02","14:35:00","Down Royal","Club Lemon Handicap Hurdle (80-95)","4yo+","Irish",,"2m.5f ","5310","Good To Yielding","19","PU",,"Champagne Auction","0","Brouder, Gearoid","7","Brouder, Gearoid","5","153","40",,"85","4 mins 6.30s","246.3",,"85","16.5","PU","National Hunt","108.65767946280886","10.197829592388153","4","4","3620","0","Handicap Hurdle","mid-division on inner, ridden 4 out, weakened, pulled up before 2 out","21","None","Right Handed",,"284","6","Geordieland (FR)","Undulating",
"2022-05-02","14:35:00","Down Royal","Club Lemon Handicap Hurdle (80-95)","4yo+","Irish",,"2m.5f ","5310","Good To Yielding","19","PU",,"Boola Belle (IRE)","0","Spillane, Seamus","6","McNamara, Conor","0","153","66",,"80","4 mins 6.30s","246.3",,"85","16.5","PU","National Hunt","295.987727192","22","4","4","3620","0","Handicap Hurdle","tracked leaders, ridden after 4 out, weakened, pulled up before 2 out","18","None","Right Handed",,"151","6","Le Fou (IRE)","Undulating",
"2022-05-02","15:10:00","Down Royal","Club Orange Hurdle","4yo+","Irish",,"3m ","8230","Good To Yielding","9","1st",,"Chinx Of Light (IRE)","0","McConnell, John C","6","Torrens, Simon","0","164","5",,"131","6 mins 19.40s","379.4",,"118","24","1","National Hunt","7.24","2.06","3","3","5280","0","Hurdle","mid-division, good headway to lead 3 out, pushed along and clear when bad mistake 2 out, left further clear at last, stayed on strongly, eased inside final furlong, easily","2","None","Right Handed",,"148","3","Shantou (USA)","Undulating",
"2022-05-02","15:10:00","Down Royal","Club Orange Hurdle","4yo+","Irish",,"3m ","8230","Good To Yielding","9","2nd","11","Golas Tiep (FR)","0","McBratney, C A","6","McNamara, Conor","0","154","28",,"100","6 mins 19.40s","379.4","11","118","24","2","National Hunt","41.28","7.83","3","3","5280","0","Hurdle","tracked leader in 2nd, 3rd from 7th, ridden in 3rd 3 out, 4th and no impression next, left moderate 2nd at last, no impression on easy winner","5","None","Right Handed",,"25","7","Legolas (JPN)","Undulating",
"2022-05-02","15:10:00","Down Royal","Club Orange Hurdle","4yo+","Irish",,"3m ","8230","Good To Yielding","9","3rd","7.5","Maura Jeanne","0","McBratney, C A","5","Condon, R J","7","140","20",,"91","6 mins 19.40s","379.4","18.5","118","24","3","National Hunt","28.9","5.73","3","3","5280","0","Hurdle","in touch in rear, mistake 7th, ridden 3 out, moderate 5th 2 out, 5th when left moderate 3rd at last, no impression","8","None","Right Handed",,"91","6","Sulamani (IRE)","Undulating",
"2022-05-02","15:10:00","Down Royal","Club Orange Hurdle","4yo+","Irish",,"3m ","8230","Good To Yielding","9","4th","4.5","Social Distancing (IRE)","0","McCluskey, Neill","5","Mulcahy, Shane","7","140","100",,"0","6 mins 19.40s","379.4","23","118","24","4","National Hunt","163.86","28.61","3","3","5280","0","Hurdle","in touch in rear, took keen hold, mistake at 1st, ridden in 7th 3 out, no impression, moderate 6th when left 4th at last, no extra","9","None","Right Handed",,"589","1","Leading Light (IRE)","Undulating",
"2022-05-02","15:10:00","Down Royal","Club Orange Hurdle","4yo+","Irish",,"3m ","8230","Good To Yielding","9","5th","3.25","Ruhm Und Ehre (IRE)","0","Traynor, Paul","8","Monaghan, R","7","147","33",,"84","6 mins 19.40s","379.4","26.25","118","24","5","National Hunt","49.21","9.17","3","3","5280","0","Hurdle","led, joined from 7th, ridden and headed 3 out, soon weakened, moderate 7th when left 5th at last","6","None","Right Handed","Hood","18","14","Fame And Glory","Undulating",
"2022-05-02","15:10:00","Down Royal","Club Orange Hurdle","4yo+","Irish",,"3m ","8230","Good To Yielding","9","6th","1","Calagogo (IRE)","0","Elliott, Gordon","6","McGarvey, J S","0","164","8.5",,"128","6 mins 19.40s","379.4","27.25","118","24","6","National Hunt","12.03","2.87","3","3","5280","0","Hurdle","tracked leaders, mistake 6th, ridden briefly at 8th, ridden in 5th 3 out, soon weakened","1","None","Right Handed","CkPc TT","169","9","Doyen (IRE)","Undulating",
"2022-05-02","15:10:00","Down Royal","Club Orange Hurdle","4yo+","Irish",,"3m ","8230","Good To Yielding","9","7th","2.75","Hammersmith (IRE)","0","Nash, J A","6","ODwyer, Charlie","7","157","12",,"118","6 mins 19.40s","379.4","30","118","24","7","National Hunt","17.01","3.71","3","3","5280","0","Hurdle","in touch in rear, no impression from 3 out, never a factor","3","None","Right Handed"," TT","25","37","No Nay Never (USA)","Undulating",
"2022-05-02","15:10:00","Down Royal","Club Orange Hurdle","4yo+","Irish",,"3m ","8230","Good To Yielding","9","BD",,"Angels Dawn (IRE)","0","Curling, S","7","King, Connor","0","152","1.38","(Fav)","118","6 mins 19.40s","379.4",,"118","24","BD","National Hunt","2.6","1.27","3","3","5280","0","Hurdle","mid-division, progress into 6th 3 out, pushed along in moderate 3rd next, soon ridden, 3rd and no impression on winner when jumped right at last and brought down on landing","7","None","Right Handed",,"16","15","Yeats (IRE)","Undulating",
"2022-05-02","15:10:00","Down Royal","Club Orange Hurdle","4yo+","Irish",,"3m ","8230","Good To Yielding","9","F",,"Where It All Began (IRE)","0","Elliott, Gordon","6","Ewing, Sam","0","164","2.5",,"125","6 mins 19.40s","379.4",,"118","24","F","National Hunt","3.99","1.51","3","3","5280","0","Hurdle","led, joined from 7th, ridden and headed 3 out, no impression on winner from next, moderate 2nd when fell at last","4","None","Right Handed",,"45","7","Yeats (IRE)","Undulating",
"2022-05-02","15:45:00","Down Royal","Cidona Beginners Chase","5yo+","Irish",,"2m3.5f ","5841","Good To Yielding","9","1st",,"Gallyhill (IRE)","0","Elliott, Gordon","7","Orr, Conor","0","166","3.33","(Fav)","0","5 mins 3.70s","303.7",,"0","19.5","1","National Hunt","4.96","1.87","3","3","4330","0","Beginners Chase","tracked leaders, mistake 4th, niggled along at 7th, headway to dispute lead travelling well 3 out, ridden and headed after 2 out, disputing 2nd at last, rallied to regain lead inside final furlong, stayed on well close home","2","None","Right Handed"," TT","18","7","Getaway (GER)","Undulating",
"2022-05-02","15:45:00","Down Royal","Cidona Beginners Chase","5yo+","Irish",,"2m3.5f ","5841","Good To Yielding","9","2nd","0.5","Sholsang (IRE)","0","Christie, D M","6","Torrens, Simon","0","166","18",,"0","5 mins 3.70s","303.7","0.5","0","19.5","2","National Hunt","24.9","6.27","3","3","4330","0","Beginners Chase","in touch in rear, closer in 6th 3 out, went 3rd next and soon ridden, led at last, headed inside final furlong, kept on close home","4","None","Right Handed",,"413","1","Sholokhov (IRE)","Undulating",
"2022-05-02","15:45:00","Down Royal","Cidona Beginners Chase","5yo+","Irish",,"2m3.5f ","5841","Good To Yielding","9","3rd","2","Turnpike Trip","0","Byrnes, C","8","McInerney, Donal J","0","166","4.5",,"0","5 mins 3.70s","303.7","2.5","0","19.5","3","National Hunt","6.43","2.2","3","3","4330","0","Beginners Chase","led, pushed along and joined 3 out, led after 2 out and ridden, headed and disputed 2nd at last, 3rd and no extra inside final furlong","5","None","Right Handed","CkPc","15","34","Champs Elysees","Undulating",
"2022-05-02","15:45:00","Down Royal","Cidona Beginners Chase","5yo+","Irish",,"2m3.5f ","5841","Good To Yielding","9","4th","7","Western Run (IRE)","0","Cromwell, Gavin Patrick","7","McGarvey, J S","0","166","4",,"131","5 mins 3.70s","303.7","9.5","0","19.5","4","National Hunt","5.8","2.06","3","3","4330","0","Beginners Chase","tracked leaders, mistake 4 out, closer in 3rd 3 out, soon ridden, 4th and no impression 2 out, no extra","6","None","Right Handed",,"15","20","Westerner","Undulating",
"2022-05-02","15:45:00","Down Royal","Cidona Beginners Chase","5yo+","Irish",,"2m3.5f ","5841","Good To Yielding","9","5th","HD","Pats Pick (IRE)","0","Crawford, S R B","8","Brassil, C","5","161","7.5",,"0","5 mins 3.70s","303.7","9.6","0","19.5","5","National Hunt","10.35","3.06","3","3","4330","0","Beginners Chase","mid-division slightly hampered at 4th, mistake 4 out, ridden in 5th 3 out, no impression","3","None","Right Handed",,"50","10","Shantou (USA)","Undulating",
"2022-05-02","15:45:00","Down Royal","Cidona Beginners Chase","5yo+","Irish",,"2m3.5f ","5841","Good To Yielding","9","6th","7","Dympnas Well (FR)","0","Nolan, Paul","6","Power, I J","0","159","12",,"0","5 mins 3.70s","303.7","16.6","0","19.5","6","National Hunt","16.45","4.41","3","3","4330","0","Beginners Chase","in touch in rear, ridden from 3 out, moderate 6th at last, no impression","7","None","Right Handed",,"15","13","Saddler Maker (IRE)","Undulating",
"2022-05-02","15:45:00","Down Royal","Cidona Beginners Chase","5yo+","Irish",,"2m3.5f ","5841","Good To Yielding","9","7th","15","Reddys Island (IRE)","0","Lennon, Liam","5","Browne, Barry","0","159","100",,"0","5 mins 3.70s","303.7","31.6","0","19.5","7","National Hunt","154.34","34.83","3","3","4330","0","Beginners Chase","in touch in rear, ridden in 7th 3 out, no impression, never a factor","8","None","Right Handed",,"57","5","Soldier Of Fortune (IRE)","Undulating",
"2022-05-02","15:45:00","Down Royal","Cidona Beginners Chase","5yo+","Irish",,"2m3.5f ","5841","Good To Yielding","9","8th","2.75","Curious Times (IRE)","0","Crawford, S R B","9","Carberry, Peter","0","166","10",,"0","5 mins 3.70s","303.7","34.35","0","19.5","8","National Hunt","13.71","3.8","3","3","4330","0","Beginners Chase","prominent, bad mistakes 1st and 2nd, mistake 4th, slight mistake 9th, ridden in 4th 3 out, weakened","1","None","Right Handed"," TT","64","16","Shantou (USA)","Undulating",
"2022-05-02","15:45:00","Down Royal","Cidona Beginners Chase","5yo+","Irish",,"2m3.5f ","5841","Good To Yielding","9","9th","51","Rhythm Divine (IRE)","0","Ryan, John Patrick","8","Meyler, D","0","159","3.5",,"0","5 mins 3.70s","303.7","85.35","0","19.5","9","National Hunt","5.17","1.92","3","3","4330","0","Beginners Chase","prominent, ridden and weakened after 4 out","9","None","Right Handed",,"368","21","Milan","Undulating",
"2022-05-02","16:20:00","Down Royal","Club Mixers Handicap Chase","5yo+","Irish",,"3m2f ","7699","Good To Yielding","11","1st",,"Diggin Deep (IRE)","0","Fahey, P G","12","Cullinan, Mr C","7","143","14",,"105","6 mins 43.40s","403.4",,"114","26","1","National Hunt","19.51","5.56","3","3","5770","0","Handicap Chase","tracked leaders, took keen hold, mistake 2nd, improved to lead when jumped left and rider lost an iron at 6th, saddle briefly slipped sideways but recovered by 7th, clear 11th, reduced lead 3 out, soon ridden, drifted right run-in, stayed on well","12","None","Right Handed","Blnk","56","36","Royal Anthem (USA)","Undulating",
"2022-05-02","16:20:00","Down Royal","Club Mixers Handicap Chase","5yo+","Irish",,"3m2f ","7699","Good To Yielding","11","2nd","3.25","Mister Bells (IRE)","0","Nolan, Paul","8","Power, I J","0","157","18",,"112","6 mins 43.40s","403.4","3.25","114","26","2","National Hunt","25.29","6.99","3","3","5770","0","Handicap Chase","led, hampered and headed at 6th, 3rd at 8th, close 2nd 3 out, soon ridden, pressed winner 2 out, kept on same pace run-in","7","None","Right Handed","Blnk","22","16","Power","Undulating",
"2022-05-02","16:20:00","Down Royal","Club Mixers Handicap Chase","5yo+","Irish",,"3m2f ","7699","Good To Yielding","11","3rd","1.25","Ask Cory (IRE)","0","Bromhead, Henry De","9","McGrath, Mr D T","7","149","10",,"111","6 mins 43.40s","403.4","4.5","114","26","3","National Hunt","13.89","4.18","3","3","5770","0","Handicap Chase","rear of mid-division, mistake 2nd, pushed along at 10th, headway into 3rd 4 out, ridden and no impression on leaders after 3 out, kept on one pace","9","None","Right Handed","Blnk","184","22","Ask","Undulating",
"2022-05-02","16:20:00","Down Royal","Club Mixers Handicap Chase","5yo+","Irish",,"3m2f ","7699","Good To Yielding","11","4th","4.75","Pat Coyne (IRE)","0","Queally, John","8","McGarvey, J S","0","157","3.33","(Fav)","112","6 mins 43.40s","403.4","9.25","114","26","4","National Hunt","5","1.98","3","3","5770","0","Handicap Chase","mid-division, closer in 5th 3 out, soon ridden, no impression on leaders from next","8","None","Right Handed",,"22","26","Fairly Ransom (USA)","Undulating",
"2022-05-02","16:20:00","Down Royal","Club Mixers Handicap Chase","5yo+","Irish",,"3m2f ","7699","Good To Yielding","11","5th","26","Oscer Romero (IRE)","0","Rothwell, P J","7","OSullivan, James","5","148","8.5",,"108","6 mins 43.40s","403.4","35.25","114","26","5","National Hunt","11.82","3.67","3","3","5770","0","Handicap Chase","in rear, mistake 7th, mistake 5 out, ridden in moderate 8th 3 out, no impression","11","None","Right Handed"," TT","29","19","Court Cave (IRE)","Undulating",
"2022-05-02","16:20:00","Down Royal","Club Mixers Handicap Chase","5yo+","Irish",,"3m2f ","7699","Good To Yielding","11","6th","2","Thunderosa (IRE)","0","McLoughlin, D A","10","OHanlon, P J","7","152","3.5",,"114","6 mins 43.40s","403.4","37.25","114","26","6","National Hunt","5.21","2.04","3","3","5770","0","Handicap Chase","prominent, ridden after 4 out, moderate 7th 3 out, no impression","6","None","Right Handed","Vsor TT","14","19","Westerner","Undulating",
"2022-05-02","16:20:00","Down Royal","Club Mixers Handicap Chase","5yo+","Irish",,"3m2f ","7699","Good To Yielding","11","7th","1.5","Amaulino (FR)","0","Watson, R K","9","OCallaghan, Shane","7","159","6.5",,"121","6 mins 43.40s","403.4","38.75","114","26","7","National Hunt","9.12","3","3","3","5770","0","Handicap Chase","always behind, mistake 9th, no impression from 4 out, never a factor","1","None","Right Handed","CkPc TT","43","34","Saint Des Saints (FR)","Undulating",
"2022-05-02","16:20:00","Down Royal","Club Mixers Handicap Chase","5yo+","Irish",,"3m2f ","7699","Good To Yielding","11","8th","4.75","Gosheven (IRE)","0","Hanlon, John Joseph","9","Fenelon, S","7","153","22",,"115","6 mins 43.40s","403.4","43.5","114","26","8","National Hunt","31.19","8.44","3","3","5770","0","Handicap Chase","mid-division, mistake 9th, ridden 4 out, no impression, moderate 6th when bad mistake at last and badly hampered on landing, recovered to finish","5","None","Right Handed","CkPc","87","13","Presenting","Undulating",
"2022-05-02","16:20:00","Down Royal","Club Mixers Handicap Chase","5yo+","Irish",,"3m2f ","7699","Good To Yielding","11","F",,"Bay Ambition (IRE)","0","Cromwell, Gavin Patrick","9","Kane, J B","5","161","10",,"121","6 mins 43.40s","403.4",,"114","26","F","National Hunt","13.89","0","3","3","5770","0","Handicap Chase","tracked leaders early, dropped to mid-division at 4th, mistake 7th, ridden in 6th 3 out, no impression, moderate 5th when fell at last","2","None","Right Handed","Blnk","16","15","Oscar (IRE)","Undulating",
"2022-05-02","16:20:00","Down Royal","Club Mixers Handicap Chase","5yo+","Irish",,"3m2f ","7699","Good To Yielding","11","F",,"Ragnar Lodbrok (IRE)","0","Elliott, Gordon","7","Mulligan, B","7","157","7.5",,"119","6 mins 43.40s","403.4",,"114","26","F","National Hunt","10.46","3.33","3","3","5770","0","Handicap Chase","mid-division on outer, slight mistake 1st, mistake 3rd, fell 9th","3","None","Right Handed","Blnk","22","16","Fame And Glory","Undulating",
"2022-05-02","16:20:00","Down Royal","Club Mixers Handicap Chase","5yo+","Irish",,"3m2f ","7699","Good To Yielding","11","PU",,"Soldier At War (GER)","0","Elliott, Gordon","8","Orr, Conor","0","163","14",,"118","6 mins 43.40s","403.4",,"114","26","PU","National Hunt","19.51","5.56","3","3","5770","0","Handicap Chase","rear of mid-division, mistake 5th, reminder 7th, weakened from 4 out, pulled up before 3 out","4","None","Right Handed","CkPc TT","99","14","Soldier Hollow","Undulating",
"2022-05-02","16:55:00","Down Royal","C&C White Maiden Hunters Chase","4yo+","Irish",,"2m7f ","5310","Good To Yielding","7","1st",,"Handy Headon (IRE)","0","Christie, D M","10","Harvey, Mr B W","7","161","3.33",,"0","5 mins 58.70s","358.7",,"0","23","1","National Hunt","4.6471243038362084","1.772750564710404","2","3","5110","0","Maiden Hunters Chase","made all, went clear after 3 out, ridden and reduced lead after 2 out, stayed on well under pressure run-in","8","None","Right Handed",,"43","4","Well Chosen","Undulating",
"2022-05-02","16:55:00","Down Royal","C&C White Maiden Hunters Chase","4yo+","Irish",,"2m7f ","5310","Good To Yielding","7","2nd","2.75","Earl Of Desmond","0","Murphy, Denis Paul","7","Codd, Mr J J","0","168","2.13","(Fav)","0","5 mins 58.70s","358.7","2.75","0","23","2","National Hunt","3.516885735","1.5173078142187002","2","3","5110","0","Maiden Hunters Chase","tracked leaders, went 2nd from 7th, ridden 3 out, closer on winner after 2 out, kept on same pace run-in","3","None","Right Handed","CkPc","14","9","Presenting","Undulating",
"2022-05-02","16:55:00","Down Royal","C&C White Maiden Hunters Chase","4yo+","Irish",,"2m7f ","5310","Good To Yielding","7","3rd","1.75","Ballyferris (IRE)","0","Lambe, J J","6","OSullivan, Mr M J M","7","161","16",,"0","5 mins 58.70s","358.7","4.5","0","23","3","National Hunt","16.088292317","4.1","2","3","5110","0","Maiden Hunters Chase","tracked leaders, slight mistake 5th, ridden in 4th 3 out, 3rd next, kept on same pace run-in","1","None","Right Handed",,"404","1","So You Think (NZ)","Undulating",
"2022-05-02","16:55:00","Down Royal","C&C White Maiden Hunters Chase","4yo+","Irish",,"2m7f ","5310","Good To Yielding","7","4th","18","Faith Loving (FR)","0","McCaldin, Mrs Caroline","7","Barry, Mr J C","5","163","4.5",,"0","5 mins 58.70s","358.7","22.5","0","23","4","National Hunt","7","2.081410490394191","2","3","5110","0","Maiden Hunters Chase","towards rear, some progress 4 out, 5th on outer when edged left after 3 out, soon ridden, moderate 4th 2 out, mistake at last, no extra run-in","6","None","Right Handed",,"43","2","Ballingarry (IRE)","Undulating",
"2022-05-02","16:55:00","Down Royal","C&C White Maiden Hunters Chase","4yo+","Irish",,"2m7f ","5310","Good To Yielding","7","5th","4","Buzzard Trix (IRE)","0","McParlan, S","8","Lavery, Mr D G","0","168","6",,"0","5 mins 58.70s","358.7","26.5","0","23","5","National Hunt","8","2.519743744","2","3","5110","0","Maiden Hunters Chase","prominent, jumped right at 6th, 3rd from 7th, ridden in 3rd 3 out, dropped to moderate 5th next, no impression","2","None","Right Handed",,"None","0","Court Cave (IRE)","Undulating",
"2022-05-02","16:55:00","Down Royal","C&C White Maiden Hunters Chase","4yo+","Irish",,"2m7f ","5310","Good To Yielding","7","6th","3.75","Everything Now (IRE)","0","Elliott, Gordon","8","Ingram, Mrs A M","7","161","4.5",,"0","5 mins 58.70s","358.7","30.25","0","23","6","National Hunt","7.290033171729301","2.152237881654801","2","3","5110","0","Maiden Hunters Chase","mid-division early, mistake 1st and slow jump at 2nd and soon in rear, progress to track leaders when slight mistake and reminder 4th, dropped to rear again at 7th, no impression from 5 out","5","None","Right Handed","CkPc","16","8","Gold Well","Undulating",
"2022-05-02","16:55:00","Down Royal","C&C White Maiden Hunters Chase","4yo+","Irish",,"2m7f ","5310","Good To Yielding","7","7th","13","Born Famous (IRE)","0","OConnell, Ms Claire","5","Bannon, Mr P C","7","154","22",,"0","5 mins 58.70s","358.7","43.25","0","23","7","National Hunt","38.7614979962958","7.739272725","2","3","5110","0","Maiden Hunters Chase","always towards rear, ridden 11th, no impression from 5 out, never a factor","9","None","Right Handed",,"174","1","Famous Name","Undulating",
"2022-05-02","17:30:00","Down Royal","Energise Energy (Pro/Am) Flat Race","4yo","Irish",,"2m.5f ","5310","Good To Yielding","14","1st",,"Single Edition (IRE)","0","Slevin, Nigel","4","Millar, Mr C P","7","154","20",,"0","4 mins 4.90s","244.9",,"0","16.5","1","National Hunt","27","6.291691018","3","3","3620","0","NH Flat","made all, took keen hold, soon clear, well clear at halfway, ridden and reduced advantage under 3f out, son strongly pressed, stayed on well under pressure final furlong","15","None","Right Handed",,"120","1","Buratino (IRE)","Undulating",
"2022-05-02","17:30:00","Down Royal","Energise Energy (Pro/Am) Flat Race","4yo","Irish",,"2m.5f ","5310","Good To Yielding","14","2nd","1.25","Champella (IRE)","0","OSullivan, Ross","4","Harney, T P","7","147","20",,"0","4 mins 4.90s","244.9","1.25","0","16.5","2","National Hunt","26.672238579332625","6.310156036865664","3","3","3620","0","NH Flat","tracked leaders, ridden in 4th 3f out, 4th 2f out, headway into 2nd under 1f out, kept on under pressure inside final furlong","13","None","Right Handed",,"None","0","Champs Elysees","Undulating",
"2022-05-02","17:30:00","Down Royal","Energise Energy (Pro/Am) Flat Race","4yo","Irish",,"2m.5f ","5310","Good To Yielding","14","3rd","2.5","American Land (IRE)","0","Crawford, S R B","4","Mullins, Mr P W","0","161","4",,"0","4 mins 4.90s","244.9","3.75","0","16.5","3","National Hunt","6.288453681696231","2.2670779618724186","3","3","3620","0","NH Flat","tracked leader disputing moderate 2nd, progress 4f out, ridden in 2nd 2f out, dropped to 3rd 1f out, no extra final furlong","1","None","Right Handed",,"None","0","Malinas (GER)","Undulating",
"2022-05-02","17:30:00","Down Royal","Energise Energy (Pro/Am) Flat Race","4yo","Irish",,"2m.5f ","5310","Good To Yielding","14","4th","2","Lucky Lyreen (IRE)","0","Elliott, Gordon","4","Codd, Mr J J","0","161","1.25","(Fav)","0","4 mins 4.90s","244.9","5.75","0","16.5","4","National Hunt","2.52","1.441536074","3","3","3620","0","NH Flat","tracked leader disputing moderate 2nd, progress 4f out, pushed along when short of room and checked on inner 2f out, ridden in 4th over 1f out, no impression final furlong","7","None","Right Handed",,"None","0","Court Cave (IRE)","Undulating",
"2022-05-02","17:30:00","Down Royal","Energise Energy (Pro/Am) Flat Race","4yo","Irish",,"2m.5f ","5310","Good To Yielding","14","5th","3","Neddies Boy (IRE)","0","Fahey, Peter","4","Perry, Mr Seamus","7","154","11",,"0","4 mins 4.90s","244.9","8.75","0","16.5","5","National Hunt","15.675672374759415","4.3","3","3","3620","0","NH Flat","mid-division, closer in 5th and ridden 3f out, kept on same pace","8","None","Right Handed",,"None","0","Swiss Spirit","Undulating",
