racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,
"2023-04-23","13:45:00","Stratford","Grace And Dotty Mares Maiden Hurdle (GBB Race) (Div 1)","4yo+","Class 4",,"2m.5f ","4357","Good To Soft","10","3rd","1.25","Ilary De Lecu (FR)","0","Hales, A M","5","Bannister, Harry A A","0","158","2.75",,"0","4 mins 4.30s","244.3","11.25","0","16.5","3","National Hunt","0","0","3","0","3590","0","Maiden Hurdle","soon led, headed and beaten before mistake last, lost 2nd close home","6","None","Left Handed"," TT","139","3","Great Pretender (IRE)","Flat","1003","Mare","Alary De Lecu (FR)","Network (GER)",
"2023-04-23","13:45:00","Stratford","Grace And Dotty Mares Maiden Hurdle (GBB Race) (Div 1)","4yo+","Class 4",,"2m.5f ","4357","Good To Soft","10","4th","9","Harthill (FR)","0","Dennis, David","5","Sheehan, Gavin","0","158","7",,"0","4 mins 4.30s","244.3","20.25","0","16.5","4","National Hunt","0","0","3","0","3590","0","Maiden Hurdle","chased leaders, took keen hold, mistake and lost place 3 out, hampered 2 out, went 4th latter stages","5","None","Left Handed",,"31","4","Walk In The Park (IRE)","Flat","502","Mare","Queen Isabella","El Prado (IRE)",
"2023-04-23","13:45:00","Stratford","Grace And Dotty Mares Maiden Hurdle (GBB Race) (Div 1)","4yo+","Class 4",,"2m.5f ","4357","Good To Soft","10","5th","SH","Stargazer Belle","0","Case, B I","5","Pinchin, Miss L M","3","155","20",,"0","4 mins 4.30s","244.3","20.3","0","16.5","5","National Hunt","0","0","3","0","3590","0","Maiden Hurdle","held up in touch in outside, not fluent 3 out, hampered 2 out, no impression after","9","None","Left Handed","Hood","49","3","Telescope (IRE)","Flat","0","Mare","Theatre Belle","Kings Theatre (IRE)",
"2023-04-23","13:45:00","Stratford","Grace And Dotty Mares Maiden Hurdle (GBB Race) (Div 1)","4yo+","Class 4",,"2m.5f ","4357","Good To Soft","10","6th","18","Aviewofthestars","0","Lewis, Mrs S W","5","Houlihan, Sean M","0","158","66",,"0","4 mins 4.30s","244.3","38.3","0","16.5","6","National Hunt","0","0","3","0","3590","0","Maiden Hurdle","slowly into stride, in rear, hampered 2 out, no chance after","2","None","Left Handed",,"20","2","Telescope (IRE)","Flat","0","Mare","Chilla Cilla","Glacial Storm (USA)",
"2023-04-23","13:45:00","Stratford","Grace And Dotty Mares Maiden Hurdle (GBB Race) (Div 1)","4yo+","Class 4",,"2m.5f ","4357","Good To Soft","10","7th","1","Telefenney","0","Greenall, Oliver","4","Brooke, Henry","0","150","14",,"0","4 mins 4.30s","244.3","39.3","0","16.5","7","National Hunt","0","0","3","0","3590","0","Maiden Hurdle","in touch in mid-division on inside, took keen hold, slow 2nd, mistake and hampered 2 out, soon weakened","11","None","Left Handed","Hood","None","0","Telescope (IRE)","Flat","0","Filly","Fenney Spring","Polish Precedent (USA)",
"2023-04-23","13:45:00","Stratford","Grace And Dotty Mares Maiden Hurdle (GBB Race) (Div 1)","4yo+","Class 4",,"2m.5f ","4357","Good To Soft","10","8th","15","El Capote","0","Gretton, T R ","5","Edwards, Lee","0","158","150",,"0","4 mins 4.30s","244.3","54.3","0","16.5","8","National Hunt","0","0","3","0","3590","0","Maiden Hurdle","led into start, in rear, hampered and well behind 2 out","4","None","Left Handed","Hood","62","2","Blue Bresil (FR)","Flat","0","Mare","Camelia Des Bordes (FR)","Crossharbour",
"2023-04-23","13:45:00","Stratford","Grace And Dotty Mares Maiden Hurdle (GBB Race) (Div 1)","4yo+","Class 4",,"2m.5f ","4357","Good To Soft","10","F",,"Indelible Spin (IRE)","0","Longsdon, C E","6","Roberts, Mr B","7","151","12",,"0","4 mins 4.30s","244.3",,"0","16.5","F","National Hunt","0","0","3","0","3590","0","Maiden Hurdle","prominent until fell 2 out","7","None","Left Handed",,"174","4","Carlotamix (FR)","Flat",,"Mare","Spin The Wheel (IRE)","Kalanisi (IRE)",
"2023-04-23","13:45:00","Stratford","Grace And Dotty Mares Maiden Hurdle (GBB Race) (Div 1)","4yo+","Class 4",,"2m.5f ","4357","Good To Soft","10","PU",,"Artemis Sky","0","Young, Maxwell","5","Leonard, Cillin","5","153","150",,"0","4 mins 4.30s","244.3",,"0","16.5","PU","National Hunt","0","0","3","0","3590","0","Maiden Hurdle","led early, prominent on inside, jumped right and mistake 2nd, lost place 4th, mistake 5th, tailed off when hampered 2 out, pulled up before last","1","None","Left Handed","Hood","7","17","Hunters Light (IRE)","Flat",,"Mare","Starlit Sky","Galileo (IRE)",
"2023-04-23","14:15:00","Stratford","Grace And Dotty Mares Maiden Hurdle (GBB Race) (Div 2)","4yo+","Class 4",,"2m.5f ","4357","Good To Soft","10","1st",,"Forever A Dove (IRE)","0","Coulson, Jake Thomas","5","Wynne, Toby","5","153","14",,"0","4 mins 11.70s","251.7",,"0","16.5","1","National Hunt","0","0","3","0","3590","0","Maiden Hurdle","took keen hold on outside, chased leaders, steadied after 2nd, headway 3 out, not clear run and switched right before last, led flat, stayed on well","4","None","Left Handed",,"152","3","Westerner","Flat","4357","Mare","Drumderry (IRE)","Shernazar",
"2023-04-23","14:15:00","Stratford","Grace And Dotty Mares Maiden Hurdle (GBB Race) (Div 2)","4yo+","Class 4",,"2m.5f ","4357","Good To Soft","10","2nd","3","Blue Clover","0","OBrien, Fergal","5","Brace, Connor","0","158","14",,"0","4 mins 11.70s","251.7","3","0","16.5","2","National Hunt","0","0","3","0","3590","0","Maiden Hurdle","chased leaders, not fluent 4th, switched right before next, closed before 3 out, switched right final bend, led approaching last, headed flat, no impression towards finish","2","None","Left Handed"," TT","56","4","Clovis Du Berlais (FR)","Flat","2007","Mare","Asola Blue (FR)","Asolo (GER)",
"2023-04-23","14:15:00","Stratford","Grace And Dotty Mares Maiden Hurdle (GBB Race) (Div 2)","4yo+","Class 4",,"2m.5f ","4357","Good To Soft","10","3rd","0.75","Pollyonesock (IRE)","0","Ralph, Alastair","5","Edwards, Alex","0","158","16",,"0","4 mins 11.70s","251.7","3.75","0","16.5","3","National Hunt","0","0","3","0","3590","0","Maiden Hurdle","chased leaders, bumped and wide final bend, every chance last, held flat, stayed on same pace","6","None","Left Handed",,"20","4","Mount Nelson","Flat","1003","Mare","Kenzie (IRE)","Presenting",
"2023-04-23","14:15:00","Stratford","Grace And Dotty Mares Maiden Hurdle (GBB Race) (Div 2)","4yo+","Class 4",,"2m.5f ","4357","Good To Soft","10","4th","1.75","Lady Gwen","0","Williams, Mrs Jane","5","Noonan, David G","0","158","1.38","(Fav)","93","4 mins 11.70s","251.7","5.5","0","16.5","4","National Hunt","0","0","3","0","3590","0","Maiden Hurdle","prominent, not fluent 5th, led 2 out, headed before last, no extra towards finish","5","None","Left Handed",,"97","7","Haafhd","Flat","502","Mare","Countess Camilla","Bobs Return (IRE)",
"2023-04-23","14:15:00","Stratford","Grace And Dotty Mares Maiden Hurdle (GBB Race) (Div 2)","4yo+","Class 4",,"2m.5f ","4357","Good To Soft","10","5th","2.25","Three Macks (IRE)","0","Longsdon, C E","4","Chester, C","10","140","2",,"93","4 mins 11.70s","251.7","7.75","0","16.5","5","National Hunt","0","0","3","0","3590","0","Maiden Hurdle","led, not fluent 4th, jumped right, mistake and headed 2 out, lost place last, weakened flat","11","None","Left Handed",,"14","12","Pride Of Dubai (AUS)","Flat","0","Filly","Anna David","Sleeping Indian",
"2023-04-23","14:15:00","Stratford","Grace And Dotty Mares Maiden Hurdle (GBB Race) (Div 2)","4yo+","Class 4",,"2m.5f ","4357","Good To Soft","10","6th","4","Princess Poppy","0","Murphy, Olly","5","Bowen, Sean P","0","158","20",,"0","4 mins 11.70s","251.7","11.75","0","16.5","6","National Hunt","0","0","3","0","3590","0","Maiden Hurdle","towards rear, effort approaching 2 out, weakened before last","7","None","Left Handed",,"14","3","Ocovango","Flat","0","Mare","Loxhill Lady","Supreme Leader",
"2023-04-23","14:15:00","Stratford","Grace And Dotty Mares Maiden Hurdle (GBB Race) (Div 2)","4yo+","Class 4",,"2m.5f ","4357","Good To Soft","10","7th","NK","First Venture (IRE)","0","Symonds, Tom","5","Poste, Ben J","0","158","16",,"0","4 mins 11.70s","251.7","11.9","0","16.5","7","National Hunt","0","0","3","0","3590","0","Maiden Hurdle","always towards rear","3","None","Left Handed",,"36","3","Soldier Of Fortune (IRE)","Flat","0","Mare","Be My Gesture (IRE)","Indian Danehill (IRE)",
"2023-04-23","14:15:00","Stratford","Grace And Dotty Mares Maiden Hurdle (GBB Race) (Div 2)","4yo+","Class 4",,"2m.5f ","4357","Good To Soft","10","8th","2","Baby Sham","0","Mullins, J W","5","Nolan, Michael G","0","158","25",,"75","4 mins 11.70s","251.7","13.9","0","16.5","8","National Hunt","0","0","3","0","3590","0","Maiden Hurdle","chased leaders, lost place 4th, effort 3 out, lost place before next","1","None","Left Handed",,"191","27","Sir Percy","Flat","0","Mare","Zamzama (IRE)","Shamardal (USA)",
"2023-04-23","14:15:00","Stratford","Grace And Dotty Mares Maiden Hurdle (GBB Race) (Div 2)","4yo+","Class 4",,"2m.5f ","4357","Good To Soft","10","9th","8.5","Ravi Road (IRE)","0","Usher, M D I","4","Tucker, Miss H C","7","143","12",,"0","4 mins 11.70s","251.7","22.4","0","16.5","9","National Hunt","0","0","3","0","3590","0","Maiden Hurdle","in touch in mid-division, took keen hold, headway 5th, struggling 3 out, well beaten next","10","None","Left Handed",,"26","14","Zoffany (IRE)","Flat",,"Filly","Crosstalk (IRE)","Cape Cross (IRE)",
"2023-04-23","14:15:00","Stratford","Grace And Dotty Mares Maiden Hurdle (GBB Race) (Div 2)","4yo+","Class 4",,"2m.5f ","4357","Good To Soft","10","PU",,"Somerway (IRE)","0","George, T R","5","Houlihan, Sean M","0","158","200",,"0","4 mins 11.70s","251.7",,"0","16.5","PU","National Hunt","0","0","3","0","3590","0","Maiden Hurdle","in rear, mistake 1st, well behind after 2 out, pulled up before last","8","None","Left Handed"," TT","31","3","Getaway (GER)","Flat",,"Mare","Way Back When","Phantom Breeze (IRE)",
"2023-04-23","14:45:00","Stratford","David Spencer 60th Birthday Cup Novices Handicap Chase","5yo+","Class 5",,"2m3f ","3512","Good To Soft","12","1st",,"Line Of Descent (IRE)","0","Greatrex, W J","5","ONeill, Jonjo (Jr)","0","160","4",,"92","4 mins 56.10s","296.1",,"90","19","1","National Hunt","0","0","3","0","4278","-63","Handicap Novices Chase","chased leaders, went 2nd after 8th, challenged last, driven flat, led towards finish","5","None","Left Handed"," TT","55","17","Nathaniel (IRE)","Flat","3512","Gelding","Joys Of Spring (IRE)","Invincible Spirit (IRE)",
"2023-04-23","14:45:00","Stratford","David Spencer 60th Birthday Cup Novices Handicap Chase","5yo+","Class 5",,"2m3f ","3512","Good To Soft","12","2nd","1.25","Post No Bills (IRE)","0","Potter, R D","8","Bowen, Sean P","0","163","3.33","(Fav)","95","4 mins 56.10s","296.1","1.25","90","19","2","National Hunt","0","0","3","0","4278","-63","Handicap Novices Chase","prominent, led 6th, hit 2 out, driven flat, headed towards finish","2","None","Left Handed",,"208","10","Mahler","Flat","1616","Gelding","Shining Lights (IRE)","Moscow Society (USA)",
"2023-04-23","14:45:00","Stratford","David Spencer 60th Birthday Cup Novices Handicap Chase","5yo+","Class 5",,"2m3f ","3512","Good To Soft","12","3rd","4.5","Miltiades (IRE)","0","Daly, H D","7","Patrick, Richard","0","168","8",,"100","4 mins 56.10s","296.1","5.75","90","19","3","National Hunt","0","0","3","0","4278","-63","Handicap Novices Chase","mid-division, headway 3 out, went 3rd before 2 out, no impression on front pair last, kept on","1","None","Left Handed",,"42","9","Doyen (IRE)","Flat","808","Gelding","Jongleur (IRE)","Alderbrook",
"2023-04-23","14:45:00","Stratford","David Spencer 60th Birthday Cup Novices Handicap Chase","5yo+","Class 5",,"2m3f ","3512","Good To Soft","12","4th","11","Ogradys Boy (IRE)","0","Hanmer, G D","12","Worsley, Tabitha","3","141","40",,"76","4 mins 56.10s","296.1","16.75","90","19","4","National Hunt","0","0","3","0","4278","-63","Handicap Novices Chase","held up rear of mid-division, headway 9th, weakened before last","12","None","Left Handed","CkPc","153","13","Kalanisi (IRE)","Flat","404","Gelding","Jemima Jay (IRE)","Supreme Leader",
"2023-04-23","14:45:00","Stratford","David Spencer 60th Birthday Cup Novices Handicap Chase","5yo+","Class 5",,"2m3f ","3512","Good To Soft","12","5th","12","Coconut Tudor (IRE)","0","Mackie, J","7","Kavanagh, Peter J","5","154","16",,"91","4 mins 56.10s","296.1","28.75","90","19","5","National Hunt","0","0","3","0","4278","-63","Handicap Novices Chase","towards rear, effort before 3 out, lost place after 2 out, weakened before last","7","None","Left Handed",,"11","16","Mahler","Flat","202","Gelding","Tudor Fashion (IRE)","Presenting",
"2023-04-23","14:45:00","Stratford","David Spencer 60th Birthday Cup Novices Handicap Chase","5yo+","Class 5",,"2m3f ","3512","Good To Soft","12","6th","21","Supasunrise (IRE)","0","Twiston-Davies, N A","7","Lambert, Finn","5","149","6",,"86","4 mins 56.10s","296.1","49.75","90","19","6","National Hunt","0","0","3","0","4278","-63","Handicap Novices Chase","chased leaders, not fluent 2nd, mistake 3 out, weakened next, tailed off","10","None","Left Handed","CkPc","30","13","Mores Wells","Flat","0","Gelding","Sofia Aurora (USA)","Chief Honcho (USA)",
"2023-04-23","14:45:00","Stratford","David Spencer 60th Birthday Cup Novices Handicap Chase","5yo+","Class 5",,"2m3f ","3512","Good To Soft","12","PU",,"Conceal (IRE)","0","Aprahamian, Billy","8","Todd, C J","0","159","16",,"91","4 mins 56.10s","296.1",,"90","19","PU","National Hunt","0","0","3","0","4278","-63","Handicap Novices Chase","chased leaders, not fluent 5th, soon lost place, behind 8th, pulled up before next","6","None","Left Handed","CkPc","14","14","Stowaway","Flat",,"Gelding","Babyshan (IRE)","Anshan",
"2023-04-23","14:45:00","Stratford","David Spencer 60th Birthday Cup Novices Handicap Chase","5yo+","Class 5",,"2m3f ","3512","Good To Soft","12","PU",,"Hidalgo Conti (FR)","0","Kehoe, Mrs F","6","Case, Charlie","7","150","18",,"89","4 mins 56.10s","296.1",,"90","19","PU","National Hunt","0","0","3","0","4278","-63","Handicap Novices Chase","behind, not fluent 7th, driven in modest 7th before 2 out, pulled up before last","8","None","Left Handed",,"33","3","Masked Marvel","Flat",,"Gelding","Djna Conti (FR)","Network (GER)",
"2023-04-23","14:45:00","Stratford","David Spencer 60th Birthday Cup Novices Handicap Chase","5yo+","Class 5",,"2m3f ","3512","Good To Soft","12","PU",,"Peckinpah (IRE)","0","Summers, B R","7","Hammond, Charlie","0","156","28",,"88","4 mins 56.10s","296.1",,"90","19","PU","National Hunt","0","0","3","0","4278","-63","Handicap Novices Chase","behind, struggling when not fluent 3 out, pulled up after","9","None","Left Handed",,"269","24","Excelebration (IRE)","Flat",,"Gelding","Melodrama (IRE)","Oratorio (IRE)",
"2023-04-23","14:45:00","Stratford","David Spencer 60th Birthday Cup Novices Handicap Chase","5yo+","Class 5",,"2m3f ","3512","Good To Soft","12","PU",,"Alghazaal","0","Longsdon, C E","6","Pinchin, Miss L M","3","150","12",,"85","4 mins 56.10s","296.1",,"90","19","PU","National Hunt","0","0","3","0","4278","-63","Handicap Novices Chase","mid-division, some headway before 3 out, weakened before next, puled up before last","11","None","Left Handed","CkPc TT","136","20","Teofilo (IRE)","Flat",,"Gelding","Tanfidh","Marju (IRE)",
"2023-04-23","14:45:00","Stratford","David Spencer 60th Birthday Cup Novices Handicap Chase","5yo+","Class 5",,"2m3f ","3512","Good To Soft","12","PU",,"Broadoak","0","Shaw, Mrs F M","8","Noonan, David G","0","142","8.5",,"74","4 mins 56.10s","296.1",,"90","19","PU","National Hunt","0","0","3","0","4278","-63","Handicap Novices Chase","towards rear, not fluent 4th, ridden and struggling 9th, well beaten 3 out, pulled up after","13","None","Left Handed",,"18","8","Kayf Tara","Flat",,"Gelding","Bird Without Wings (IRE)","Flemensfirth (USA)",
"2023-04-23","14:45:00","Stratford","David Spencer 60th Birthday Cup Novices Handicap Chase","5yo+","Class 5",,"2m3f ","3512","Good To Soft","12","PU",,"Blackcauseway","0","Twiston-Davies, N A","7","Twiston-Davies, Sam","0","162","9",,"94","4 mins 56.10s","296.1",,"90","19","PU","National Hunt","0","0","3","0","4278","-63","Handicap Novices Chase","led until 6th, not fluent next, weakened before 9th, pulled up before 3 out","3","None","Left Handed"," TT","24","7","Robin Des Champs (FR)","Flat",,"Gelding","Bellino Spirit (IRE)","Robellino (USA)",
"2023-04-23","15:15:00","Stratford","NAF Five Star Metazone Handicap Hurdle","4yo+","Class 5",,"3m2.5f ","3512","Good To Soft","11","1st",,"Shantou Sunset","0","Vaughan, Tim","9","Price, Charlie","3","161","8.5",,"95","6 mins 52.40s","412.4",,"86","26.5","1","National Hunt","0","0","3","0","5803","0","Handicap Hurdle","mid-division, headway before 9th, went 2nd before 3 out, led 2 out, clear flat, stayed on","3","None","Left Handed","CkPc TT","52","29","Shantou (USA)","Flat","3512","Mare","Kingara","Karinga Bay",
"2023-04-23","15:15:00","Stratford","NAF Five Star Metazone Handicap Hurdle","4yo+","Class 5",,"3m2.5f ","3512","Good To Soft","11","2nd","2.75","William Ewart (IRE)","0","Williams, Christian","6","Scholfield, Nick","0","160","2","(Fav)","91","6 mins 52.40s","412.4","2.75","86","26.5","2","National Hunt","0","0","3","0","5803","0","Handicap Hurdle","held up towards rear, headway before 3 out, chased winner after 2 out, not fluent last, no impression flat","5","None","Left Handed"," TT","29","10","Sageburg (IRE)","Flat","1616","Gelding","Romantic Fashion (IRE)","Milan",
"2023-04-23","15:15:00","Stratford","NAF Five Star Metazone Handicap Hurdle","4yo+","Class 5",,"3m2.5f ","3512","Good To Soft","11","3rd","3.5","The Questioner (IRE)","0","Greenall, Oliver","7","Brooke, Henry","0","168","3",,"99","6 mins 52.40s","412.4","6.25","86","26.5","3","National Hunt","0","0","3","0","5803","0","Handicap Hurdle","chased leaders, led before 3 out, not fluent and headed 2 out, 3rd and held before last, kept on","1","None","Left Handed","CkPc","31","13","Ask","Flat","808","Gelding","Cush Bach (IRE)","Bach (IRE)",
"2023-04-23","15:15:00","Stratford","NAF Five Star Metazone Handicap Hurdle","4yo+","Class 5",,"3m2.5f ","3512","Good To Soft","11","4th","15","Tis But A Scratch","0","Howell, Ms G","7","Worsley, Tabitha","3","139","18",,"73","6 mins 52.40s","412.4","21.25","86","26.5","4","National Hunt","0","0","3","0","5803","0","Handicap Hurdle","mid-division, not fluent 4th, headway before 3 out, weakened approaching last","11","None","Left Handed",,"29","9","Passing Glance","Flat","404","Gelding","Shropshirelass","Beat All (USA)",
"2023-04-23","15:15:00","Stratford","NAF Five Star Metazone Handicap Hurdle","4yo+","Class 5",,"3m2.5f ","3512","Good To Soft","11","5th","9","Luckello","0","Vaughan, Tim","7","Johns, Alan","0","142","33",,"73","6 mins 52.40s","412.4","30.25","86","26.5","5","National Hunt","0","0","3","0","5803","0","Handicap Hurdle","held up in rear, mistake 7th, headway approaching 3 out, struggling after 2 out, soon weakened","13","None","Left Handed","CkPc","57","11","Yorgunnabelucky (USA)","Flat","202","Mare","Timarello (IRE)","Turtle Island (IRE)",
"2023-04-23","15:15:00","Stratford","NAF Five Star Metazone Handicap Hurdle","4yo+","Class 5",,"3m2.5f ","3512","Good To Soft","11","6th","22","Top Drawer (IRE)","0","Leeson, Tracey","9","Buckley, Tom","3","139","20",,"73","6 mins 52.40s","412.4","52.25","86","26.5","6","National Hunt","0","0","3","0","5803","0","Handicap Hurdle","mid-division, not much room 2nd, headway before 9th, not much room when not fluent out, soon weakened","12","None","Left Handed",,"222","16","Doyen (IRE)","Flat","0","Gelding","Merry Gladness (IRE)","Kings Ride (IRE)",
"2023-04-23","15:15:00","Stratford","NAF Five Star Metazone Handicap Hurdle","4yo+","Class 5",,"3m2.5f ","3512","Good To Soft","11","7th","14","Frame Rate","0","Gray, C J","8","Nolan, Michael G","0","148","50",,"79","6 mins 52.40s","412.4","66.25","86","26.5","7","National Hunt","0","0","3","0","5803","0","Handicap Hurdle","held up in rear, struggling 4 out","8","None","Left Handed","CkPc","41","49","Arcano (IRE)","Flat","0","Gelding","Miss Quality (USA)","Elusive Quality (USA)",
"2023-04-23","15:15:00","Stratford","NAF Five Star Metazone Handicap Hurdle","4yo+","Class 5",,"3m2.5f ","3512","Good To Soft","11","PU",,"Reve De Niamh","0","Jardine, I","6","Johnston, Dylan","7","150","11",,"88","6 mins 52.40s","412.4",,"86","26.5","PU","National Hunt","0","0","3","0","5803","0","Handicap Hurdle","led until 1st, chased leader, not fluent 4 out, lost place before next, pulled up after","6","None","Left Handed","CkPc TT","55","8","Telescope (IRE)","Flat",,"Mare","En Reve","Shirocco (GER)",
"2023-04-23","15:15:00","Stratford","NAF Five Star Metazone Handicap Hurdle","4yo+","Class 5",,"3m2.5f ","3512","Good To Soft","11","PU",,"Dora De Janeiro (FR)","0","West, S G","10","Lynn, Bruce","3","152","7.5",,"86","6 mins 52.40s","412.4",,"86","26.5","PU","National Hunt","0","0","3","0","5803","0","Handicap Hurdle","led 1st, clear 3rd until after 8th, hit next, headed before 3 out, weakened quickly, pulled up after","7","None","Left Handed",,"111","18","Ballingarry (IRE)","Flat",,"Mare","Katana (GER)","Funambule (USA)",
"2023-04-23","15:15:00","Stratford","NAF Five Star Metazone Handicap Hurdle","4yo+","Class 5",,"3m2.5f ","3512","Good To Soft","11","PU",,"Moscow Spy (IRE)","0","Harris, Miss G","6","Ring, C V","3","143","12",,"77","6 mins 52.40s","412.4",,"86","26.5","PU","National Hunt","0","0","3","0","5803","0","Handicap Hurdle","behind, not fluent 7th, struggling 4 out, pulled up after","10","None","Left Handed",,"52","8","Jet Away","Flat",,"Gelding","Regents Ballerina (IRE)","Commanche Run",
"2023-04-23","15:15:00","Stratford","NAF Five Star Metazone Handicap Hurdle","4yo+","Class 5",,"3m2.5f ","3512","Good To Soft","11","PU",,"Our Three Sons (IRE)","0","Fuller, Charlotte","12","Sheehan, Gavin","0","166","10",,"97","6 mins 52.40s","412.4",,"86","26.5","PU","National Hunt","0","0","3","0","5803","0","Handicap Hurdle","chased leaders, lost place 6th, well behind after next, pulled up before 8th","2","None","Left Handed","CkPc","236","35","Shantou (USA)","Flat",,"Gelding","Ballyquinn (IRE)","Anshan",
"2023-04-23","15:45:00","Stratford","Mary Kendrick Memorial Mares Handicap Hurdle","4yo+","Class 4",,"2m.5f ","4568","Good To Soft","9","1st",,"Minelladestination (IRE)","0","McCain Jnr, D","6","Kavanagh, Peter J","5","157","5",,"104","4 mins 6.30s","246.3",,"93","16.5","1","National Hunt","0","0","3","0","3590","0","Handicap Hurdle","chased leaders, not fluent 2 out, went 2nd final bend, led last, just held on","2","None","Left Handed","CkPc","51","8","Flemensfirth (USA)","Flat","4568","Mare","Tweedledrum","Beat Hollow",
"2023-04-23","15:45:00","Stratford","Mary Kendrick Memorial Mares Handicap Hurdle","4yo+","Class 4",,"2m.5f ","4568","Good To Soft","9","2nd","NK","Born To Please","0","Usher, M D I","9","Tucker, Miss H C","7","135","6.5",,"84","4 mins 6.30s","246.3","0.15","93","16.5","2","National Hunt","0","0","3","0","3590","0","Handicap Hurdle","towards rear on outside, mistake 5th, headway before 3 out, went 3rd before last, switched left flat, went 2nd towards finish, just failed","8","None","Left Handed","CkPc","36","62","Stimulation (IRE)","Flat","2102","Mare","Heart Felt","Beat Hollow",
"2023-04-23","15:45:00","Stratford","Mary Kendrick Memorial Mares Handicap Hurdle","4yo+","Class 4",,"2m.5f ","4568","Good To Soft","9","3rd","2.25","Manimole","0","Twiston-Davies, N A","6","Twiston-Davies, Sam","0","156","3.33",,"98","4 mins 6.30s","246.3","2.4","93","16.5","3","National Hunt","0","0","3","0","3590","0","Handicap Hurdle","jumped right and not always fluent, led until 1st, chased leader, led after 2 out, headed last, 3rd and no extra towards finish","5","None","Left Handed",,"32","5","Sulamani (IRE)","Flat","1051","Mare","Mabel Mole","Overbury (IRE)",
"2023-04-23","15:45:00","Stratford","Mary Kendrick Memorial Mares Handicap Hurdle","4yo+","Class 4",,"2m.5f ","4568","Good To Soft","9","4th","18","Ayr Of Elegance","0","Jeffreys, D J","11","Bellamy, Tom","0","158","25",,"100","4 mins 6.30s","246.3","20.4","93","16.5","4","National Hunt","0","0","3","0","3590","0","Handicap Hurdle","jumped left and led 1st, ridden and headed after 2 out, weakened before last","4","None","Left Handed","Blnk","194","57","Motivator","Flat","526","Mare","Gaelic Swan (IRE)","Nashwan (USA)",
"2023-04-23","15:45:00","Stratford","Mary Kendrick Memorial Mares Handicap Hurdle","4yo+","Class 4",,"2m.5f ","4568","Good To Soft","9","5th","2","Malina Ocarina","0","Hanmer, G D","8","Brogan, Kevin","0","151","7.5",,"93","4 mins 6.30s","246.3","22.4","93","16.5","5","National Hunt","0","0","3","0","3590","0","Handicap Hurdle","chased leaders, ridden after 5th, weakened before last","6","None","Left Handed",,"280","17","Malinas (GER)","Flat","262","Mare","Ocarina Davis (FR)","Ballingarry (IRE)",
"2023-04-23","15:45:00","Stratford","Mary Kendrick Memorial Mares Handicap Hurdle","4yo+","Class 4",,"2m.5f ","4568","Good To Soft","9","6th","11","Stopherandgo (IRE)","0","Harris, Claire","6","Obrien, P V","0","169","11",,"111","4 mins 6.30s","246.3","33.4","93","16.5","6","National Hunt","0","0","3","0","3590","0","Handicap Hurdle","held up towards rear, 7th and pushed along before 3 out, weakened next","1","None","Left Handed",,"20","3","Aizavoski (IRE)","Flat","0","Mare","Bonjour Bella (IRE)","Gold Well",
"2023-04-23","15:45:00","Stratford","Mary Kendrick Memorial Mares Handicap Hurdle","4yo+","Class 4",,"2m.5f ","4568","Good To Soft","9","7th","7.5","Luna Dora","0","Symonds, Tom","6","Poste, Ben J","0","142","1.88","(Fav)","84","4 mins 6.30s","246.3","40.9","93","16.5","7","National Hunt","0","0","3","0","3590","0","Handicap Hurdle","chased leaders on inside, lost place when mistake 2 out, soon behind","7","None","Left Handed"," TT","13","8","Pethers Moon (IRE)","Flat","0","Mare","Ixora (IRE)","Milan",
"2023-04-23","15:45:00","Stratford","Mary Kendrick Memorial Mares Handicap Hurdle","4yo+","Class 4",,"2m.5f ","4568","Good To Soft","9","8th","9.5","Bay Sam Bella","0","Gibbons, A M","8","Jeavons, James","7","135","100",,"84","4 mins 6.30s","246.3","50.4","93","16.5","8","National Hunt","0","0","3","0","3590","0","Handicap Hurdle","always in rear, ridden and struggling 5th, behind 3 out","10","None","Left Handed",,"118","3","Black Sam Bellamy (IRE)","Flat","0","Mare","With Grace","Alflora (IRE)",
"2023-04-23","15:45:00","Stratford","Mary Kendrick Memorial Mares Handicap Hurdle","4yo+","Class 4",,"2m.5f ","4568","Good To Soft","9","PU",,"Miss Fedora (IRE)","0","Mullins, J W","4","Harrison, Liam","3","139","33",,"92","4 mins 6.30s","246.3",,"93","16.5","PU","National Hunt","0","0","3","0","3590","0","Handicap Hurdle","in rear, keen early, well behind before 3 out, pulled up after","9","None","Left Handed",,"160","4","Helmet (AUS)","Flat",,"Filly","Shahabad","Shamardal (USA)",
