racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,
"2023-04-20","16:25:00","Cheltenham","Stay In The Montpellier Town House Mares Handicap Chase","5yo+","Class 3",,"2m.5f ","13202","Good","6","2nd","2.25","Royale Margaux (FR)","0","Symonds, Tom","5","Poste, Ben J","0","153","2.75",,"125","4 mins 8.98s","248.98","2.25","118","16.5","2","National Hunt","0","0","2","0","3582","0","Handicap Chase","held up on outside, closed 6th, challenged 9th, led 2 out, faltered, edged left and headed flat, soon switched right, no impression towards finish","2","None","Left Handed"," TT","18","3","Doctor Dino (FR)","Very Undulating","6075","Mare","Royale Cazoumaille (FR)","Villez (USA)",
"2023-04-20","16:25:00","Cheltenham","Stay In The Montpellier Town House Mares Handicap Chase","5yo+","Class 3",,"2m.5f ","13202","Good","6","3rd","10","Lost Connections (IRE)","0","Price, Katy","7","Sheehan, Gavin","0","142","33",,"114","4 mins 8.98s","248.98","12.25","118","16.5","3","National Hunt","0","0","2","0","3582","0","Handicap Chase","chased leader until 3rd, hit 10th, jumped left and outpaced in 4th 3 out, well held after, plugged on and went 3rd flat","6","None","Left Handed"," TT","120","7","Dylan Thomas (IRE)","Very Undulating","3038","Mare","Mini Shan (IRE)","Kotashaan (FR)",
"2023-04-20","16:25:00","Cheltenham","Stay In The Montpellier Town House Mares Handicap Chase","5yo+","Class 3",,"2m.5f ","13202","Good","6","4th","4.25","Doyannie (IRE)","0","Honeyball, A J","9","Dingle, Rex","0","142","5.5",,"114","4 mins 8.98s","248.98","16.5","118","16.5","4","National Hunt","0","0","2","0","3582","0","Handicap Chase","held up in rear, not fluent 7th, headway 9th, outpaced 3rd before 2 out, weakened into 4th flat","5","None","Left Handed"," TT","11","18","Doyen (IRE)","Very Undulating","1520","Mare","Annie May (IRE)","Anshan",
"2023-04-20","16:25:00","Cheltenham","Stay In The Montpellier Town House Mares Handicap Chase","5yo+","Class 3",,"2m.5f ","13202","Good","6","5th","2.25","Fortunes Melody","0","Fry, Harry","6","Bromley, Ben","5","141","3.33",,"118","4 mins 8.98s","248.98","18.75","118","16.5","5","National Hunt","0","0","2","0","3582","0","Handicap Chase","held up behind leaders, pecked 1st, outpaced 9th, not fluent 4 out, no impression","3","None","Left Handed","CkPc TT","17","18","Yorgunnabelucky (USA)","Very Undulating","758","Mare","Fulgora","Desert King (IRE)",
"2023-04-20","16:25:00","Cheltenham","Stay In The Montpellier Town House Mares Handicap Chase","5yo+","Class 3",,"2m.5f ","13202","Good","6","6th","15","Hawthorn Cottage (IRE)","0","Murphy, Amy","10","Powell, Brendan","0","146","7.5",,"118","4 mins 8.98s","248.98","33.75","118","16.5","6","National Hunt","0","0","2","0","3582","0","Handicap Chase","led until slow 9th, weakened approaching 3 out","4","None","Left Handed","Blnk TT","30","31","Gold Well","Very Undulating","0","Mare","Miss Kilkeel (IRE)","Religiously (USA)",
"2023-04-20","17:00:00","Cheltenham","Spreadex Sports Get 50 Bet Bonuses Mares Open NH Flat Race (GBB Race)","4-6yo","Class 2",,"2m1f ","8169","Good","15","1st",,"Micks Jet (IRE)","0","Kirby, P A","5","Williamson, Joseph","0","156","66",,"0","3 mins 57.37s","237.37",,"0","17","1","National Hunt","0","0","3","0","3699","25","NH Flat","prominent, led 6f out, clear over 1f out, stayed on well","11","None","Left Handed",,"None","0","Jet Away","Very Undulating","8169","Mare","Miss Superior (IRE)","Old Vic",
"2023-04-20","17:00:00","Cheltenham","Spreadex Sports Get 50 Bet Bonuses Mares Open NH Flat Race (GBB Race)","4-6yo","Class 2",,"2m1f ","8169","Good","15","2nd","9.5","Mighty Moth (IRE)","0","Williams, Noel","5","Dunne, R T","0","156","3.33",,"0","3 mins 57.37s","237.37","9.5","0","17","2","National Hunt","0","0","3","0","3699","25","NH Flat","held up in touch in mid-division, headway over 5f out, disputing 2nd 3f out, ridden and no impression on winner over 1f out, kept on","12","None","Left Handed",,"61","2","Champs Elysees","Very Undulating","3764","Mare","Ballinderry Moth (IRE)","Yeats (IRE)",
"2023-04-20","17:00:00","Cheltenham","Spreadex Sports Get 50 Bet Bonuses Mares Open NH Flat Race (GBB Race)","4-6yo","Class 2",,"2m1f ","8169","Good","15","3rd","2","Mary (IRE)","0","Williams, Ian","4","Todd, C J","0","148","4.5",,"0","3 mins 57.37s","237.37","11.5","0","17","3","National Hunt","0","0","3","0","3699","25","NH Flat","held up in mid-division, headway over 4f out, edged right over 1f out, went 3rd inside final furlong, stayed on, no impression on winner","18","None","Left Handed",,"39","1","Yeats (IRE)","Very Undulating","1881","Filly","Maryann (IRE)","Bobs Return (IRE)",
"2023-04-20","17:00:00","Cheltenham","Spreadex Sports Get 50 Bet Bonuses Mares Open NH Flat Race (GBB Race)","4-6yo","Class 2",,"2m1f ","8169","Good","15","4th","6.5","Lily Luna (IRE)","0","Scott, J","5","Williams, Lorcan","0","156","6.5",,"0","3 mins 57.37s","237.37","18","0","17","4","National Hunt","0","0","3","0","3699","25","NH Flat","prominent, ridden and disputing 2nd 3f out, no impression on winner over 1f out, weakened into 4th inside final furlong","10","None","Left Handed",,"77","1","Soldier Of Fortune (IRE)","Very Undulating","942","Mare","Argento Luna","Mtoto",
"2023-04-20","17:00:00","Cheltenham","Spreadex Sports Get 50 Bet Bonuses Mares Open NH Flat Race (GBB Race)","4-6yo","Class 2",,"2m1f ","8169","Good","15","5th","5","Flight Of Freedom (IRE)","0","Lavelle, Miss E C","5","Bellamy, Tom","0","156","9",,"0","3 mins 57.37s","237.37","23","0","17","5","National Hunt","0","0","3","0","3699","25","NH Flat","rear of mid-division, headway over 5f out, weakened over 1f out","9","None","Left Handed",,"70","2","Getaway (GER)","Very Undulating","0","Mare","Dahara (FR)","Take Risks (FR)",
"2023-04-20","17:00:00","Cheltenham","Spreadex Sports Get 50 Bet Bonuses Mares Open NH Flat Race (GBB Race)","4-6yo","Class 2",,"2m1f ","8169","Good","15","6th","5.5","Whispering Gold","0","Gifford, N J","5","Davies, James","0","156","50",,"0","3 mins 57.37s","237.37","28.5","0","17","6","National Hunt","0","0","3","0","3699","25","NH Flat","held up in mid-division, pushed along after 5f, effort over 4f out, no impression and weakened from over 2f out","15","None","Left Handed",,"61","2","Proconsul","Very Undulating","0","Mare","Fairyinthewind (IRE)","Indian Haven",
"2023-04-20","17:00:00","Cheltenham","Spreadex Sports Get 50 Bet Bonuses Mares Open NH Flat Race (GBB Race)","4-6yo","Class 2",,"2m1f ","8169","Good","15","7th","2.25","Dontyawantme (IRE)","0","OBrien, Fergal","6","Brennan, P J","0","160","2.25","(Fav)","0","3 mins 57.37s","237.37","30.75","0","17","7","National Hunt","0","0","3","0","3699","25","NH Flat","in touch in mid-division on inside, niggled along 6f out, beaten over 3f out, weakened 2f out","2","None","Left Handed",,"40","3","Getaway (GER)","Very Undulating","0","Mare","Glory Queen (IRE)","Taipan (IRE)",
"2023-04-20","17:00:00","Cheltenham","Spreadex Sports Get 50 Bet Bonuses Mares Open NH Flat Race (GBB Race)","4-6yo","Class 2",,"2m1f ","8169","Good","15","8th","1","Quite The Getaway","0","Bevis, R J","5","Lambert, Finn","0","156","28",,"0","3 mins 57.37s","237.37","31.75","0","17","8","National Hunt","0","0","3","0","3699","25","NH Flat","chased leaders, outpaced over 5f out, no impression final 3f","14","None","Left Handed",,"55","2","Getaway (GER)","Very Undulating","0","Mare","Buddy Love","Silver Patriarch (IRE)",
"2023-04-20","17:00:00","Cheltenham","Spreadex Sports Get 50 Bet Bonuses Mares Open NH Flat Race (GBB Race)","4-6yo","Class 2",,"2m1f ","8169","Good","15","9th","7","Whisperonthewind","0","Rowley, Melanie","5","Edwards, Alex","0","156","22",,"0","3 mins 57.37s","237.37","38.75","0","17","9","National Hunt","0","0","3","0","3699","25","NH Flat","in touch in mid-division, headway on outside over 5f out, weakened over 3f out","16","None","Left Handed","Hood","70","2","Shirocco (GER)","Very Undulating",,"Mare","Brantingham Breeze","Tamure (IRE)",
"2023-04-20","17:00:00","Cheltenham","Spreadex Sports Get 50 Bet Bonuses Mares Open NH Flat Race (GBB Race)","4-6yo","Class 2",,"2m1f ","8169","Good","15","10th","1","Walkinthecotswolds (IRE)","0","Dickin, Harriet","4","Poste, Ben J","0","148","80",,"0","3 mins 57.37s","237.37","39.75","0","17","10","National Hunt","0","0","3","0","3699","25","NH Flat","always towards rear","20","None","Left Handed",,"None","0","Walk In The Park (IRE)","Very Undulating",,"Filly","Blueberry Bramble (IRE)","Pistolet Bleu (IRE)",
"2023-04-20","17:00:00","Cheltenham","Spreadex Sports Get 50 Bet Bonuses Mares Open NH Flat Race (GBB Race)","4-6yo","Class 2",,"2m1f ","8169","Good","15","11th","3","Leave Her To Me","0","OBrien, Fergal","5","Hogan, Mr J","0","160","25",,"0","3 mins 57.37s","237.37","42.75","0","17","11","National Hunt","0","0","3","0","3699","25","NH Flat","held up towards rear on outside, ridden and struggling 5f out, behind over 3f out","5","None","Left Handed"," TT","245","2","Kayf Tara","Very Undulating",,"Mare","Marie Deja La (FR)","Daliapour (IRE)",
"2023-04-20","17:00:00","Cheltenham","Spreadex Sports Get 50 Bet Bonuses Mares Open NH Flat Race (GBB Race)","4-6yo","Class 2",,"2m1f ","8169","Good","15","12th","5.5","Milan Cyclone","0","Weston, T H","4","Scott, Luke","0","148","66",,"0","3 mins 57.37s","237.37","48.25","0","17","12","National Hunt","0","0","3","0","3699","25","NH Flat","always in rear","19","None","Left Handed",,"None","0","Milan","Very Undulating",,"Filly","Cyclones Sister (IRE)","Stowaway",
"2023-04-20","17:00:00","Cheltenham","Spreadex Sports Get 50 Bet Bonuses Mares Open NH Flat Race (GBB Race)","4-6yo","Class 2",,"2m1f ","8169","Good","15","13th","14","Bobbis Beauty (IRE)","0","Keighley, M","5","Hughes, Brian","0","156","10",,"0","3 mins 57.37s","237.37","62.25","0","17","13","National Hunt","0","0","3","0","3699","25","NH Flat","in touch in mid-division, green and struggling over 5f out, well beaten over 3f out","7","None","Left Handed",,"None","0","Mahler","Very Undulating",,"Mare","Bobbis Venture (IRE)","Bob Back (USA)",
"2023-04-20","17:00:00","Cheltenham","Spreadex Sports Get 50 Bet Bonuses Mares Open NH Flat Race (GBB Race)","4-6yo","Class 2",,"2m1f ","8169","Good","15","14th","14","Inion Tiogair (IRE)","0","Harris, Miss G","6","Ring, C V","0","160","16",,"0","3 mins 57.37s","237.37","76.25","0","17","14","National Hunt","0","0","3","0","3699","25","NH Flat","led until 6f out, weakened 4f out","4","None","Left Handed",,"61","3","Westerner","Very Undulating",,"Mare","Tiger Bay Lady (IRE)","Flemensfirth (USA)",
"2023-04-20","17:00:00","Cheltenham","Spreadex Sports Get 50 Bet Bonuses Mares Open NH Flat Race (GBB Race)","4-6yo","Class 2",,"2m1f ","8169","Good","15","15th","1","Quick Of The Night","0","Roberts, David","6","Edwards, Lee","0","156","125",,"0","3 mins 57.37s","237.37","77.25","0","17","15","National Hunt","0","0","3","0","3699","25","NH Flat","always towards rear","13","None","Left Handed",,"47","2","Gentlewave (IRE)","Very Undulating",,"Mare","Message Personnel (FR)","Mansonnien (FR)",
"2023-04-20","16:15:00","Kilbeggan","Spring Two Day N.H. Race Meeting Maiden Hurdle (Div 1)","4yo+","Irish",,"1m7f ","5310","Good To Yielding","13","1st",,"Wasthatok","0","Cromwell, Gavin Patrick","5","Donoghue, K M","0","166","3",,"0","3 mins 52.08s","232.08",,"0","15","1","National Hunt","0","0","3","0","3300","0","Maiden Hurdle","tracked leader, mistake at 1st, 2nd after 4th, on terms 3 out, headed 2 out where not fluent, led before last, asserted run-in, kept on well, comfortably","7","None","Right Handed",,"115","3","Mount Nelson","Undulating","5310","Gelding","Kassis","Kalanisi (IRE)",
"2023-04-20","16:15:00","Kilbeggan","Spring Two Day N.H. Race Meeting Maiden Hurdle (Div 1)","4yo+","Irish",,"1m7f ","5310","Good To Yielding","13","2nd","6","Flidais (IRE)","0","Ryan, John Patrick","5","Quinlan, Liam","5","154","100",,"0","3 mins 52.08s","232.08","6","0","15","2","National Hunt","0","0","3","0","3300","0","Maiden Hurdle","prominent, mistake at 1st, 3rd after 4th, 4th 2 out, progress to 3rd last, kept on in 2nd closing stages, no impression on winner","8","None","Right Handed",,"14","3","Mount Nelson","Undulating","1770","Mare","Toile Dauteuil (FR)","Discover Dauteuil (FR)",
"2023-04-20","16:15:00","Kilbeggan","Spring Two Day N.H. Race Meeting Maiden Hurdle (Div 1)","4yo+","Irish",,"1m7f ","5310","Good To Yielding","13","3rd","2","Bridgehead (IRE)","0","Meade, Noel","4","ORegan, Denis","0","158","1.25",,"0","3 mins 52.08s","232.08","8","0","15","3","National Hunt","0","0","3","0","3300","0","Maiden Hurdle","led, joined 3 out, led narrowly 2 out where not fluent, headed and switched left before last, no impression run-in, dropped to 3rd closing stages","10","None","Right Handed",,"191","11","Belardo (IRE)","Undulating","885","Gelding","Creese","Halling (USA)",
"2023-04-20","16:15:00","Kilbeggan","Spring Two Day N.H. Race Meeting Maiden Hurdle (Div 1)","4yo+","Irish",,"1m7f ","5310","Good To Yielding","13","4th","2.75","Killeemore Lad (IRE)","0","Slattery, Andrew","5","Donovan, Philip","5","161","200",,"0","3 mins 52.08s","232.08","10.75","0","15","4","National Hunt","0","0","3","0","3300","0","Maiden Hurdle","in touch, 5th after 4th, progress to 3rd 2 out, dropped to 4th before last where not fluent, one paced run-in","4","None","Right Handed",,"14","1","Doyen (IRE)","Undulating","442","Gelding","Firey Witness (IRE)","Witness Box (USA)",
"2023-04-20","16:15:00","Kilbeggan","Spring Two Day N.H. Race Meeting Maiden Hurdle (Div 1)","4yo+","Irish",,"1m7f ","5310","Good To Yielding","13","5th","1.25","Sir Prince Edmond (IRE)","0","ODwyer, Conor","6","ODwyer, Charlie","7","159","80",,"0","3 mins 52.08s","232.08","12","0","15","5","National Hunt","0","0","3","0","3300","0","Maiden Hurdle","mid-division, 9th after 4th, took closer order in 6th 2 out, no impression in 5th before last where not fluent, one paced run-in","6","None","Right Handed",,"38","2","Kalanisi (IRE)","Undulating","265","Gelding","Rock Angel (IRE)","Desert King (IRE)",
"2023-04-20","16:15:00","Kilbeggan","Spring Two Day N.H. Race Meeting Maiden Hurdle (Div 1)","4yo+","Irish",,"1m7f ","5310","Good To Yielding","13","6th","SH","Ages Of Man (IRE)","0","McCann, Anthony","5","OConnor, M P","5","161","1.2","(Fav)","112","3 mins 52.08s","232.08","12.05","0","15","6","National Hunt","0","0","3","0","3300","0","Maiden Hurdle","held up towards rear, 10th after 4th, progress after 2 out, no impression in 7th last, kept on run-in, never on terms","1","None","Right Handed","CkPc","10","8","New Approach (IRE)","Undulating","177","Gelding","Antiquities","Kaldounevees (FR)",
"2023-04-20","16:15:00","Kilbeggan","Spring Two Day N.H. Race Meeting Maiden Hurdle (Div 1)","4yo+","Irish",,"1m7f ","5310","Good To Yielding","13","7th","12","Black Field (IRE)","0","Murphy, Ciaran","5","Walsh, E","5","161","250",,"0","3 mins 52.08s","232.08","24.05","0","15","7","National Hunt","0","0","3","0","3300","0","Maiden Hurdle","towards rear, not fluent at 2nd, rear of mid-division, 7th after 4th, not fluent 3 out, no impression in 6th before last, weakened run-in","2","None","Right Handed","Hood","46","2","Califet (FR)","Undulating","0","Gelding","Nightlynx (IRE)","Amilynx (FR)",
"2023-04-20","16:15:00","Kilbeggan","Spring Two Day N.H. Race Meeting Maiden Hurdle (Div 1)","4yo+","Irish",,"1m7f ","5310","Good To Yielding","13","8th","6.5","Zebos Beanos (IRE)","0","McNamara, D","4","Deegan, R","0","151","200",,"0","3 mins 52.08s","232.08","30.55","0","15","8","National Hunt","0","0","3","0","3300","0","Maiden Hurdle","mid-division, 8th after 4th, no impression after 2 out, weakened before last","14","None","Right Handed"," TT","21","10","Footstepsinthesand","Undulating","0","Filly","Love Rosie (IRE)","Zebedee",
"2023-04-20","16:15:00","Kilbeggan","Spring Two Day N.H. Race Meeting Maiden Hurdle (Div 1)","4yo+","Irish",,"1m7f ","5310","Good To Yielding","13","9th","1","Golden Nugget (IRE)","0","Elliott, Gordon","4","Robottom, James","7","144","28",,"0","3 mins 52.08s","232.08","31.55","0","15","9","National Hunt","0","0","3","0","3300","0","Maiden Hurdle","towards rear, 11th after 4th, no impression after 2 out, one paced run-in, never a factor","13","None","Right Handed",,"18","2","Champs Elysees","Undulating",,"Filly","Secret Oasis","Captain Gerrard (IRE)",
"2023-04-20","16:15:00","Kilbeggan","Spring Two Day N.H. Race Meeting Maiden Hurdle (Div 1)","4yo+","Irish",,"1m7f ","5310","Good To Yielding","13","10th","2.5","Freepark (IRE)","0","Maher, Peter","6","OKeeffe, Sean F","0","166","100",,"0","3 mins 52.08s","232.08","34.05","0","15","10","National Hunt","0","0","3","0","3300","0","Maiden Hurdle","in touch, not fluent at 3rd, 6th after 4th, lost place and weakened after 2 out","3","None","Right Handed","Hood TT","331","12","Footstepsinthesand","Undulating",,"Gelding","Carolobrian (IRE)","Mark Of Esteem (IRE)",
"2023-04-20","16:15:00","Kilbeggan","Spring Two Day N.H. Race Meeting Maiden Hurdle (Div 1)","4yo+","Irish",,"1m7f ","5310","Good To Yielding","13","11th","4.5","Is That So (IRE)","0","Murray, Adrian","6","Kelly, Eoin G","7","152","28",,"0","3 mins 52.08s","232.08","38.55","0","15","11","National Hunt","0","0","3","0","3300","0","Maiden Hurdle","in touch, 4th after 4th, mistake 3 out, 5th 2 out, lost place and weakened before last","15","None","Right Handed",,"428","6","Alhebayeb (IRE)","Undulating",,"Mare","Pallas Athena (IRE)","Sadlers Wells (USA)",
"2023-04-20","16:15:00","Kilbeggan","Spring Two Day N.H. Race Meeting Maiden Hurdle (Div 1)","4yo+","Irish",,"1m7f ","5310","Good To Yielding","13","12th","14","Knock Flyer (IRE)","0","Barry, D J","8","Condon, R J","5","161","250",,"0","3 mins 52.08s","232.08","52.55","0","15","12","National Hunt","0","0","3","0","3300","0","Maiden Hurdle","ran freely at start, soon keen towards rear, 12th after 4th, dropped to rear before 5th, weakened after 2 out, never a factor","5","None","Right Handed",,"203","27","Lilbourne Lad (IRE)","Undulating",,"Gelding","Clinging Vine (USA)","Fusaichi Pegasus (USA)",
"2023-04-20","16:15:00","Kilbeggan","Spring Two Day N.H. Race Meeting Maiden Hurdle (Div 1)","4yo+","Irish",,"1m7f ","5310","Good To Yielding","13","13th","3.75","Molly Honey (IRE)","0","Queally, Declan","6","Fitzgerald, S","3","156","250",,"0","3 mins 52.08s","232.08","56.3","0","15","13","National Hunt","0","0","3","0","3300","0","Maiden Hurdle","mistake at 1st, 13th after 4th, not fluent 4 out, weakened after 2 out, never a factor, not fluent last","9","None","Right Handed",,"14","2","Soldier Of Fortune (IRE)","Undulating",,"Mare","Essaoira Jewel (IRE)","Bach (IRE)",
"2023-04-20","16:50:00","Kilbeggan","Spring Two Day N.H. Race Meeting Maiden Hurdle (Div 2)","4yo+","Irish",,"1m7f ","5310","Good To Yielding","13","1st",,"Charlie Luciano (IRE)","0","Meade, Noel","4","ORegan, Denis","0","158","0.57","(Fav)","108","3 mins 55.50s","235.5",,"0","15","1","National Hunt","0","0","3","0","3300","0","Maiden Hurdle","tracked leader, led narrowly at 2nd, headed and settled 3rd after 3rd, improved to 2nd after 3 out, led narrowly before last, asserted final 150 yards, easily","12","None","Right Handed",,"48","13","Bobbys Kitten (USA)","Undulating","5310","Gelding","Viennese Whirl","Montjeu (IRE)",
"2023-04-20","16:50:00","Kilbeggan","Spring Two Day N.H. Race Meeting Maiden Hurdle (Div 2)","4yo+","Irish",,"1m7f ","5310","Good To Yielding","13","2nd","6","Up And Out (IRE)","0","Elliott, Gordon","5","McGivern, Mr C","7","152","5",,"92","3 mins 55.50s","235.5","6","0","15","2","National Hunt","0","0","3","0","3300","0","Maiden Hurdle","in touch, not fluent at 3rd, 6th before 4 out, improved to 3rd after 2 out, ridden into 2nd final 150 yards, kept on, no chance with winner","11","None","Right Handed",,"171","8","Pride Of Dubai (AUS)","Undulating","1770","Mare","Dacio (USA)","Harlans Holiday (USA)",
"2023-04-20","16:50:00","Kilbeggan","Spring Two Day N.H. Race Meeting Maiden Hurdle (Div 2)","4yo+","Irish",,"1m7f ","5310","Good To Yielding","13","3rd","4","Arnacoeur (FR)","0","Fitzgerald, D E","5","Kelly, T Joseph","7","159","80",,"0","3 mins 55.50s","235.5","10","0","15","3","National Hunt","0","0","3","0","3300","0","Maiden Hurdle","rear, a little keen, ran freely and rapid headway to close at 3rd, led after 3rd, increased advantage before 4th, reduced lead 4 out, headed before last, dropped to 3rd final 150 yards, kept on same pace","1","None","Right Handed",,"182","2","My Risk (FR)","Undulating","885","Gelding","Caline Grace (FR)","Marmato",
"2023-04-20","16:50:00","Kilbeggan","Spring Two Day N.H. Race Meeting Maiden Hurdle (Div 2)","4yo+","Irish",,"1m7f ","5310","Good To Yielding","13","4th","6","Iron Allen (FR)","0","Murphy, Ciaran","5","Walsh, E","5","161","50",,"0","3 mins 55.50s","235.5","16","0","15","4","National Hunt","0","0","3","0","3300","0","Maiden Hurdle","tracked leader, in touch at 3rd, 4th before 4 out, dropped to 5th and under pressure after 2 out, no impression before last, kept on one pace to moderate 4th close home","4","None","Right Handed",,"10","1","Kitkou (FR)","Undulating","442","Gelding","Triple Star (FR)","Dom Alco (FR)",
"2023-04-20","16:50:00","Kilbeggan","Spring Two Day N.H. Race Meeting Maiden Hurdle (Div 2)","4yo+","Irish",,"1m7f ","5310","Good To Yielding","13","5th","NSE","Hey Skipper (IRE)","0","McNamara, E","7","McNamara, Conor","0","166","40",,"0","3 mins 55.50s","235.5","16.03","0","15","5","National Hunt","0","0","3","0","3300","0","Maiden Hurdle","rear of mid-division, stayed on after 2 out, headway to 4th last where not fluent, no extra run-in, dropped to moderate 5th close home","3","None","Right Handed",,"None","0","Born To Sea (IRE)","Undulating","265","Gelding","Bounty Star (IRE)","Fasliyev (USA)",
"2023-04-20","16:50:00","Kilbeggan","Spring Two Day N.H. Race Meeting Maiden Hurdle (Div 2)","4yo+","Irish",,"1m7f ","5310","Good To Yielding","13","6th","5.5","Cappacurry Croi (IRE)","0","Young, L","5","King, D","5","154","100",,"0","3 mins 55.50s","235.5","21.53","0","15","6","National Hunt","0","0","3","0","3300","0","Maiden Hurdle","mid-division, 8th before 4 out, stayed on after 2 out, no impression in 6th before last, weakened run-in","7","None","Right Handed",,"38","1","Requinto (IRE)","Undulating","177","Mare","Breakmeheart (IRE)","Galileo (IRE)",
"2023-04-20","16:50:00","Kilbeggan","Spring Two Day N.H. Race Meeting Maiden Hurdle (Div 2)","4yo+","Irish",,"1m7f ","5310","Good To Yielding","13","7th","6.5","Ernest Loring (IRE)","0","Larkin, J","5","Browne, Dylan","7","159","66",,"0","3 mins 55.50s","235.5","28.03","0","15","7","National Hunt","0","0","3","0","3300","0","Maiden Hurdle","towards rear, slight mistake at 1st, not fluent at 2nd, 9th before 4 out, modest headway before last, no extra run-in","2","None","Right Handed"," TT","15","10","Red Jazz (USA)","Undulating","0","Gelding","Sinegronto (IRE)","Kheleyf (USA)",
"2023-04-20","16:50:00","Kilbeggan","Spring Two Day N.H. Race Meeting Maiden Hurdle (Div 2)","4yo+","Irish",,"1m7f ","5310","Good To Yielding","13","8th","0.5","Saddle In The Rain (IRE)","0","Barry, D J","6","Duggan, Mr J I","7","159","66",,"0","3 mins 55.50s","235.5","28.53","0","15","8","National Hunt","0","0","3","0","3300","0","Maiden Hurdle","mid-division, mistake at 4th, 7th before 4 out, no impression before last, no extra run-in","5","None","Right Handed",,"194","7","Free Eagle (IRE)","Undulating","0","Gelding","Capsaicin (IRE)","Invincible Spirit (IRE)",
"2023-04-20","16:50:00","Kilbeggan","Spring Two Day N.H. Race Meeting Maiden Hurdle (Div 2)","4yo+","Irish",,"1m7f ","5310","Good To Yielding","13","9th","1.75","Goodie Girl (IRE)","0","McLoughlin, D A","5","Molloy, Michael Jack","7","152","80",,"0","3 mins 55.50s","235.5","30.28","0","15","9","National Hunt","0","0","3","0","3300","0","Maiden Hurdle","rear, no impression after 2 out, modest late headway, never a factor","10","None","Right Handed",,"None","0","Brian Boru","Undulating",,"Mare","Two Wings (IRE)","Indian Lodge (IRE)",
"2023-04-20","16:50:00","Kilbeggan","Spring Two Day N.H. Race Meeting Maiden Hurdle (Div 2)","4yo+","Irish",,"1m7f ","5310","Good To Yielding","13","10th","7.5","He Picked Us","0","Cromwell, Gavin Patrick","4","Donoghue, K M","0","158","10",,"0","3 mins 55.50s","235.5","37.78","0","15","10","National Hunt","0","0","3","0","3300","0","Maiden Hurdle","always towards rear, mistake at 1st and 2nd, no impression, never a factor","13","None","Right Handed",,"34","3","Yorgunnabelucky (USA)","Undulating",,"Gelding","Spangle Island","Heron Island (IRE)",
"2023-04-20","16:50:00","Kilbeggan","Spring Two Day N.H. Race Meeting Maiden Hurdle (Div 2)","4yo+","Irish",,"1m7f ","5310","Good To Yielding","13","11th","5","Colourful Lil (IRE)","0","McCarthy, Eoin Christopher","5","Deegan, R","0","159","125",,"0","3 mins 55.50s","235.5","42.78","0","15","11","National Hunt","0","0","3","0","3300","0","Maiden Hurdle","in touch, 5th before 4 out, 4th after 2 out, lost place and weakened before last","8","None","Right Handed",,"165","2","Masterofthehorse (IRE)","Undulating",,"Mare","Bluebell Wedding","Henbit (USA)",
"2023-04-20","16:50:00","Kilbeggan","Spring Two Day N.H. Race Meeting Maiden Hurdle (Div 2)","4yo+","Irish",,"1m7f ","5310","Good To Yielding","13","PU",,"Comeragh Belle (IRE)","0","Flannery, M","5","Moloney, D","7","152","80",,"0","3 mins 55.50s","235.5",,"0","15","PU","National Hunt","0","0","3","0","3300","0","Maiden Hurdle","led narrowly, headed at 2nd where not fluent, 2nd after 3rd, saddle slipped after 4th, took closer order 4 out where not fluent, 3rd after 3 out, pulled up before 2 out","9","None","Right Handed",,"127","6","Red Jazz (USA)","Undulating",,"Mare","Sauanna Belle (IRE)","Acclamation",
"2023-04-20","16:50:00","Kilbeggan","Spring Two Day N.H. Race Meeting Maiden Hurdle (Div 2)","4yo+","Irish",,"1m7f ","5310","Good To Yielding","13","UR",,"Starman (FR)","0","Queally, Declan","7","Torrens, Simon","0","166","3",,"0","3 mins 55.50s","235.5",,"0","15","UR","National Hunt","0","0","3","0","3300","0","Maiden Hurdle","rear, mistake and unseated rider at 1st","6","None","Right Handed","Hood","30","4","Sri Putra","Undulating",,"Gelding","Lamboghina (GER)","Alkalde (GER)",
"2023-04-20","17:20:00","Kilbeggan","Follow Kilbeggan On Instagram Handicap Hurdle (80-109)","4yo+","Irish",,"1m7f ","5841","Good To Yielding","14","1st",,"The Big Chap (IRE)","0","Flynn, Paul W","6","Gilligan, D J","7","161","5",,"107","3 mins 48.01s","228.01",,"104","15","1","National Hunt","0","0","3","0","3300","0","Handicap Hurdle","close up, raced 3rd behind leaders after 3 out, improved to 2nd before 2 out, led narrowly before last, ridden and kept on best under pressure run-in","2","None","Right Handed"," TT","262","8","Policy Maker (IRE)","Undulating","5841","Gelding","Clairin River (IRE)","Zaffaran (USA)",
